Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,4.21875,,
12/31/1980,,,,,,,,,,,,4.34375,,
03/31/1981,,,,,,,,,,,,4.78125,,
06/30/1981,,,,,,,,,,,,5.125,,
09/30/1981,,,,,,,,,,,,4.9375,,
12/31/1981,,,,,,,,,,,,5.0,,
03/31/1982,,,,,,,,,,,,4.90625,,
06/30/1982,,,,,,,,,,,,4.6875,,
09/30/1982,,,,,,,,,,,,5.1875,,
12/31/1982,,,,,,,,,,,,5.1875,,
03/31/1983,,,,,,,,,,,,5.46875,,
06/30/1983,,,,,,,,,,,,5.75,,
09/30/1983,,,,,,,,,,,,6.03125,,
12/31/1983,,,,,,,,,,,,6.71875,,
03/31/1984,,,,,,,,,,,,6.46875,,
06/30/1984,,,,,,,,,,,,6.25,,
09/30/1984,,,,,,,,,,,,6.75,,
12/31/1984,,,,,,,,,,,,7.4375,,
03/31/1985,,,,,,,,,,,,7.5625,,
06/30/1985,,,,,,,,,,,,8.6875,,
09/30/1985,,,,,,,,,,,,7.75,,
12/31/1985,,,,,,,,,,,,8.65625,,
03/31/1986,,,,,,,,,,,,10.0625,,
06/30/1986,,,,,,,,,,,,11.6875,,
09/30/1986,,,,,,,,,,,,11.46875,,
12/31/1986,,,,,,,,,,,,11.5,,
03/31/1987,,,,,,,,,,,,10.9375,,
06/30/1987,,,,,,,,,,,,11.21875,,
09/30/1987,,,,,,,,,,,,11.8125,,
12/31/1987,,,,,,,,,,,,11.125,,
03/31/1988,,,,,,,,,,,,11.1875,,
06/30/1988,,,,,,,,,,,,11.75,,
09/30/1988,,,,,,,,,,,,11.875,,
12/31/1988,,,,,,,,,,,,11.875,,
03/31/1989,,,,,,,,,,,,11.375,,
06/30/1989,,,,,,,,,,,,12.6875,,
09/30/1989,,,,,,,,,,,,13.25,,
12/31/1989,,,,,,,,,,,,14.75,,
03/31/1990,,2354.220503,2354.220503,2354.220503,1.904878,,,,,,,14.4375,2356.443868,
06/30/1990,,2350.637047,2458.179041,2257.000117,1.983318,,,,,,,14.5,2458.468993,
09/30/1990,,2431.250977,2508.199617,2344.798995,1.925245,,,,,,,13.9375,2419.314554,
12/31/1990,13.77551,2612.7735,2840.298049,2454.585479,2.310151,,1.754376,8.98693,2.589125,7.491976,11.007468,16.875,2840.432975,
03/31/1991,13.734568,2778.016916,2871.013568,2726.610045,2.270498,,1.710006,7.834341,2.57982,7.558166,11.202886,16.6875,2871.747797,
