Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2001,28,68,34,0,,,0,-74,,,,-74,,-35,-35,0.0,,,-35,,,0.0,0.0,0.0,,,,,0,7,0,302,,,,0,0,0.0,-295,,0,,,
09/30/2001,184,-48,29,40,,,40,163,,,,163,,-28,-25,0.0,,,-25,,,0.0,0.0,0.0,,,,,-3,-116,-17,-100,,,,0,0,0.0,1,,40,,,
12/31/2001,48,48,23,1,,3.0,-2,-24,111.0,-35.0,-55.0,-45,,-12,-8,5.0,,,-13,,,0.0,0.0,0.0,,,,,-4,-43,-17,-27,,,,1,1,0.0,0,,-7,,2.0,
03/31/2002,52,58,26,-59,,12.0,-71,27,108.0,-5.0,-53.0,-23,,-23,-12,1.0,,,-13,,,0.0,0.0,0.0,,,,,-11,-33,-16,3,,,,-20,5,-25.0,0,,-4,,2.0,
06/30/2002,131,60,21,53,,17.0,36,-3,117.0,37.0,-51.0,-106,,-15,-14,0.0,,,-14,,,0.0,0.0,0.0,,,,,-1,-121,-16,-98,,,,-7,10,-17.0,0,,-5,,1.0,
09/30/2002,222,70,35,-53,,50.0,-103,170,122.0,78.0,,-30,,-189,-22,0.0,,,-22,,,0.0,0.0,0.0,,,,,-167,-28,-17,52,,,,-59,1,-60.0,-4,,5,51.0,1.0,
12/31/2002,22,49,25,3,,5.0,-2,-55,29.0,-31.0,-42.0,-11,,-9,-7,4.0,,,-11,,,0.0,0.0,0.0,,,,,-2,-26,-16,26,,,,-34,1,-35.0,-2,,-13,,1.0,
03/31/2003,106,59,25,4,,8.0,-4,18,64.0,-25.0,-33.0,12,,-17,-16,0.0,,,-16,,,0.0,0.0,0.0,,,,,-1,-84,-16,-22,,,,-47,9,-56.0,1,,5,,,
06/30/2003,49,77,31,-22,,67.0,-89,-37,43.0,-17.0,-56.0,-7,,-160,-26,0.0,,,-26,,,0.0,0.0,0.0,,,,,-134,110,-16,152,,,,-23,20,-43.0,-3,,-1,,,
09/30/2003,197,73,24,4,,25.0,-21,96,-134.0,113.0,116.0,1,,115,-19,0.0,,,-19,,,0.0,0.0,0.0,,,,,134,-286,-16,-246,,,,-21,0,-21.0,-3,,26,,,
12/31/2003,-44,68,27,-112,,12.0,-124,-27,81.0,-53.0,-37.0,-18,,-149,-13,1.0,,,-14,,,0.0,0.0,0.0,,,,,-136,189,-16,222,,,,-14,11,-25.0,-3,,-4,,2.0,
03/31/2004,78,71,28,-6,,22.0,-28,-15,1.0,-54.0,-20.0,58,,-19,-18,0.0,,,-18,,,0.0,0.0,0.0,,,,,-1,-54,-16,0,,,,-37,11,-48.0,-1,,5,,1.0,
06/30/2004,143,76,26,95,,30.0,65,-54,-39.0,-68.0,-27.0,80,,-18,-18,0.0,,,-18,,,0.0,0.0,0.0,,,,,0,-135,-16,-66,,,,-53,8,-61.0,0,,-10,,4.0,
09/30/2004,224,86,28,31,,-4.0,35,79,-107.0,89.0,87.0,10,,-44,-44,0.0,,,-44,,,0.0,0.0,0.0,,,,,0,-41,-21,0,,,,-20,25,-45.0,0,,139,51.0,0.0,
12/31/2004,46,90,25,3,,0.0,3,-72,-10.0,18.0,-46.0,-34,,-20,-13,2.0,,,-15,,,0.0,0.0,0.0,,,,,-7,-30,-21,0,,,,-4,23,-27.0,-5,,-4,,4.0,
03/31/2005,160,95,27,29,,8.0,21,9,-21.0,-39.0,,69,,-51,-33,0.0,,,-33,,,0.0,0.0,0.0,,,,,-18,-45,-22,0,,,,-31,48,-79.0,8,,64,,,
06/30/2005,146,101,26,11,,43.0,-32,8,-14.0,-2.0,,24,,-26,-26,0.0,,,-26,,,0.0,0.0,0.0,,,,,0,-156,-21,0,,,,-129,15,-144.0,-6,,-36,,5.0,
09/30/2005,222,110,26,13,,-20.0,33,73,-63.0,14.0,,122,,-37,-36,1.0,,,-37,,,0.0,0.0,0.0,,,,,-1,-260,-21,0,,,,-238,10,-248.0,-1,,-75,,,
12/31/2005,57,104,24,22,,0.0,22,-93,45.0,-11.0,-48.0,-79,,-30,-30,0.0,,,-30,,,0.0,0.0,0.0,,,,,0,-39,-21,0,,,,-17,16,-33.0,-1,,-12,,5.0,
03/31/2006,140,218,49,26,,-7.0,33,-153,-16.0,-34.0,-16.0,-87,,-60,-60,0.0,,,-60,,,0.0,0.0,0.0,,,,,0,-73,-41,0,,,,-32,79,-111.0,0,,7,,,
