Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1992,1691.199951,,,,,,,,,,,-125.999994,0.0,-81.400002,-4.7,,-86.100001,,,,,0.406667,-0.28,,0.406667,0.406667,-0.28,,
03/31/1993,1416.5,,,,,,,,,,78.5,,,78.5,,,78.5,,,,,,0.0,,,,,,
06/30/1993,1359.699951,-777.599976,582.099976,-435.600006,146.5,-57.200001,0.0,4.2,93.499999,-33.799999,59.700001,0.0,0.0,59.700001,-4.8,,54.900001,,,54.9,,,0.0,,,,,,
09/30/1993,1448.0,,,,,,,,,,58.5,-4.2,,96.599991,,,96.599991,,,,,,0.0,306.596992,,,,306.596992,
12/31/1993,1724.300049,-944.099976,780.200073,-499.200012,281.0,-49.700001,,-7.0,224.299999,-90.900002,133.399994,0.0,0.0,133.399994,-4.7,,128.699994,,,128.699997,0.423333,0.423333,0.423333,304.463997,0.423333,0.423333,0.423333,304.463997,
03/31/1994,1507.400024,-862.900024,644.5,-458.600006,185.899994,-50.299999,0.0,-9.6,125.999995,-52.700001,73.300003,-7.9,0.0,65.400002,-4.9,,60.500002,,,68.399994,0.226667,0.226667,0.2,300.599991,0.226667,0.226667,0.2,300.599991,
06/30/1994,1223.400024,-717.299988,506.100036,-354.100006,152.0,-47.5,0.0,-7.3,97.2,-46.299999,50.900002,0.0,0.0,50.900002,-4.4,,46.500002,,,46.500001,0.153333,0.153333,0.153333,301.200006,0.153333,0.153333,0.153333,301.200006,
09/30/1994,1304.199951,-775.400024,528.799927,-391.200012,137.600006,-43.400002,0.0,-90.400002,3.800002,-30.299999,-26.5,0.0,0.0,-26.5,-4.4,,-30.9,,,-30.899997,-0.103333,-0.103333,-0.103333,300.299994,-0.103333,-0.103333,-0.103333,300.299994,
12/31/1994,1991.800049,-1110.300049,881.5,-633.799988,247.699997,-48.900002,,-22.5,176.299995,-75.199997,101.099998,0.0,0.0,101.099998,-4.8,,96.299998,,,96.299998,0.316667,0.316667,0.316667,305.700006,0.316667,0.316667,0.316667,305.700006,
03/31/1995,1752.099976,-995.0,757.099976,-601.0,156.100006,-46.799999,,-14.6,94.700007,-43.299999,51.400002,0.0,0.0,51.400002,-4.8,,46.600002,,,46.600008,0.153333,0.153333,0.153333,305.700006,0.153333,0.153333,0.153333,305.700006,
06/30/1995,1859.699951,-1049.300049,810.399902,-641.700012,168.699997,-52.799999,,0.8,116.699998,-48.5,68.199997,0.0,0.0,68.199997,-4.8,,63.399997,,,63.399998,0.206667,0.206667,0.206667,305.700006,0.206667,0.206667,0.206667,305.700006,
09/30/1995,1568.0,-933.400024,634.599976,-456.0,178.600006,-51.299999,,0.1,127.400007,-48.0,79.400002,-3.7,0.0,75.699997,-4.4,,71.299997,,,75.000007,0.246667,0.246667,0.233333,305.700006,0.246667,0.246667,0.233333,305.700006,
12/31/1995,1639.300049,-944.599976,694.700073,-432.799988,261.899994,-49.700001,,-6.1,206.099993,-77.599998,128.5,0.0,0.0,128.5,-3.6,,124.9,,,124.899995,0.41,0.41,0.41,305.099991,0.41,0.41,0.41,305.099991,
03/31/1996,1432.099976,-867.5,564.599976,-415.600006,149.0,-49.5,,-5.0,94.5,-35.400002,59.099998,0.0,0.0,59.099998,-3.6,,55.499998,,,55.499998,0.183333,0.183333,0.183333,305.400009,0.183333,0.183333,0.183333,305.400009,
06/30/1996,1478.599976,-906.299988,572.299988,-400.399994,171.899994,-46.200001,,4.1,129.799993,-45.5,84.300003,-2.1,0.0,82.199997,-3.5,,78.699997,,,80.799993,0.263333,0.263333,0.256667,305.400009,0.263333,0.263333,0.256667,305.400009,
09/30/1996,1532.0,-949.700012,582.299988,-379.799988,202.5,-44.900002,,-14.1,143.499998,-53.700001,89.800003,0.0,0.0,89.800003,-3.4,,86.400003,18.0,-2.5,101.899997,0.333333,0.283333,0.283333,305.400009,0.333333,0.283333,0.283333,305.400009,
12/31/1996,1260.5,-645.400024,615.099976,-404.700012,210.399994,-44.200001,,11.3,177.499993,-63.199219,114.300003,23.1,0.0,137.399994,-3.4,,133.999994,,,110.900774,0.363333,0.363333,0.44,305.700006,0.34,0.34,0.41,332.099991,
03/31/1997,1048.400024,-530.400024,518.0,-389.0,129.0,-42.799999,,4.3,90.500001,-31.5,59.0,17.700001,0.0,76.699997,-3.3,,73.399997,,,55.700001,0.183333,0.183333,0.24,306.0,0.176667,0.176667,0.23,332.400009,
