Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,786.500048,506.900055,3389.799957,3168.199951,221.600006,-2882.899902,279.599993,13.4,,,,214.899994,51.299999,-80.0,706.500048,-96.900002,0.0,96.900002,609.599976,0.0,0.0,609.599976,-187.399994,422.200012,9.3,,,412.899981,0.0,412.899994,0.0,,412.899994,412.899994,,1096.800049,0.3775,0.385,,1096.800049,0.3775,0.385,0.385,
12/31/1992,800.40015,544.000153,3520.700104,3266.600098,254.100006,-2976.699951,256.399997,-1.3,,,,221.699997,36.0,-80.0,720.40015,-103.099998,0.0,103.099998,617.299988,0.0,0.0,617.299988,-189.100006,428.200012,1.7,,,426.499982,0.0,426.5,0.0,,426.5,426.5,,1100.644044,0.3875,0.39,0.39,1100.644044,0.3875,0.39,0.39,
03/31/1993,884.900095,603.900101,3581.800003,3383.0,198.800003,-2977.899902,280.999994,3.6,,,,230.399994,47.0,-45.0,839.900095,-136.199997,0.0,136.199997,703.700012,0.0,0.0,703.700012,-220.0,483.700012,40.099998,,,443.600014,0.0,443.600006,0.0,,443.600006,443.600006,,1101.199951,0.4025,0.44,,1101.199951,0.4025,0.44,0.44,
06/30/1993,915.500102,632.100098,3614.300049,3428.800049,185.5,-2982.199951,283.400005,-0.8,,,,234.800003,49.400002,-45.0,870.500102,-143.0,0.0,143.0,727.5,0.0,0.0,727.5,-228.899994,498.600006,39.799999,,,458.800007,0.0,458.799988,0.0,,458.799988,458.799988,,1099.599976,0.4175,0.4525,,1099.599976,0.4175,0.4525,0.4525,
09/30/1993,974.30014,661.70015,3759.100052,3536.300049,222.800003,-3097.399902,312.599991,3.5,,,,242.899994,66.199997,-45.0,929.30014,-141.199997,0.0,141.199997,788.099976,0.0,0.0,788.099976,-260.299988,527.799988,50.599998,,,477.199989,0.0,477.200012,0.0,,477.200012,477.200012,,1096.800049,0.435,0.4825,,1096.800049,0.435,0.4825,0.4825,
12/31/1993,978.299892,635.299896,3877.799896,3608.899902,268.899994,-3242.5,342.999996,-7.3,,,,252.899994,97.400002,-40.0,938.299892,-152.600006,0.0,152.600006,785.700012,0.0,0.0,785.700012,-253.800003,531.900024,38.5,,,493.400009,0.0,493.399994,0.0,,493.399994,493.399994,,1096.443968,0.45,0.485,0.485,1096.443968,0.45,0.485,0.485,
03/31/1994,995.100005,664.399994,3972.899994,3730.5,242.399994,-3308.5,330.700011,1.9,,,,269.700012,59.099998,-40.0,955.100005,-183.800003,0.0,183.800003,771.299988,0.0,0.0,771.299988,-252.5,518.799988,8.3,,,510.499988,0.0,510.5,0.0,,510.5,510.5,,1098.0,0.465,0.4725,,1098.0,0.465,0.4725,0.4725,
06/30/1994,1010.499993,721.299988,5162.299988,4432.5,729.799988,-4441.0,289.200005,0.8,,,,266.600006,21.799999,-35.0,975.499993,-183.899994,0.0,183.899994,791.599976,0.0,0.0,791.599976,-213.800003,577.799988,5.2,,,572.599973,0.0,572.599976,0.0,,572.599976,572.599976,,1098.800049,0.52,0.525,,1098.800049,0.52,0.525,0.525,
09/30/1994,1028.400049,727.700043,4435.200043,4038.800049,396.399994,-3707.5,300.700006,0.0,,,,272.100006,28.6,-40.0,988.400049,-185.399994,0.0,185.399994,803.0,0.0,0.0,803.0,-260.299988,542.700012,0.0,,,542.700012,0.0,542.700012,0.0,,542.700012,542.700012,,1098.800049,0.495,0.495,,1098.800049,0.495,0.495,0.495,
12/31/1994,1005.200226,710.800232,4743.000183,4214.700195,528.299988,-4032.199951,294.399994,-0.4,,,,269.399994,25.4,-35.0,970.200226,-190.399994,0.0,190.399994,779.799988,0.0,0.0,779.799988,-235.300003,544.5,-8.4,,,552.899985,0.0,552.900024,0.0,,552.900024,552.900024,,1095.599976,0.505,0.4975,0.4975,1095.599976,0.505,0.4975,0.4975,
03/31/1995,1012.199726,708.399719,4986.099915,4328.399902,657.700012,-4277.700195,303.800007,0.0,,,,267.600006,36.200001,-35.0,977.199726,-180.100006,0.0,180.100006,797.099976,0.0,0.0,797.099976,-233.100006,564.0,-2.5,,,566.499969,0.0,566.5,0.0,,566.5,566.5,,1094.800049,0.5175,0.51525,,1094.800049,0.5175,0.51525,0.51525,
06/30/1995,1010.499994,721.299988,5162.299988,4432.5,729.799988,-4441.0,289.200006,0.0,,,,266.600006,22.6,-35.0,975.499994,-183.899994,0.0,183.899994,791.599976,0.0,0.0,791.599976,-213.800003,577.799988,5.2,,,572.599973,0.0,572.599976,0.0,,572.599976,572.599976,,1098.800049,0.52,0.52475,,1098.800049,0.52,0.52475,0.52475,
09/30/1995,1071.799805,777.499817,5336.200012,4602.5,733.700012,-4558.700195,294.299988,0.0,,,,271.799988,22.5,-35.0,1036.799805,-183.899994,0.0,183.899994,852.900024,0.0,0.0,852.900024,-248.0,604.900024,8.1,,,596.800024,0.0,596.799988,0.0,,596.799988,596.799988,,1100.0,0.5425,0.54975,,1100.0,0.5425,0.54975,0.54975,
12/31/1995,1131.499988,839.799988,5586.400086,4790.600098,795.799988,-4746.600098,291.7,0.0,,,,280.0,11.7,-35.0,1096.499988,-543.099976,0.0,543.099976,553.400024,0.0,0.0,553.400024,-145.100006,408.299988,0.0,,,408.300018,0.0,408.299988,0.0,,408.299988,408.299988,,1103.199952,0.37,0.37,0.37,1103.199952,0.37,0.37,0.37,
03/31/1996,1192.50011,885.500121,5757.799926,4926.399902,831.400024,-4872.299805,306.999989,0.0,,,,287.799988,19.200001,-45.0,1147.50011,-188.0,0.0,188.0,959.5,0.0,0.0,959.5,-284.600006,674.900024,20.700001,,,654.199993,0.0,654.200012,-2.0,,652.200012,652.200012,,1097.400024,0.59,0.61,0.61,1097.400024,0.59,0.61,0.61,
06/30/1996,1197.700067,883.700073,5831.999878,5051.399902,780.599976,-4948.299805,313.999994,0.0,,,,295.899994,18.1,-50.0,1147.700067,-190.5,0.0,190.5,957.200012,0.0,0.0,957.200012,-281.700012,675.5,7.7,,,667.8,0.0,667.799988,-11.3,,656.499988,656.499988,,1083.5,0.61,0.61,0.61,1083.5,0.61,0.61,0.61,
09/30/1996,1223.899695,899.999695,5992.69989,5215.899902,776.799988,-5092.700195,323.9,0.0,,,,303.5,20.4,-50.0,1173.899695,-194.199997,0.0,194.199997,979.700012,0.0,0.0,979.700012,-289.100006,690.599976,0.0,,,690.600006,0.0,690.599976,-12.1,,678.499976,678.499976,,1074.900024,0.63,0.63,0.63,1074.900024,0.63,0.63,0.63,
12/31/1996,1259.899609,922.799622,6189.499817,5366.299805,823.200012,-5266.700195,337.099987,0.0,,,,308.799988,28.299999,-50.0,1209.899609,-201.300003,0.0,201.300003,1008.599976,0.0,0.0,1008.599976,-295.600006,713.0,0.0,,,712.99997,0.0,713.0,-16.6,,696.4,696.4,,1061.199951,0.66,0.66,0.66,1070.0,0.65,0.65,0.65,
03/31/1997,1292.999884,949.69989,6328.900085,5483.600098,845.299988,-5379.200195,343.299994,0.0,,,,313.399994,29.9,-40.0,1252.999884,-216.800003,0.0,216.800003,1036.199951,0.0,0.0,1036.199951,-301.799988,734.400024,0.3,,,734.099963,0.0,734.099976,-16.1,,717.999975,717.999975,,1062.400024,0.68,0.68,0.68,1069.400024,0.67,0.67,0.67,
06/30/1997,1319.000378,970.400391,6514.200195,5621.200195,893.0,-5543.799805,348.599987,0.0,,,,316.299988,32.299999,-40.0,1279.000378,-218.800003,0.0,218.800003,1060.199951,0.0,0.0,1060.199951,-308.899994,751.299988,-1.4,,,752.699957,0.0,752.700012,-16.200001,,736.500011,736.500011,,1050.599976,0.7,0.7,0.7,1061.400024,0.69,0.69,0.69,
09/30/1997,1346.299694,993.499695,6651.099792,5721.799805,929.299988,-5657.600098,352.799999,0.0,,,,319.5,33.299999,-20.0,1326.299694,-230.199997,0.0,230.199997,1096.099976,0.0,0.0,1096.099976,-318.799988,777.299988,2.3,,,774.999988,0.0,775.0,-16.1,,758.9,758.9,,1043.199951,0.73,0.73,0.73,1050.599976,0.72,0.72,0.72,
12/31/1997,1389.599939,1035.799927,6884.199829,5889.299805,994.900024,-5848.399902,353.800012,0.0,,,,324.700012,29.1,0.0,1389.599939,-244.800003,0.0,244.800003,1144.800049,0.0,0.0,1144.800049,-339.200012,805.599976,11.6,,,794.000037,0.0,794.0,-16.1,,777.9,777.9,,1038.199951,0.75,0.76,0.76,1046.400024,0.74,0.75,0.75,
03/31/1998,1412.600037,1035.900024,7024.500122,6001.600098,1022.900024,-5988.600098,376.700012,0.0,,,,321.200012,55.5,5.0,1417.600037,-251.899994,0.0,251.899994,1165.699951,0.0,0.0,1165.699951,-333.200012,832.5,8.3,,,824.199939,0.0,824.187988,-16.200001,,807.987988,807.987988,,1036.800049,0.78,0.79,0.79,1045.5,0.77,0.78,0.78,
06/30/1998,1433.399994,1031.5,7351.799805,6222.799805,1129.0,-6320.299805,401.899994,0.0,,,,322.399994,79.5,10.0,1443.399994,-253.399994,0.0,253.399994,1190.0,0.0,0.0,1190.0,-339.600006,850.400024,2.4,,,847.999994,0.0,848.0,-16.1,,831.9,831.9,,1028.599976,0.81,0.81,0.809998,1036.800049,0.8,0.8,0.8,
09/30/1998,1460.099854,1066.599854,7723.699951,6598.5,1125.199951,-6657.100098,393.5,0.0,,,,324.0,69.5,15.0,1475.099854,-259.100006,0.0,259.100006,1216.0,0.0,0.0,1216.0,-353.799988,862.200012,4.8,,,857.400012,0.0,857.400024,-16.1,,841.300024,841.300024,,1025.400024,0.82,0.83,0.83,1033.5,0.81,0.82,0.82,
12/31/1998,1308.199883,976.499878,7894.999878,6852.899902,1042.099976,-6918.5,331.700005,0.0,,,,261.600006,70.099998,20.0,1328.199883,-254.5,0.0,254.5,1073.699951,0.0,0.0,1073.699951,-174.399994,899.299988,10.8,,,888.499957,0.0,888.5,-18.200001,,870.299999,870.299999,,1025.099976,0.85,0.86,0.86,1033.699951,0.84,0.86,0.86,
03/31/1999,1534.599781,1159.599792,8283.599792,7433.799805,849.799988,-7124.0,374.999989,0.0,,,,316.799988,58.200001,20.0,1554.599781,-259.399994,0.0,259.399994,1295.199951,0.0,0.0,1295.199951,-361.5,933.700012,8.8,,,924.899951,0.0,924.900024,-18.1,,906.800024,906.800024,,1026.800049,0.88,0.89,0.89,1034.593994,0.88,0.88,0.88,
06/30/1999,1562.200195,1187.900208,8563.700012,7865.5,698.200012,-7375.799805,374.299988,0.0,,,,320.299988,54.0,25.0,1587.200195,-264.093994,0.0,264.093994,1323.099976,0.0,0.0,1323.099976,-365.100006,958.0,0.4,,,957.599969,0.0,957.599976,-19.700001,,937.899975,937.899975,,1025.099976,0.92,0.92,0.92,1032.300049,0.91,0.91,0.91,
09/30/1999,1594.39962,1240.499634,9078.499634,8444.099609,634.400024,-7838.0,353.899986,0.0,,,,319.799988,34.099998,40.0,1634.39962,-264.100006,0.0,264.100006,1370.300049,0.0,0.0,1370.300049,-379.299988,991.0,0.0,,,991.000061,0.0,991.0,-20.0,,971.0,971.0,,1022.299988,0.95,0.95,0.95,1029.199951,0.94,0.94,0.94,
12/31/1999,1675.701576,1305.501587,9569.401001,8928.500977,640.900024,-8263.899414,370.199989,0.0,,,,325.299988,44.900002,35.0,1710.701576,-259.605988,0.0,259.605988,1451.099976,0.0,0.0,1451.099976,-412.700012,1038.400024,0.0,,,1038.399963,0.0,1038.400024,-20.0,,1018.400024,1018.400024,,1019.900024,1.0,1.0,1.0,1026.699951,0.99,0.99,0.99,
03/31/2000,1694.59964,1361.999634,9973.499634,9291.099609,682.400024,-8611.5,332.600006,0.0,,,,332.100006,0.5,30.0,1724.59964,-277.5,0.0,277.5,1447.099976,0.0,0.0,1447.099976,-384.700012,1062.400024,0.0,,,1062.399963,0.0,1062.400024,-20.0,0.0,1042.400024,1042.400024,,1013.200012,1.03,1.03,1.03,1018.599976,1.02,1.02,1.02,
06/30/2000,1691.999989,1398.799988,10364.500183,9568.700195,795.799988,-8965.700195,293.200001,0.0,,,,339.0,-45.799999,30.0,1721.999989,-274.700012,0.0,274.700012,1447.300049,0.0,0.0,1447.300049,-383.100006,1064.199951,-32.700001,,,1096.900043,0.0,1096.900024,-32.200001,0.0,1064.700024,1064.700024,,1004.400024,1.06,1.03,1.06,1010.0,1.05,1.02,1.05,
09/30/2000,1769.500397,1427.600403,10862.100403,9985.400391,876.700012,-9434.5,341.899994,0.0,,,,340.899994,1.0,30.0,1799.500397,-284.0,0.0,284.0,1515.5,0.0,0.0,1515.5,-392.700012,1122.800049,-1.3,,,1124.099988,0.0,1124.099976,-33.400002,0.0,1090.699974,1090.699974,,998.0,1.09,1.09,1.09,1003.400024,1.09,1.09,1.09,
12/31/2000,1825.600354,1485.500366,11581.000366,10557.900391,1023.099976,-10095.5,340.099988,0.0,,,,339.299988,0.8,30.0,1855.600354,-283.0,0.0,283.0,1572.599976,0.0,0.0,1572.599976,-405.899994,1166.699951,2.5,,,1164.199982,0.0,1164.199951,-35.200001,0.0,1128.99995,1128.99995,,998.0,1.13,1.13,1.13,1005.400024,1.12,1.13,1.13,
03/31/2001,2077.699993,1707.299988,11995.200378,11131.400391,863.799988,-10287.900391,370.400005,0.0,,,,343.100006,27.299999,25.0,2102.699993,-293.899994,0.0,293.899994,1808.800049,-321.100006,321.100006,1487.700043,-362.200012,1125.5,-167.899994,,,1293.400024,0.0,1293.400024,-33.299999,0.0,1260.100025,1260.100025,,1000.0,1.26,1.09,1.21,1006.299988,1.25,1.08,1.2,
06/30/2001,2280.999786,1899.39978,12217.89978,11498.299805,719.599976,-10318.5,381.600006,0.0,,,,357.100006,24.5,30.0,2310.999786,-301.799988,0.0,301.799988,2009.199951,-107.099998,107.099998,1902.099953,-499.700012,1402.400024,0.0,,,1402.39994,0.0,1402.400024,-34.700001,0.0,1367.700024,1367.700024,,1001.0,1.37,1.37,1.28,1006.700012,1.36,1.36,1.27,
09/30/2001,2511.999786,2079.099792,12447.299988,11836.5,610.799988,-10368.200195,432.899994,0.0,,,,383.899994,49.0,30.0,2541.999786,-317.5,0.0,317.5,2224.5,-619.799988,619.799988,1604.700012,-375.200012,1229.5,0.0,,,1229.5,0.0,1229.5,-35.0,0.0,1194.5,1194.5,,1000.0,1.19,1.19,1.34,1006.900024,1.19,1.19,1.33,
12/31/2001,2852.799976,2404.299988,12509.200378,12011.900391,497.299988,-10104.900391,448.499989,0.0,,,,398.299988,50.200001,30.0,2882.799976,-297.100006,0.0,297.100006,2585.699951,186.699997,-186.699997,2772.399948,-803.599976,1968.800049,0.0,,,1968.799973,0.0,1968.800049,-35.0,0.0,1933.800049,1933.800049,,1000.0,1.93,1.93,1.4,1005.200012,1.92,1.92,1.4,
03/31/2002,2841.599817,2430.399811,12576.399811,12170.799805,405.600006,-10146.0,411.200006,0.0,,,,407.600006,3.6,-28.0,2813.599817,-283.799988,0.0,283.799988,2529.800049,-958.900024,958.900024,1570.900024,-362.299988,1208.599976,0.0,,,1208.600037,0.0,1208.599976,-32.799999,0.0,1175.799976,1175.799976,,996.0,1.18,1.18,1.49,1001.700012,1.17,1.17,1.48,
06/30/2002,2997.200768,2532.100769,12746.200378,12326.400391,419.799988,-10214.099609,465.099998,0.0,,,,423.5,41.599998,-33.0,2964.200768,-292.5,0.0,292.5,2671.699951,-722.900024,722.900024,1948.799927,-485.100006,1463.699951,0.0,,,1463.699921,0.0,1463.699951,-24.1,0.0,1439.599951,1439.599951,,995.0,1.45,1.45,1.56,1000.400024,1.44,1.44,1.55,
09/30/2002,3145.399803,2591.299805,12765.0,12382.5,382.5,-10173.700195,554.099998,0.0,,,,463.0,91.099998,-25.0,3120.399803,-302.799988,0.0,302.799988,2817.600098,-1516.300049,1516.300049,1301.300049,-307.0,994.299988,0.0,,,994.300049,0.0,994.299988,-21.6,0.0,972.699987,972.699987,,990.0,0.98,0.98,1.62,994.0,0.97,0.97,1.61,
12/31/2002,3630.0,3012.3,12764.9,12385.2,379.7,-9752.6,617.7,0.0,,,,522.3,95.4,-40.9,3589.1,-304.9,0.0,304.9,3284.2,-2057.2,2057.2,1227.0,-274.8,952.2,0.0,,,952.2,0.0,952.2,-19.9,0.0,932.3,932.3,,989.0,0.94,0.94,1.67,992.4,0.94,0.94,1.66,
03/31/2003,4029.0,3368.0,12896.0,12590.0,306.0,-9528.0,661.0,0.0,,,,547.0,114.0,-23.0,4006.0,-341.0,0.0,341.0,3665.0,-1017.0,1017.0,2648.0,-707.0,1941.0,0.0,,,1941.0,0.0,1941.0,-30.0,0.0,1911.0,1911.0,,987.0,1.94,1.94,1.85,990.0,1.93,1.93,1.84,
06/30/2003,4365.0,3501.0,12592.0,12256.0,336.0,-9091.0,864.0,0.0,,,,632.0,232.0,-26.0,4339.0,-351.0,0.0,351.0,3988.0,-2623.0,2623.0,1365.0,-263.0,1102.0,0.0,,,1102.0,0.0,1102.0,-34.0,0.0,1068.0,1068.0,,979.0,1.09,1.09,1.86,982.0,1.09,1.09,1.86,
09/30/2003,4206.0,3489.0,12558.0,12271.0,287.0,-9069.0,717.0,0.0,,,,613.0,104.0,-28.0,4178.0,-348.0,0.0,348.0,3830.0,-429.0,429.0,3401.0,-920.0,2481.0,-185.0,,,2666.0,0.0,2666.0,-42.0,0.0,2624.0,2624.0,,973.0,2.7,2.51,1.84,976.0,2.69,2.5,1.83,
12/31/2003,3817.0,3211.0,12874.0,12637.0,237.0,-9663.0,606.0,0.0,,,,619.0,-13.0,-23.0,3794.0,-435.0,0.0,435.0,3359.0,-360.0,360.0,2999.0,-803.0,2196.0,0.0,,,2196.0,0.0,2196.0,-44.0,0.0,2152.0,2152.0,,974.0,2.21,2.21,1.77,974.0,2.21,2.21,1.77,
03/31/2004,3935.0,3196.0,12344.0,12115.0,229.0,-9148.0,739.0,0.0,,,,737.0,2.0,-32.0,3903.0,-359.0,0.0,359.0,3544.0,-986.0,986.0,2558.0,-659.0,1899.0,0.0,,,1899.0,0.0,1899.0,-43.0,0.0,1856.0,1856.0,,972.0,1.91,1.91,2.04,975.0,1.9,1.9,2.03,
06/30/2004,3600.0,3113.0,12055.0,11794.0,261.0,-8942.0,487.0,0.0,,,,487.0,0.0,12.0,3612.0,-375.0,0.0,375.0,3237.0,-1956.0,1956.0,1281.0,-169.0,1112.0,0.0,,,1112.0,0.0,1112.0,-40.0,0.0,1072.0,1072.0,,969.0,1.11,1.11,1.96,970.0,1.1,1.1,1.91,
09/30/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.0,,,2415.0,2415.0,,970.0,2.45,2.45,1.86,970.0,2.45,2.45,1.86,
12/31/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.0,,,1541.0,1541.0,,969.0,1.59,1.59,1.59,972.0,1.59,1.59,1.59,
03/31/2005,2465.0,3787.0,14761.0,14761.0,,-10974.0,-1322.0,-2403.0,,,,1223.0,-142.0,-57.0,2408.0,-416.0,0.0,416.0,1992.0,0.0,0.0,1992.0,-217.0,1775.0,-65.0,,,1840.0,,1840.0,-121.0,0.0,1719.0,1719.0,,969.0,1.77,1.71,1.71,998.0,1.76,1.7,1.7,
06/30/2005,2327.0,2897.0,11292.0,11292.0,,-8395.0,-570.0,-2255.0,,,,1667.0,18.0,-125.0,2202.0,-529.0,0.0,529.0,1673.0,0.0,0.0,1673.0,-333.0,1340.0,2.0,,,1338.0,,1338.0,-122.0,0.0,1216.0,1216.0,,970.0,1.25,1.25,1.25,971.0,1.25,1.25,1.25,
09/30/2005,2961.0,2664.0,10384.0,10384.0,,-7720.0,297.0,-919.0,,,,1130.0,86.0,-172.0,2789.0,-635.0,0.0,635.0,2154.0,0.0,0.0,2154.0,-406.0,1748.0,3.0,,,1745.0,,1745.0,-122.0,0.0,1623.0,1623.0,,970.0,1.68,1.68,1.68,998.0,1.66,1.66,1.66,
12/31/2005,2610.0,2157.0,8407.0,8407.0,,-6250.0,453.0,-802.0,,,,1285.0,-30.0,-87.0,2523.0,-771.0,0.0,771.0,1752.0,0.0,0.0,1752.0,-321.0,1431.0,7.0,,,1424.0,,1424.0,-121.0,0.0,1303.0,1303.0,,970.0,1.34,1.35,1.35,998.0,1.34,1.35,1.35,
03/31/2006,3277.0,2012.0,10504.0,5082.0,5422.0,-8492.0,1265.0,37.0,,,,1211.0,17.0,-79.0,3198.0,-762.0,0.0,762.0,2436.0,0.0,0.0,2436.0,-409.0,2027.0,-1.0,,,2028.0,-2.0,2026.0,-122.0,0.0,1904.0,1904.0,,971.0,1.96,1.96,1.96,998.0,1.94,1.94,1.94,
06/30/2006,3664.0,1867.0,10995.0,5204.0,5791.0,-9128.0,1797.0,800.0,,,,928.0,69.0,-144.0,3520.0,-855.0,0.0,855.0,2665.0,0.0,0.0,2665.0,-610.0,2055.0,-6.0,,,2061.0,-3.0,2058.0,-127.0,0.0,1931.0,1931.0,,971.0,1.99,1.98,1.98,999.0,1.97,1.96,1.96,
09/30/2006,-213.0,1528.0,11185.0,5209.0,5976.0,-9657.0,-1741.0,-3028.0,,,,1215.0,72.0,-145.0,-358.0,-912.0,0.0,912.0,-1270.0,0.0,0.0,-1270.0,639.0,-631.0,-4.0,,,-627.0,-2.0,-629.0,-131.0,0.0,-760.0,-760.0,,972.0,-0.79,-0.79,-0.79,972.0,-0.79,-0.79,-0.79,
03/31/2007,2007.0,1194.0,11006.0,5385.0,5621.0,-9812.0,813.0,-436.0,,,,1256.0,-7.0,-249.0,1758.0,-866.0,0.0,866.0,892.0,0.0,0.0,892.0,73.0,965.0,3.0,,,962.0,-1.0,961.0,-135.0,,826.0,826.0,,973.0,0.85,0.85,0.85,974.0,0.85,0.85,0.85,
06/30/2007,3423.0,1193.0,11266.0,5625.0,5641.0,-10073.0,2230.0,1116.0,,,,1066.0,48.0,-434.0,2989.0,-852.0,0.0,852.0,2137.0,0.0,0.0,2137.0,-187.0,1950.0,3.0,,,1947.0,0.0,1947.0,-118.0,,1829.0,1829.0,,973.0,1.88,1.88,1.88,1001.0,1.86,1.86,1.86,
