Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2014,401.774,11.079,277.095,88.799,5.459,5.295,78.045,24.397,16.721,-1.422,8.505,0.593,-0.111,-407.229,-416.691,101.3,101.3,0.0,-517.991,-517.991,0.0,0.0,0.0,0.0,-0.187,0.0,-0.187,0.0,9.649,-20.962,-19.463,4.985,-6.879,7.064,-13.943,0.506,1.507,-24.91,1.504,29.403,
03/31/2015,283.845,52.789,279.595,5.103,5.665,26.646,-27.208,-54.179,10.775,2.563,-28.847,-38.67,-0.547,-440.817,-456.148,97.094,97.094,0.0,-553.242,-553.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.331,178.323,-20.084,196.325,6.325,12.466,-6.141,-3.696,0.756,22.107,3.59,38.381,
06/30/2015,374.853,85.159,289.81,16.465,5.504,40.946,-29.985,-17.339,-44.31,-1.557,-1.592,30.12,-0.549,-637.846,-661.276,114.7,114.7,0.0,-775.976,-775.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.43,266.101,-19.606,282.412,5.373,5.373,0.0,-1.529,-1.954,1.154,6.38,31.3,
09/30/2015,412.638,90.619,305.015,23.995,4.943,44.017,-24.965,-7.183,9.784,0.269,10.933,-28.169,-0.344,-628.715,-648.901,109.175,109.175,0.0,-758.076,-758.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.186,218.919,-21.746,239.986,3.281,3.281,0.0,-2.258,-0.808,2.034,3.665,40.46,
12/31/2015,370.452,76.2,300.511,47.605,,42.433,5.172,-53.598,-16.572,0.173,-54.875,17.676,0.338,-453.977,-474.157,106.527,106.527,0.0,-580.684,-580.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,67.04,-21.765,89.548,2.515,2.515,0.0,-3.596,2.043,-14.442,-0.256,34.832,
03/31/2016,368.002,55.794,293.418,21.888,4.888,29.319,-12.319,-3.489,3.709,-1.558,49.206,-54.846,-0.101,-429.044,-454.433,120.598,120.598,0.0,-575.031,-575.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.389,60.411,-22.482,84.434,1.492,1.492,0.0,-2.932,-3.508,-4.139,4.75,34.421,
06/30/2016,395.022,73.75,296.802,46.245,27.343,37.712,-18.81,-22.067,-42.78,-1.075,19.378,2.41,-0.2,-394.292,-413.746,131.405,131.405,0.0,-545.151,-545.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.454,8.335,-21.779,47.509,-17.132,4.767,-21.899,-0.063,0.093,9.158,5.483,36.72,
09/30/2016,422.038,84.752,308.149,51.624,,42.16,9.464,-22.873,-30.098,-0.891,0.015,8.101,-1.007,-285.248,-304.837,86.34,86.34,0.0,-391.177,-391.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.589,-125.608,-23.39,-100.799,-0.392,3.367,-3.759,-0.02,-2.152,9.03,2.017,29.762,
12/31/2016,415.96,48.773,327.538,60.697,,15.978,44.719,-22.142,17.415,-2.382,25.721,-62.896,-0.621,-298.763,-310.841,82.957,82.957,0.0,-393.798,-393.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.078,-130.989,-23.392,-103.061,-3.155,8.461,-11.616,-0.76,-3.915,-17.707,1.812,43.087,
03/31/2017,331.349,38.406,320.048,30.801,,19.296,11.505,-58.036,-27.348,1.876,13.966,-46.53,,-248.565,-264.83,96.509,96.509,0.0,-361.339,-361.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.265,-106.215,-23.907,-68.608,-12.854,3.992,-16.846,-0.846,1.501,-21.93,3.107,31.441,
06/30/2017,400.346,50.868,318.03,50.21,,23.194,27.016,-19.289,-47.745,0.648,-6.3,34.108,,-367.865,-384.429,109.484,109.484,0.0,-493.913,-493.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.564,-15.744,-23.343,47.405,-39.367,2.015,-41.382,-0.439,1.851,18.588,5.979,34.747,
09/30/2017,434.496,58.75,319.846,42.133,,33.33,8.803,13.477,-69.997,-3.509,33.068,53.915,-1.064,-347.455,-361.613,95.98,95.98,0.0,-457.593,-457.593,0.0,0.0,0.0,0.0,-7.24,0.0,-7.24,0.0,21.398,-70.36,-24.314,-41.502,-3.248,4.38,-7.628,-0.232,-8.578,8.103,1.51,33.701,
12/31/2017,381.795,643.8,322.403,-574.294,,-574.572,0.278,-9.624,-28.75,-2.311,25.415,-3.978,-0.381,-401.619,-420.564,127.027,127.027,0.0,-547.591,-547.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.945,35.759,-24.249,62.949,-2.339,10.121,-12.46,-0.221,-0.313,15.622,3.096,29.67,
03/31/2018,336.85,36.886,364.829,84.163,,33.076,51.087,-149.455,22.265,-0.253,-30.851,-140.616,-0.348,-572.788,-572.788,89.956,89.956,0.0,-662.744,-662.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.255,-27.795,270.161,-11.504,1.417,-12.921,-1.259,3.519,-3.164,8.187,40.165,
06/30/2018,527.975,44.908,379.75,83.365,,49.047,34.318,18.691,-48.908,0.691,58.28,8.628,-0.283,-815.507,-646.379,112.178,112.178,0.0,-758.557,-758.557,0.0,0.0,0.0,0.0,-169.128,0.0,-169.128,0.0,0.0,284.164,-27.3,313.426,-1.054,3.246,-4.3,-0.625,-0.185,-3.553,6.922,31.886,
09/30/2018,410.735,90.842,382.276,55.478,,23.77,31.708,-118.621,-100.205,-4.827,-23.675,10.086,0.359,-687.463,-689.219,89.486,89.486,0.0,-778.705,-778.705,0.0,0.0,0.0,0.0,1.756,0.0,1.756,0.0,0.0,265.545,-28.411,298.575,-2.099,8.36,-10.459,-2.879,-1.87,-13.053,5.072,44.455,
12/31/2018,442.433,112.0,366.586,83.135,,3.002,80.133,-119.149,-66.296,-1.393,13.115,-64.575,-1.382,-745.701,-745.701,104.702,104.702,0.0,-850.403,-850.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.897,-28.358,334.607,0.867,3.997,-3.13,-0.837,3.23,4.859,2.784,45.32,
03/31/2019,485.33,45.316,404.488,99.042,,19.729,79.313,-64.09,26.181,-0.756,18.586,-108.101,-0.147,-923.244,-923.244,103.467,103.467,0.0,-1026.711,-1026.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.141,-29.301,479.147,-11.048,3.108,-14.156,-4.51,-1.551,-5.324,3.611,52.49,
06/30/2019,559.729,75.215,424.736,83.365,,21.959,61.406,-23.824,-17.985,-0.768,-22.551,17.48,-0.458,-1031.247,-1031.247,152.803,152.803,0.0,-1184.05,-1184.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.293,-28.35,536.968,-4.017,2.715,-6.732,-1.85,-1.06,29.715,7.171,52.339,
09/30/2019,544.127,-91.455,617.42,53.791,,-9.531,63.322,-35.546,-25.98,-2.345,-26.276,19.055,-0.368,-599.272,-599.272,147.199,147.199,0.0,-746.471,-746.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.153,-29.388,71.171,-0.367,2.839,-3.206,-1.895,-0.643,-16.635,4.746,61.891,
12/31/2019,551.353,-53.5,536.2,82.662,,-64.488,147.15,-14.419,44.933,2.535,3.645,-65.532,3.233,-663.43,-663.43,114.512,114.512,0.0,-777.942,-777.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.812,-29.43,137.885,-0.598,2.662,-3.26,-0.278,-1.018,-2.283,-9.203,59.122,
03/31/2020,438.586,-109.613,565.921,60.455,,-13.598,74.053,-78.661,-14.634,15.409,-25.707,-53.729,-0.302,-332.978,-327.978,102.982,102.982,0.0,-430.96,-430.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,217.318,-30.594,261.83,-9.129,2.795,-11.924,-4.487,0.725,323.651,5.096,60.566,
06/30/2020,660.199,-74.099,565.104,46.135,,-22.55,68.685,122.665,83.846,3.271,-28.727,64.275,-0.042,-159.288,-158.532,115.438,115.438,0.0,-273.97,-273.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.756,-62.93,-29.561,-26.982,2.747,2.747,0.0,-9.092,-3.747,434.234,-0.099,62.692,
