Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/1989,,,24.0,,24.0,24.0,,,,,,,,,,,,
09/30/1989,,,26.4,,26.4,26.4,,,,,,,,,,,,
12/31/1989,,,30.0,,30.0,30.0,,,,,,,,,,,,
03/31/1990,,,0.0,,18.299999,18.299999,,,,,,,,,,,,
06/30/1990,,,25.9,,25.9,25.9,,,,,,,,,,,,
09/30/1990,,,24.9,,24.9,24.9,,,,,,,,,,,,
12/30/1990,,,27.299999,,27.299999,27.299999,,,,,,,,,,,,
03/31/1991,,,0.0,,6.600001,6.600001,,,,,,,,,,,,
06/30/1991,,,27.1,,-85.199997,-85.199997,,,,,,,,,,,,
09/30/1991,,,24.4,,22.5,22.5,,,,,,,,,,,,
12/31/1991,,,18.9,,24.299999,24.299999,,,,,,,,,,,,
03/31/1992,,,0.0,,-50.299999,-50.299999,,,,,,,,,,,,
06/30/1992,,,27.5,,27.5,27.5,,,,,,,,,,,,
09/30/1992,,,25.6,,25.6,25.6,,,,,,,,,,,,
12/31/1992,,,27.799999,,27.799999,27.799999,,,,,,,,,,,,
03/31/1993,,,0.0,,33.799999,33.799999,,,,,,,,,,,,
06/30/1993,,,55.299999,,34.400002,34.400002,,,,,,,,,,,,
09/30/1993,,,29.700001,,22.5,22.5,,,,,,,,,,,,
12/31/1993,,,31.700001,,31.700001,31.700001,,,,,,,,,,,,
03/31/1994,,,0.0,,37.999998,37.999998,,,,,,,,,,,,
06/30/1994,,,26.4,,36.0,36.0,,,,,,,,,,,,
09/30/1994,,,17.1,,25.5,25.5,,,,,,,,,,,,
12/30/1994,,,-276.299988,,303.399994,303.399994,,,,,,,,,,,,
03/31/1995,,,0.0,,39.599998,39.599998,,,,,,,,,,,,
06/30/1995,,,32.799999,,32.799999,32.799999,,,,,,,,,,,,
09/30/1995,,,31.700001,,31.700001,31.700001,,,,,,,,,,,,
12/31/1995,,,32.900002,,32.900002,32.900002,,,,,,,,,,,,
03/31/1996,,,0.0,,38.0,38.0,,,,,,,,,,,,
06/30/1996,,,30.1,,-18.1,-18.1,,,,,,,,,,,,
09/30/1996,,,28.1,,28.1,28.1,,,,,,,,,,,,
12/31/1996,,,109.5,,86.199997,86.199997,,,,,,,,,,,,
03/31/1997,,,0.0,,37.700001,37.700001,,,,,,,,,,,,
06/30/1997,,,37.599998,,37.599998,37.599998,,,,,,,,,,,,
09/30/1997,,,39.599998,,39.599998,39.599998,,,,,,,,,,,,
12/31/1997,,,42.0,,42.0,42.0,,,,,,,,,,,,
03/31/1998,,,0.0,,35.700001,35.700001,,,,,,,,,,,,
06/30/1998,,,53.099998,,69.099998,69.099998,,,,,,,,,,,,
09/30/1998,,,9.4,,26.299999,26.299999,,,,,,,,,,,,
12/31/1998,,,83.199997,,50.700001,50.700001,,,,,,,,,,,,
03/31/1999,,,115.900002,,,,,,,,,,,,,,,
06/30/1999,,,86.400002,,70.1,70.1,,,,,,,,,,,,
09/30/1999,,,73.900002,,59.3,59.3,,,,,,,,,,,,
12/31/1999,,,60.5,,166.8,166.8,,,,,,,,,,,,
03/31/2000,,,148.0,,427.5,427.5,,,,,,,,,,,,
06/30/2000,,,63.599998,,63.6,63.6,,,,,,,,,,,,
09/30/2000,,,-0.5,,61.9,61.9,,-6.38297872340425,,,,,,,,,,
12/31/2000,,,69.300003,,1.7,1.7,,-4.0,,,,,,,,,,
