Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
03/31/1991,10.357816,,,,2.519956,,1.444745,,1.207133,1361.25,0.307267,
06/30/1991,11.247723,0.334005,0.379893,0.29749,2.764225,,1.503438,,1.355281,1528.3125,0.343298,
09/30/1991,13.454861,0.375763,0.433639,0.339128,3.346398,,1.772829,,1.70096,1918.396249,0.401617,
12/31/1991,11.81592,0.361172,0.417105,0.29927,2.978645,,1.565063,,1.563786,1764.043064,0.346297,
03/31/1992,13.003221,0.386246,0.417903,0.357233,3.341808,,1.73243,,1.772291,1999.450724,0.387708,
06/30/1992,12.441315,0.373313,0.413746,0.343296,3.209613,,1.689233,,1.744856,1968.022433,0.413646,
09/30/1992,11.411411,0.428947,0.456572,0.388931,2.954203,,1.628693,,1.668038,1881.0,0.407647,
12/31/1992,14.321789,0.467355,0.537656,0.406388,3.714615,,2.119626,,2.178326,2456.4375,0.537656,
03/31/1993,13.607331,0.562049,0.610788,0.517341,3.577502,,2.063413,,2.150892,2425.5,0.535949,
06/30/1993,15.468006,0.547275,0.64806,0.48126,4.141477,,2.355107,,2.567901,2895.75,0.615119,
09/30/1993,16.969467,0.66424,0.741298,0.567803,4.567486,,2.565365,,2.951989,3328.875,0.67011,
12/31/1993,15.938395,0.664155,0.744843,0.610323,4.29592,,2.398851,,2.930041,3304.125,0.630332,
03/31/1994,14.512251,0.617282,0.682269,0.559508,3.948553,,2.151793,,2.781893,3137.0625,0.599089,
06/30/1994,14.702679,0.704172,0.769245,0.574275,4.055678,,2.173685,,2.962963,3341.25,0.605777,
09/30/1994,14.015151,0.640906,0.696644,0.545325,3.945924,,2.058444,,3.045267,3434.0625,0.545325,
12/31/1994,13.206215,0.574032,0.630808,0.523361,3.774761,,1.899893,,3.078189,3471.1875,0.523361,
03/31/1995,15.466667,0.590149,0.646505,0.509368,4.516016,,2.18617,,3.81893,4306.5,0.60568,
06/30/1995,17.045454,0.67038,0.728382,0.595237,5.031553,,2.319507,,4.444444,5011.875,0.622166,
09/30/1995,19.621749,0.66946,0.753513,0.617558,5.833137,,2.628878,,5.465021,6162.75,0.748909,
12/31/1995,16.067538,0.692013,0.771466,0.63161,4.910899,,2.188634,,4.855967,5475.9375,0.636078,
03/31/1996,18.366398,0.711944,0.805339,0.588641,5.686996,,2.449455,,5.851852,6598.96875,0.734575,
06/30/1996,16.656925,0.725201,0.784167,0.669486,5.206441,,2.225682,,5.62963,6348.375,0.689496,
09/30/1996,18.9787,0.733783,0.837678,0.644135,5.931179,,2.574115,,6.864198,7740.5625,0.802168,
12/31/1996,21.012115,0.89011,0.98684,0.787741,6.602518,,2.827633,,8.222222,9271.96875,0.913342,
03/31/1997,19.86342,1.08334,1.221904,0.853794,6.391186,,2.582079,,8.259259,9313.734375,0.853794,
06/30/1997,24.416666,1.00109,1.133287,0.857622,7.938971,,3.081482,,10.851852,12237.328125,1.026882,
09/30/1997,25.124069,1.162947,1.266955,1.046158,8.190523,,3.164425,,12.0,13532.0625,1.083658,
12/31/1997,23.860658,1.097974,1.173962,1.025963,7.796718,,3.026092,,12.138889,13688.69693,1.060054,
03/31/1998,30.111406,1.276113,1.455451,0.99941,10.022293,,3.867643,,15.916667,17948.79483,1.38194,
