Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/1992,,,0.476,,0.476,0.476,,,,,,,,,,,,
09/30/1992,,,0.719,,0.719,0.719,,,,,,,,,,,,
12/31/1992,,,1.161,,1.161,1.161,,,,,,,,,,,,
03/31/1993,,,1.862,,1.862,1.862,,,,,,,,,,,,
06/30/1993,,,2.811,,2.721,2.721,,,,,,,,,,,,
09/30/1993,,,3.681,,3.681,3.681,,,,,,,,,,,,
12/31/1993,,,5.795,,5.795,5.795,,,,,,,,,,,,
03/31/1994,,,0.0,,6.962,6.962,,,,,,,,,,,,
06/30/1994,,,7.549,,7.549,7.549,,,,,,,,,,,,
09/30/1994,,,8.502,,8.502,8.502,,,,,,,,,,,,
12/31/1994,,,9.436,,9.436,9.436,,,,,,,,,,,,
03/31/1995,,,0.0,,10.812,10.812,,,,,,,,,,,,
06/30/1995,,,11.503,,11.503,11.503,,,,,,,,,,,,
09/30/1995,,,12.765,,12.765,12.765,,,,,,,,,,,,
12/31/1995,,,5.765,,5.765,5.765,,,,,,,,,,,,
03/31/1996,,,0.0,,13.719,13.719,,,,,,,,,,,,
06/30/1996,,,12.154,,6.686,6.686,,,,,,,,,,,,
09/30/1996,,,13.126,,13.126,13.126,,,,,,,,,,,,
12/31/1996,,,14.755,,14.755,14.755,,,,,,,,,,,,
03/31/1997,,,0.0,,16.565001,16.565001,,,,,,,,,,,,
06/30/1997,,,17.832001,,17.832001,17.832001,,,,,,,,,,,,
09/30/1997,,,19.181999,,19.181999,19.181999,,,,,,,,,,,,
12/31/1997,,,17.127001,,13.127,13.127,,,,,,,,,,,,
03/31/1998,,,0.0,,14.227,14.227,,,,,,,,,,,,
06/30/1998,,,16.865999,,12.774,12.774,,,,,,,,,,,,
09/30/1998,,,17.563,,17.563,17.563,,,,,,,,,,,,
12/31/1998,,,17.854,,17.854,17.854,,,,,,,,,,,,
03/31/1999,,,18.917,,1.897,1.897,,,,,,,,,,,,
06/30/1999,,,25.25,,24.981001,24.981001,,,,,,,,,,,,
09/30/1999,,,21.488001,,23.087999,23.087999,,,,,,,,,,,,
12/31/1999,,,26.437,,26.437,26.437,,,,,,,,,,,,
03/31/2000,,,30.568001,,34.623001,34.623001,,,,,,,,,,,,
06/30/2000,,,35.640999,,36.860001,36.860001,,,,,,,,,,,,
09/30/2000,,,46.439999,,42.334,42.334,,3.50091324200914,,,,,,,,,,
12/31/2000,,,42.985001,,42.771999,42.771999,,1.64439461883408,,,,,,,,,,
03/31/2001,,,25.903,,12.222,12.222,,-18.2793548387097,,,,,,,,,,
06/30/2001,,,21.773001,,21.773001,21.773001,,2.56442307692308,,,,,,,,,,
09/30/2001,,,23.148001,,23.148,23.148,,0.294690265486726,,,,,,,,,,
12/31/2001,,,23.577,,23.577,23.577,,0.294690265486726,,,,,,,,,,
03/31/2002,,,26.316,,26.316,26.316,,-3.22580645161291,,,,,,,,,,
06/30/2002,,,30.059,,9.316,9.316,,0.671140939597316,,,,,,,,,,
09/30/2002,,,34.396,,9.496,9.496,,1.19047619047619,,,,,,,,,,
12/31/2002,,,36.382,,36.382,36.382,,-1.73410404624276,,,,,,,,,,
03/31/2003,,,33.037998,,33.037998,33.037998,,0.628930817610063,,,,,,,,,,
06/30/2003,,,33.490002,,13.47,13.47,,3.22580645161291,,,,,,,,,,
09/30/2003,,,36.104,,36.104,36.104,,0.0,,,,,,,,,,
12/31/2003,,,40.285999,,40.842999,40.842999,,2.1505376344086,,,,,,,,,,
03/31/2004,,,46.845001,,46.845001,46.845001,,9.99999999999999,,,,,,,,,,
06/30/2004,,,56.775002,,43.799,43.799,,4.24710424710425,,,,,,,,,,
09/30/2004,,,60.443001,,60.443001,60.443001,,1.04529616724739,,,,,,,,,,
12/31/2004,,,53.139999,,53.14,53.14,,-3.10077519379845,,,,,,,,,,
03/31/2005,,,56.403,,56.403,56.403,,8.43373493975904,,,,,,,,,,
06/30/2005,,,61.023998,,61.024,61.024,,3.94265232974909,,,,,,,,,,
09/30/2005,,64.15,65.653,,65.653,65.653,,3.67892976588629,,,,,,,,,2.34294621979735,
12/31/2005,,68.3,70.734001,,40.124,40.124,,3.44827586206897,,,,,,,,,3.56369106881407,
03/31/2006,,72.73,75.568001,1.20418661021738,75.568,75.568,,2.0408163265306,,,,,,,,,3.90210504606076,
06/30/2006,,78.286,76.984001,1.08960831950472,76.984,76.984,,-4.63215258855586,,,,,,,,,-1.66313133893671,
09/30/2006,,82.1,79.487999,-0.698252155156435,79.488,79.488,,-4.76190476190477,,,,,,,,,-3.18148721071863,
12/31/2006,,75.85,78.732002,-1.59677352328905,72.849,72.849,,2.56410256410257,,,,,,,,,3.79960711931444,
03/31/2007,,77.671,81.334,2.17022897440362,127.708,127.708,,6.9364161849711,,,,,,,,,4.71604588585186,
06/30/2007,,84.4,86.695,-0.0673638599810689,80.293,80.293,,4.55764075067025,,,,,,,,,2.71919431279619,
09/30/2007,,81.317,83.322998,-0.589970482200933,60.679,60.679,,0.795755968169762,,,,,,,,,2.46688638292117,
12/31/2007,,78.213,81.202003,0.90559614593362,80.124,80.124,,5.40540540540541,,,,,,,,,3.82161916816899,
03/31/2008,,75.4,79.176003,1.23148649173956,76.652,76.652,,8.80829015544041,,,,,,,,,5.00796153846152,
06/30/2008,,83.0,82.616,-0.830199284808258,75.547,75.0881,,4.01891252955083,,2.70114316820905,,,,,-0.714499252615843,,-0.462650602409639,
09/30/2008,,83.333,83.468,-1.17654818131518,75.72,74.16,,4.16666666666667,,4.11910021874219,,,,,1.19063181923313,,0.162000648002598,
12/31/2008,,45.614,41.184,1.7289571201694,72.356,23.96,,0.877192982456141,,9.07590759075907,,,,,-45.6188844048869,,-9.71193054763888,
03/31/2009,,24.55,27.908,0.728488372093015,21.964,33.937,,21.9512195121951,,26.2733270499529,,,,,39.1594970218399,,13.6782077393075,
06/30/2009,,32.85,34.07,2.04460475029485,27.368,25.95425,,7.95454545454546,,13.9588894821143,,,2.39043824701194,,12.8122605363985,,3.71385083713851,
09/30/2009,,47.633,53.161,3.85383734249714,44.485,43.45605,,17.4089068825911,,20.3775817966632,,,2.02205882352941,,19.2279411764706,,11.6053996179119,
12/31/2009,,63.917,69.143,2.92139917695473,69.403,61.2942,,8.50439882697946,,10.134944612286,,,1.25105112320022,,8.26885022176731,,8.17622854639611,
03/31/2010,,76.25,86.698,3.03409886855943,75.749,77.4702,,15.5778894472362,,13.9475821674122,,,3.22407668074268,,9.72739752892723,,13.7022950819672,
06/30/2010,,100.775,109.176,0.371071445332659,89.566,92.651,,7.75047258979205,,5.1257019438445,,,-21.0408700402245,,1.87417258654853,,8.33639295460183,
09/30/2010,,110.8,118.082,11.6771837569384,103.08,105.535,,6.34648370497428,,7.8327494596893,,,-5.34591194968553,,8.41513944223108,,6.57220216606498,
12/31/2010,,106.457,112.604,1.3543340065967,100.776,102.756,,3.75670840787118,,3.51235917800217,,,1.30613766114959,,2.27955271565495,,5.77416233784533,
03/31/2011,,115.0,119.019,1.72592882116411,125.528,130.9279,,3.69068541300528,,4.89498735569833,,,0.519294027283808,,4.38783120706575,,3.49478260869566,
06/30/2011,,112.0,111.352,-1.03325167738235,99.293,98.903,,-0.900900900900902,,1.24415942801593,,,-0.0436783926351567,,2.00930232558139,,-0.578571428571425,
09/30/2011,,92.071,92.594,-0.0923978563697316,79.287,80.22495,,0.656455142231948,,4.88109660126106,,,-0.767263427109967,,-0.0856964786537941,,0.56803988226477,
12/31/2011,,84.6,85.424,0.0708372476233052,77.489,73.36565,,0.478468899521531,,3.2503678399819,,,0.149872167856817,,0.463040563191411,,0.973995271867627,
03/31/2012,,92.329,94.3,-0.570913902310948,80.636,82.0595,,2.22222222222222,,0.634669151910529,,,0.50685903091321,,1.45393634840872,,2.13475722687347,
06/30/2012,,99.425,96.886,-0.826041282349526,78.71,77.8689,,0.208768267223382,,3.09325409256492,,,-0.0186405924319242,,0.0209679919045283,,-2.55368368116671,
09/30/2012,,97.517,97.749,0.0326246667010178,-21.184,28.32185,,0.628930817610063,,3.77613240418119,,,-1.36752136752136,,0.289808832522399,,0.237907236686936,
12/31/2012,,81.163,84.528,1.12537887350305,10.173,7.785,,3.79746835443037,,13.5160690685205,,,0.462846686520044,,1.97865139286643,,4.14597784704854,
03/31/2013,,98.056,109.312,0.736299765807964,59.69,58.5165,,10.1694915254237,,6.84160194478456,,,0.584962191468105,,-1.73938184327843,,11.4791547687036,
