Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/29/1989,3700.462355,-120.0,0.0,0.0,2836.0,6416.462355,4716.0,60.135708,0.441988,,,,,,3700.462355,6416.462355,6.881663,,
07/29/1989,4506.599823,-81.0,0.0,0.0,2810.0,7235.599823,4725.0,59.470899,0.388358,,,,,,4506.599823,7235.599823,7.760189,,
10/28/1989,4407.30019,-134.0,0.0,0.0,3581.0,7854.30019,5102.0,70.188162,0.455929,,,,,,4824.375,8271.375,9.244703,,
02/03/1990,4376.469534,-103.0,1.0,,2816.0,7090.469534,4570.0,61.619256,0.397153,0.519677,5.609549,7.503142,7.842672,,4662.125,7376.125,8.336942,,
05/05/1990,4867.116291,-236.0,5.0,0.0,3022.0,7658.116291,4811.0,62.814384,0.394614,0.553932,5.918173,7.886834,7.734463,,4892.962709,7683.962709,8.998111,,
08/04/1990,4738.772821,-114.0,10.0,0.0,3990.0,8624.772821,5815.0,68.615649,0.462621,0.617378,6.548802,8.756115,8.663073,,4759.275204,8645.275204,10.123992,,
11/03/1990,3463.843861,-96.0,18.0,0.0,4360.0,7745.843861,6222.0,70.073931,0.562883,0.539442,5.708065,7.761367,8.034485,,3470.999851,7752.999851,9.084558,,
02/02/1991,4672.326237,-92.0,25.0,,4039.0,8644.326237,6112.0,66.083115,0.467243,0.586493,6.374872,8.784884,10.356627,,4681.399803,8653.399803,10.137071,,
05/04/1991,5385.824884,-142.0,36.0,0.0,3880.0,9159.824884,5969.0,65.002513,0.423589,0.607375,6.676257,9.365874,8.779204,,5416.125,9190.125,10.735847,,
08/03/1991,4770.399796,-113.0,46.0,0.0,4081.0,8784.399796,6189.0,65.93957,0.464574,0.570379,6.426042,9.103005,8.464491,,4790.5,8804.5,10.281367,,
11/02/1991,4547.899805,-128.0,55.0,0.0,4732.0,9206.899805,6855.0,69.029905,0.513962,0.585271,6.906902,9.846952,10.47065,,4567.0625,9226.0625,10.775866,,
02/01/1992,4639.17944,-96.0,66.0,,4680.0,9289.17944,6977.0,67.07754,0.503812,0.576431,7.257171,10.677218,13.422026,,4649.92513,9299.92513,10.866825,,
05/02/1992,4307.599815,-139.0,76.0,0.0,4456.0,8700.599815,6763.0,65.88792,0.512149,0.527789,6.67736,9.82009,11.466683,,4325.75,8718.75,10.183287,,
08/01/1992,4679.0627,-128.0,86.0,0.0,4467.0,9104.0627,6795.0,65.739514,0.49066,0.539021,6.819523,10.082018,9.815015,,4698.7499,9123.7499,10.640559,,
10/31/1992,5463.362734,-160.0,96.0,0.0,4967.0,10366.362734,7332.0,67.744135,0.479146,0.600079,7.441754,10.946529,11.532341,,5486.349883,10389.349883,12.115898,,
01/30/1993,5550.096718,-117.0,107.0,0.0,4724.0,10264.096718,7317.0,64.561979,0.460245,0.57255,6.810947,9.793985,8.147336,,5574.674763,10288.674763,11.982276,,
05/01/1993,5087.250109,-156.0,117.0,0.0,4957.0,10005.250109,7558.0,65.586134,0.49544,0.548293,6.599769,9.583573,10.092771,,5115.750217,10033.750217,11.677463,,
07/31/1993,4913.514328,-97.0,128.0,0.0,4849.0,9793.514328,7453.0,65.061049,0.495124,0.52744,6.507318,9.601485,9.062006,,4929.37479,9809.37479,11.419256,,
10/30/1993,4969.632305,-165.0,141.0,0.0,5195.0,10140.632305,7822.0,66.415239,0.512295,0.537879,6.764931,10.090181,7.007291,,4990.100212,10161.100212,11.81801,,
01/29/1994,4711.709507,-321.0,368.0,0.0,4652.0,9410.709507,7757.0,59.971639,0.49433,0.4893,4.968696,6.741196,6.296746,,4729.825198,9428.825198,10.964359,,
04/30/1994,5653.47728,-181.0,366.0,0.0,4621.0,10459.47728,7525.0,61.408638,0.4418,0.532072,5.224514,6.977637,6.384723,,5680.100121,10486.100121,12.179801,,
07/30/1994,5906.670055,-169.0,365.0,0.0,4777.0,10879.670055,7708.0,61.974572,0.439076,0.539318,5.098252,6.691064,7.553767,,6294.750252,11267.750252,12.663266,,
10/29/1994,5620.59988,-173.0,363.0,0.0,5266.0,11076.59988,8241.0,63.900012,0.475417,0.537856,4.896817,6.351261,8.675631,,5652.0,11108.0,12.89176,,
01/28/1995,4948.680069,-147.0,360.0,0.0,4697.0,9858.680069,8100.0,57.987654,0.476433,0.46261,4.823229,6.515982,8.565755,,4968.0,9878.0,11.455057,,
04/29/1995,4818.031125,-187.0,357.0,0.0,5169.0,10157.031125,8396.0,61.565031,0.508909,0.470168,5.048226,6.909545,10.776417,,4839.712366,10178.712366,11.792347,,
07/29/1995,5487.4673,-175.0,355.0,0.0,5253.0,10920.4673,8624.0,60.91141,0.481023,0.495551,5.454779,7.541759,9.553213,,5521.912733,10954.912733,12.665993,,
10/28/1995,5158.89682,-177.0,351.0,0.0,5593.0,10925.89682,8970.0,62.352285,0.511903,0.484218,5.479387,7.651188,8.016085,,5194.700109,10961.700109,12.663126,,
02/03/1996,5392.4224,-175.0,319.0,0.0,5141.0,10677.4224,8606.0,59.737393,0.481483,0.454049,5.486856,7.897502,7.438767,-123.260642,5420.95015,10705.95015,12.354868,,
05/04/1996,6974.127,-230.0,51.0,0.0,5487.0,12282.127,8973.0,61.150117,0.446747,0.508808,6.390285,9.368518,7.790314,238.074108,7024.049807,12332.049806,14.198859,,
08/03/1996,7042.749902,-221.0,54.0,0.0,5525.0,12400.749902,9092.0,60.767708,0.445538,0.502991,6.326913,9.302888,8.03866,125.718617,7494.500195,12852.500195,14.306357,,
11/02/1996,7673.580552,-204.0,51.0,0.0,5893.0,13413.580552,9540.0,61.771488,0.439331,0.533258,6.713504,9.913955,9.377794,368.954886,8157.475212,13897.475212,15.459061,,
02/01/1997,8185.506599,-201.0,321.0,0.0,5041.0,13346.506599,8881.0,56.761626,0.377702,0.526054,6.643358,9.820829,7.734546,33.071035,8676.32523,13837.32523,15.336934,,
05/03/1997,9876.276989,-257.0,44.0,0.0,5338.0,15001.276989,9259.0,57.652014,0.355836,0.579647,6.954695,10.034299,9.343215,39.520746,10490.699864,15615.699864,17.230251,,
08/02/1997,13887.887567,-216.0,34.0,0.0,5456.0,19161.887567,9476.0,57.577037,0.284732,0.725225,8.573551,12.306928,12.165026,64.266676,14769.130868,20043.130868,21.968293,,
11/01/1997,13769.091441,-220.0,34.0,0.0,5473.0,19056.091441,9625.0,56.862338,0.287205,0.70654,8.129732,11.507302,9.506936,27.520167,14609.699622,19896.699622,21.797621,,
01/31/1998,15748.342191,-211.0,310.0,0.0,4698.0,20545.342191,9188.0,51.131911,0.228665,0.740186,8.437512,11.794111,10.038729,29.663745,16703.887284,21500.887284,23.462478,,
05/02/1998,19593.454125,-1600.0,24.0,0.0,5298.0,23315.454125,9919.0,53.412642,0.227231,0.824742,9.341127,13.039963,11.688025,45.113679,20822.025268,24544.025268,26.551014,,
08/01/1998,21034.8225,-1532.0,20.0,0.0,5483.0,25005.8225,10244.0,53.524014,0.219269,0.863341,9.771716,13.64202,12.743532,55.293697,22357.125287,26328.125287,28.419324,,
10/31/1998,18679.959883,-239.0,28.0,0.0,5851.0,24319.959883,10764.0,54.357116,0.240584,0.822732,9.408108,13.253384,14.300042,262.375432,19759.461992,25399.461992,27.584596,,
01/30/1999,28220.98056,-255.0,268.0,0.0,4732.0,32965.98056,10043.0,47.117395,0.143542,1.072204,12.057784,16.871024,15.528288,70.748067,29886.0,34631.0,37.234377,,
05/01/1999,29758.587538,-246.0,10.0,0.0,5415.0,34937.587538,10849.0,49.912434,0.154991,1.109059,12.451029,17.433926,17.865331,111.0511,31603.21875,36782.21875,39.513575,,
07/31/1999,57009.09375,-238.0,,,5403.0,62174.09375,10887.0,49.627997,0.086901,1.930753,21.350994,29.734143,25.955346,93.015761,60334.03125,65499.03125,35.27408,,
10/30/1999,28317.188754,-246.0,3.0,0.0,6278.0,34352.188754,11783.0,53.280149,0.182754,1.04379,11.401324,15.765116,15.563484,99.794279,29966.613275,36001.613275,39.198986,,
01/29/2000,28801.47779,-220.0,,0.0,5019.0,33600.47779,10881.0,46.126275,0.149373,0.996988,10.556229,14.426998,13.34278,55.977312,29358.467609,34157.467609,36.967379,,
04/29/2000,30285.803443,-301.0,0.0,0.0,5753.0,35737.803443,11720.0,49.087031,0.160978,1.042222,10.912306,14.872161,13.261926,50.280606,30658.687899,36110.687899,39.272485,,
07/29/2000,27491.15,-339.0,,0.0,5925.0,33077.15,11899.0,49.7941,0.179127,0.94902,9.906304,13.50639,13.217904,83.644219,27856.4,33442.4,36.622177,,
10/28/2000,21889.083699,-370.0,0.0,0.0,7122.0,28641.083699,13068.0,54.499541,0.248664,0.806587,8.600926,11.864575,12.043935,215.265156,22184.362207,28936.362207,31.975595,,
02/03/2001,33238.593796,-356.0,0.0,0.0,6491.0,39373.593796,13010.0,49.89239,0.164857,1.066948,11.519483,15.889263,18.172435,-108.967266,33753.61,39888.61,43.793723,,
05/05/2001,35327.865172,-367.0,0.0,0.0,7616.0,42576.865172,14360.0,53.036212,0.178876,1.135656,12.231217,16.969655,22.539327,-39.866105,35658.625,42907.625,47.303791,,
08/04/2001,34490.025459,-798.0,0.0,0.0,7579.0,41271.025459,14577.0,51.992865,0.18364,1.080931,11.658482,16.254835,17.112283,-63.472201,34765.425918,41546.425918,45.770239,,
11/03/2001,30415.332,-424.0,0.0,0.0,9428.0,39419.332,16586.0,56.843121,0.239172,1.01257,11.125976,15.767733,14.568399,-83.837184,30600.626596,39604.626596,43.663416,,
02/02/2002,39238.901796,-499.0,0.0,0.0,8993.0,47732.901796,16853.0,53.361419,0.188403,1.198536,12.698298,17.810784,20.706736,-55.644889,39600.222399,48094.222399,52.733925,,
05/04/2002,39927.63196,-445.0,0.0,0.0,10313.0,49795.63196,18507.0,55.724861,0.207107,1.211985,12.552466,17.441552,24.237138,-52.500336,40255.947528,50123.947528,54.886946,,
08/03/2002,28160.400744,-1755.0,0.0,0.0,11318.0,37723.400744,19835.0,57.060751,0.300026,0.893644,9.05072,12.491192,16.787555,-46.635725,28303.0,37866.0,41.5273,,
11/02/2002,28054.656,-834.0,0.0,0.0,11933.0,39153.656,20689.0,57.677993,0.304774,0.908944,8.96991,12.262341,23.871917,-26.14,28215.18,39314.18,43.082808,,
02/01/2003,25665.514475,-758.0,0.0,0.0,11161.0,36068.514475,20604.0,54.169093,0.309439,0.821288,8.058203,11.050403,18.464149,-28.454962,25792.402656,36195.402656,39.644356,,
05/03/2003,30347.8556,-452.0,0.0,0.0,11831.0,41726.8556,21591.0,54.79598,0.283534,0.934637,9.235692,12.729364,17.903226,-48.110612,30491.132,41870.132,45.813413,,
08/02/2003,34623.309,-429.0,,,11855.0,46049.309,21899.0,54.134892,0.257441,1.042524,10.434922,14.169018,29.439428,-28.748571,34896.981,46322.981,50.553638,,
11/01/2003,36223.01,-487.0,0.0,0.0,12411.0,48147.01,22676.0,54.731875,0.257773,1.099146,11.055571,14.952488,20.484598,-81.522271,36481.32,48405.32,52.821733,,
01/31/2004,34612.231035,-716.0,0.0,0.0,11083.0,44979.231035,22148.0,50.040636,0.246403,1.035934,10.438438,14.007858,12.363948,49.980563,34847.28,45214.28,49.329718,,
05/01/2004,39614.158,-622.0,,0.0,10948.0,49940.158,22411.0,48.851011,0.219222,1.11763,11.280813,14.889731,11.169185,28.131423,39922.085,50248.085,54.675014,,
07/31/2004,39385.406959,-1735.0,0.0,0.0,9663.0,47313.406959,22029.0,43.864905,0.204234,1.036529,10.245432,13.658605,9.252019,19.690566,40024.8,47952.8,52.376367,,
10/30/2004,44787.908,-1587.0,0.0,0.0,9588.0,52788.908,21986.0,43.60957,0.181629,1.129706,11.122821,14.891088,11.441439,29.609536,45123.042,53124.042,58.955671,,
01/29/2005,44077.969877,-2245.0,0.0,0.0,9538.0,51370.969877,22567.0,42.265255,0.185669,1.064772,10.367501,13.899072,12.94297,57.013925,44689.47,51982.47,57.678457,,
04/30/2005,40998.594,-1152.0,0.0,0.0,9009.0,48855.594,22056.0,40.846028,0.184401,1.014949,9.651441,13.010811,12.333204,60.441963,41467.335,49324.335,55.304046,,
07/30/2005,51976.125,-696.0,0.0,0.0,8979.0,60259.125,22501.0,39.904893,0.149006,1.215637,11.384683,15.298077,16.1468,209.995367,52358.0,60641.0,68.112496,,
10/29/2005,47925.192,-503.0,0.0,0.0,9895.0,57317.192,23451.0,42.194363,0.172636,1.126805,10.402394,13.891709,13.264541,71.460363,48350.37,57742.37,65.192439,,
01/28/2006,47348.634625,-1648.0,0.0,0.0,9872.0,55572.634625,24077.0,41.001786,0.177641,1.056112,9.695156,12.855109,11.724592,41.10903,47859.195,56083.195,63.578805,,
