Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1980,12105.799805,,,,,,,,,,,,,1433.5,,,1433.5,,,,6.566667,6.566667,6.566667,218.299493,6.566667,6.566667,6.566667,218.299493,
06/30/1980,12428.019531,,,,,,,,,,,,,1469.900024,,,1469.900024,,,,6.633333,6.633333,6.633333,221.592902,6.633333,6.633333,6.633333,221.592902,
09/30/1980,12991.719727,,,,,,,,,,,,,1550.099976,,,1550.099976,,,,6.933333,6.933333,6.933333,223.571997,6.933333,6.933333,6.933333,223.571997,
12/31/1980,13338.259766,,,,,,,,,,,,,1604.800049,,,1604.800049,,,,7.066666,7.066666,7.066666,217.054797,7.066666,7.066666,7.066666,217.054797,
03/31/1981,13470.0,,,,,,,,,,,,,1488.400024,,,1488.400024,,,,6.333333,6.333333,6.333333,235.010394,6.333333,6.333333,6.333333,235.010394,
06/30/1981,14122.0,,,,,,,,,,,,,1541.199951,,,1541.199951,,,,6.466667,6.466667,6.466667,238.329895,6.466667,6.466667,6.466667,238.329895,
09/30/1981,15145.200195,,,,,,,,,,,,,1923.599976,,,1923.599976,,,,7.866666,7.866666,7.866666,244.525507,7.866666,7.866666,7.866666,244.525507,
12/31/1981,15328.400391,,,,,,,,,,,,,1869.699951,,,1869.699951,,,,7.533333,7.533333,7.533333,248.190308,7.533333,7.533333,7.533333,248.190308,
03/31/1982,15638.099609,,,,,,,,,,,,,2010.599976,,,2010.599976,,,,8.0,8.0,8.0,251.325,8.0,8.0,8.0,251.325,
06/30/1982,16144.700195,,,,,,,,,,,,,1745.699951,,,1745.699951,,,,6.8,6.8,6.8,256.720496,6.8,6.8,6.8,256.720496,
09/30/1982,16637.900391,,,,,,,,,,,,,2021.099976,,,2021.099976,,,,7.733333,7.733333,7.733333,261.3492,7.733333,7.733333,7.733333,261.3492,
