Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
03/31/1990,125.082001,125.082001,125.082001,,4.520762,1.476615,0.912657,0.415,0.41,0.41,0.415,0.41,0.41,,1.320254,1.320254,0.921683,12.105131,,31.577605,
06/30/1990,125.082001,125.082001,125.082001,,3.780064,1.255113,0.664396,0.255,0.25,0.25,0.255,0.25,0.25,0.2775,0.397331,0.397331,1.243608,12.181785,,31.568562,
09/30/1990,125.082001,125.082001,125.082001,,4.222958,1.671168,1.062103,0.52,0.515,0.515,0.52,0.515,0.515,0.58,1.688956,1.688956,1.126845,12.549615,,31.615053,
12/31/1990,125.082001,125.082001,125.082001,,3.981772,1.171288,0.584457,0.22,0.215,0.215,0.22,0.215,0.215,0.29,0.890856,0.890856,0.68599,12.208711,,31.615779,
03/31/1991,125.082001,125.082001,125.082001,,4.61283,1.547185,0.929294,0.545,0.41,0.41,0.545,0.41,0.41,,1.326298,1.326298,1.382957,12.362866,,31.61777,
06/30/1991,125.082001,125.082001,125.082001,,4.009506,1.097144,0.497554,0.16,0.16,0.16,0.16,0.16,0.16,1.4375,-0.221095,-0.221095,0.513575,12.238532,,31.664252,
09/30/1991,125.082001,125.082001,125.082001,,4.710214,1.987832,1.345477,0.68,0.68,0.68,0.68,0.68,0.68,0.605,1.563079,1.563079,0.947986,12.631498,,31.781007,
12/31/1991,125.082001,125.281998,125.281998,,4.258361,1.182205,0.606863,0.26,0.26,0.26,0.26,0.26,0.26,0.3025,0.547796,0.547796,0.190347,12.60637,,31.954862,
03/31/1992,125.092003,125.237999,125.237999,,4.501533,1.356881,0.743121,0.68,0.315,0.315,0.68,0.315,0.315,,1.217091,1.217091,0.474435,13.003501,,31.912736,
06/30/1992,125.106003,125.253998,125.253998,,3.993893,1.193503,0.56593,0.215,0.215,0.215,0.215,0.215,0.215,0.3025,0.261493,0.261493,0.21684,12.916374,,32.087205,
09/30/1992,125.152,125.321999,125.321999,,4.176242,1.476421,0.863113,0.415,0.415,0.415,0.415,0.415,0.415,0.63,1.26961,1.26961,0.172574,13.035341,,32.422845,
12/31/1992,125.196,125.314002,125.314002,,4.565595,1.187569,0.595033,0.21,0.21,0.21,0.21,0.21,0.21,0.315,0.471735,0.471735,0.126522,12.956468,,32.953848,
03/31/1993,125.788002,125.725998,125.725998,,5.096424,1.53483,0.916557,0.405,0.405,0.405,0.405,0.405,0.405,,1.603376,1.603376,0.139163,13.103587,,32.774134,
06/30/1993,132.427994,129.169998,129.169998,,4.221282,1.275482,0.632368,0.25,0.25,0.25,0.25,0.25,0.25,0.315,0.316289,0.316289,0.124536,13.348303,,31.499072,
09/30/1993,133.108002,133.009995,133.009995,,4.525404,1.620705,0.989512,0.48,0.48,0.48,0.48,0.48,0.48,0.645,1.490031,1.490031,0.937201,13.509001,,31.351615,
12/31/1993,133.759994,133.615998,133.615998,,4.610616,1.822783,1.185015,0.375,0.375,0.375,0.375,0.375,0.375,0.3225,0.866169,0.866169,0.432401,13.662186,,31.504929,
03/31/1994,133.792007,133.483994,133.483994,,5.120179,1.605331,0.958587,0.47,0.47,0.47,0.47,0.47,0.47,,1.432172,1.432172,0.414875,13.829937,,31.338314,
06/30/1994,133.798004,133.576004,133.576004,,4.356793,1.347839,0.703742,0.37,0.37,0.37,0.37,0.37,0.37,0.3225,-0.100714,-0.100714,0.24108,13.893018,,31.376589,
09/30/1994,133.811996,133.733994,133.733994,,4.578701,1.614855,0.947575,0.545,0.545,0.545,0.545,0.545,0.545,0.66,1.572188,1.572188,0.309285,14.132911,,31.571504,
12/31/1994,133.843994,133.901992,133.901992,,4.546564,1.32482,0.66365,0.34,0.34,0.34,0.34,0.34,0.34,0.33,1.006064,1.006064,0.313402,14.172971,,31.930098,
03/31/1995,134.548004,134.007996,134.007996,,4.933788,1.616508,0.927489,0.485,0.485,0.485,0.485,0.485,0.485,,1.716204,1.106247,0.285526,14.270572,,31.663362,
06/30/1995,135.014008,134.416,134.416,,4.386925,1.357554,0.683631,0.42,0.42,0.42,0.42,0.42,0.42,0.33,-0.066711,-0.747857,0.433022,14.396336,,31.54971,
09/30/1995,135.807999,134.992004,134.992004,,4.92604,1.909543,1.205945,0.635,0.635,0.635,0.635,0.635,0.635,0.675,1.891964,0.987414,0.338898,14.749824,,31.527812,
12/31/1995,136.352006,135.946,135.946,,4.801671,1.531682,0.838951,0.41,0.41,0.41,0.41,0.41,0.41,0.3375,0.639452,-0.254778,0.212267,14.868803,,31.611862,
03/31/1996,137.0,136.615997,136.615997,,5.260797,1.618859,0.951155,0.47,0.47,0.47,0.47,0.47,0.47,,1.580774,0.825511,0.693168,15.082241,,31.543286,
06/30/1996,137.623993,137.322006,137.322006,,4.312914,1.402492,0.718232,0.295,0.295,0.295,0.295,0.295,0.295,0.3375,-0.481052,-1.204665,0.284958,15.066661,,31.417922,
09/30/1996,138.128006,137.895996,137.895996,,4.592287,1.838676,1.134601,0.59,0.59,0.59,0.59,0.59,0.59,0.69,2.017999,1.125232,0.576328,15.24273,,31.452646,
12/31/1996,137.363998,137.580002,137.580002,,5.160496,1.755575,1.035216,0.555,0.555,0.555,0.555,0.555,0.555,0.345,0.763396,-0.024829,0.372135,15.549052,,31.579453,
03/31/1997,137.514008,137.654007,137.447998,,5.402014,1.617484,0.912869,0.45,0.449997,0.45,0.45,0.45,0.45,0.345,1.585094,0.940901,0.345318,15.61902,,31.405796,
06/30/1997,137.554001,137.744003,137.524002,,4.321595,1.35913,0.641052,0.115,0.115,0.24,0.115,0.115,0.24,0.3525,0.517452,-0.269131,0.38627,15.297861,,31.425911,
09/30/1997,147.871994,139.112,138.815994,,5.024226,1.983395,1.258443,0.616,0.616,0.616,0.615,0.615,0.615,0.3525,1.597366,0.580265,0.760935,16.045101,,29.36892,
12/31/1997,148.776,148.858002,148.858002,,4.699002,1.484596,0.79463,0.425,0.425,0.465,0.425,0.425,0.465,0.3525,1.230999,0.429712,0.368104,15.941603,15.317712,29.314673,
03/31/1998,149.817993,149.466003,149.214005,,4.700644,1.429893,0.734569,0.365,0.365,0.365,0.365,0.365,0.365,,1.491221,0.941983,0.899805,15.945375,15.342497,28.987947,
06/30/1998,150.018997,150.143005,149.876999,,4.260834,1.270889,0.570861,0.23,0.23,0.23,0.23,0.23,0.23,0.352,0.343402,-0.413572,0.267033,15.768649,15.119151,28.941829,
09/30/1998,151.026001,151.227005,151.026001,,5.074941,2.044767,1.325891,0.67,0.67,0.77,0.67,0.67,0.77,0.715,1.871651,0.951392,0.588846,16.088673,15.452233,28.955273,
12/31/1998,152.054993,152.136002,151.891006,,4.692332,1.449955,0.752257,0.58,0.58,0.58,0.58,0.58,0.58,0.3575,1.01297,0.043953,0.27861,16.318083,15.687291,28.905554,
03/31/1999,153.194016,152.552994,152.391998,,4.876785,1.545908,0.81331,0.34,0.34,0.34,0.339996,0.34,0.34,0.36,1.720602,1.088541,0.380433,16.294083,15.666722,28.605172,
06/30/1999,153.796997,153.117996,153.011993,,4.098744,1.069681,0.335,0.06,0.06,0.2,0.06,0.06,0.2,0.363,-0.030429,-1.085978,0.638328,16.173834,15.38558,28.464003,
09/30/1999,154.358261,332.591003,332.51001,,5.365198,2.20351,1.176638,0.63,0.63,0.72,0.63,0.63,0.72,0.363,1.991056,0.074368,0.561421,16.504649,15.695764,28.503151,
12/31/1999,335.277008,333.717987,333.679993,,6.459761,1.217715,0.832136,0.43,0.43,0.5,0.43,0.43,0.5,0.362,0.45196,-4.820019,0.416763,15.778654,15.778654,38.174256,
03/31/2000,156.608002,335.872986,335.858002,,6.901893,1.657897,1.037453,0.45,0.45,0.45,0.45,0.45,0.45,0.363,1.631806,-4.304956,1.200315,16.197289,15.440443,28.405957,
06/30/2000,157.286789,337.634003,337.466003,,7.15988,1.748816,1.097779,0.42,0.46,0.46,0.42,0.46,0.46,0.368,0.419909,-0.370399,0.765926,17.553279,16.800107,28.408609,
09/30/2000,340.588928,338.876007,338.494995,,8.85411,2.155556,1.509464,0.27,0.29,0.72,0.27,0.29,0.72,0.377,0.928088,-0.419152,0.772841,16.148999,,44.229437,
12/31/2000,340.834106,340.171997,339.45401,,14.625415,1.849768,1.18226,0.4,0.4,0.49,0.4,0.4,0.49,0.375,1.305941,-0.206561,0.63518,16.318156,16.318156,44.810393,
03/31/2001,342.515991,341.471985,340.779999,,9.31412,2.044295,1.353064,0.61,0.56,0.56,0.61,0.56,0.56,0.375,0.792318,-3.858169,1.003994,17.101996,17.101996,48.348085,
06/30/2001,344.098999,343.687988,342.553009,,8.009919,1.937954,1.216871,0.49,0.47,0.46,0.49,0.47,0.46,0.375,0.814038,-4.213757,1.007335,17.506197,17.506197,54.825582,
09/30/2001,344.915009,344.38501,343.769989,,8.528374,2.619929,1.849737,0.79,0.77,0.77,0.79,0.77,0.77,0.375,2.37889,-1.66068,0.87699,17.99038,17.99038,58.797144,
12/31/2001,345.800995,345.423004,345.384003,,7.191228,1.692232,0.996928,0.42,0.34,0.46,0.42,0.34,0.46,0.375,0.741679,-1.340771,0.755651,17.913416,17.613775,57.204664,
03/31/2002,370.188995,354.171997,353.826996,,9.376297,1.725561,0.966662,0.29,0.29,0.31,0.29,0.29,0.31,0.375,0.919376,-0.823739,1.160059,18.085806,16.604754,57.997861,
06/30/2002,396.940002,378.128998,377.983002,,8.993788,1.741576,0.988036,0.23,0.27,0.37,0.23,0.27,0.37,0.375,0.720006,-1.246307,1.248582,18.572797,16.962515,55.45173,
09/30/2002,398.713989,397.404999,397.404999,,6.311241,1.894541,1.178616,-5.22,-5.2,0.54,-5.22,-5.2,0.54,0.188,2.268424,-0.135806,3.172705,13.161078,11.627901,47.993299,
12/31/2002,398.713989,398.0,398.0,,6.164694,0.836369,0.23508,-0.52,-0.54,0.27,-0.52,-0.54,0.27,0.187,0.684105,0.202221,2.26045,11.700076,11.422456,47.191194,
03/31/2003,398.714,398.714,398.714,,6.822815,1.664268,0.931407,0.35,-0.18,-0.08,0.35,-0.18,-0.08,0.1875,0.74181,0.161805,2.596596,11.949618,11.695759,48.138014,
06/30/2003,398.7319,398.717,398.717,,4.441785,0.753444,0.435156,-0.71,-0.71,0.15,-0.71,-0.71,0.15,0.188,-0.266693,-0.854915,1.058348,10.994899,10.828986,31.672936,
09/30/2003,398.779232,418.128,398.751,,5.160423,1.496275,0.912818,0.72,0.72,0.48,0.69,0.69,0.45,0.1875,2.040592,1.394647,1.744569,11.821905,11.80252,32.022154,
