Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Source: Bloomberg
03/31/1990,,,16.0,,16.000001,16.000001,,,,,,,
06/30/1990,,,25.6,,23.200002,23.200002,,,,,,,
09/30/1990,,,-82.0,,-112.400003,-112.400003,,,,,,,
12/31/1990,,,0.0,,53.9,53.9,,,,,,,
03/31/1991,,,-1.4,,15.8,15.8,,,,,,,
06/30/1991,,,23.4,,23.4,23.4,,,,,,,
09/30/1991,,,35.0,,35.0,35.0,,,,,,,
12/31/1991,,,0.0,,23.4,23.4,,,,,,,
03/31/1992,,,5.3,,5.3,5.3,,,,,,,
06/30/1992,,,25.4,,25.4,25.4,,,,,,,
09/30/1992,,,35.0,,2.7,2.7,,,,,,,
12/31/1992,,,0.0,,26.4,26.4,,,,,,,
03/31/1993,,,8.4,,-15.6,-15.6,,,,,,,
06/30/1993,,,29.1,,29.1,29.1,,,,,,,
09/30/1993,,,39.799999,,35.599998,35.599998,,,,,,,
12/31/1993,,,0.0,,29.1,29.1,,,,,,,
03/31/1994,,,9.8,,9.8,9.8,,,,,,,
06/30/1994,,,35.799999,,35.799999,35.799999,,,,,,,
09/30/1994,,,29.0,,29.0,29.0,,,,,,,
12/31/1994,,,0.0,,28.6,28.6,,,,,,,
03/31/1995,,,14.0,,14.0,14.0,,,,,,,
06/30/1995,,,38.0,,38.0,38.0,,,,,,,
09/30/1995,,,47.5,,47.5,47.5,,,,,,,
12/31/1995,,,34.0,,34.0,34.0,,,,,,,
03/31/1996,,,16.0,,16.0,16.0,,,,,,,
06/30/1996,,,41.700001,,41.700001,41.700001,,,,,,,
09/30/1996,,,52.900002,,52.900002,52.900002,,,,,,,
12/31/1996,,,0.0,,28.799999,28.799999,,,,,,,
03/31/1997,,,15.5,,15.5,15.5,,,,,,,
06/30/1997,,,36.400002,,33.700001,33.700001,,,,,,,
09/30/1997,,,52.599998,,-33.799999,-33.799999,,,,,,,
12/31/1997,,,39.900002,,-11.3,-11.3,,,,,,,
03/31/1998,,,8.1,,-10.7,-10.7,,,,,,,
06/30/1998,,,16.4,,16.4,16.4,,,,,,,
09/30/1998,,,26.200001,,26.200001,26.200001,,,,,,,
12/31/1998,,,11.8,,11.8,11.8,,,,,,,
04/03/1999,,,14.3,,14.3,14.3,,,,,,,
07/03/1999,,,13.1,,-37.5,-37.5,,,,,,,
10/02/1999,,,28.9,,24.4,24.4,,,,,,,
12/31/1999,,,14.5,,-10.0,-10.0,,,,,,,
04/01/2000,,,10.2,,10.2,10.2,,,,,,,
07/01/2000,,,30.6,,39.5,39.5,,,,,,,
09/30/2000,,,28.9,,28.9,28.9,,,,,,,
12/31/2000,,,15.0,,1.8,1.8,,,,,,,
03/31/2001,,,9.6,,12.8,12.8,,,,,,,
06/30/2001,,,35.400002,,35.400002,35.400002,,,,,,,
09/29/2001,,,32.700001,,32.700001,32.700001,,,,,,,
12/31/2001,,,15.18,,-62.0,-62.0,,,,,,,
03/30/2002,,,23.4,,23.4,23.4,,,,,,,
06/29/2002,,,52.700001,,48.799999,48.799999,,,,,,,
09/28/2002,,,49.528999,,50.200001,50.200001,,,,,,,
12/31/2002,,,9.5,,7.3,7.3,,,,,,,
03/29/2003,,,8.8,,4.9,4.9,,,,,,,
06/28/2003,,,52.400002,,53.200001,53.200001,,,,,,,
09/27/2003,,,56.734001,,62.5,62.5,,,,,,,
01/03/2004,,,33.900002,,37.0,37.0,,,,,,,
04/03/2004,,,20.625,,20.5,20.5,,,,,,,
07/03/2004,,,59.400002,,61.700001,61.700001,,,,,,,
10/02/2004,,,58.799999,,64.300003,64.300003,,,,,,,
01/01/2005,,,36.400002,,35.4,35.4,,,,,,,
04/02/2005,,,22.4,,20.799999,20.799999,,,,,,,
07/02/2005,,,64.300003,,72.599998,72.599998,,,,,,,
10/01/2005,,,62.599998,,63.700001,63.700001,,,,,,,
12/31/2005,,60.0,39.299999,,37.599998,37.599998,,,,,,,
03/31/2006,,28.0,15.46,-1.5661252900232,14.1,14.1,,,,,,,
06/30/2006,,102.967,65.0,0.561713570922828,65.0,65.0,,,,,,,
09/30/2006,,94.3,53.099998,3.52139601167316,53.1,53.1,,,,,,,
12/31/2006,,57.267,37.900002,2.95031055900621,26.1,26.1,,,,,,,
03/31/2007,,19.35,21.5,3.66531843454791,20.6,20.6,,,,,,,
06/30/2007,,96.35,76.300003,3.35345034482759,78.0,78.0,,,,,,,
09/30/2007,,94.2,72.800003,0.347750296861745,71.5,71.5,,,,,,,
12/31/2007,,66.5,43.5,2.45946387387387,42.0,42.0,,,,,,,
03/29/2008,,35.75,25.0,0.246345894160589,24.700001,24.700001,,,,,,,
06/28/2008,,122.0,90.869003,-0.950525572389663,90.800003,90.800003,,,,,,,
09/27/2008,,116.0,89.400002,1.88027628549501,73.099998,73.099998,,,,,,,
01/03/2009,,59.5,48.700001,0.893831353306896,37.8,37.8,,,,,,,
03/31/2009,,30.525,25.299999,-0.179346800075523,21.7,25.33,,,,,,,
06/30/2009,,130.75,91.0,-2.06441412495149,61.4,91.0,,,,,,,
09/30/2009,,116.4,72.199997,-6.86248528294136,63.5,72.2,,,,,,,
12/12/2009,,60.15,20.4,-10.9609206436782,34.6,18.42,,,,,,,
