Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,1151.921997,210.412003,,,,,,941.51001,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,54.855999,166.212997,,,,,,-111.357002,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,841.651001,394.181,,,,,,447.470001,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,307.006012,216.363998,,,,,,90.641998,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,1098.91394,139.363007,,,,,,959.551025,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,265.703003,305.542999,,,,,,-39.84,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,905.924011,334.596985,,,,,,571.327026,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,436.962006,246.889008,,,,,,190.072998,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,1125.540039,276.428986,308.011993,7.379,-10.841,-13.028,,87.356003,0.0,239.177002,,,,-13.296,141.908997,102.443001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,258.066986,336.408997,303.691986,3.706,-17.382999,95.070999,,-16.597,0.0,-127.643997,,,,-54.382,-69.996002,-194.809006,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,859.471008,351.938995,306.882996,13.879,-25.941,59.148998,,8.522,0.0,-5.258,,,,64.885002,63.560001,21.853001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,272.742004,205.804001,302.903015,72.958,-29.42,47.138,,-1.19,0.0,-66.352997,2.362,,,-99.765999,-7.23,-154.464005,,,0.0,,,,,,,,,,,,,0.0,,,272.742004,
03/31/1993,1106.791992,255.664001,318.45401,14.779,-24.705,-37.216,,-153.589005,0.0,124.463997,,,,-107.370003,258.028992,458.282013,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,330.523987,245.350006,321.541992,12.768,-19.014999,2.781,,77.928001,0.0,-90.695,,,,117.142998,-148.011002,-189.266998,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,1018.155029,356.098999,327.980011,20.566999,-19.944,326.98999,,-67.047997,0.0,3.55,,,,33.798,-44.523998,80.686996,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,258.703003,208.382004,347.548004,87.694,-56.493,26.643,,157.591995,0.0,27.471001,,,,-82.992996,-20.856001,-436.285004,,,0.0,,,,,,,,,,,,,0.0,,,258.703003,
03/31/1994,972.536011,236.951996,348.433014,16.039,-8.666,-7.87,,150.395004,0.0,144.345001,,72.427002,,-80.587997,211.585007,-110.515999,,,0.0,,,,,,,,,,,,,0.0,,,,
