Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1993,,0.111,0.107,0.0,0.443,0.661,,,,,,,,,,,,,,,,,
06/30/1993,,0.241,0.205,0.0,-0.532,-0.086,,,,,,,,,,,,,,,,,
09/30/1993,,0.436,0.123,0.0,0.461,1.02,,,,,,,,,,,,,,,,,
12/31/1993,,0.574,0.179,0.046,0.2,0.999,,,,,,,,,,,,,,,0.999,,
03/31/1994,,0.789,0.21,0.0,1.174,2.173,,,,,,,,,,,,,,,,,
06/30/1994,,1.097,0.287,0.0,-1.841,-0.457,,,,,,,,,,,,,,,,,
09/30/1994,,1.282,0.331,0.0,-0.415,1.198,,,,,,,,,,,,,,,,,
12/31/1994,,1.881,0.344,0.0,-1.861,0.364,,,,,,,,,,,,,,,0.364,,
03/31/1995,,1.037,0.443,0.0,-0.773,0.707,,,-0.902,,,,,,,,,,,,,,
06/30/1995,,-1.845,0.489,1.885,-0.113,0.416,,,-1.19,,,,,,,,,,,,,,
09/30/1995,,2.446,0.502,0.0,-0.6,2.348,,,-3.359,,,,,,,,,,,,,,
12/31/1995,,-6.889,0.722,0.37,3.527,-2.27,-1.507,,-1.507,,,,,,,,,,,,-3.777,,
03/31/1996,,-0.65,0.653,0.0,-3.018,-3.015,,,-1.376,,,,,,,,,,,,,,
06/30/1996,,0.78,0.715,-0.048,-3.59,-2.143,,,-1.115,,,,,,,,,,,,,,
09/30/1996,,1.435,0.894,0.048,-2.666,-0.289,,,-1.646,,,,,,,,,,,,,,
12/31/1996,,3.061,1.001,0.0,-0.173,3.889,-0.459,,-0.459,,,,,,,,,,,,3.43,,
03/31/1997,,1.785,0.895,0.0,3.034,5.714,-4.118,0.0,-1.407,,,-2.711,1.036,0.0,0.0,0.0,0.0,1.298,0.0,-0.262,2.632,,
06/30/1997,,2.142,0.845,0.0,0.005,2.992,-6.737,0.0,-1.203,,,-5.534,0.537,0.0,0.0,0.0,0.0,0.551,0.0,-0.014,-3.208,,
09/30/1997,,-2.27,0.791,0.25,5.497,4.268,0.502,0.0,-7.465,,,7.967,2.121,0.0,0.0,0.0,0.0,2.192,0.0,-0.071,6.891,,
12/31/1997,,5.05,1.21,0.533,-2.643,4.15,-1.434,0.0,-1.724,,,0.29,3.843,0.0,0.0,0.0,0.0,1.825,0.0,2.018,6.559,,
03/31/1998,,2.41,1.132,0.416,4.312,8.27,-9.589,0.0,-4.637,0.0,0.0,-4.952,4.243,0.0,0.0,0.0,0.0,4.103,0.0,0.14,2.924,,
