Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
11/30/1993,100.811248,-1.254,0.0,0.0,40.41,139.967248,88.925999,45.442278,0.28871,,,,,,112.048749,151.204749,1.258246,,
02/28/1994,103.55175,-0.151,0.0,0.0,50.902001,154.302751,101.894,49.955838,0.329884,,,,,,111.969002,162.720003,1.350406,,
05/31/1994,85.704002,-0.528,0.0,0.0,53.870001,139.046003,105.382,51.118788,0.387426,,,,,,92.892002,146.234003,1.216799,,
08/31/1994,96.92325,-1.798,0.0,0.0,66.777,161.90225,118.008,56.586842,0.412453,0.430803,9.064568,19.271783,-12.849518,,103.99725,168.97625,1.409414,,
11/30/1994,72.315001,-4.192,0.0,0.0,59.635002,127.758004,113.044003,52.753796,0.466781,0.316189,6.169202,11.978062,-48.718129,,77.344999,132.788002,1.10418,,
02/28/1995,80.223002,-4.428,0.0,0.0,72.500999,148.296002,125.516998,57.761897,0.488894,0.345936,8.075365,19.517768,-79.345612,,80.019499,148.092498,1.270876,,
05/31/1995,95.621503,-6.08,0.0,0.0,74.410002,163.951505,128.777,57.782059,0.453854,0.343095,8.104776,18.873202,32.39569,,100.9645,169.294502,1.393103,,
08/31/1995,199.4625,-5.486,0.0,0.0,109.061996,303.038496,168.656996,64.66497,0.359895,0.541649,10.666614,18.456575,-35.818393,,213.4755,317.051496,2.563777,,
11/30/1995,366.67324,-3.409,0.0,0.0,104.535,467.79924,208.687,50.091764,0.223461,0.681786,12.791535,20.206438,-10.541625,,348.122759,449.248759,3.309089,,
02/29/1996,137.546992,-4.34,0.0,0.0,89.434002,222.640994,200.384003,44.631308,0.401696,0.275778,4.507359,6.517212,-18.295597,,143.53,228.624002,1.568071,,
05/31/1996,235.227253,-28.004,0.0,0.0,64.591001,271.814254,181.830003,35.522741,0.237629,0.303846,4.60125,6.384963,7.878804,,246.555997,283.142998,1.913861,,
08/31/1996,218.0255,-73.319,0.0,0.0,60.821998,205.528498,185.055999,32.866807,0.29593,0.238077,3.230767,4.526461,1.962016,,229.84675,217.349748,1.44348,,
11/30/1996,455.8125,-72.418999,0.0,0.0,60.206002,443.599503,193.754002,31.073424,0.135722,0.532852,6.493537,9.107323,3.167836,,483.020986,470.807989,3.102094,,
02/28/1997,603.338773,-65.157997,0.0,0.0,59.651001,597.831778,206.667004,28.863341,0.099779,0.729901,7.884362,10.910932,4.779092,,634.774379,629.267383,4.102831,,
05/31/1997,1068.882797,-56.431,0.0,0.0,58.550002,1071.001799,220.483,26.555336,0.054668,1.264472,12.204592,16.356167,11.191866,,1124.1657,1126.284702,7.334825,,
08/31/1997,2192.25,-45.457001,0.0,0.0,52.475,2199.267999,233.960001,22.429048,0.02386,2.248506,20.59664,26.86818,31.233114,-94.02449,2296.529882,2303.547881,14.859919,,
11/30/1997,1780.625,-43.151001,0.0,0.0,60.0,1797.473999,260.639992,23.020259,0.03338,1.642213,14.593558,18.617027,22.636136,-55.310775,1861.234338,1878.083337,12.145095,,
02/28/1998,1956.071154,-55.68,0.0,0.0,50.0,1950.391153,279.151001,17.911453,0.025636,1.621212,14.143621,17.873983,16.278299,-5220.789214,2029.430457,2023.750456,13.118047,,
05/31/1998,1266.615698,-43.348,0.0,0.0,50.0,1273.267698,296.509,16.862895,0.039269,1.00653,7.97422,11.285133,7.685852,207.648532,1315.323437,1321.975437,8.560347,,
08/31/1998,875.798037,-23.139,0.0,0.0,90.0,942.659037,338.36599,26.598418,0.095475,0.737966,6.006723,8.89897,5.534568,77.776782,903.504467,970.365467,6.323515,,
11/30/1998,2164.502014,-13.016,0.0,0.0,90.0,2241.486014,357.793007,25.154209,0.040152,1.542685,13.546178,20.634324,12.717358,163.874457,2400.561996,2477.545997,15.015716,,
02/28/1999,2672.444298,-18.087999,0.0,0.0,130.0,2784.356298,423.19899,30.71841,0.046689,1.656377,15.372992,24.375001,20.425523,-47.698979,2724.285321,2836.197322,16.995607,,
05/31/1999,3960.070379,-158.468994,0.0,0.0,50.0,3851.601385,566.675995,8.823384,0.012982,1.971509,20.507313,30.159437,27.803085,-154.332216,4374.538071,4266.069077,23.4642,,
08/31/1999,3914.461382,-153.124998,0.0,0.0,41.666,3803.002385,619.477005,6.725996,0.010956,1.698989,18.11799,25.961719,33.072748,-70.839207,4091.06753,3979.608532,21.768262,,
11/30/1999,5553.976397,-48.124,0.0,0.0,43.254,5549.106397,651.381,6.640353,0.007795,2.280675,23.872977,34.903553,63.899799,-51.416201,5843.184188,5838.314188,31.940718,,
02/29/2000,6128.900895,-56.612,0.0,0.0,136.665993,6208.954888,784.548012,17.419711,0.022011,2.289474,24.891876,35.748572,105.718415,-43.500809,6406.234499,6486.288492,35.172237,,
05/31/2000,6933.905045,-38.999001,0.0,0.0,213.333,7108.239044,905.514,23.559327,0.030012,2.296263,25.446003,36.869225,-421.959384,-26.429319,6751.040245,6925.374245,37.417692,,
08/31/2000,12134.447045,-337.60199,0.0,0.0,33.333,11830.178056,1303.516014,2.557161,0.002818,3.324652,37.271439,54.249702,291.213844,-40.442934,12599.092712,12294.823722,62.181947,,
11/30/2000,5962.838813,-131.067,,,33.333,5865.104812,1353.061,2.463525,0.005683,1.46721,16.970642,24.570824,-298.247501,-13.378364,6215.84375,6118.10975,30.737796,,
02/28/2001,4299.61489,-146.125,0.0,0.0,33.333,4186.82289,1408.074028,2.367276,0.007961,0.957849,11.157155,16.93404,49.542882,-11.965259,4458.368571,4345.576571,21.890281,,
