Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,2199.5,206.600006,206.600006,0.0,152.699997,,,193.699997,,,,,5.3,,,,,,,558.299988,1589.800049,2456.300049,-866.5,0.0,,,51.400002,,,,,,51.400002,1641.20005,,154.699997,154.699997,,,,142.600006,,,,,,34.300003,,,,34.300003,331.600006,395.399994,,,,,150.0,,,150.0,545.399994,877.0,0,474.399994,,,-90.599998,,938.699974,1322.499969,0.0,1322.499969,2199.499969,
12/31/1992,2206.0,228.100006,228.100006,0.0,113.0,,,192.300003,,,,,5.7,,,,,,,539.099976,1601.5,2475.899902,-874.400024,0.0,,,65.400002,,,,,,65.400002,1666.900002,,69.900002,69.900002,,,,142.600006,,,,,,82.999992,,,,82.999992,295.5,386.299988,,,,,163.199997,,,163.199997,549.499985,844.999985,0,481.0,,,-88.5,,968.5,1361.0,0.0,1361.0,2205.999985,
03/31/1993,2391.100098,273.899994,273.899994,0.0,152.899994,,,172.199997,,,,,12.4,,,,,,,611.400024,1722.800049,2624.699951,-901.900024,0.0,,,56.900002,,,,,,56.900002,1779.70005,,153.5,153.5,,,,142.699997,,,,,,61.900009,,,,61.900009,358.100006,335.200012,,,,,272.0,,,272.0,607.200012,965.300018,0,481.200012,,,-96.099998,,1040.699974,1425.799988,0.0,1425.799988,2391.100006,
06/30/1993,2350.0,212.300003,212.300003,0.0,143.899994,,,184.5,,,,,13.8,,,,,,,554.5,1746.699951,2665.399902,-918.700012,0.0,,,48.799999,,,,,,48.799999,1795.49995,,152.399994,152.399994,,,,142.699997,,,,,,9.900009,,,,9.900009,305.0,289.700012,,,,,272.200012,,,272.200012,561.900024,866.900024,0,541.599976,,,-91.699997,,1033.199997,1483.099976,0.0,1483.099976,2350.0,
09/30/1993,2423.399902,269.799988,269.799988,0.0,150.800003,,,207.5,,,,,6.2,,,,,,,634.299988,1752.099976,2695.399902,-943.299988,0.0,,,37.0,,,,,,37.0,1789.099976,,178.899994,178.899994,,,,142.699997,,,,,,20.100021,,,,20.100021,341.700012,289.799988,,,,,278.700012,,,278.700012,568.5,910.200012,0,547.900024,,,-89.900002,,1055.199989,1513.200012,0.0,1513.200012,2423.400024,
12/31/1993,2466.300049,261.600006,261.600006,0.0,110.900002,,,234.699997,,,,,6.9,,,,,,,614.099976,1819.400024,2786.300049,-966.900024,0.0,,,32.799999,,,,,,32.799999,1852.200023,,78.599998,78.599998,,,,147.199997,,,,,,91.400017,,,,91.400017,317.200012,288.600006,,,,,289.100006,,,289.100006,577.700012,894.900024,0,548.5,,,-85.599998,,1108.500022,1571.400024,0.0,1571.400024,2466.300048,
03/31/1994,2544.800049,243.100006,243.100006,0.0,171.399994,,,253.399994,,,,,12.6,,,,,,,680.5,1832.199951,2829.800049,-997.599976,0.0,,,32.099998,,,,,,32.099998,1864.29995,,163.199997,163.199997,,,,152.399994,,,,,,68.000015,,,,68.000015,383.600006,236.5,,,,,293.899994,,,293.899994,530.399994,914.0,0,551.5,,,-91.900002,,1171.20005,1630.800049,0.0,1630.800049,2544.800049,
06/30/1994,2552.399902,188.100006,188.100006,0.0,181.199997,,,238.899994,,,,,17.5,,,,,,,625.700012,1894.0,2921.300049,-1027.300049,0.0,,,32.700001,,,,,,32.700001,1926.700001,,192.300003,192.300003,,,,115.800003,,,,,,28.899994,,,,28.899994,337.0,227.100006,,,,,297.299988,,,297.299988,524.399994,861.399994,0,554.700012,,,-107.900002,,1244.20005,1691.000061,0.0,1691.000061,2552.400055,
09/30/1994,2697.5,301.100006,301.100006,0.0,188.300003,,,215.300003,,,,,12.8,,,,,,,717.5,1925.900024,2981.699951,-1055.800049,0.0,,,54.099998,,,,,,54.099998,1980.000023,,202.0,202.0,,,,119.300003,,,,,,36.800003,,,,36.800003,358.100006,230.0,,,,,295.100006,,,295.100006,525.100006,883.200012,0,602.5,,,-70.099998,,1281.900047,1814.300049,,1814.300049,2697.500061,
12/31/1994,2716.199951,315.899994,315.899994,0.0,157.399994,,,213.800003,,,,,7.3,,,,,,,694.400024,1966.699951,3051.699951,-1085.0,0.0,,,55.099998,,,,,,55.099998,2021.799949,,105.5,105.5,,,,132.399994,,,,,,106.899994,,,,106.899994,344.799988,209.800003,,,,,312.200012,,,312.200012,522.000015,866.800003,0,595.400024,,,-86.300003,,1340.300003,1849.400024,,1849.400024,2716.200027,
03/31/1995,2629.800049,160.899994,160.899994,0.0,169.899994,,,217.800003,,,,,11.7,,,,,,,560.299988,2017.900024,3131.800049,-1113.900024,0.0,,,51.599998,,,,,,51.599998,2069.500023,,202.0,202.0,,,,96.0,,,,,,42.200012,,,,42.200012,340.200012,193.699997,,,,,312.799988,,,312.799988,506.499985,846.699997,0,596.900024,,,-201.300003,,1387.499954,1783.099976,,1783.099976,2629.799973,
06/30/1995,2648.300049,89.199997,89.199997,0.0,188.100006,,,221.199997,,,,,22.4,,,,,,,520.900024,2075.800049,3216.800049,-1141.0,0.0,,,51.599998,,,,,,51.599998,2127.400047,,246.399994,246.399994,,,,95.900002,,,,,,7.300011,,,,7.300011,349.600006,184.5,,,,,307.200012,,,307.200012,491.700012,841.300018,0,596.599976,,,-202.800003,,1413.200027,1807.0,,1807.0,2648.300018,
09/30/1995,2826.899902,124.699997,124.699997,0.0,180.199997,,,267.799988,,,,,105.199997,,,,,,,677.900024,2099.0,3265.600098,-1166.599976,0.0,,,50.0,,,,,,50.0,2149.0,,206.199997,206.199997,,,,95.900002,,,,,,208.299995,,,,208.299995,510.399994,184.300003,,,,,488.399994,,,488.399994,672.699997,1183.099991,0,594.0,,,-201.5,,1251.300049,1643.800049,,1643.800049,2826.90004,
12/31/1995,2805.399902,75.400002,75.400002,0.0,128.699997,,,317.700012,,,,,96.699997,,,,,,,618.5,2141.900147,3282.100098,-1140.199951,0.0,,,45.0,,,,,,45.0,2186.900147,,98.599998,98.599998,,,,136.899994,,,,,,213.000008,,,,213.000008,448.5,201.300003,,,,,499.600006,,,499.600006,700.900009,1149.400009,0,589.400024,,,-192.699997,,1259.299973,1656.0,,1656.0,2805.400009,
03/31/1996,2768.199951,47.200001,47.200001,0.0,134.899994,,,288.100006,,,,,97.0,,,,,,,567.200012,2157.300049,3327.199951,-1169.900024,0.0,,,43.700001,,,,,,43.700001,2201.00005,,163.0,163.0,,,,119.199997,,,,,,153.599991,,,,153.599991,435.799988,205.5,,,,,480.600006,,,480.600006,686.100006,1121.899994,0,589.599976,,,-187.199997,,1243.899948,1646.299927,0.0,1646.299927,2768.199921,
06/30/1996,2821.5,54.200001,54.200001,0.0,190.899994,,,252.5,,,,,90.900002,,,,,,,588.5,2159.5,3338.100098,-1178.599976,0.0,,,73.5,,,,,,73.5,2233.0,,196.600006,196.600006,,,,78.400002,,,,,,110.200005,,,,110.200005,385.200012,347.5,,,,,430.5,,,430.5,778.0,1163.200012,0,589.900024,,,-186.199997,,1254.600021,1658.300049,,1658.300049,2821.500061,
09/30/1996,2586.600098,53.700001,53.700001,0.0,143.800003,,,258.5,,,,,93.599998,,,,,,,549.599976,1964.599976,3157.300049,-1192.699951,0.0,,,72.400002,,,,,,72.400002,2036.999977,,240.699997,240.699997,,,,77.5,,,,,,144.300003,,,,144.300003,462.5,343.299988,,,,,332.600006,,,332.600006,675.899994,1138.399994,0,590.0,,,-183.899994,,1042.100006,1448.200012,,1448.200012,2586.600006,
12/31/1996,2588.699951,27.799999,27.799999,0.0,102.5,,,264.299988,,,,,184.600006,,,,,,,579.200012,1927.100098,3134.600098,-1207.5,0.0,,,82.400002,,,,,,82.400002,2009.5001,,90.300003,90.300003,,,,54.099998,,,,,,200.300011,,,,200.300011,344.700012,458.600006,,,,,357.799988,,,357.799988,816.399994,1161.100006,0,589.700012,,,-183.300003,,1021.200027,1427.600036,,1427.600036,2588.700042,
03/31/1997,2752.399902,7.1,7.1,0.0,121.800003,,,269.100006,,,,,307.100006,,,,,,,705.099976,1944.599976,3188.699951,-1244.099976,0.0,,,102.699997,,,,,,102.699997,2047.299973,,195.5,195.5,,,,50.0,,,,,,100.0,,,,100.0,345.5,581.0,,,,,355.299988,,,355.299988,936.299988,1281.799988,0,590.200012,,,-169.100006,,1049.500031,1470.600037,,1470.600037,2752.400024,
06/30/1997,2527.699951,6.9,6.9,0.0,121.400002,,,249.399994,,,,,105.699997,,,,,,,483.399994,1941.699951,3213.199951,-1271.5,0.0,,,102.599998,,,,,,102.599998,2044.299949,,184.5,184.5,,,,41.700001,,,,,,80.000011,,,,80.000011,306.200012,469.600006,,,,,302.899994,,,302.899994,772.5,1078.700012,0,590.299988,,,-171.100006,,1029.800018,1449.0,,1449.0,2527.700012,
09/30/1997,2588.399902,32.200001,32.200001,0.0,155.600006,,,258.200012,,,,,110.599998,,,,,,,556.599976,1876.199951,3145.899902,-1269.699951,0.0,,,155.600006,,,,,,155.600006,2031.799957,,245.300003,245.300003,,,,41.299999,,,,,,80.000004,,,,80.000004,366.600006,508.5,,,,,384.799988,,,384.799988,893.299988,1259.899994,0,589.099976,,,0.0,,739.400024,1328.5,0.0,1328.5,2588.399994,
12/31/1997,2578.399902,31.9,31.9,0.0,146.199997,,,258.799988,61.700001,0.0,288.700012,-91.600025,159.899994,,,,,,,596.799988,1826.000122,3068.100098,-1242.099976,0.0,,,155.600006,,,,,,155.600006,1981.600128,,153.0,153.0,,,,44.900002,,,,,,121.399986,,,,121.399986,319.299988,572.299988,,,,,400.600006,,,400.600006,972.899994,1292.199982,0,589.200012,,,-163.399994,,860.399994,1286.200012,,1286.200012,2578.399994,
03/31/1998,2587.100098,22.299999,22.299999,0.0,168.800003,,,260.299988,,,160.300003,,164.199997,,,,,,,615.599976,1818.599976,3095.300049,-1276.699951,0.0,,,152.899994,,,,,,152.899994,1971.499969,,225.399994,225.399994,,,,63.200001,,,,,,40.000011,,,,40.000011,328.600006,630.799988,,,,,374.100006,,,374.100006,1004.899994,1333.5,0,585.799988,,,-163.399994,,831.199982,1253.599976,0.0,1253.599976,2587.099976,
06/30/1998,2948.399902,433.0,433.0,0.0,160.5,,,192.800003,,,192.800003,,86.099998,,,,,,,872.400024,1572.800049,2770.0,-1197.199951,403.796875,,,99.400002,,,,,,99.400002,2075.996925,,231.600006,231.600006,,,,112.199997,,,,,,61.699997,,,,61.699997,405.5,598.700012,,,,,495.799988,,,495.799988,1094.5,1500.0,0,585.400024,,,-158.699997,,1021.699997,1448.400024,0.0,1448.400024,2948.400024,
09/30/1998,2706.699951,222.699997,222.699997,0.0,165.199997,,,221.300003,,,221.300003,,150.600006,,,,,,,759.799988,1439.5,2630.399902,-1190.900024,403.799988,,,103.599998,,,,,,103.599998,1946.899986,,259.5,259.5,,,,24.0,,,,,,213.200012,,,,213.200012,496.700012,475.299988,,,,,481.5,,,481.5,956.799988,1453.5,0,582.799988,,,-168.5,,838.900024,1253.200012,0.0,1253.200012,2706.700012,
12/31/1998,2519.100098,126.5,126.5,0.0,134.699997,,,205.699997,55.799999,0.0,202.5,-52.599998,145.199997,,,,,,,612.099976,1412.300049,2585.5,-1173.199951,403.799988,,,90.900002,60.0,,,,,30.900002,1907.000039,,127.300003,127.300003,,,,34.099998,,,,,,205.200005,,,,205.200005,366.600006,459.799988,,,,,469.899994,,,469.899994,929.699982,1296.299988,0,582.400024,,,-204.0,,844.390625,1222.790649,0.0,1222.790649,2519.090637,
03/31/1999,2793.199951,42.5,42.5,0.0,212.300003,,,265.799988,,,265.799988,,173.600006,,,,,,,694.200012,1530.099976,2731.199951,-1201.099976,403.799988,,,165.100006,,165.100006,,,,165.100006,2098.999969,,272.5,272.5,,,,26.5,26.5,0.0,0.0,,,205.0,,,,205.0,504.0,631.599976,631.599976,0.0,0.0,,417.89801,,,417.89801,1049.497986,1553.497986,0,581.599976,,,-202.800003,,860.899979,1239.699951,0.0,1239.699951,2793.197937,
06/30/1999,2814.199951,152.899994,152.899994,0.0,204.199997,,,239.699997,,,239.699997,,141.399994,,,,,,,738.200012,1509.300049,2712.199951,-1202.900024,403.799988,,,162.899994,132.899994,132.899994,0.0,,,30.0,2076.000031,,270.200012,270.200012,,,,23.200001,23.200001,0.0,0.0,,,218.399975,,,,218.399975,511.799988,578.099976,578.099976,0.0,0.0,,404.700012,,,404.700012,982.799988,1494.599976,0,582.200012,,,-201.300003,,938.700027,1319.600036,0.0,1319.600036,2814.200012,
09/30/1999,3519.5,168.100006,168.100006,0.0,241.899994,,,266.100006,,,266.100006,,142.5,,,,,,,818.599976,1876.5,3102.699951,-1226.199951,403.799988,,,420.600006,377.5,377.5,0.0,,,43.100006,2700.899994,,278.399994,278.399994,,,,53.799999,53.799999,0.0,0.0,,,257.399982,,,,257.399982,589.599976,1049.199951,1049.199951,0.0,0.0,,507.399994,,,507.399994,1556.599945,2146.199921,0,581.599976,,,-207.800003,,999.500015,1373.299988,0.0,1373.299988,3519.499908,
12/31/1999,3488.199951,116.0,116.0,0.0,200.699997,,,293.399994,180.399994,0.0,159.399994,-46.400002,129.300003,,,,,,,739.400024,1945.099976,3148.5,-1203.400024,403.799988,,,399.899994,347.700012,347.700012,0.0,,,52.199982,2748.799958,,306.5,306.5,,,,44.900002,44.900002,0.0,0.0,,,44.900002,,,,44.900002,396.300004,1014.799988,1014.799988,0.0,0.0,,572.700012,,,572.700012,1587.5,1983.800004,0,562.400024,,,-228.300003,,1025.899979,1360.0,0.0,1360.0,3343.800004,
03/31/2000,3535.399902,105.800003,105.800003,0.0,257.0,,,330.5,,,,,124.300003,,,,,,,817.599976,1923.900024,3162.300049,-1238.400024,403.799988,,,390.100006,341.299988,341.299988,0.0,,,48.800018,2717.800018,,295.299988,295.299988,,,,48.0,48.0,0.0,0.0,,,216.100036,,,,216.100036,559.400024,1010.700012,1010.700012,0.0,0.0,,577.599976,,,577.599976,1588.299988,2147.700012,0,560.900024,,,-238.699997,,1065.499985,1387.700012,0.0,1387.700012,3535.400024,
06/30/2000,3532.100098,118.099998,118.099998,0.0,233.399994,,,310.0,,,,,137.0,,,,,,,798.5,1931.5,3189.5,-1258.0,403.799988,,,398.299988,335.100006,335.100006,0.0,,,63.199982,2733.599976,,297.399994,297.399994,,,,46.700001,46.700001,0.0,0.0,,,75.000011,,,,75.000011,419.100006,1125.800049,1125.800049,0.0,0.0,,581.0,,,581.0,1706.800049,2125.900055,0,561.599976,,,-238.399994,,1082.999969,1406.199951,0.0,1406.199951,3532.100006,
09/30/2000,3498.699951,101.599998,101.599998,0.0,221.300003,,,298.100006,,,,,144.100006,,,,,,,765.099976,1898.800049,3161.100098,-1262.300049,403.799988,,,431.0,329.299988,329.299988,0.0,,,101.700012,2733.600037,,305.399994,305.399994,,,,40.700001,40.700001,0.0,0.0,,,55.000011,,,,55.000011,401.100006,1171.699951,1171.699951,0.0,0.0,,577.900024,,,577.900024,1749.599976,2150.699982,0,561.5,,,-238.5,,1025.0,1348.0,0.0,1348.0,3498.699982,
12/31/2000,3374.7,38.1,38.1,0.0,129.6,129.6,,327.5,69.9,0.0,190.3,67.3,158.9,,,,,,,654.1,1899.4,3153.4,-1254.0,403.8,,,417.4,326.3,326.3,0.0,,,91.1,2720.6,,303.8,303.8,,,,39.4,39.4,0.0,0.0,,,35.0,,,,35.0,378.2,1183.8,1183.8,0.0,0.0,,517.5,,,517.5,1701.3,2079.5,0,557.2,,,-235.1,1004.3,-31.2,1295.2,0.0,1295.2,3374.7,
03/31/2001,3258.800049,27.4,27.4,0.0,161.199997,,,252.199997,,,,,123.400002,,,,,,,564.200012,1819.599976,3002.300049,-1182.699951,403.799988,,,471.200012,319.5,319.5,0.0,,,151.700012,2694.599976,,253.199997,253.199997,,,,162.199997,162.199997,0.0,0.0,,,35.0,,,,35.0,450.399994,1072.900024,1072.900024,0.0,0.0,,542.099976,,,542.099976,1615.0,2065.399994,0,557.099976,,,-234.100006,,870.399994,1193.399964,0.0,1193.399964,3258.799958,
06/30/2001,3209.300049,55.700001,55.700001,0.0,168.5,,,222.600006,,,,,125.199997,,,,,,,572.0,1779.599976,2987.100098,-1207.5,403.799988,,,453.899994,311.799988,311.799988,0.0,,,142.100006,2637.299957,,293.5,293.5,,,,106.0,106.0,0.0,0.0,,,25.0,,,,25.0,424.5,1084.199951,1084.199951,0.0,0.0,,519.599976,,,519.599976,1603.799927,2028.299927,0,558.299988,,,-233.199997,,855.900009,1181.0,0.0,1181.0,3209.299927,
09/30/2001,3168.899902,88.300003,88.300003,0.0,170.199997,,,217.300003,,,,,103.0,,,,,,,578.799988,1746.300049,2976.5,-1230.199951,403.799988,,,440.0,305.100006,305.100006,0.0,,,134.899994,2590.100037,,261.100006,261.100006,,,,118.400002,118.400002,0.0,0.0,,,19.999992,,,,19.999992,399.5,1082.699951,1082.699951,0.0,0.0,,512.5,,,512.5,1595.199951,1994.699951,0,558.799988,,,-233.199997,,848.600021,1174.200012,0.0,1174.200012,3168.899963,
12/31/2001,3016.8,61.6,61.6,,118.3,118.3,,213.2,,,,-34.8,100.0,,,,,,,493.1,1133.4,2355.3,-1221.9,403.8,,,986.5,298.3,298.3,0.0,,,688.2,2523.7,,251.8,251.8,,,,37.7,37.7,0.0,0.0,,,20.0,,,,20.0,309.5,1152.0,1152.0,0.0,0.0,,474.4,,,474.4,1626.4,1935.9,0,557.8,,,-230.6,807.6,-53.9,1080.9,0.0,1080.9,3016.8,
03/31/2002,3030.5,46.900002,46.900002,0.0,169.699997,,,252.600006,144.5,0.0,142.899994,-34.799999,92.400002,,,,,,,561.599976,1650.0,2901.899902,-1251.900024,403.799988,,,415.100006,298.299988,298.299988,0.0,,,116.800018,2468.899994,,244.800003,244.800003,,,,38.900002,38.900002,0.0,0.0,,,20.000008,,,,20.000008,303.700012,1196.199951,1196.199951,0.0,0.0,,452.700012,,,452.700012,1648.899963,1952.599976,0,558.700012,,,-230.5,,749.700012,1077.900024,0.0,1077.900024,3030.5,
06/30/2002,2911.100098,97.699997,97.699997,0.0,153.5,,,172.199997,65.400002,0.0,110.099998,-3.3,95.300003,,,,,,,518.700012,1435.400024,2435.899902,-1000.5,403.799988,,,553.200012,292.0,292.0,0.0,,,261.200012,2392.400024,,236.199997,236.199997,,,,34.299999,34.299999,0.0,0.0,,,32.500004,,,,32.500004,303.0,1121.400024,1121.400024,0.0,0.0,,426.799988,,,426.799988,1548.200012,1851.200012,0,560.0,,,-230.199997,,730.099991,1059.899994,0.0,1059.899994,2911.100006,
09/30/2002,2837.199951,100.199997,100.199997,0.0,143.800003,,,165.600006,91.199997,0.0,108.300003,-33.900002,66.599998,,,,,,,476.200012,1463.800049,2536.800049,-1073.0,403.799988,,,493.399994,276.700012,276.700012,0.0,,,216.699982,2361.000031,,244.399994,244.399994,,,,32.799999,32.799999,0.0,0.0,,,20.000019,,,,20.000019,297.200012,1071.599976,1071.599976,0.0,0.0,,404.799988,,,404.799988,1476.399963,1773.599976,0,560.599976,,,-230.300003,,733.300003,1063.599976,0.0,1063.599976,2837.199951,
12/31/2002,2773.1,137.3,137.3,0.0,99.3,99.3,,198.7,49.0,0.0,111.4,38.3,56.0,,,,,,,491.3,1406.5,2413.1,-1006.6,403.8,,,471.5,302.8,276.7,26.1,,,168.7,2281.8,,218.0,218.0,,,,35.3,,,,,,20.0,,,,20.0,273.3,1070.1,,,,,423.7,,,423.7,1493.8,1767.1,0,563.7,,,-230.2,745.6,-73.1,1006.0,0.0,1006.0,2773.1,
03/31/2003,2740.698975,67.300003,67.300003,0.0,144.800003,,,220.0,126.199997,0.0,128.899994,-35.099998,46.299999,,,,,,,478.399994,1368.499023,2402.799072,-1034.300049,403.899994,,,489.899994,306.600006,276.700012,29.899994,,,183.299988,2262.299011,,213.5,213.5,,,,6.1,6.1,0.0,0.0,,,20.000006,,,,20.000006,239.600006,1074.899048,1074.899048,0.0,0.0,,416.5,,,416.5,1491.399048,1730.999054,0,564.599976,,,-230.100006,,675.200012,1009.699982,0.0,1009.699982,2740.699036,
06/30/2003,2708.5,158.0,158.0,0.0,139.300003,,,166.199997,66.0,0.0,102.0,-1.8,75.099998,,,,,,,538.599976,1194.5,2175.5,-981.0,403.899994,,,571.5,303.600006,276.700012,26.899994,,,267.899994,2169.899994,,215.699997,215.699997,,,,1.1,1.1,0.0,0.0,,,39.999991,,,,39.999991,256.799988,1040.300049,1040.300049,0.0,0.0,,427.899994,,,427.899994,1468.200043,1725.000031,0,564.700012,,,-228.399994,730.099976,-82.899994,983.5,0.0,983.5,2708.500031,
