Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1995,5545.299805,131.600006,131.600006,,651.299988,,,855.700012,,,,,468.0,,,2106.600098,866.799988,1772.199951,-905.400024,0.0,2571.899902,,,,2571.899902,3438.69989,,396.700012,396.700012,,,,647.200012,,,,,743.0,,,743.0,1786.900024,1704.5,,,,630.700012,,,630.700012,2335.200012,4122.100037,150.0,1127.699951,,,0,,145.5,1423.199951,0.0,1423.199951,5545.299988,
03/31/1996,5203.899902,112.5,112.5,,616.400024,,,920.400024,,,,,154.800003,,,1804.099976,862.400024,,,0.0,2537.399902,,,,2537.399902,3399.799927,,387.799988,387.799988,,,,283.700012,,,,,747.800049,,,747.800049,1419.300049,1719.5,,,,613.700012,,,613.700012,2333.200012,3752.500061,150.0,1146.900024,,,0,,154.5,1451.400024,0.0,1451.400024,5203.900085,
06/30/1996,5102.100098,141.699997,141.699997,,603.799988,,,843.799988,,,,,162.100006,,,1751.400024,858.099976,,,0.0,2492.600098,,,,2492.600098,3350.700073,,348.0,348.0,,,,285.600006,,,,,743.800018,,,743.800018,1377.400024,1666.300049,,,,596.5,,,596.5,2262.800049,3640.200073,150.0,1153.900024,,,0,,158.0,1461.900024,0.0,1461.900024,5102.100098,
09/30/1996,5148.5,122.699997,122.699997,,678.200012,,,828.200012,,,,,168.899994,,,1798.0,856.799988,,,0.0,2493.699951,,,,2493.699951,3350.499939,,368.399994,368.399994,,,,303.700012,,,,,732.099945,,,732.099945,1404.199951,1624.0,,,,597.200012,,,597.200012,2221.200012,3625.399963,150.0,1157.400024,,,0,,215.699997,1523.100021,0.0,1523.100021,5148.499985,
12/31/1996,5153.5,141.800003,141.800003,,672.400024,,,747.799988,,,,,242.199997,,,1804.199951,905.799988,1882.099976,-976.299988,0.0,2443.5,,,,2443.5,3349.299988,,380.700012,380.700012,,,,290.0,,,,,835.899963,,,835.899963,1506.599976,1415.800049,,,,598.700012,,,598.700012,2014.500061,3521.100037,0.0,1308.800049,,,0,,323.600006,1632.400055,0.0,1632.400055,5153.500092,
03/30/1997,5126.799805,119.599998,119.599998,,655.700012,,,842.400024,,,,,186.399994,,,1804.099976,875.5,,,0.0,2447.199951,,,,2447.199951,3322.699951,,333.5,333.5,,,,199.5,,,,,800.400024,,,800.400024,1333.400024,1652.0,,,,533.0,,,533.0,2185.0,3518.400024,0.0,1313.699951,,,0,,294.700012,1608.399963,0.0,1608.399963,5126.799988,
06/29/1997,5251.299805,126.300003,126.300003,,719.599976,,,898.099976,,,,,180.699997,,,1924.699951,878.599976,,,0.0,2448.0,,,,2448.0,3326.599976,,400.399994,400.399994,,,,149.800003,,,,,724.800003,,,724.800003,1275.0,1796.900024,,,,525.299988,,,525.299988,2322.200012,3597.200012,0.0,1315.599976,,,0,,338.5,1654.099976,0.0,1654.099976,5251.299988,
09/28/1997,5373.0,187.300003,187.300003,,856.5,,,924.099976,,,,,120.300003,,,2088.199951,875.200012,,,0.0,2409.600098,,,,2409.600098,3284.80011,,398.100006,398.100006,,,,162.899994,,,,,664.699951,,,664.699951,1225.699951,1879.099976,,,,574.799988,,,574.799988,2453.899963,3679.599915,0.0,1322.0,,,0,,371.399994,1693.399994,0.0,1693.399994,5372.999908,
12/31/1997,5360.700195,246.800003,246.800003,,931.400024,,,774.700012,,199.399994,575.299988,,125.900002,,,2078.800049,915.099976,1917.900024,-1002.799988,0.0,2366.800049,1877.300049,,,489.5,3281.900024,,372.0,372.0,,,,238.800003,,,,,761.799973,,,761.799973,1372.599976,1623.699951,,,,573.0,,,573.0,2196.699951,3569.299927,0.0,1325.599976,,,0,,465.799988,1791.399963,0.0,1791.399963,5360.69989,
03/29/1998,4273.899902,98.800003,98.800003,,831.599976,,,827.400024,,202.300003,650.0,,187.899994,,,1945.699951,877.299988,,,0.0,1450.900024,959.200012,,,491.700012,2328.200012,,411.600006,411.600006,,,,239.300003,,,,,714.40004,,,714.40004,1365.300049,1570.599976,,,,565.799988,,,565.799988,2136.399963,3501.700012,0.0,1309.099976,,,0,,-536.900024,772.199951,0.0,772.199951,4273.899963,
06/28/1998,4217.600098,204.100006,204.100006,,815.700012,,,765.0,,205.100006,584.700012,,205.100006,,,1989.900024,781.299988,,,0.0,1446.400024,935.700012,,,510.700012,2227.700012,,355.299988,355.299988,,,,149.699997,,,,,822.300064,,,822.300064,1327.300049,1658.099976,,,,530.900024,,,530.900024,2189.0,3516.300049,0.0,1191.800049,,,0,,-490.5,701.300049,0.0,701.300049,4217.600098,
09/27/1998,3958.100098,143.300003,143.300003,,815.799988,,,749.299988,,200.399994,548.900024,,180.0,,,1888.400024,740.900024,,,0.0,1328.800049,839.400024,,,489.400024,2069.700073,,366.700012,366.700012,,,,121.400002,,,,,776.700035,,,776.700035,1264.800049,1671.300049,,,,504.299988,,,504.299988,2175.600037,3440.400085,0.0,929.0,,,0,,-411.299988,517.700012,0.0,517.700012,3958.100098,
12/31/1998,3852.5,87.900002,87.900002,,792.400024,,,636.900024,,173.5,482.299988,-18.9,234.600006,,,1751.800049,727.599976,1573.699951,-846.099976,0.0,1373.099976,768.700012,,,604.399963,2100.699951,,348.799988,348.799988,,,,211.699997,,,,,814.199966,,,814.199966,1374.699951,1148.900024,,,,754.900024,,,754.900024,1903.800049,3278.5,0.0,915.099976,,,0,,-341.100006,573.999969,0.0,573.999969,3852.499969,
04/04/1999,3877.1,130.2,130.2,,763.8,763.8,,700.7,179.9,,539.7,-18.9,197.0,,,1791.7,706.2,,,,1379.2,758.3,758.3,0.0,620.9,2085.4,,400.4,400.4,,,,190.3,,,,,702.0,,,702.0,1292.7,1282.1,,,,745.5,,,745.5,2027.6,3320.3,,890.0,,,0,-207.8,-125.4,556.8,,556.8,3877.1,
07/04/1999,4012.1,134.7,134.7,,797.1,797.1,,806.5,191.1,,628.3,-12.9,200.8,,,1939.1,701.4,,,,1371.6,742.1,742.1,0.0,629.5,2073.0,,399.0,399.0,,,,480.6,,,,,687.5,,,687.5,1567.1,1058.7,,,,769.8,,,769.8,1828.5,3395.6,,883.1,,,0,-147.6,-119.0,616.5,,616.5,4012.1,
10/03/1999,4153.5,142.5,142.5,,851.7,851.7,,864.3,184.2,,693.3,-13.2,200.5,,,2059.0,718.2,,,,1376.3,746.0,746.0,0.0,630.3,2094.5,,431.0,431.0,,,,486.8,,,,,731.7,,,731.7,1649.5,1058.4,,,,769.3,,,769.3,1827.7,3477.2,,875.0,,,0,-82.7,-116.0,676.3,,676.3,4153.5,
12/31/1999,4012.7,147.3,147.3,,823.2,823.2,,751.0,,171.3,584.5,-4.8,189.9,,,1911.4,739.6,1559.2,-819.6,,1361.7,743.4,743.4,0.0,618.3,2101.3,,367.3,367.3,,,,396.4,,,,,809.0,,,809.0,1572.7,847.1,,,,791.8,,,791.8,1638.9,3211.6,,886.9,,,0,21.9,-107.7,801.1,,801.1,4012.7,
04/02/2000,4016.300049,131.0,131.0,,788.700012,788.700012,,813.0,200.399994,200.399994,617.700012,0.0,193.199997,,,1925.900024,752.299988,,,0.0,1338.099976,726.299988,726.299988,0.0,611.799988,2090.399963,,404.5,404.5,,,,573.5,,,,,679.400024,,,679.400024,1657.400024,806.799988,,,,789.299988,,,789.299988,1596.099976,3253.5,0.0,798.799988,,,0,71.900002,-107.900002,762.799988,0.0,762.799988,4016.299988,
07/02/2000,3996.399902,127.800003,127.800003,,788.799988,788.799988,,818.099976,194.199997,194.199997,626.900024,0.0,188.0,,,1922.699951,740.0,,,0.0,1333.699951,721.200012,721.200012,0.0,612.499939,2073.699951,,382.5,382.5,,,,586.799988,,,,,704.100037,,,704.100037,1673.400024,806.900024,,,,784.400024,,,784.400024,1591.300049,3264.700073,0.0,739.200012,,,0,144.800003,-152.300003,731.700012,0.0,731.700012,3996.400085,
10/01/2000,4232.200195,138.199997,138.199997,,859.900024,859.900024,,906.599976,227.0,227.0,683.299988,0.0,243.199997,,,2147.899902,749.0,,,0.0,1335.300049,711.099976,711.099976,0.0,624.200073,2084.300049,,436.600006,436.600006,,,,677.299988,,,,,757.900055,,,757.900055,1871.800049,806.0,,,,785.400024,,,785.400024,1591.400024,3463.200073,0.0,701.700012,,,0,221.100006,-153.800003,769.000015,0.0,769.000015,4232.200089,
12/31/2000,4089.699951,135.0,135.0,,783.099976,,,844.0,,219.600006,627.900024,-3.5,199.899994,,,1962.0,748.099976,1593.0,-844.900024,0.0,1379.599976,717.200012,717.200012,0.0,662.399963,2127.699951,,367.600006,367.600006,,,,450.600006,,,,,814.100037,,,814.100037,1632.300049,798.5,,,,966.5,,,966.5,1765.0,3397.300049,0.0,600.200012,,,0,,92.199997,692.400009,0.0,692.400009,4089.700058,
04/01/2001,4125.799805,149.300003,149.300003,,754.700012,,,877.799988,,225.699997,658.900024,-6.8,194.699997,,,1976.5,745.0,,,0.0,1404.300049,711.099976,711.099976,0.0,693.200073,2149.300049,,340.700012,340.700012,,,,595.700012,,,,,691.699951,,,691.699951,1628.099976,772.900024,,,,983.299988,,,983.299988,1756.200012,3384.299988,0.0,625.599976,,,0,,115.900002,741.499977,0.0,741.499977,4125.799965,
07/01/2001,4083.800049,142.899994,142.899994,,773.5,,,799.400024,,216.0,590.5,-7.1,213.899994,,,1929.699951,725.900024,,,0.0,1428.199951,720.599976,720.599976,0.0,707.599976,2154.099976,,343.200012,343.200012,,,,217.100006,,,,,653.899933,,,653.899933,1214.199951,1163.800049,,,,952.799988,,,952.799988,2116.600037,3330.799988,0.0,626.700012,,,0,,126.300003,753.000015,0.0,753.000015,4083.800003,
09/30/2001,4274.600098,139.300003,139.300003,,830.700012,,,878.700012,,211.399994,673.900024,-6.6,201.899994,,,2050.600098,727.400024,,,0.0,1496.599976,720.599976,720.599976,0.0,776.0,2224.0,,420.700012,420.700012,,,,160.100006,,,,,745.100006,,,745.100006,1325.900024,1209.5,,,,969.299988,,,969.299988,2178.799988,3504.700012,0.0,615.599976,,,0,,154.300003,769.899979,0.0,769.899979,4274.599991,
12/31/2001,4014.199951,244.5,244.5,,708.599976,,,712.200012,,192.899994,527.0,-7.7,227.0,,,1892.300049,687.5,1464.599976,-777.099976,0.0,1434.400024,710.400024,710.400024,0.0,724.0,2121.900024,,312.700012,312.700012,,,,46.0,,,,,711.899963,,,711.899963,1070.599976,1191.400024,,,,1001.200012,,,1001.200012,2192.600037,3263.200012,0.0,606.5,,,0,,144.5,751.0,0.0,751.0,4014.200012,
03/31/2002,3980.399902,260.200012,260.200012,,730.700012,730.700012,,704.0,198.300003,198.300003,513.900024,0.0,205.399994,,,1900.300049,671.099976,,,0.0,1409.0,705.5,705.5,0.0,703.5,2080.099976,,341.100006,341.100006,,,,15.2,,,,,664.29997,,,664.29997,1020.599976,1180.300049,,,,1006.0,,,1006.0,2186.300049,3206.900024,0.0,625.299988,,,0,356.600006,-208.400009,773.499985,0.0,773.499985,3980.400009,
06/30/2002,4151.299805,329.899994,329.899994,,814.299988,,,691.599976,,187.300003,510.0,-5.7,192.699997,,,2028.5,672.099976,,,0.0,1450.699951,715.200012,715.200012,0.0,735.499939,2122.799927,,376.700012,376.700012,,,,321.799988,,,,,708.099976,,,708.099976,1406.599976,894.900024,,,,1000.599976,,,1000.599976,1895.5,3302.099976,0.0,630.400024,,,0,,218.800003,849.200027,0.0,849.200027,4151.300003,
09/29/2002,4349.299805,374.100006,374.100006,,824.0,,,787.299988,,185.199997,604.099976,-2.0,200.5,,,2185.899902,658.099976,,,0.0,1505.300049,726.5,726.5,0.0,778.800049,2163.400024,,418.0,418.0,,,,318.5,,,,,762.300049,,,762.300049,1498.800049,927.0,,,,1004.900024,,,1004.900024,1931.900024,3430.700073,0.0,630.599976,,,0,,288.0,918.599976,0.0,918.599976,4349.300049,
12/31/2002,4130.5,517.099976,517.099976,,715.5,715.5,,725.700012,,170.300003,546.5,8.9,235.600006,,,2193.899902,629.599976,1492.199951,-862.599976,0.0,1307.0,658.400024,658.400024,0.0,648.599976,1936.599976,,336.200012,336.200012,,,,316.600006,,,,,800.600006,,,800.600006,1453.400024,927.599976,,,,1149.900024,,,1149.900024,2077.5,3530.900024,0.0,589.900024,,,0,524.299988,-514.599988,599.600024,0.0,599.600024,4130.500049,
03/30/2003,3989.2,286.7,286.7,,747.0,747.0,,813.9,190.1,190.100006,613.2,10.6,209.3,,,2056.9,648.9,,,0.0,1283.4,734.9,734.9,0.0,548.5,1932.3,,366.4,366.4,,,,315.8,,,,,673.3,,,673.3,1355.5,924.5,,,,1151.8,,,1151.8,2076.3,3431.8,0.0,512.5,,,0,558.4,-513.5,557.4,0.0,557.4,3989.2,
06/29/2003,3909.5,156.6,156.6,,820.7,820.7,,768.1,186.9,186.899994,568.6,12.6,215.0,,,1960.4,638.6,,,0.0,1310.5,749.6,749.6,0.0,560.9,1949.1,,316.3,316.3,,,,87.4,,,,,762.1,,,762.1,1165.8,936.1,,,,1156.7,,,1156.7,2092.8,3258.6,0.0,514.7,,,0,624.8,-488.6,650.9,0.0,650.9,3909.5,
09/28/2003,3949.7,201.9,201.9,,856.0,856.0,,764.9,169.7,169.699997,581.8,13.4,220.0,,,2042.8,620.1,,,0.0,1286.8,736.8,736.8,0.0,550.0,1906.9,,417.8,417.8,,,,10.5,,,,,762.3,,,762.3,1190.6,922.4,,,,1149.4,,,1149.4,2071.8,3262.4,0.0,517.2,,,0,689.8,-519.7,687.3,0.0,687.3,3949.7,
12/31/2003,4222.5,308.200012,308.200012,,808.599976,808.599976,,709.900024,,186.300003,510.299988,13.3,376.299988,,,2203.0,660.200012,1553.400024,-893.200012,0.0,1359.300049,771.700012,771.700012,0.0,587.600037,2019.500061,,379.799988,379.799988,,,,0.5,,,,,931.799988,,,931.799988,1312.099976,915.599976,,,,1148.300049,,,1148.300049,2063.900024,3376.0,0.0,525.700012,,,0,773.0,-452.200012,846.5,0.0,846.5,4222.5,
03/28/2004,4332.2,321.7,321.7,,889.2,889.2,,789.7,205.7,,569.9,14.1,301.0,,,2301.6,650.7,,,,1379.9,779.9,779.9,0.0,600.0,2030.6,,460.1,460.1,,,,5.2,,,,,788.1,,,788.1,1253.4,922.5,,,,1162.2,,,1162.2,2084.7,3338.1,,565.3,,,0,843.0,-414.2,994.1,,994.1,4332.2,
06/27/2004,4517.1,526.1,526.1,,929.7,929.7,,836.2,218.0,,602.6,15.6,268.6,,,2560.6,615.4,,,,1341.1,777.5,777.5,0.0,563.6,1956.5,,506.2,506.2,,,,0.5,,,,,862.6,,,862.6,1369.3,900.1,,,,1152.8,,,1152.8,2052.9,3422.2,,620.1,,,0,947.8,-473.0,1094.9,,1094.9,4517.1,
09/26/2004,4737.9,626.4,626.4,,982.7,982.7,,903.4,218.3,,670.5,14.6,246.1,,,2758.6,613.9,,,,1365.4,786.6,786.6,0.0,578.8,1979.3,,508.1,508.1,,,,3.2,,,,,910.0,,,910.0,1421.3,909.8,,,,1148.2,,,1148.2,2058.0,3479.3,,656.7,,,0,1043.4,-441.5,1258.6,,1258.6,4737.9,
12/31/2004,5530.8,514.4,514.4,,1046.6,1046.6,,981.8,267.8,0.0,692.8,21.2,384.4,,,2927.2,754.6,1761.7,-1007.1,0.0,1849.0,1184.0,1184.0,0.0,665.0,2603.6,,466.9,466.9,,,,1.6,1.6,0.0,0.0,,1324.1,,,1324.1,1792.6,1200.6,1200.6,0.0,0.0,978.9,,,978.9,2179.5,3972.1,0.0,740.6,,,0,1161.5,-343.4,1558.7,0.0,1558.7,5530.8,
04/03/2005,5441.799805,321.399994,321.399994,,1090.300049,1090.300049,,1094.0,,287.0,790.400024,16.6,352.399994,,,2858.100098,741.099976,,,0.0,1842.599976,1180.0,1180.0,0.0,662.599976,2583.699951,,571.900024,571.900024,,,,159.600006,159.600006,0.0,0.0,,1193.300018,,,1193.300018,1924.800049,1031.5,1031.5,0.0,0.0,984.099976,,,984.099976,2015.599976,3940.400024,0.0,547.799988,,,0,1287.800049,-334.200073,1501.399963,0.0,1501.399963,5441.799988,
