Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,941.599976,,-703.099976,,238.5,,-147.300003,,,,91.199997,-11.5,,22.6,,,-11.1,79.699997,-29.5,50.200001,-3.5,,,53.699997,0.0,53.700001,0.0,,53.700001,53.700001,,291.312012,0.185,0.172985,,291.312012,0.185,0.172985,0.172985,
06/30/1990,952.799988,,-709.200012,,243.599976,,-149.899994,,,,93.699997,-14.0,,18.4,,,-4.4,79.699997,-29.5,50.200001,-3.4,,,53.599998,0.0,53.599998,0.0,,53.599998,53.599998,,286.799988,0.18625,0.175,,286.799988,0.18625,0.175,0.175,
09/30/1990,893.099976,,-664.5,,228.599976,,-144.100006,,,,84.5,-32.0,,20.1,,,11.9,52.5,-18.6,33.900002,-1.9,,,35.8,0.0,35.799999,0.0,,35.799999,35.799999,,282.552002,0.12625,0.12,,282.552002,0.12625,0.12,0.12,
12/31/1990,851.5,,-674.200012,,177.299988,,-151.699997,,,,25.6,12.5,,17.9,,,-30.4,38.1,-3.4,34.700001,-1.2,,,35.9,0.0,35.900002,0.0,,35.900002,35.900002,,273.600008,0.13125,0.12625,,273.600008,0.13125,0.12625,0.12625,
03/31/1991,818.0,,-638.0,,180.0,,-151.0,,,,29.0,-52.0,,20.0,,,32.0,-23.0,9.0,-14.0,-2.0,,,-12.0,0.0,-12.0,0.0,,-12.0,-12.0,,271.575989,-0.04375,-0.05125,,271.575989,-0.04375,-0.05125,-0.05125,
06/30/1991,855.0,,-660.0,,195.0,,-146.0,,,,49.0,-11.0,,19.0,,,-8.0,38.0,-11.0,27.0,-3.0,,,30.0,0.0,30.0,0.0,,30.0,30.0,,271.727997,0.11125,0.1,,271.727997,0.11125,0.1,0.1,
09/30/1991,842.0,,-648.0,,194.0,,-150.0,,,,44.0,-14.0,,20.0,,,-6.0,30.0,-9.0,21.0,-2.0,,,23.0,0.0,23.0,0.0,,23.0,23.0,,272.175995,0.085,0.0775,,272.175995,0.085,0.0775,0.0775,
12/31/1991,866.0,,-662.0,,204.0,,-191.0,,,,13.0,24.0,,21.0,,,-45.0,37.0,-9.0,28.0,-5.0,,,33.0,0.0,33.0,0.0,,33.0,33.0,,272.799984,0.12125,0.1025,0.1025,272.799984,0.12125,0.1025,0.1025,
03/31/1992,949.0,,-727.0,,222.0,,-164.0,,,,58.0,-17.0,,22.0,,,-5.0,41.0,-10.0,31.0,267.0,,,-236.0,0.0,-236.0,0.0,,-236.0,-236.0,,273.600006,-0.8625,0.11375,,273.600006,-0.8625,0.11375,0.11375,
06/30/1992,1064.0,,-808.0,,256.0,,-181.0,,,,75.0,-19.0,,22.0,,,-3.0,56.0,-15.0,41.0,0.0,,,41.0,0.0,41.0,0.0,,41.0,41.0,,275.600006,0.148766,0.14875,,275.600006,0.148766,0.14875,0.14875,
09/30/1992,1012.0,,-789.0,,223.0,,-186.0,,,,37.0,-2.0,,23.0,,,-21.0,35.0,-7.0,28.0,0.0,,,28.0,0.0,28.0,0.0,,28.0,28.0,,276.799988,0.1,0.1,,276.799988,0.1,0.1,0.1,
12/31/1992,844.0,,-633.0,,211.0,,-152.0,,,,59.0,-13.0,,16.0,,,-3.0,46.0,-9.0,37.0,-2.0,,,39.0,0.0,39.0,0.0,,39.0,39.0,,276.799984,0.1425,0.13375,0.13375,276.799984,0.1425,0.13375,0.13375,
03/31/1993,1086.0,,-811.0,,275.0,,-180.0,,,,95.0,-15.0,,22.0,,,-7.0,80.0,-27.0,53.0,3.0,,,50.0,0.0,50.0,0.0,,50.0,50.0,,277.600006,0.1775,0.18875,,277.600006,0.1775,0.18875,0.18875,
06/30/1993,1147.0,,-868.0,,279.0,,-189.0,,,,90.0,-10.0,,19.0,,,-9.0,80.0,-27.0,53.0,0.0,,,53.0,0.0,53.0,0.0,,53.0,53.0,,278.799988,0.1925,0.1925,,278.799988,0.1925,0.1925,0.1925,
09/30/1993,1053.0,,-787.0,,266.0,,-185.0,,,,81.0,-16.0,,20.0,,,-4.0,65.0,-21.0,44.0,0.0,,,44.0,0.0,44.0,0.0,,44.0,44.0,,279.200012,0.1575,0.1575,,279.200012,0.1575,0.1575,0.1575,
12/31/1993,1115.0,,-818.0,,297.0,,-246.0,,,,51.0,-14.0,,14.0,,,0.0,37.0,-7.0,30.0,4.0,,,26.0,0.0,26.0,0.0,,26.0,26.0,,281.200012,0.09,0.1025,0.1025,281.200012,0.09,0.1025,0.1025,
03/31/1994,1371.0,,-998.0,,373.0,,-247.0,,,,126.0,-19.0,,23.0,,,-4.0,107.0,-33.0,74.0,0.0,,,74.0,0.0,74.0,0.0,,74.0,74.0,,292.399994,0.2525,0.2525,,292.399994,0.2525,0.2525,0.2525,
06/30/1994,1545.0,,-1116.0,,429.0,,-282.0,,,,147.0,-22.0,,23.0,,,-1.0,125.0,-39.0,86.0,0.0,,,86.0,0.0,86.0,0.0,,86.0,86.0,,305.200012,0.2825,0.2825,,305.200012,0.2825,0.2825,0.2825,
09/30/1994,1531.0,,-1120.0,,411.0,,-273.0,,,,138.0,-12.0,,25.0,,,-13.0,126.0,-42.0,84.0,0.0,,,84.0,0.0,84.0,0.0,,84.0,84.0,,305.200012,0.275,0.275,,305.200012,0.275,0.275,0.275,
12/31/1994,1605.0,,-1163.0,,442.0,,-293.0,,,,149.0,-19.0,,20.0,,,-1.0,130.0,-41.0,89.0,0.0,,,89.0,0.0,89.0,0.0,,89.0,89.0,,308.799988,0.2875,0.2875,0.2875,308.799988,0.2875,0.2875,0.2875,
03/31/1995,1731.0,,-1265.0,,466.0,,-286.0,,,,180.0,-17.0,,23.0,,,-6.0,163.0,-55.0,108.0,0.0,,,108.0,0.0,108.0,0.0,,108.0,108.0,,311.600008,0.3475,0.3475,,311.600008,0.3475,0.3475,0.3475,
06/30/1995,1758.0,,-1289.0,,469.0,,-296.0,,,,173.0,-9.0,,23.0,,,-14.0,164.0,-54.0,110.0,0.0,,,110.0,0.0,110.0,0.0,,110.0,110.0,,311.600008,0.3525,0.3525,,311.600008,0.3525,0.3525,0.3525,
09/30/1995,1672.0,,-1243.0,,429.0,,-279.0,,,,150.0,-12.0,,22.0,,,-10.0,138.0,-47.0,91.0,0.0,,,91.0,0.0,91.0,0.0,,91.0,91.0,,310.799988,0.295,0.295,,310.799988,0.295,0.295,0.295,
12/31/1995,1661.0,,-1231.0,,430.0,,-293.0,,,,137.0,-10.0,,28.0,,,-18.0,127.0,-37.0,90.0,0.0,,,90.0,0.0,90.0,0.0,,90.0,90.0,,308.0,0.29,0.29,,308.0,0.29,0.29,0.29,
03/31/1996,1736.0,,-1278.0,,458.0,,-304.0,,,,154.0,-13.0,,21.0,,,-8.0,141.0,-46.0,95.0,0.0,,,95.0,0.0,95.0,0.0,,95.0,95.0,,310.799988,0.3075,0.3075,0.3175,311.476013,0.305,0.305,0.315,
06/30/1996,1782.0,,-1306.0,,476.0,,-313.0,,,,163.0,-14.0,,22.0,,,-8.0,149.0,-46.0,103.0,0.0,,,103.0,0.0,103.0,0.0,,103.0,103.0,,310.799988,0.33,0.33,0.34,314.503998,0.3275,0.3275,0.3375,
09/30/1996,1719.0,,-1281.0,,438.0,,-311.0,,,,127.0,-12.0,,21.0,,,-9.0,115.0,-30.0,85.0,0.0,,,85.0,0.0,85.0,0.0,,85.0,85.0,,309.200012,0.2775,0.2775,0.2875,311.928009,0.2725,0.2725,0.2825,
12/31/1996,1724.0,,-1300.0,,424.0,,-334.0,,,,90.0,-10.0,,21.0,,,-11.0,80.0,-14.0,66.0,0.0,,,66.0,0.0,66.0,0.0,,66.0,66.0,,308.399992,0.2125,0.2125,0.2875,311.600008,0.21,0.21,0.285,
03/31/1997,1789.0,,-1307.0,,482.0,,-332.0,,,,150.0,-5.0,,20.0,,,-15.0,145.0,-44.0,101.0,0.0,,,101.0,0.0,101.0,0.0,,101.0,101.0,,308.399994,0.3275,0.3275,0.3275,312.799988,0.3225,0.3225,0.3225,
06/30/1997,1909.0,,-1371.0,,538.0,,-351.0,,,,187.0,-5.0,,20.0,,,-15.0,182.0,-56.0,126.0,0.0,,,126.0,0.0,126.0,0.0,,126.0,126.0,,308.399994,0.41,0.41,0.41,313.200012,0.4025,0.4025,0.4025,
09/30/1997,1931.0,,-1390.0,,541.0,,-353.0,,,,188.0,-93.0,,22.0,,,71.0,95.0,-41.0,54.0,0.0,,,54.0,0.0,54.0,0.0,,54.0,54.0,,308.399994,0.175,0.175,0.45,314.799988,0.1725,0.1725,0.4425,
12/31/1997,1934.0,,-1388.0,,546.0,,-371.0,,,,175.0,71.0,,24.0,,,-95.0,246.0,-63.0,183.0,54.0,,,129.0,0.0,129.0,0.0,,129.0,129.0,,304.0,0.425,0.6025,0.425,311.600008,0.415,0.5875,0.415,
03/31/1998,1687.0,,-1214.0,,473.0,,-345.0,,,,128.0,27.0,,22.0,,,-49.0,155.0,-50.0,105.0,0.0,,,105.0,0.0,105.0,0.0,,105.0,105.0,,288.0,0.3625,0.3625,0.3625,294.799988,0.355,0.355,0.355,
06/30/1998,1712.0,,-1200.0,,512.0,,-346.0,,,,166.0,-5.0,,23.0,,,-18.0,161.0,-47.0,114.0,0.0,,,114.0,0.0,114.0,0.0,,114.0,114.0,,284.399994,0.4,0.4,0.3925,291.200012,0.3925,0.3925,0.385,
09/30/1998,1620.0,,-1192.0,,428.0,,-332.0,,,,96.0,-17.0,,23.0,,,-6.0,79.0,-21.0,58.0,0.0,,,58.0,0.0,58.0,0.0,,58.0,58.0,,284.399994,0.205,0.205,0.3,289.200012,0.2,0.2,0.295,
12/31/1998,1606.0,,-1153.0,,453.0,,-361.0,,,,92.0,-2.0,,20.0,,,-18.0,90.0,-18.0,72.0,0.0,,,72.0,0.0,72.0,0.0,,72.0,72.0,,284.799988,0.255,0.255,0.3225,287.600006,0.2525,0.2525,0.3175,
03/31/1999,1604.0,,-1133.0,,471.0,,-313.0,,,,158.0,-20.0,21.0,21.0,,,-1.0,138.0,-43.0,95.0,11.0,,,84.0,0.0,84.0,0.0,,84.0,84.0,,284.799988,0.295,0.3325,0.3325,288.799988,0.2925,0.33,0.33,
06/30/1999,2202.0,,-1584.0,,618.0,,-441.0,,,,177.0,-40.0,44.0,44.0,,,-4.0,137.0,-19.0,118.0,-7.0,,,125.0,0.0,125.0,0.0,,125.0,125.0,,286.799988,0.435,0.4125,0.42,291.200012,0.4275,0.405,0.4125,
09/30/1999,2118.0,,-1543.0,,575.0,,-301.0,,,,274.0,102.0,47.0,47.0,,,-149.0,376.0,-201.0,175.0,-9.0,,,184.0,0.0,184.0,0.0,,184.0,184.0,,292.799988,0.63,0.5975,0.3375,299.600006,0.615,0.585,0.3325,
12/31/1999,2081.0,,-1532.0,,549.0,,-455.0,,,,94.0,198.0,47.0,47.0,0.0,0.0,-245.0,292.0,-77.0,215.0,-9.0,,,224.0,0.0,224.0,0.0,,224.0,224.0,-105.0,294.8,0.76,0.7275,0.3725,300.4,0.745,0.715,0.3675,
03/31/2000,2184.0,,-1581.0,,603.0,,-408.0,,,,195.0,-19.0,,44.0,,,-25.0,176.0,-63.0,113.0,-18.0,,,131.0,0.0,131.0,0.0,0.0,131.0,131.0,,291.600006,0.45,0.3875,0.38,295.200012,0.4425,0.38,0.375,
06/30/2000,2169.0,,-1564.0,,605.0,,-404.0,,,,201.0,-15.0,45.0,45.0,,,-30.0,186.0,-63.0,123.0,-22.0,,,145.0,0.0,145.0,0.0,0.0,145.0,145.0,,292.799988,0.4975,0.4225,0.42,296.399994,0.49,0.415,0.4125,
09/30/2000,2008.0,,-1492.0,,516.0,,-373.0,,,,143.0,-38.0,42.0,42.0,,,-4.0,105.0,-36.0,69.0,-24.0,,,93.0,0.0,93.0,0.0,0.0,93.0,93.0,,288.0,0.3225,0.24,0.2675,291.200012,0.32,0.2375,0.2675,
12/31/2000,1948.0,,-1455.0,,493.0,,-383.0,,,,110.0,-25.0,51.0,51.0,0.0,0.0,-26.0,85.0,-27.0,58.0,-26.0,,,84.0,0.0,84.0,0.0,0.0,84.0,84.0,14.0,278.4,0.3025,0.21,0.26,280.4,0.3,0.2075,0.2575,
03/31/2001,1983.0,,-1497.0,,486.0,,-389.0,,,,97.0,7.0,,42.0,,,-49.0,104.0,-54.0,50.0,0.0,,,50.0,0.0,50.0,0.0,0.0,50.0,50.0,,276.0,0.1825,0.1825,0.265,280.399994,0.18,0.18,0.2625,
06/30/2001,1871.0,,-1400.0,,471.0,,-356.0,,,,115.0,-41.0,38.0,38.0,,,3.0,74.0,-25.0,49.0,0.0,,,49.0,0.0,49.0,0.0,0.0,49.0,49.0,,278.0,0.175,0.175,0.2375,282.799988,0.1725,0.1725,0.235,
09/30/2001,1750.0,,-1326.0,,424.0,,-356.0,,,,68.0,-7.0,33.0,33.0,,,-26.0,61.0,-21.0,40.0,0.0,,,40.0,0.0,40.0,0.0,0.0,40.0,40.0,,278.399994,0.145,0.145,0.1675,283.600006,0.1425,0.1425,0.165,
12/31/2001,1695.0,,-1280.0,,415.0,,-347.0,,,,68.0,-29.0,29.0,29.0,0.0,0.0,0.0,39.0,-9.0,30.0,0.0,,,30.0,0.0,30.0,0.0,0.0,30.0,30.0,17.0,278.4,0.105,0.105,0.1625,282.4,0.105,0.105,0.1625,
