Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1998,1432.537076,-724.099976,0.0,0.0,739.299988,,1447.737088,1030.999985,71.70708,0.510659,,,,,,1540.199962,1555.399974,19.075274,,
06/30/1998,1279.653392,-72.599998,0.0,0.0,249.400005,,1456.453399,557.900013,44.703352,0.171238,,,,,,1373.53125,1550.331257,19.419896,,
09/30/1998,914.2184,-87.400002,0.0,0.0,281.600002,,1108.4184,606.800014,46.407382,0.254056,,,,,,976.34375,1170.54375,15.079497,,
12/31/1998,1137.390787,-65.300003,0.0,0.0,113.399998,,1185.490781,201.000004,56.417908,0.095657,0.810093,5.62644,10.14975,,,1143.618774,1191.718769,16.350921,,
03/31/1999,838.44375,-49.9,0.0,0.0,138.9,,927.44375,213.8,64.967259,0.149766,0.631774,4.277877,7.595772,,,905.7375,994.7375,13.412057,,
06/30/1999,1352.021,-56.7,0.0,0.0,185.1,,1480.421,274.1,67.530099,0.125032,1.006336,6.515938,11.080996,,,1387.0,1515.4,20.80441,,
09/30/1999,1175.037303,-85.699997,0.0,0.0,84.900003,,1174.237309,226.100016,37.549756,0.072302,0.802623,5.011683,8.375444,,,1221.574975,1220.774981,16.363852,,
12/31/1999,980.47275,-199.9,0.0,0.0,136.2,,916.77275,247.3,55.074808,0.148565,0.483453,3.073325,4.915672,7.051194,30.041707,1048.075,984.375,13.207318,,
03/31/2000,867.285744,-229.899994,0.0,0.0,270.200006,,907.585756,409.800013,65.934602,0.297713,0.468891,2.955343,4.637638,7.342996,31.735055,893.52502,933.825032,13.47326,,
06/30/2000,812.568988,-167.0,0.0,0.0,223.099994,,868.668982,376.599994,59.240573,0.25683,0.441464,2.82494,4.420707,5.496542,12.899979,831.774976,887.87497,12.962113,,
09/30/2000,449.645625,-145.7,0.0,0.0,307.8,,611.745625,421.4,73.04224,0.50315,0.307379,1.940202,2.962449,13.421176,-14.949882,463.375,625.475,9.35348,,
12/31/2000,208.64261,-191.9,0.0,0.0,421.9,,438.64261,350.6,120.336566,0.961831,0.278256,1.722193,2.628176,,,207.825,437.825,6.701284,,
03/31/2001,150.551102,-115.800003,0.0,0.0,518.599976,,553.351074,444.299957,116.722941,0.937199,0.34859,2.292258,3.595524,,,150.190007,552.98998,8.453658,,
06/30/2001,114.549752,-142.600006,0.0,0.0,82.5,,54.449746,26.300018,313.687998,1.515159,0.033352,0.218849,0.334663,,,114.450004,54.349998,0.83184,,
09/30/2001,101.458352,-175.800003,0.0,0.0,64.099998,,-10.241653,39.900016,160.65156,,,,,,,101.370003,,,,
12/31/2001,101.36938,-191.4,0.0,0.0,6.3,,-83.73062,-135.4,,,,,,,3.032091,101.37,,,,
03/31/2002,144.053791,-146.300003,0.0,0.0,6.8,,4.553788,-130.000018,,1.493262,0.002617,0.017521,0.026787,0.024174,0.03685,143.88,4.379997,0.069546,,
06/30/2002,196.401009,-199.100006,0.0,0.0,7.3,,4.601003,-68.300006,,1.586611,0.002612,0.01782,0.027767,0.01783,0.024223,196.799994,4.999988,0.07028,,
09/30/2002,104.747205,-251.600006,0.0,0.0,6.9,,-139.952801,-64.300012,,,,,,,-0.868297,104.8,,,,
12/31/2002,128.314781,-283.0,0.0,0.0,3.4,,-151.285219,-218.7,,,,,,,-1.353177,128.38,,,,
03/31/2003,97.003639,-275.0,0.0,0.0,3.4,,-174.596361,-211.500024,,,,,,,-1.638027,96.94,,,,
06/30/2003,289.093144,-317.899994,0.0,0.0,37.400002,,8.593152,-131.100028,,4.352303,0.004567,0.055261,0.150757,0.053766,0.154484,289.295991,8.795999,0.131085,,
09/30/2003,203.229797,-299.899994,0.0,0.0,10.9,,-85.770197,-163.200006,,,,,,,,203.359994,,,,
12/31/2003,168.48537,-309.200012,0.0,0.0,6.8,,-133.914642,-176.800006,,,,,,,,168.591996,,,,
03/31/2004,204.721911,-325.299988,0.0,0.0,15.9,,-104.678077,-156.700006,,,,,,,,205.296009,,,,
06/30/2004,407.526019,-371.700012,0.0,0.0,13.0,,48.826007,-156.100036,,0.266252,0.022996,0.177678,0.289941,,,407.960019,49.260007,0.742827,,
09/30/2004,622.7739,-385.100006,0.0,0.0,17.7,,255.373894,-100.000012,,0.06931,0.117031,0.880903,1.397777,1.140867,1.565347,626.535028,259.135022,3.875055,,
12/31/2004,903.645763,-510.4,0.0,0.0,13.5,,406.745763,-608.3,,0.03319,0.179984,1.492097,2.483185,,,900.982,404.082,6.126084,,
03/31/2005,570.034826,-474.8,0.0,0.0,11.2,,106.434826,-617.5,,0.105229,0.045396,0.392025,0.660676,,,573.396,109.796,1.590823,,
06/30/2005,521.270935,-404.0,0.0,0.0,11.5,,128.770935,-593.8,,0.089306,0.052587,0.455182,0.771545,,,523.488,130.988,1.924384,,
09/30/2005,598.949179,-463.5,0.0,0.0,3.2,,138.649179,-570.9,,0.02308,0.054972,0.488029,0.842852,,,601.44,141.14,2.071812,,
12/31/2005,629.068642,-474.7,0.0,36.4,2.7,,193.468642,-556.2,,0.013956,0.075294,0.705061,1.260382,1.72952,12.120102,628.86,193.26,2.890949,,
03/31/2006,892.982854,-415.4,0.0,44.4,2.6,,524.582854,-545.9,,0.004956,0.199849,1.886989,3.324353,4.957153,396.384761,895.09,526.69,7.813086,,
06/30/2006,696.575529,-443.2,0.0,55.7,3.6,,312.675529,-511.1,,0.011514,0.116779,1.127165,1.94571,1.450732,2.991267,794.43,410.53,5.251841,,
09/30/2006,905.128462,-453.7,0.0,63.6,3.6,,518.628462,-476.9,,0.006941,0.187535,1.925839,3.369906,3.063977,9.960899,908.31,521.81,7.597831,,
12/31/2006,1364.517436,-536.3,0.0,65.0,3.5,,896.717436,-481.3,,0.003903,0.317254,3.059425,4.992859,4.148627,9.249466,1366.2,898.4,13.01193,,
03/31/2007,1844.930661,-479.3,0.0,55.6,2.3,,1423.530661,-464.3,,0.001616,0.493682,4.593516,7.229714,7.088284,18.127528,1862.61,1441.21,20.385417,,
06/30/2007,1717.508631,-522.4,0.0,59.7,13.1,,1267.908631,-376.6,,0.010332,0.427308,3.794997,5.713874,6.207425,14.977047,1758.382,1308.782,18.079142,,
09/30/2007,1886.316694,-563.5,0.0,62.7,4.4,,1389.916694,-338.7,,0.003166,0.461935,3.957622,5.793734,6.343514,15.008551,1920.49,1424.09,19.791567,,
12/31/2007,1875.2184,-578.800003,0.0,73.199997,5.0,,1374.618394,-271.40004,,0.003637,0.441262,3.9331,5.822187,,,1887.57796,1386.977954,19.191103,,
03/31/2008,1645.103339,-524.8,0.0,71.8,3.5,,1195.603339,-281.4,,0.002927,0.378499,3.308255,4.872059,,,1652.168,1202.668,16.584775,,
06/30/2008,1694.839158,-445.9,0.0,62.7,809.2,,2120.839158,535.8,151.026502,0.381547,0.65337,5.660099,8.297493,40.22467,-22.074791,1712.421,2138.421,29.394242,,
09/30/2008,1091.021672,-360.3,0.0,69.7,821.6,,1622.021672,642.7,127.835693,0.506528,0.483853,4.232833,6.17913,,,1100.736,1631.736,22.478901,,
12/31/2008,430.780382,-481.7,,73.1,11.8,,33.980382,-342.0,,0.347259,0.010244,0.091321,0.134098,,,432.228,35.428,0.47092,,
03/31/2009,456.035514,-569.3,0.0,59.1,13.0,,-41.164486,-361.9,,,,,,,,456.304,,,,
06/30/2009,892.621897,-621.9,0.0,63.1,6.8,,340.621897,-344.9,,0.019963,0.111646,1.446377,2.805782,,,901.773,349.773,4.720356,,
09/30/2009,1570.079496,-770.2,0.0,68.2,7.0,,875.079496,-305.3,,0.007999,0.300188,3.259142,5.60589,,,1584.846,889.846,12.116729,,
12/31/2009,1833.365691,-893.0,0.0,8.7,23.5,,972.565691,-267.0,,0.024163,0.344271,3.160759,4.995201,2.082811,2.606376,1868.295,1007.495,13.447694,,
03/31/2010,2015.151782,-782.9,0.0,9.4,15.9,,1257.551782,-218.5,,0.012644,0.455998,3.113523,4.352896,3.079051,4.01361,2065.344,1307.744,17.323577,,
06/30/2010,1530.872441,-841.6,0.0,9.3,916.2,,1614.772441,686.7,133.420708,0.567386,0.591102,3.791436,5.217358,3.169324,3.938463,1565.376,1649.276,22.193105,,
09/30/2010,2034.765174,-919.3,0.0,8.7,24.6,,1148.765174,-150.5,,0.021414,0.431818,2.879832,4.052082,2.459912,3.210685,2075.942,1189.942,15.774056,,
12/31/2010,2568.718141,-1015.7,0.0,6.9,54.8,,1614.718141,-14.0,,0.033938,0.603633,4.00973,5.624236,4.443302,6.445853,2627.724,1673.724,22.083018,,
03/31/2011,2806.962133,-819.4,0.0,6.7,972.1,,2966.362133,976.3,99.569804,0.327708,1.076407,6.784909,9.215167,16.161379,45.533822,2875.579,3034.979,40.464388,,
06/30/2011,3354.515368,-894.7,0.0,6.8,983.8,,3450.415368,1093.6,89.959766,0.285125,1.190948,7.149638,9.381227,17.077946,46.855656,3449.628,3545.528,46.934486,,
09/30/2011,2457.124183,-923.8,0.0,6.5,1003.9,,2543.724183,1079.6,92.988144,0.394658,0.826072,4.712346,6.039231,10.347998,24.268011,2520.81,2607.41,34.47364,,
12/31/2011,3392.847416,-1048.3,0.0,8.1,1024.7,,3377.347416,1192.2,85.950344,0.303404,1.051511,5.87876,7.430907,13.522939,29.178069,3476.144,3460.644,45.710218,,
