Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/25/1990,603.200012,,-403.0,,200.200012,,-149.699997,,,,50.5,21.4,,12.6,,,,-34.0,71.9,-24.0,47.900002,-0.4,,,48.3,-1.2,47.099998,-0.6,,46.499998,46.499998,,566.658005,0.081667,0.081667,,566.658005,0.081667,0.081667,0.081667,
06/17/1990,678.0,,-436.200012,,241.799988,,-163.5,,,,78.300003,19.9,,12.1,,,,-32.0,98.200003,-27.9,70.300003,-0.2,,,70.500003,-3.4,67.099998,-0.7,,66.399998,66.399998,,564.210022,0.118333,0.118333,,564.210022,0.118333,0.118333,0.118333,
10/07/1990,886.5,,-588.799988,,297.700012,,-203.600006,,,,94.099998,76.800001,,16.6,,,,-93.400002,170.9,-62.599998,108.300003,0.0,,,108.300001,-4.8,103.5,-0.6,,102.9,102.9,,559.097992,0.183333,0.183333,,559.097992,0.183333,0.183333,0.183333,
12/30/1990,772.799988,,-497.700012,,275.099976,,-189.5,,,,85.599998,9.000001,,12.7,,,,-21.700001,94.599999,-21.6,73.0,-2.3,,,75.299999,-1.0,74.300003,-0.6,,73.700003,73.700003,,552.858,0.135,0.131667,0.131667,553.398012,0.135,0.131667,0.131667,
03/24/1991,691.200012,,-456.299988,,234.900024,,-167.5,,,,67.400002,4.1,,12.9,,,,-17.0,71.500002,-22.6,48.900002,-1.2,,,50.100002,-1.7,48.400002,-0.6,,47.800002,47.800002,,552.306015,0.086667,0.085,,552.306015,0.086667,0.085,0.085,
06/16/1991,778.200012,,-502.700012,,275.5,,-179.199997,,,,96.300003,16.000001,,14.2,,,,-30.200001,112.300004,-32.799999,79.5,-2.0,,,81.500005,-5.6,75.900002,-0.6,,75.300002,75.300002,,556.529984,0.135,0.131667,,556.529984,0.135,0.131667,0.131667,
10/06/1991,963.5,,-626.099976,,337.400024,,-215.699997,,,,121.699997,20.299999,,17.700001,,,,-38.0,141.999996,-31.200001,110.800003,-2.4,,,113.199996,-6.3,106.900002,-0.6,,106.300002,106.300002,,561.515991,0.19,0.185,,561.515991,0.19,0.185,0.185,
12/29/1991,826.299988,,-536.5,,289.799988,,-190.800003,,,,99.0,14.3,,13.3,,,,-27.6,113.3,-24.0,89.300003,0.0,,,89.3,-3.7,85.599998,-0.6,,84.999998,84.999998,,567.312,0.15,0.15,0.15,567.312,0.15,0.15,0.15,
03/22/1992,741.799988,,-488.399994,,253.399994,,-181.100006,,,,72.300003,0.4,,14.0,,,,-14.4,72.700003,-4.6,68.099998,286.299988,,,-218.199985,-3.1,-221.300003,-0.6,,-221.900003,-221.900003,,566.046021,-0.393333,0.113333,,566.046021,-0.393333,0.113333,0.113333,
06/14/1992,871.5,,-575.599976,,295.900024,,-195.800003,,,,100.099998,1.099999,,14.1,,,,-15.2,101.199998,-33.400002,67.800003,-0.3,,,68.099996,-0.9,67.199997,-0.5,,66.699997,66.699997,,563.501999,0.116667,0.116667,,563.501999,0.116667,0.116667,0.116667,
10/11/1992,1099.199951,,-709.200012,,389.999939,,-239.0,,,,151.0,9.5,,17.799999,,,,-27.299999,160.5,-48.0,112.5,-0.5,,,113.0,-12.7,100.300003,-0.6,,99.700003,99.700003,,562.902008,0.18,0.18,,562.902008,0.18,0.18,0.18,
01/03/1993,996.200012,,-638.099976,,358.100036,,-227.399994,,,,130.699997,-84.700001,,16.700001,,,,68.0,45.999996,-6.5,39.5,-6.6,,,46.099996,-4.9,41.200001,-0.5,,40.700001,40.700001,,570.662979,0.07,0.056667,0.056667,570.662979,0.07,0.056667,0.056667,
03/28/1993,817.0,,-532.099976,,284.900024,,-206.300003,,,,78.599998,-1.8,,16.5,,,,-14.7,76.799998,-23.9,52.900002,0.0,,,52.899999,-3.1,49.799999,-0.5,,49.299999,49.299999,,568.896011,0.086667,0.086667,,568.896011,0.086667,0.086667,0.086667,
06/20/1993,906.799988,,-568.400024,,338.399963,,-216.5,,,,121.900002,6.4,,18.6,,,,-25.0,128.300001,-34.700001,93.599998,0.0,,,93.6,-3.8,89.800003,-0.6,,89.200003,89.200003,,569.328003,0.156667,0.156667,,569.328003,0.156667,0.156667,0.156667,
10/10/1993,1198.0,,-789.0,,409.0,,-270.899994,,,,138.100006,-214.499996,,28.799999,,,,185.699997,-76.39999,45.099998,-31.299999,0.0,,,-31.299992,-2.6,-33.900002,-0.5,,-34.400002,-34.400002,,576.396011,-0.060333,-0.060333,,576.396011,-0.060333,-0.060333,-0.060333,
12/31/1993,1083.0,,-707.5,,375.5,,-253.399994,,,,122.099998,-214.100002,,24.299999,,,,189.800003,-92.000004,-21.799999,-113.800003,0.0,,,-113.800003,-7.1,-120.900002,-0.5,,-121.400002,-121.400002,,590.099991,-0.213333,-0.213333,-0.206667,590.099991,-0.213333,-0.213333,-0.213333,
03/27/1994,948.900024,,-622.099976,,326.800049,,-223.899994,,,,102.900002,-7.4,,25.799999,,,,-18.4,95.500002,-29.6,65.900002,0.0,,,65.900002,-7.9,58.0,-0.5,,57.5,57.5,,606.974991,0.093333,0.093333,,606.974991,0.093333,0.093333,0.093333,
06/19/1994,1105.699951,,-696.099976,,409.599976,,-243.399994,,,,166.199997,8.6,,25.9,,,,-34.5,174.799997,-53.400002,121.400002,0.0,,,121.399996,-10.0,111.400002,-0.5,,110.900002,110.900002,,618.804016,0.18,0.18,,618.804016,0.18,0.18,0.18,
10/09/1994,1442.400024,,-917.900024,,524.5,,-298.700012,,,,225.800003,-93.700001,,33.900002,,,,59.799999,132.100002,-34.099998,98.0,0.0,,,98.000004,-21.1,76.900002,-0.5,,76.400002,76.400002,,640.050018,0.12,0.12,,640.050018,0.12,0.12,0.12,
01/01/1995,1273.5,,-824.799988,,448.700012,,-282.600006,,,,166.100006,-66.399997,,24.799999,,,,41.599998,99.700009,-53.0,46.700001,0.0,,,46.700009,-11.7,35.0,-0.6,,34.4,34.4,,674.724015,0.046667,0.046667,0.046667,674.724015,0.046667,0.046667,0.046667,
03/26/1995,632.200012,,-392.399994,,239.800018,,-153.600006,,,,86.199997,6.400001,,14.8,,,,-21.200001,92.599998,-22.799999,69.800003,-20.6,,,90.399999,-11.0,79.400002,-0.5,,78.900002,78.900002,,676.199982,0.116667,0.086667,0.086667,676.199982,0.116667,0.086667,0.086667,
06/18/1995,764.799988,,-474.799988,,290.0,,-164.800003,,,,125.199997,-384.500011,,16.799999,,,,367.700012,-259.300014,-25.1,-284.399994,-4.5,,,-279.900015,-17.299999,-297.200012,-0.5,,-297.700012,-297.700012,,678.900009,-0.44,-0.446667,-0.446667,678.900009,-0.44,-0.446667,-0.446667,
10/08/1995,1045.599976,,-645.0,,400.599976,,-225.800003,,,,174.800003,-5.6,,21.200001,,,,-15.6,169.200003,-45.0,124.199997,17.6,,,106.600002,-23.1,83.5,-0.5,,83.0,83.0,,681.599991,0.123333,0.15,0.15,681.599991,0.123333,0.15,0.15,
12/31/1995,814.500122,,-520.399994,,294.100128,,-187.700012,,,,106.400009,2.199996,,16.500003,,,,-18.699999,108.600005,-25.299998,83.299994,-13.200001,,,96.500008,-13.000003,83.500011,-0.5,,83.000011,83.000011,,682.500099,0.123333,0.12,0.12,682.500099,0.123333,0.12,0.12,
03/31/1996,704.200012,,-423.299988,,280.900024,,-160.600006,,,,120.300003,-9.2,,14.3,,,,-5.1,111.100003,-33.5,77.599998,-6.4,,,84.000003,-12.2,71.800003,-0.5,,71.300003,71.300003,,681.599991,0.103333,0.096667,0.096667,718.199982,0.103333,0.096667,0.096667,
06/30/1996,780.700012,,-476.200012,,304.5,,-178.0,,,,126.5,31.299998,,14.3,,,,-45.599998,157.799998,-45.700001,112.099998,59.299999,,,52.799998,-15.8,37.0,-0.5,,36.5,36.5,,681.900009,0.053333,0.14,0.14,718.199982,0.056667,0.136667,0.136667,
09/30/1996,746.200012,,-438.5,,307.700012,,-170.100006,,,,137.600006,8.900001,,14.3,,,,-23.200001,146.500007,-43.900002,102.599998,109.400002,,,-6.799996,-13.0,-19.799999,-0.5,,-20.299999,-20.299999,,682.199982,-0.03,0.13,0.13,718.199982,-0.023333,0.13,0.13,
12/31/1996,792.900024,,-492.100006,,300.800018,,-179.899994,,,,120.900002,-9.1,,14.3,,,,-5.2,111.800002,-28.299999,83.5,-14.6,,,98.100003,-11.5,86.599998,-0.4,,86.199998,86.199998,,677.699982,0.126667,0.106667,0.106667,677.699982,0.123333,0.103333,0.103333,
03/31/1997,817.099976,,-475.700012,,341.399963,,-179.800003,,,,161.600006,-14.700001,,21.200001,,,,-6.5,146.900005,-49.0,97.900002,-6.6,,,104.500005,-12.5,92.0,-0.4,,91.6,91.6,,679.5,0.133333,0.123333,0.123333,729.900009,0.13,0.12,0.12,
06/30/1997,905.5,,-515.299988,,390.200012,,-192.300003,,,,197.899994,12.1,,19.5,,,,-31.6,209.999994,-64.199997,145.800003,-2.0,,,147.799997,-20.799999,127.0,-0.4,,126.6,126.6,,683.400009,0.186667,0.183333,0.183333,737.400009,0.176667,0.173333,0.173333,
09/30/1997,891.900024,,-524.900024,,367.0,,-204.699997,,,,162.300003,15.4,,16.200001,,,,-31.6,177.700003,-48.0,129.699997,-5.5,,,135.200003,-22.9,112.300003,-0.4,,111.900003,111.900003,,686.099991,0.163333,0.156667,0.156667,739.5,0.156667,0.15,0.15,
12/31/1997,902.299988,,-526.400024,,375.899964,,-215.100006,,,,160.800003,-0.7,,15.1,,,,-14.4,160.100003,-48.299999,111.800003,-16.799999,,,128.600003,-20.1,108.5,-0.4,,108.1,108.1,,687.300018,0.156667,0.133333,0.133333,736.5,0.153333,0.13,0.13,
03/31/1998,794.799988,,-510.799988,,284.0,,-183.899994,,,,100.099998,-11.5,,17.6,,,,-6.1,88.599998,-21.0,67.599998,0.6,,,66.999998,-5.5,61.5,-0.4,,61.1,61.1,,688.800018,0.09,0.09,0.09,697.800018,0.086667,0.09,0.09,
06/30/1998,855.900024,,-526.400024,,329.5,,-205.699997,,,,123.800003,-40.4,,14.9,,,,25.5,83.400003,-13.9,69.5,-67.099998,,,136.600002,-12.8,123.800003,-0.4,,123.400003,123.400003,,689.699982,0.18,0.08,0.13,701.699982,0.176667,0.08,0.13,
09/30/1998,906.5,,-546.200012,,360.299988,,-188.100006,,,,172.199997,1.7,,11.3,,,,-13.0,173.899997,-49.200001,124.699997,0.0,,,124.699996,-20.299999,104.400002,-0.4,,104.000002,104.000002,,688.5,0.15,0.15,0.15,726.599991,0.146667,0.146667,0.146667,
12/31/1998,961.5,,-554.7,,406.8,0.0,-235.0,135.6,,99.4,171.8,3.5,,12.9,,,-19.8,3.4,175.3,-48.7,126.6,0.0,,,126.6,-22.3,104.3,0.0,0.0,104.3,104.3,,688.2,0.15,0.15,0.15,731.4,0.146667,0.146667,0.146667,
03/31/1999,1007.0,,-613.900024,,393.099976,,-242.5,,,,150.600006,-68.200001,,19.700001,,57.5,,-9.0,82.400005,0.0,82.400002,0.0,,,82.400005,10.1,92.5,-2.3,,90.2,90.2,,745.199982,0.123333,0.123333,0.123333,781.199982,0.093333,0.093333,0.12,
06/30/1999,1129.699951,,-693.299988,,436.399963,,-246.699997,,,,189.699997,11.0,,20.4,,0.0,,-31.4,200.699997,-52.299999,148.399994,0.0,,,148.399998,-17.4,131.0,-0.3,,130.7,130.7,,771.899963,0.17,0.17,0.178,795.600037,0.166667,0.166667,0.172333,
09/30/1999,1245.300049,,-767.0,,478.300049,,-272.200012,,,,206.100006,10.099998,,26.0,,0.0,,-36.099998,216.200005,-55.700001,160.5,0.0,,,160.500004,-18.6,141.899994,-0.3,,141.599994,141.599994,,772.800018,0.18,0.18,0.19,796.800018,0.18,0.18,0.19,
12/31/1999,1359.099976,,-856.099976,,503.0,,-312.0,,,,191.0,94.599998,,,-3.8,0.0,,-90.799999,285.599998,-99.099998,186.5,-4.8,,,191.3,-40.900002,150.399994,-0.2,,150.199994,150.199994,,729.900009,0.2,0.193333,0.19,747.599991,0.193333,0.186667,0.176667,
03/31/2000,1351.0,,-788.0,,563.0,,-323.0,,,,240.0,-105.0,,24.0,-16.0,0.0,,97.0,135.0,-55.0,80.0,0.0,,,80.0,-3.0,77.0,-0.2,0.0,76.8,76.8,,810.999023,0.09,0.09,0.231667,831.999023,0.09,0.09,0.23,
06/30/2000,1775.599976,,-1029.900024,,745.699951,,-427.299988,,,,318.399994,-24.8,,28.5,-19.0,0.0,,15.3,293.599994,-136.899994,156.699997,0.0,,,156.7,-7.5,149.199997,-0.2,,148.999997,148.999997,,844.5,0.176667,0.176667,0.32,872.100037,0.173333,0.173333,0.313333,
09/30/2000,1915.800049,,-1112.699951,,803.100098,,-478.799988,,,,324.299988,48.299999,,25.200001,-20.0,0.0,,-53.5,372.599987,-111.699997,260.899994,0.0,,,260.89999,-7.3,253.600006,-0.2,,253.400006,253.400006,,876.600037,0.29,0.29,0.36,906.600037,0.28,0.28,0.35,
12/31/2000,2084.300049,,-1200.699951,,883.600098,,-603.200012,,,,280.399994,-240.700001,,28.700001,-50.0,0.0,,262.0,39.699993,-103.599998,-63.900002,-12.5,,,-51.400005,-6.3,-57.700001,-0.2,,-57.900001,-57.900001,,901.099976,-0.06,-0.08,0.35,901.099976,-0.06,-0.08,0.34,
03/31/2001,1921.0,,-1105.0,,816.0,,-586.0,,,,230.0,15.0,,34.0,-24.0,0.0,,-25.0,245.0,-108.0,137.0,0.0,,,137.0,-5.0,132.0,0.0,0.0,132.0,132.0,,923.0,0.14,0.14,0.3,937.0,0.14,0.14,0.29,
06/30/2001,1868.0,,-1332.0,,536.0,,-600.0,,,,-64.0,-4761.0,,34.0,-11.0,0.0,,4738.0,-4825.0,77.0,-4748.0,0.0,,,-4748.0,-7.0,-4755.0,0.0,0.0,-4755.0,-4755.0,,926.0,-5.13,-5.13,0.09,934.0,-5.13,-5.13,0.09,
09/30/2001,1509.0,,-994.0,,515.0,,-468.0,,,,47.0,-328.0,,37.0,-15.0,0.0,,306.0,-281.0,60.0,-221.0,0.0,,,-221.0,1.0,-220.0,0.0,0.0,-220.0,-220.0,,936.0,-0.24,-0.24,0.09,947.0,-0.24,-0.24,0.09,
12/31/2001,974.0,,-942.0,,32.0,,-520.0,,,,-488.0,-614.0,,48.0,-18.0,0.0,,584.0,-1102.0,423.0,-679.0,0.0,,,-679.0,24.0,-655.0,0.0,0.0,-655.0,-655.0,,944.0,-0.69,-0.69,-0.28,944.0,-0.69,-0.69,-0.28,
03/31/2002,839.0,,-655.0,,184.0,,-325.0,,,,-141.0,-13.0,,48.0,-14.0,0.0,,-21.0,-154.0,50.0,-104.0,-8.0,,,-96.0,6.0,-90.0,0.0,0.0,-90.0,-90.0,,945.0,-0.1,-0.1,-0.1,945.0,-0.1,-0.1,-0.1,
06/30/2002,827.0,,-643.0,,184.0,,-330.0,,,,-146.0,-435.0,,44.0,-10.0,0.0,,401.0,-581.0,184.0,-397.0,-21.0,,,-376.0,6.0,-370.0,0.0,0.0,-370.0,-370.0,,948.0,-0.39,-0.41,-0.09,948.0,-0.39,-0.41,-0.09,
09/30/2002,762.0,,-633.0,,129.0,,-281.0,,,,-152.0,-96.0,,44.0,-10.0,0.0,,62.0,-248.0,91.0,-157.0,-19.0,,,-138.0,5.0,-133.0,-128.0,0.0,-261.0,-261.0,,1036.0,-0.25,-0.27,-0.08,1036.0,-0.25,-0.27,-0.08,
12/31/2002,736.0,,-631.0,,105.0,,-306.0,,,,-201.0,-1420.0,,43.0,-7.0,0.0,,1384.0,-1621.0,401.0,-1220.0,-430.0,,,-790.0,81.0,-709.0,-128.0,0.0,-837.0,-837.0,,1188.0,-0.6,-0.96,-0.1,1188.0,-0.6,-0.96,-0.1,
03/31/2003,746.0,,-546.0,,200.0,,-254.0,,,,-54.0,-332.0,,40.0,-8.0,0.0,,300.0,-386.0,144.0,-242.0,0.0,,,-242.0,37.0,-205.0,-3.0,0.0,-208.0,-208.0,,1200.0,-0.17,-0.17,0.0,1200.0,-0.17,-0.17,0.0,
06/30/2003,752.0,,-571.0,,181.0,,-242.0,,,,-61.0,-28.0,,42.0,-9.0,0.0,,-5.0,-89.0,34.0,-55.0,0.0,,,-55.0,33.0,-22.0,-3.0,0.0,-25.0,-25.0,,1244.0,-0.02,-0.02,0.02,1244.0,-0.02,-0.02,0.02,
09/30/2003,772.0,,-546.0,,226.0,,-237.0,,,,-11.0,12.0,,36.0,-7.0,0.0,,-41.0,1.0,30.0,31.0,0.0,,,31.0,2.0,33.0,0.0,0.0,33.0,33.0,,1314.0,0.03,0.03,0.05,1390.0,0.02,0.02,0.04,
