Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,3.885,3.796,1.189,0.329,,,0.329,-1.429,,,,-1.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,6.15,4.847,1.205,2.618,,,2.618,-2.52,,,,-2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,6.841,3.942,1.232,0.704,,,0.704,0.963,,,,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,8.399,5.263,1.105,0.237,,,0.237,1.794,,,,1.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,8.496,4.17,1.344,0.875,,,0.875,2.107,,,,2.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,6.15,4.167,1.435,0.914,,,0.914,-0.366,,,,-0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,8.584,3.955,1.439,0.449,,,0.449,2.741,,,,2.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,7.656,4.839,1.259,1.651,,,1.651,-0.093,,,,-0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,8.397,5.851,1.511,-4.785,,,-4.785,5.82,,,,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,5.059,5.14,1.878,1.004,,,1.004,-2.963,,,,-2.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,9.153,0.713,2.076,7.5,,,7.5,-1.136,,,,-1.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,5.259,5.001,1.885,3.648,,,3.648,-5.275,,,,-5.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,6.794,4.879,2.231,3.568,,,3.568,-3.884,,,,-3.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,13.429,6.46,2.232,1.879,,,1.879,2.858,,,,2.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
