Date,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,1.43864,,
12/31/1980,,,,,,,,1.46925,,
03/31/1981,,,,,,,,1.790648,,
06/30/1981,,,,,,,,1.760039,,
09/30/1981,,,,,,,,1.721777,,
12/31/1981,,,,,,,,1.92839,,
03/31/1982,,,,,,,,2.073785,,
06/30/1982,,,,,,,,2.180918,,
09/30/1982,,,,,,,,2.379879,,
12/31/1982,,,,,,,,2.762496,,
03/31/1983,,,,,,,,2.708929,,
06/30/1983,,,,,,,,2.617101,,
09/30/1983,,,,,,,,2.877281,,
12/31/1983,,,,,,,,3.183375,,
03/31/1984,,,,,,,,3.351726,,
06/30/1984,,,,,,,,3.520078,,
09/30/1984,,,,,,,,3.780257,,
12/31/1984,,,,,,,,3.88739,,
03/31/1985,,,,,,,,4.63732,,
06/30/1985,,,,,,,,5.280117,,
09/30/1985,,,,,,,,5.249507,,
12/31/1985,,,,,,,,6.229007,,
03/31/1986,,,,,,,,7.438077,,
06/30/1986,,,,,,,,8.601233,,
09/30/1986,,,,,,,,7.346249,,
12/31/1986,,,,,,,,8.29514,,
03/31/1987,,,,,,,,11.723389,,
06/30/1987,,,,,,,,11.141811,,
09/30/1987,,,,,,,,10.988764,,
12/31/1987,,,,,,,,8.631843,,
03/31/1988,,,,,,,,9.856218,,
06/30/1988,,,,,,,,9.060374,,
09/30/1988,,,,,,,,10.560233,,
12/31/1988,,,,,,,,10.284749,,
03/31/1989,,,,,,,,11.937655,,
06/30/1989,,,,,,,,13.192639,,
09/30/1989,,8761.219198,8761.219198,8761.219198,,,,14.417014,8956.743023,
12/30/1989,,9121.459063,9962.878784,8731.136017,,,,16.406623,10021.537521,
03/31/1990,,8884.355052,9735.120789,8357.597252,,,,14.14153,9069.427202,
06/30/1990,,9110.803058,9443.006584,8599.263401,0.775523,7.436641,10.478913,14.263967,9000.663575,
09/29/1990,,8537.999642,9131.416431,7924.467659,0.722373,6.992614,9.945385,12.733499,8614.523208,
12/29/1990,,9437.56679,10202.373247,8529.359386,0.796628,7.657396,10.902003,15.671998,9705.726132,
03/30/1991,,10290.2796,11640.970929,9240.158173,0.941313,8.919742,12.810258,19.406342,11574.541842,
06/29/1991,,11445.691666,11905.379769,11067.736501,0.947614,8.730135,12.348188,19.773654,11732.864675,
09/28/1991,,12310.11231,12874.368491,11771.413722,1.003472,9.060474,12.887911,21.855091,12464.104714,
12/28/1991,,13114.530918,15597.951076,11682.936754,1.254766,11.240754,16.026641,27.793309,15873.586381,
