Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,4594.490871,,,,,,,,,,,,,,4628.158691,,,,
04/01/1990,4321.294023,-20.504999,,,1165.730988,5466.520011,3034.118958,38.420741,0.213249,,,,,,4340.113422,5485.339411,29.607859,,
07/01/1990,4000.320013,-14.346,,,1200.944031,5186.918044,3084.802032,38.930992,0.231533,,,,,,4074.698296,5261.296327,28.091182,,
09/30/1990,2987.984201,-22.475,,,1242.445953,4207.955154,3135.149994,39.629554,0.295261,1.169392,,,,,2994.088497,4214.05945,22.790979,,
12/31/1990,3396.207731,-36.678001,,,1235.252029,4594.781759,3152.664993,39.181202,0.268838,1.269094,7.460139,12.392439,10.16935,,3442.88534,4641.459367,24.892125,,
03/31/1991,4567.672188,-22.101999,,,1253.624004,5799.194193,3159.726971,39.675074,0.216172,1.608787,10.082329,17.61265,13.639845,,3568.982986,4800.504992,31.41085,,
06/30/1991,4833.050211,-21.785,,,1174.240978,5985.506189,3077.763927,38.152406,0.196181,1.662274,10.487273,18.409238,12.432871,,3794.289856,4946.745834,32.42004,,
09/29/1991,5025.269108,-28.045,,,1126.204967,6123.429075,3038.524975,37.0642,0.183917,1.70231,10.882227,19.060368,12.40714,,3955.464615,5053.624582,33.163895,,
12/31/1991,3934.705723,-34.102001,,,1091.455009,4992.058731,2975.462943,36.681855,0.218638,1.381288,8.963594,16.379327,10.4258,,3987.406217,5044.759225,27.03702,,
03/29/1992,4435.400591,-14.819,,,1077.573971,5498.155561,2964.882961,36.34457,0.195988,1.525233,,16.786467,11.545197,,4445.397331,5508.152302,29.768021,,
06/28/1992,4258.748813,-22.951,,,1037.720967,5273.518779,2940.480916,35.290859,0.19678,1.469092,,15.80791,11.384261,,4268.966179,5283.736145,28.550898,,
09/29/1992,4017.843723,-37.574001,,,1117.307026,5097.576748,3028.796071,36.889477,0.219184,1.420635,,15.149312,11.093143,,4022.781372,5102.514397,27.597386,,
12/31/1992,3986.560822,-24.768999,0.0,0.0,1215.175941,5176.967764,2915.821937,41.675245,0.234727,1.44043,,35.282513,10.523529,,4016.03125,5206.438192,28.323235,,
03/28/1993,4498.887151,-62.546001,,,1262.316956,5698.658105,2957.541962,42.681286,0.221511,1.6243,,48.983215,11.077056,,4459.769318,5659.540272,30.528393,,
06/27/1993,3697.060552,-5.21,,,1208.773003,4900.623554,2918.031975,41.424255,0.246657,1.43729,,61.312978,10.241397,,3701.188736,4904.751739,26.52646,,
09/26/1993,3849.502181,-25.538,,,1104.815971,4928.780152,2856.536949,38.676761,0.224156,1.480797,,88.559524,13.826726,,3813.270819,4892.54879,26.678539,,
12/31/1993,4258.814059,-46.756001,0.0,0.0,1131.809967,5343.868025,3031.085022,37.340093,0.211796,1.647436,,28.268151,11.265617,,4538.933283,5623.987249,28.922182,,
03/27/1994,4195.836118,-32.030998,0.0,0.0,1229.237976,5393.043096,3116.136932,39.447495,0.22793,1.674471,,29.208263,11.168772,,4209.668924,5406.875902,29.496806,,
06/26/1994,3986.972103,-55.77,0.0,0.0,862.732018,4793.93412,2761.999962,31.235772,0.179963,1.477899,,25.359094,9.462266,,3990.846985,4797.809002,25.945213,,
09/30/1994,3954.880627,-92.241997,0.0,0.0,877.088013,4739.726643,2796.081024,31.368476,0.18505,1.438201,,22.023114,9.715601,,3958.201504,4743.04752,25.651439,,
12/31/1994,4032.811891,-81.944,0.0,0.0,892.332001,4843.199892,2849.375,31.316762,0.184244,1.443249,,16.010155,9.286043,,4034.605438,4844.993439,26.210622,,
03/31/1995,2098.797214,-527.543007,761.737976,0.0,248.396997,2581.38918,2911.068933,8.532845,0.096226,0.760188,,8.631677,5.796748,,2375.450029,2858.041995,23.029612,,
06/30/1995,2684.902093,-468.054001,761.737976,0.0,247.843999,3226.430067,2921.175939,8.484391,0.076817,0.94033,,11.168485,9.029085,,2702.649927,3244.177902,28.754779,,
09/30/1995,3168.165217,-477.529984,676.343018,0.0,247.788996,3614.767248,2450.101985,10.113416,0.068549,1.051649,,14.495075,,,3214.250088,3660.852118,32.839131,,
12/31/1995,3565.426189,-255.707001,576.379028,0.0,248.187006,4134.285222,2054.423028,12.080618,0.060031,1.198939,,23.135599,,,3665.274898,4234.133931,39.11413,,
03/31/1996,4125.686424,-138.319996,576.379028,0.0,299.075989,4862.821445,2033.253021,14.709236,0.061503,1.39681,,24.381767,,,4143.234315,4880.369336,46.449278,,
06/30/1996,4396.594691,-74.777998,576.379028,0.0,318.492004,5216.687726,1978.981049,16.093737,0.061053,1.500949,,22.819357,,,4672.55254,5492.645575,50.831533,,
09/30/1996,4403.828196,-78.960999,576.379028,0.0,547.612991,5448.859217,2108.986008,25.965701,0.1005,1.558439,,18.797661,31.010695,144.681621,5006.294476,6051.325497,55.046211,,
12/31/1996,4873.361752,-176.844996,576.379028,0.0,459.006989,5731.902773,1957.817047,23.444836,0.080079,1.685366,,15.773897,,,5451.00805,6309.549071,59.256721,,
03/31/1997,5177.322027,-63.458002,576.379028,0.0,542.687996,6232.931049,1881.560036,28.842449,0.087068,1.905194,,15.68846,,,5257.54706,6313.156082,66.576916,,
06/30/1997,5364.124135,-50.769001,411.783997,0.0,639.25199,6364.39112,1859.814979,34.371806,0.100442,2.021411,,14.930177,,,5604.946672,6605.213658,66.477863,,
