Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/30/1998,29.9375,,33.6875,34.1875,29.125,,,,
09/30/1998,28.6875,-4.175365,29.9375,30.75,25.375,,,,
03/31/1999,25.125,-12.418301,28.6875,32.25,25.125,3586.468002,130.419693,,
06/30/1999,26.375,4.975124,25.25,27.6875,24.625,3695.664871,142.744995,,
09/30/1999,28.625,8.530806,26.5,31.0625,26.375,3841.875879,140.119995,,
12/31/1999,23.1875,-18.995633,28.6875,29.6875,22.5,3104.017813,134.214005,,
03/31/2000,27.625,19.137466,23.25,27.875,20.1875,3698.324696,133.865997,,
06/30/2000,30.75,11.312217,27.625,32.6875,26.0,4117.30188,133.876404,,
09/30/2000,40.144562,30.551423,31.0,40.144562,30.9375,5402.454039,134.262497,,
12/31/2000,42.375,5.556014,39.875,43.625,33.5,5778.382125,134.642807,,
03/31/2001,38.13,-10.017699,41.875,41.9375,34.2,5233.396027,134.642807,,
06/30/2001,36.48,-4.327301,38.2,41.1,35.75,5044.191621,137.321396,,
09/30/2001,33.24,-8.881579,36.48,37.2,29.1,4615.666351,138.405807,,
12/31/2001,34.65,4.241877,33.15,35.35,31.53,4831.249246,139.085403,,
03/31/2002,36.39,5.021645,34.51,36.72,30.01,5115.378659,139.972,,
06/30/2002,37.65,3.46249,36.39,38.2,34.35,5292.498118,140.722702,,
09/30/2002,33.5,-11.022576,37.51,38.19,27.41,4752.51091,141.4077,,
12/31/2002,35.24,5.19403,33.9,37.15,30.75,5019.057108,142.026398,,
03/31/2003,32.25,-8.484677,35.48,38.14,31.02,5073.602222,172.737595,,
06/30/2003,35.45,9.922481,32.24,37.51,31.87,5618.576716,157.321304,,
09/30/2003,35.08,-1.043724,35.45,35.83,32.3,5579.824714,158.492599,,
12/31/2003,36.8,4.903079,35.18,37.09,33.64,5875.635254,159.060104,158.7143,
03/31/2004,38.22,3.858696,36.98,38.6,35.72,6121.468136,159.844498,159.4921,
06/30/2004,36.7,-3.976975,38.3,38.99,33.87,5878.459012,160.164093,159.8116,
09/30/2004,39.2,6.811989,36.71,39.5,35.19,6295.362927,160.175995,159.8235,
12/31/2004,39.45,0.637755,39.28,41.53,37.57,6344.282471,160.595901,160.2434,
03/31/2005,38.97,-1.21673,39.46,40.9,38.04,6298.105843,160.818298,160.4428,
06/30/2005,40.7,4.439312,39.2,40.88,36.83,7093.22156,161.614197,161.2319,
09/30/2005,36.78,-9.63145,40.85,41.03,36.35,6413.008526,174.280594,173.8956,
12/31/2005,35.69,-2.963567,36.95,37.1,32.66,6223.207518,174.361298,173.9763,
03/31/2006,40.87,14.513869,36.05,41.52,35.38,7149.7979,174.573807,174.0883,
06/30/2006,40.4,-1.149988,40.86,41.1,39.68,7468.5056,174.960403,174.4749,
09/30/2006,41.14,1.831683,40.6,41.42,39.95,7209.044259,175.022903,174.4283,
12/31/2006,41.18,0.097229,41.17,41.36,40.4,7223.495798,175.283203,174.6941,
03/31/2007,41.15,-0.072851,41.52,41.52,40.4,7232.639935,175.588104,174.4622,
06/30/2007,41.98,2.017011,41.19,42.0,40.96,7385.079886,175.762802,174.6369,
