Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/29/1989,-50,40,78,-40,,,-40,-128,,,,-128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/29/1989,113,56,81,-2,,,-2,-22,,,,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/1989,-118,64,80,44,,,44,-306,,,,-306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/1990,794,250,80,-39,,,-39,503,,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/05/1990,36,58,82,-11,,,-11,-93,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/1990,113,59,90,23,,,23,-59,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/1990,-167,58,107,44,,,44,-376,,,,-376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/1991,643,231,93,-37,,,-37,356,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,,,
05/04/1991,224,34,104,-28,,,-28,114,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/03/1991,95,40,98,79,,,79,-122,,,,-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/1991,-331,35,103,7,,,7,-476,,,,-476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/1992,449,192,105,-6,,,-6,158,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,,,
05/02/1992,282,35,111,35,,,35,101,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/01/1992,256,42,113,0,,,0,101,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1992,-364,57,117,16,,,16,-554,,,,-554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/30/1993,810,249,118,-29,,,-29,472,,,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/01/1993,11,30,124,-40,,,-40,-103,,,,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1993,341,24,126,97,,,97,94,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
