Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,4953.973532,-41.0,0.0,0.0,2200.0,7112.973532,3695.0,59.539919,0.309294,,,,,,4970.699856,7129.699856,67.842106,,
06/30/1990,4495.272279,-38.0,0.0,0.0,2172.0,6629.272279,3632.0,59.801762,0.327638,,,,,,4510.449869,6644.449869,63.228661,,
09/30/1990,3573.800122,-68.0,7.0,0.0,3203.0,6715.800122,3710.0,86.334232,0.476935,,,,,,4474.037363,7616.037363,84.328032,,
12/31/1990,2877.500714,-81.0,7.0,0.0,2921.0,5724.500714,3543.0,82.444256,0.510263,2.950774,6.679697,15.429921,5.830139,,2877.229813,5724.229812,71.867085,,
03/31/1991,2748.097458,-73.0,7.0,0.0,2271.0,4953.097458,2948.0,77.035278,0.458501,2.561064,5.946095,14.610907,4.493669,,3004.949947,5209.949947,62.181879,,
06/30/1991,2479.261837,-27.0,7.0,0.0,2359.0,4818.261837,2995.0,78.764608,0.489596,2.516064,5.819157,13.965976,5.063024,,2483.775095,4822.775095,60.489133,,
09/30/1991,2648.561941,-8.0,7.0,0.0,2388.0,5035.561941,2989.0,79.892941,0.474227,2.880756,7.142641,21.519495,5.781514,,2653.350101,5040.350101,63.216356,,
12/31/1991,2041.466875,-10.0,7.0,0.0,2362.0,4400.466875,2896.0,81.560773,0.536761,2.965274,8.13395,47.316848,,,2041.325912,4400.325912,55.235755,,
03/31/1992,1543.548121,-9.0,7.0,0.0,2392.0,3933.548121,2884.0,82.940361,0.608102,2.915899,8.333788,80.276492,,,1544.187441,3934.187441,49.374875,,
06/30/1992,1394.172497,-24.0,7.0,0.0,2357.0,3734.172497,2862.0,82.354997,0.631197,2.826777,8.030478,79.450479,,,1394.749947,3734.749947,46.872262,,
09/30/1992,2374.466496,-15.0,7.0,0.0,1863.0,4229.466496,2707.0,68.821574,0.440481,3.206571,8.408482,44.994324,,,2180.5,4035.5,43.640089,,
12/31/1992,1901.996125,-10.0,7.0,0.0,1707.0,3605.996125,2524.0,67.630745,0.473378,2.828232,7.084472,36.059961,,,1564.112441,3268.112441,37.207055,,
03/31/1993,2290.018481,-12.0,7.0,0.0,1694.0,3979.018481,2493.0,67.950261,0.425733,3.168008,7.651959,34.903671,,,2293.987464,3982.987464,41.049586,,
06/30/1993,1987.105984,-8.0,7.0,0.0,1720.0,3706.105984,2513.0,68.444091,0.464099,3.03034,7.059249,28.508508,,,1990.549969,3709.549969,38.234082,,
09/30/1993,2374.833981,-7.0,7.0,0.0,1743.0,4117.833981,2481.0,70.25393,0.423281,3.51351,8.202857,39.217466,,,2378.949963,4121.949963,42.481678,,
12/31/1993,1672.076983,-10.0,7.0,0.0,1769.0,3438.076983,2445.0,72.351738,0.514532,3.183405,7.995528,98.230771,,,1674.974966,3440.974966,35.468958,,
03/31/1994,1563.254236,-3.0,7.0,0.0,1796.0,3363.254236,2332.0,77.015437,0.534007,3.175877,8.1831,73.114223,,,1564.125,3364.125,34.692037,,
06/30/1994,1454.189987,-7.0,7.0,0.0,1848.0,3302.189987,2344.0,78.83959,0.559629,3.181301,8.667165,80.541219,,,1455.0,3303.0,34.062158,,
09/30/1994,1345.125738,-14.0,7.0,0.0,1818.0,3156.125738,2258.0,80.513729,0.576023,3.034736,8.507077,48.555781,,,1345.875,3156.875,32.555503,,
12/31/1994,1174.983738,-10.0,5.0,0.0,1711.0,2880.983738,1364.0,125.439883,0.593894,2.662647,6.794773,18.829959,,,1167.312536,2873.312536,29.116728,,
03/31/1995,1250.619851,-14.0,5.0,0.0,1661.0,2902.619851,1328.0,125.075301,0.572242,2.593941,6.242193,15.196963,6.047125,,1251.137481,2903.137481,29.30193,,
06/30/1995,1421.172523,-14.0,1.0,0.0,1577.0,2985.172523,1256.0,125.557325,0.528278,2.637078,6.117157,14.421123,5.782212,,1409.375,2973.375,28.881871,,
09/30/1995,1357.590004,-12.0,0.0,0.0,1202.0,2547.590004,989.0,121.536906,0.471818,2.369851,5.199163,12.189426,5.773015,,1346.79998,2536.79998,24.395193,,
12/31/1995,1398.583638,-20.0,0.0,0.0,1203.0,2581.583638,994.0,121.026157,0.465993,2.54594,5.661368,14.342131,,,1396.350027,2579.350027,24.688321,,
03/31/1996,1451.394422,-10.0,0.0,0.0,1154.0,2595.394422,979.0,117.875383,0.444634,2.695114,5.704164,13.659971,,,1451.324979,2595.324979,24.811379,,
06/30/1996,1701.569967,-13.0,0.0,0.0,1166.0,2854.569967,1021.0,114.201763,0.408468,3.014329,6.099508,13.65823,5.663829,17.196205,1704.625025,2857.625025,27.261155,,
09/30/1996,1860.803493,-7.0,0.0,0.0,1113.0,2966.803493,1009.0,110.307235,0.375151,2.900101,5.545427,10.947614,4.246275,13.263383,1865.524973,2971.524973,28.300012,,
12/31/1996,2606.496849,-9.0,0.0,0.0,1187.0,3784.496849,1150.0,103.217391,0.313648,3.229093,5.742787,9.881193,6.390531,34.975646,2608.65005,3786.65005,35.935703,,
03/31/1997,2027.294558,-11.0,0.0,0.0,1112.0,3128.294558,1147.0,96.948561,0.355465,2.471007,4.308946,7.208052,4.628767,19.450023,2034.724941,3135.724941,29.70445,,
06/30/1997,2226.891894,-6.0,0.0,0.0,1170.0,3390.891894,1231.0,95.044679,0.345042,2.636774,4.664225,7.941199,5.160405,28.234365,2226.575032,3390.575032,32.167072,,
09/30/1997,2686.78509,-13.0,0.0,0.0,1184.0,3857.78509,1292.0,91.640867,0.306912,2.997502,5.328432,9.251283,6.76658,55.014321,2683.65625,3854.65625,36.5241,,
12/31/1997,2702.541058,-10.0,0.0,0.0,1188.0,3880.541058,1345.0,88.327138,0.306143,3.199127,5.88853,11.15098,6.179745,36.976851,2697.900078,3875.900078,36.615095,,
03/31/1998,2760.160095,-8.0,0.0,0.0,1252.0,4004.160095,1417.0,88.355681,0.312675,3.687072,7.415111,16.824202,7.189797,-95.161629,2758.59996,4002.59996,37.718161,,
06/30/1998,2350.449389,-11.0,0.0,0.0,1338.0,3677.449389,1522.0,87.910644,0.363839,3.626676,7.224851,17.595452,6.942606,-42.608893,2349.674932,3676.674932,34.616175,,
09/30/1998,1374.40239,-7.0,0.0,0.0,1378.0,2745.40239,1520.0,90.657895,0.50193,3.00044,6.429514,22.503298,6.505693,-21.617342,1373.962461,2744.962461,25.842973,,
12/31/1998,,,,,,,,,,,,,,,1427.062459,,,,
09/12/2020,,-7.0,0.0,0.0,1378.0,,1520.0,90.6578947368421,,,,,,,,,25.8429726832646,,
