Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/2001,33.237999,9.12,19.662001,6.083,,,6.083,-1.627,,,,-1.627,,-17.410999,-17.29,0.362,,,-17.652,,,0.0,0.0,0.0,,,,,-0.120999,-15.938,-2.493,-12.28,0.724,0.724,0.0,-1.889,,-0.111,2.414,9.82,
09/30/2001,54.041,9.294,19.667,8.181,,,8.181,16.899,,,,16.899,,-21.517,-20.546,0.216,,,-20.762,,,0.0,0.0,0.0,,,,,-0.971,-30.297,-2.517,-25.246,0.638,0.638,0.0,-3.172,,2.227,0.0,7.343,
12/31/2001,27.959,6.355,17.759001,10.631,,,10.631,-6.786,,,,-6.786,,-19.620001,-10.274,0.804,,,-11.078,,,0.0,0.0,0.0,,,,,-9.346001,-7.611,-2.522,-5.817,0.829,0.829,0.0,-0.101,,0.728,6.098,1.03,
03/31/2002,11.376,11.584,18.382999,2.456,,,2.456,-21.047001,,,,-21.047001,,-29.891001,-15.826999,1.744,,,-17.570999,,,0.0,0.0,0.0,,,,,-14.064002,15.906,-2.532,15.322,3.89,3.89,0.0,-0.774,,-2.609,11.011,12.918,
06/30/2002,40.754002,5.471,18.091999,9.985,,,9.985,7.206,,,,7.206,,-18.693001,-15.991,8.898,,,-24.889,,,0.0,0.0,0.0,,,,,-2.702001,-21.116,-2.556,-18.91,1.179,1.524,-0.345,-0.829,,0.945,1.956,1.352,
09/30/2002,37.469,3.216,13.857,4.392,,5.617,-1.225,16.004,0.154,-5.697,,21.547,,-26.913,-19.21,0.0,,,-19.21,,,0.0,0.0,0.0,,,,,-7.703,-8.251,-2.573,-22.994,1.437,1.437,0.0,15.879,,2.305,2.843,10.766,
12/31/2002,26.336,5.07,19.419001,6.285,,,6.285,-4.438,,,,-4.438,,-10.677,-10.595001,6.126,,,-16.721001,,,0.0,0.0,0.0,,,,,-0.081999,-15.415,-2.755,-11.827,-0.298,1.015,-1.313,-0.535,,0.244,3.863,0.091,
03/31/2003,25.271999,7.33,18.788,3.095,,,3.095,-3.941,,,,-3.941,,-79.247002,-14.699,0.573,,,-15.272,,,0.0,0.0,0.0,,,,,-64.548001,52.594003,-2.753,54.077003,0.966,0.966,0.0,0.304,,-1.381,3.327,12.202,
06/30/2003,21.762,7.212,15.039,0.492,,,0.492,-0.981,,,,-0.981,,-38.776,-18.215,,,,-18.215,,,0.0,0.0,0.0,,,,,-20.561,19.497,-2.761,14.679,0.0,0.0,0.0,7.579,,2.483,1.015,2.321,
09/30/2003,40.944,9.929,15.374,3.942,0.955,11.689,-8.702,11.699,,,2.946,8.753,,-29.422,-41.818,0.0,,,-41.818,,,0.0,0.0,0.0,,,,,12.396,-5.555,-2.795,-7.604,2.456,2.456,0.0,2.388,,5.967,2.963,14.901,
12/31/2003,13.697,11.879,18.601999,-5.129,,-3.354,-1.775,-11.655,9.97,-1.981,,-19.644,,46.055,-14.735,0.693,,,-15.428,,,0.0,0.0,0.0,,,,,60.790001,-13.967,-2.978,-12.607,1.411,1.411,0.0,0.207,,45.785,2.341,0.32,
03/31/2004,30.531,2.91,18.556999,9.161,,,9.161,-0.097,,,,-0.097,,-10.49,-10.431,4.485,,,-14.916,,,0.0,0.0,0.0,,,,,-0.059,2.3,-2.991,-0.112,1.374,1.374,0.0,4.029,,22.341,8.213,16.955,
09/30/2004,39.546,6.585,18.643,7.211,,,7.211,7.107,,,,7.107,,,0.634,0.634,,,,,,,,,,,,,-0.634,1.067,,0.092,0.975,0.975,,,,9.916,2.784,9.923,
12/31/2004,22.389,0.482,18.451,1.895,,1.177,0.718,1.561,23.576,-5.292,,-16.723,,-13.206,-8.131,2.043,,,-10.174,,,0.0,0.0,0.0,,,,,-5.075001,-7.886,-3.222,-6.104,1.824,1.824,0.0,-0.384,,1.297,2.001,0.313,
03/31/2005,14.227,0.24,18.579,-0.761,,-1.626,0.865,-3.831,-6.576,4.898,,-2.153,,-14.83,-11.813,0.465,,,-12.278,,,0.0,0.0,0.0,,,,,-3.017,-5.85,-3.228,-3.607,0.935,0.935,0.0,0.05,,-6.453,2.704,14.535,
06/30/2005,62.109001,11.982,21.666,0.806,,2.41,-1.604,27.655001,3.361,1.28,,23.014001,,-531.632996,-8.938,2.804,,,-11.742,,,0.0,0.0,0.0,,,,,-522.694996,468.314,-3.238,480.394,0.659,0.903,-0.244,-9.501,,-1.21,-0.615,0.066,
09/30/2005,54.575001,4.91,25.304001,14.346,,2.039,12.307,10.015,3.039,8.614,,-1.638,,-12.831,-19.418001,0.688,,,-20.106001,,,0.0,0.0,0.0,,,,,6.587001,-37.277995,-3.212,-34.382996,1.682,1.682,0.0,-1.365,,4.466,0.11,23.486,
12/31/2005,17.305,-8.976,25.786,2.39,,3.935,-1.545,-1.895,6.797,5.351,,-14.043,,-13.238,-13.22,0.292,,,-13.512,,,0.0,0.0,0.0,,,,,-0.018,-14.411,-3.277,-11.591,1.591,1.591,0.0,-1.134,,-10.344,2.418,7.344,
03/31/2006,45.494999,5.2,25.914,12.286,,3.365,8.921,2.095,-12.397,-10.251,,24.743001,,-20.862,-13.08,0.508,,,-13.588,,,0.0,0.0,0.0,,,,,-7.781999,-32.988999,-3.323,-36.309,1.409,1.409,0.0,5.234,,-8.356,1.582,21.856001,
06/30/2006,105.4,7.2,77.8,2.6,,-1.8,4.4,17.8,-23.5,-13.5,,54.8,,-49.6,-41.8,4.4,,,-46.2,,,0.0,0.0,0.0,,,,,-7.8,-74.6,-9.9,-66.9,5.8,5.8,0.0,-3.6,,-18.8,5.4,38.3,
09/30/2006,48.099998,21.476,26.5,16.924,,7.3,9.624,-16.799999,-7.4,-0.6,,-8.799999,,-17.4,-18.1,0.3,,,-18.4,,,0.0,0.0,0.0,,,,,0.7,-31.800001,-3.3,-42.200001,6.7,6.7,0.0,7.0,,-1.1,-9.8,21.799999,
12/31/2006,32.3,15.1,26.0,8.4,,4.1,4.3,-17.2,21.8,-11.2,,-27.8,,-20.7,-16.4,0.9,,,-17.3,,,0.0,0.0,0.0,,,,,-4.3,-12.2,-3.4,-25.1,21.5,21.5,0.0,-5.2,,-0.6,4.6,8.2,
03/31/2007,36.900002,21.700001,25.5,5.6,,4.6,1.0,-15.9,-23.6,8.6,,-0.9,,-54.0,-22.1,1.4,,,-23.5,,,0.0,0.0,0.0,,,,,-31.9,22.399998,-4.0,4.399998,22.700001,22.700001,0.0,-0.7,,5.3,1.5,20.0,
06/30/2007,71.8,25.2,26.0,-6.3,,3.1,-9.4,26.9,-0.9,3.9,,23.9,,-15.4,-16.3,1.6,,,-17.9,,,0.0,0.0,0.0,,,,,0.9,-59.9,-4.0,-58.8,-0.1,0.0,-0.1,3.0,,-3.5,1.7,6.8,
09/30/2007,97.3,19.7,26.2,39.0,,10.4,28.6,12.4,6.1,-3.9,28.3,-18.1,,-19.0,-19.1,0.2,,,-19.3,,,0.0,0.0,0.0,,,,,0.1,-75.5,-4.0,-13.2,-57.2,1.5,-58.7,-1.1,,2.8,5.3,19.4,
12/31/2007,25.799999,17.5,25.799999,-9.6,,-2.7,-6.9,-7.9,18.1,-2.0,,-24.0,,-16.299999,-15.7,2.2,,,-17.9,,,0.0,0.0,0.0,,,,,-0.6,18.7,-3.8,24.6,0.6,0.6,0.0,-2.7,,28.200001,1.5,5.9,
03/31/2008,12.7,17.1,31.6,-9.1,,-2.0,-7.1,-26.9,-29.200001,11.0,,-8.699999,,-827.700012,-19.299999,0.0,,,-19.299999,,,0.0,0.0,0.0,,,,,-808.400013,836.000025,-3.8,863.900024,1.3,1.3,0.0,-25.4,,21.0,16.700001,21.1,
06/30/2008,122.0,18.799999,39.200001,26.700001,,4.3,22.400001,37.299999,-4.7,-3.9,,45.899999,,-26.9,-18.4,4.1,,,-22.5,,,0.0,0.0,0.0,,,,,-8.5,-94.800003,-3.8,-88.800003,1.5,1.5,0.0,-3.7,,0.3,5.5,14.5,
09/30/2008,83.9,28.4,38.7,33.7,,23.2,10.5,-16.9,-9.5,-2.9,,-4.5,,-24.3,-24.4,0.1,,,-24.5,,,0.0,0.0,0.0,,,,,0.1,-63.7,-3.8,-62.0,2.7,2.7,0.0,-0.6,,-4.1,7.7,41.0,
12/31/2008,52.0,30.6,37.9,-4.2,2.1,7.7,-14.0,-12.3,29.4,-13.8,-33.7,5.8,0.0,-10.7,-13.7,0.5,0.5,0.0,-14.2,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-81.9,-3.8,-92.3,0.7,0.7,0.0,13.5,0.5,-40.1,2.3,19.2,
03/31/2009,106.8,37.4,37.3,3.7,2.8,11.8,-10.9,28.4,5.1,7.6,8.0,7.7,0.0,-8.1,-16.8,0.2,0.2,0.0,-17.0,-17.0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,0.2,-100.2,-3.9,-92.0,1.3,1.3,0.0,-5.6,0.0,-1.5,1.0,36.1,
06/30/2009,115.8,87.0,37.5,-40.6,3.3,4.9,-48.8,31.9,-11.6,1.7,10.8,31.0,0.0,-18.3,-17.5,0.6,0.6,0.0,-18.1,-18.1,0.0,0.0,0.0,0.0,-0.5,-4.5,4.0,0.0,-0.3,-85.9,-3.8,-76.7,-0.7,0.0,-0.7,-4.7,0.3,11.9,2.2,14.8,
09/30/2009,117.3,67.3,37.3,2.5,3.7,21.6,-22.8,10.2,-23.2,12.5,8.5,12.4,0.0,-34.3,-26.5,0.1,0.1,0.0,-26.6,-26.6,0.0,0.0,0.0,0.0,-8.1,-8.1,0.0,0.0,0.3,-89.2,-3.8,-85.3,3.5,3.5,0.0,-3.6,0.6,-5.6,-9.4,34.8,
12/31/2009,95.6,56.3,37.5,-27.1,3.5,3.0,-33.6,28.9,41.5,9.2,-30.9,9.1,0.0,-9.9,-10.0,2.3,2.3,0.0,-12.3,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-83.5,-5.8,-79.0,2.1,2.1,0.0,-0.8,0.1,2.3,2.4,10.8,
03/31/2010,117.1,32.8,36.8,10.4,4.5,10.3,-4.4,37.1,-31.3,2.9,37.9,27.6,0.0,-17.5,-17.7,0.6,0.6,0.0,-18.3,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-101.4,-5.8,-91.4,-2.0,0.2,-2.2,-2.2,0.1,-1.7,-20.3,30.7,
06/30/2010,100.3,45.1,36.4,13.7,3.9,2.9,6.9,5.1,-9.0,3.5,-10.7,21.3,0.0,-29.9,-30.0,0.3,0.3,0.0,-30.3,-30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-71.5,-5.9,-64.6,-0.1,0.5,-0.6,-0.9,0.1,-1.0,2.0,6.7,
09/30/2010,64.3,91.4,36.7,-49.7,4.1,-67.3,13.5,-14.1,-23.4,-7.2,19.0,-2.5,0.0,-68.7,-44.9,0.4,0.4,0.0,-45.3,-45.3,0.0,0.0,0.0,0.0,-23.9,0.0,-23.9,0.0,0.1,9.1,-5.9,15.0,0.1,3.7,-3.6,-0.1,-0.2,4.5,72.1,28.5,
12/31/2010,104.3,50.3,36.7,7.0,4.0,19.8,-16.8,10.3,50.2,-16.6,-25.6,2.3,0.0,-27.6,-28.1,0.4,0.4,0.0,-28.5,-28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-81.9,-7.8,-71.5,0.9,0.9,0.0,-3.5,-0.7,-5.9,4.9,4.7,
03/31/2011,89.7,37.0,37.2,17.1,5.4,6.7,5.0,-1.6,-44.7,7.9,36.3,-1.1,0.0,-31.1,-29.8,0.5,0.5,0.0,-30.3,-30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,-56.6,-7.9,-44.2,-4.0,0.5,-4.5,-0.5,-0.1,1.9,11.3,27.3,
06/30/2011,145.7,-30.1,73.5,120.5,7.2,-17.7,131.0,-18.2,-11.3,39.3,8.1,-54.3,0.0,-1343.1,-41.7,7.0,7.0,0.0,-48.7,-48.7,0.0,0.0,0.0,0.0,-1301.5,0.0,-1301.5,0.0,0.1,1236.7,-7.9,1290.6,34.6,34.6,0.0,-80.6,0.4,39.7,3.4,10.8,
09/30/2011,122.0,83.9,130.9,7.6,4.8,51.2,-48.4,-100.4,-8.6,-31.1,-57.6,-3.1,0.0,-89.6,-90.7,1.2,1.2,0.0,-91.9,-91.9,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,-0.3,-46.6,-14.0,-25.7,1.0,1.0,0.0,-7.9,4.3,-9.9,3.1,44.1,
12/31/2011,145.1,76.7,132.7,-78.6,5.3,42.9,-126.8,14.3,132.2,-69.4,-56.8,8.3,0.0,-158.3,-69.9,11.7,11.7,0.0,-81.6,-81.6,0.0,0.0,0.0,0.0,-87.5,0.0,-87.5,0.0,-0.9,13.8,-14.1,27.2,2.0,2.0,0.0,-1.3,-1.3,-0.7,-3.6,23.6,
03/31/2012,192.7,31.9,132.6,36.1,6.5,17.9,11.7,-7.9,-58.5,12.9,30.5,7.2,0.0,-99.4,-99.7,20.9,20.9,0.0,-120.6,-120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-102.0,-14.1,-74.2,4.2,4.2,0.0,-17.9,2.6,-6.1,-13.0,36.5,
06/30/2012,203.6,58.2,131.4,-26.8,9.3,29.9,-66.0,40.8,-9.9,65.0,-9.4,-4.9,0.0,-163.9,-131.4,14.7,14.7,0.0,-146.1,-146.1,0.0,0.0,0.0,0.0,-33.0,0.0,-33.0,0.0,0.5,-54.4,-14.2,-43.3,5.0,5.0,0.0,-1.9,-0.7,-15.4,3.6,15.5,
09/30/2012,115.3,82.3,137.6,-55.5,8.1,32.7,-96.3,-49.1,-8.3,-1.4,-42.1,2.7,0.0,-122.6,-117.7,3.4,3.4,0.0,-121.1,-121.1,0.0,0.0,0.0,0.0,-5.1,0.0,-5.1,0.0,0.2,24.0,-14.1,43.8,4.0,4.0,0.0,-9.7,1.0,17.7,3.4,39.2,
12/31/2012,277.5,86.0,138.1,68.0,6.8,50.2,11.0,-14.6,74.7,-49.2,-31.8,-8.3,0.0,-89.0,-89.4,2.6,2.6,0.0,-92.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-194.6,-32.1,-159.5,-0.4,4.4,-4.8,-2.6,-0.1,-6.2,8.4,9.3,
03/31/2013,175.1,324.7,139.2,-282.8,15.9,-218.9,-79.8,-6.0,-69.6,2.2,66.8,-5.4,0.0,-91.4,-91.6,10.4,10.4,0.0,-102.0,-102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-63.5,0.0,-66.4,4.0,4.2,-0.2,-1.1,0.1,20.3,3.8,42.7,
06/30/2013,270.0,140.1,132.4,57.2,13.0,53.4,-9.2,-59.7,-46.4,-17.2,-1.0,4.9,0.0,-112.5,-106.5,6.6,6.6,0.0,-113.1,-113.1,0.0,0.0,0.0,0.0,-6.2,0.0,-6.2,0.0,0.2,-166.2,-21.6,-145.6,2.2,2.2,0.0,-1.2,-0.3,-9.0,3.1,8.4,
09/30/2013,309.9,176.5,142.5,22.9,10.8,71.0,-58.9,-32.0,-21.9,-58.6,53.5,-5.0,0.0,-110.7,-110.7,22.6,22.6,0.0,-133.3,-133.3,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,0.1,-204.9,-21.6,-186.1,3.7,3.7,0.0,-0.9,-0.2,-5.9,6.7,38.4,
12/31/2013,304.5,109.7,143.2,-39.4,9.5,51.5,-100.4,91.0,171.0,4.2,-76.6,-7.6,0.0,-154.4,-97.3,3.3,3.3,0.0,-100.6,-100.6,0.0,0.0,0.0,0.0,-60.0,0.0,-60.0,0.0,2.9,-161.7,-25.8,-86.9,-48.7,4.3,-53.0,-0.3,-0.2,-11.8,7.4,6.4,
03/31/2014,226.6,82.8,143.4,6.1,10.1,58.9,-62.9,-5.7,-27.4,-42.3,70.8,-6.8,0.0,-111.8,-115.8,10.7,10.7,0.0,-126.5,-126.5,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.0,0.2,-107.7,-25.1,-80.8,-3.6,4.3,-7.9,1.8,0.5,7.6,7.2,36.7,
06/30/2014,218.0,133.3,146.7,-17.9,9.8,61.8,-89.5,-44.1,-39.6,16.0,-39.7,19.2,0.0,-473.9,-142.6,8.0,8.0,0.0,-150.6,-150.6,0.0,0.0,0.0,0.0,-337.7,3.0,-340.7,0.0,6.4,263.6,-25.1,313.6,-19.5,1.3,-20.8,-5.4,0.1,7.8,-4.0,6.3,
09/30/2014,402.7,153.9,151.2,161.7,13.2,79.9,68.6,-64.1,-36.7,-58.4,33.9,-2.9,0.0,-227.3,-153.8,2.7,2.7,0.0,-156.5,-156.5,0.0,0.0,0.0,0.0,-73.7,0.0,-73.7,0.0,0.2,-182.3,-25.1,0.7,-160.4,2.1,-162.5,2.5,-0.5,-7.4,8.2,37.5,
12/31/2014,332.4,125.1,151.8,37.0,10.7,58.9,-32.6,18.5,94.8,-19.1,-51.5,-5.7,0.0,-123.2,-123.4,3.5,3.5,0.0,-126.9,-126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-208.4,-26.3,-174.4,-6.9,1.8,-8.7,-0.8,-0.6,0.2,8.8,5.6,
03/31/2015,218.4,109.8,152.7,-86.3,10.7,28.2,-125.2,42.2,25.7,-3.0,44.1,-24.6,0.0,-99.5,-103.4,4.9,4.9,0.0,-108.3,-108.3,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.2,-111.5,-45.1,-53.0,-12.2,16.4,-28.6,-1.2,-0.5,6.9,35.8,36.0,
06/30/2015,265.8,156.4,155.0,6.2,7.1,65.0,-65.9,-51.8,-51.5,14.3,-34.4,19.8,0.0,-108.9,-109.3,14.4,14.4,0.0,-123.7,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-151.8,-45.2,-107.9,2.5,2.5,0.0,-1.2,-1.6,3.5,3.0,5.4,
09/30/2015,387.0,115.8,281.3,-18.1,20.7,9.3,-48.1,8.0,37.1,-19.4,3.4,-13.1,,48.9,-220.6,6.0,6.0,0.0,-226.6,-226.6,0.0,0.0,0.0,0.0,269.2,3.5,265.7,0.0,0.3,-246.3,-97.9,877.6,-984.2,6.3,-990.5,-41.8,-4.5,185.1,41.7,93.1,
12/31/2015,523.0,-453.5,294.3,531.6,11.8,-20.5,540.3,150.6,228.6,-59.5,-49.0,30.5,,-503.4,-195.4,8.4,8.4,0.0,-203.8,-203.8,0.0,0.0,0.0,0.0,-308.0,-271.5,-36.5,0.0,0.0,-9.8,-96.4,179.8,-88.9,5.4,-94.3,-4.3,-1.2,8.6,23.4,19.2,
03/31/2016,252.2,56.9,291.2,56.5,18.4,18.8,19.3,-152.4,-115.1,-20.7,-9.8,-6.8,0.0,-312.7,-213.5,1.1,1.1,0.0,-214.6,-214.6,0.0,0.0,0.0,0.0,-135.8,0.0,-135.8,0.0,36.6,196.1,-95.2,464.4,-160.6,0.0,-160.6,-12.5,-4.9,130.7,26.0,126.1,
06/30/2016,531.6,92.3,282.2,195.6,21.6,37.1,136.9,-38.5,-62.5,106.0,-45.3,-36.7,,-363.5,-194.9,1.4,1.4,0.0,-196.3,-196.3,0.0,0.0,0.0,0.0,4.6,0.0,4.6,0.0,-173.2,-277.5,-94.7,-17.5,-39.3,7.0,-46.3,-126.0,0.5,-108.9,69.1,21.9,
