Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,111.0,,111.0,111.0,,,,,,,
06/30/1990,,,118.0,,118.0,118.0,,,,,,,
09/30/1990,,,123.0,,123.0,123.0,,,,,,,
12/31/1990,,,62.0,,62.0,62.0,,,,,,,
03/31/1991,,,127.0,,127.0,127.0,,,,,,,
06/30/1991,,,133.0,,133.0,133.0,,,,,,,
09/30/1991,,,149.0,,149.0,149.0,,,,,,,
12/31/1991,,,146.0,,146.0,146.0,,,,,,,
03/31/1992,,,141.0,,141.0,141.0,,,,,,,
06/30/1992,,,157.0,,157.0,157.0,,,,,,,
09/30/1992,,,150.0,,150.0,150.0,,,,,,,
12/31/1992,,,144.0,,144.0,144.0,,,,,,,
03/31/1993,,,191.0,,191.0,191.0,,,,,,,
06/30/1993,,,169.0,,169.0,169.0,,,,,,,
09/30/1993,,,186.0,,186.0,186.0,,,,,,,
12/31/1993,,,0.0,,188.0,188.0,,,,,,,
03/31/1994,,,261.0,,217.0,217.0,,,,,,,
06/30/1994,,,233.0,,233.0,233.0,,,,,,,
09/30/1994,,,233.0,,233.0,233.0,,,,,,,
12/31/1994,,,0.0,,235.0,235.0,,,,,,,
03/31/1995,,,242.0,,242.0,242.0,,,,,,,
06/30/1995,,,248.0,,248.0,248.0,,,,,,,
09/30/1995,,,262.0,,262.0,262.0,,,,,,,
12/31/1995,,,0.0,,274.0,274.0,,,,,,,
03/31/1996,,,285.0,,285.0,285.0,,,,,,,
06/30/1996,,,306.0,,291.0,291.0,,,,,,,
09/30/1996,,,293.0,,293.0,293.0,,,,,,,
12/31/1996,,,0.0,,299.0,299.0,,,,,,,
03/31/1997,,,305.0,,305.0,305.0,,,,,,,
06/30/1997,,,314.0,,314.0,314.0,,,,,,,
09/30/1997,,,333.0,,333.0,333.0,,,,,,,
12/31/1997,,,0.0,,348.0,348.0,,,,,,,
03/31/1998,,,368.0,,368.0,368.0,,,,,,,
06/30/1998,,,385.0,,385.0,385.0,,,,,,,
09/30/1998,,,396.0,,396.0,396.0,,,,,,,
12/31/1998,,,0.0,,430.0,430.0,,,,,,,
03/31/1999,,,484.0,,477.0,477.0,,,,,,,
06/30/1999,,,521.0,,516.0,516.0,,,,,,,
09/30/1999,,,516.0,,525.0,525.0,,,,,,,
12/31/1999,,,544.0,,552.0,552.0,,,,,,,
03/31/2000,,,563.0,,563.0,563.0,,,,,,,
06/30/2000,,,581.0,,586.0,586.0,,,,,,,
09/30/2000,,,597.0,,600.0,600.0,,0.938967136150236,,,,,
