Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,0.0,514.120018,611.27002,-97.150002,0.0,0.0,0.0,0.0,0.0,514.119995,10.489,0.0,0.0,10.993,,535.60199,,10.631,8.13,0.0,8.13,260.761002,,,0.0,279.522003,0.0,0.0,340.588989,-84.509003,256.079987,535.60199,
06/30/1994,,0.0,0.0,580.181023,683.64502,-103.463997,0.0,0.0,0.0,0.0,0.0,580.18103,85.994003,0.0,0.0,16.252001,,682.427002,,15.622,9.744,0.0,9.744,298.595001,,,0.0,323.960999,0.0,0.0,448.743011,-90.277,358.466011,682.427002,
09/30/1994,,0.0,0.0,833.397972,944.784973,-111.387001,0.0,0.0,0.0,0.0,0.0,833.39801,25.77,0.0,0.0,12.689,,871.856995,,18.695,9.744,0.0,9.744,478.914009,,,3.5,510.852997,0.0,0.0,455.096985,-94.093002,361.003983,871.856995,
12/31/1994,,0.0,0.0,887.257996,1007.598999,-120.341003,0.0,0.0,0.0,0.0,0.0,887.257996,7.261,0.0,0.0,17.393999,,911.913025,,12.731,15.55,5.728,9.822,523.164001,,,3.5,554.945007,0.0,0.0,455.161987,-98.194,356.967987,911.913025,
03/31/1995,,0.0,0.0,899.664948,1028.803955,-129.139008,0.0,0.0,0.0,0.0,0.0,899.664978,12.386,0.0,0.0,18.753,,930.804016,,16.056999,11.64,0.0,11.64,530.37999,,,3.3,561.377014,0.0,0.0,473.112,-103.684998,369.427002,930.804016,
06/30/1995,,0.0,0.0,954.34201,1087.807007,-133.464996,0.0,0.0,0.0,0.0,0.0,954.34198,14.017,0.0,0.0,29.174999,,997.533997,,24.653999,11.652,0.0,11.652,488.564987,,,3.2,528.070984,105.0,0.0,470.022003,-105.558998,469.463005,997.533997,
09/30/1995,,0.0,0.0,989.872986,1132.791992,-142.919006,0.0,0.0,0.0,0.0,0.0,989.872986,7.031,57.354,0.0,27.417,,1081.675049,,22.983999,12.61,0.0,12.61,526.723999,,,0.0,562.317993,105.0,0.0,527.271973,-112.915001,519.356972,1081.675049,
12/31/1995,,51.014999,0.0,1001.644028,1131.098022,-129.453995,0.0,0.0,0.0,0.0,0.0,1052.659058,2.904,0.0,0.0,25.052999,,1080.615967,,21.193001,12.695,,12.695,530.339005,,,0.0,564.22699,105.0,0.0,531.255005,-119.865997,516.389008,1080.615967,
03/31/1996,,52.355999,0.0,1034.123947,1173.647949,-139.524002,0.0,0.0,0.0,0.0,0.0,1086.47998,8.842,0.0,0.0,25.684,,1121.005981,,24.459,13.562,,13.562,571.03299,,,0.0,609.054016,105.0,0.0,538.864014,-131.912003,511.952011,1121.005981,
06/30/1996,,48.709999,0.0,1091.057037,1238.045044,-146.988007,0.0,0.0,0.0,0.0,0.0,1139.766968,7.592,0.0,0.0,23.559999,,1170.918945,,30.315001,13.621,,13.621,617.13501,,,0.0,661.070984,105.0,2.007,536.129028,-133.287994,509.848034,1170.918945,
09/30/1996,,42.889,0.0,1289.192947,1448.621948,-159.429001,0.0,0.0,0.0,0.0,0.0,1332.082031,7.803,0.0,0.0,35.826,,1375.71106,,34.992001,14.099,,14.099,795.894012,,,0.0,844.984985,105.0,2.03,569.057983,-145.362,530.725984,1375.71106,
12/31/1996,,39.556,,1872.176041,2045.467041,-173.291,,0.0,0.0,0.0,0.0,1911.732056,13.452,0.0,0.0,41.720001,,1966.904053,,49.962002,19.698999,,19.698999,1044.835022,,,0.0,1114.495972,105.0,2.029,896.778015,-151.399002,852.408013,1966.904053,
03/31/1997,,73.417,0.0,1967.579895,2143.389893,-175.809998,0.0,0.0,0.0,0.0,0.0,2040.996948,18.617001,0.0,0.0,32.425999,0.0,2092.040039,,49.979,21.837,0.0,21.837,1110.462982,,,0.0,1182.279053,105.0,2.027,963.536987,-160.802994,909.760993,2092.040039,
09/30/1997,,131.576004,0.0,2050.152924,2250.690918,-200.537994,0.0,0.0,0.0,0.0,0.0,2181.729004,5.383,0.0,0.0,65.639,0.0,2252.750977,,62.361,22.261,0.0,22.261,1100.144989,,,0.0,1184.766968,255.0,10.482,981.862976,-179.360992,1067.983984,2252.750977,
12/31/1997,,166.501007,0.0,2105.529892,2306.035889,-200.505997,0.0,0.0,0.0,0.0,0.0,2272.031006,0.473,0.0,0.0,41.221001,0.0,2313.725098,,46.737,37.712,12.105,25.607,1156.226013,,,0.0,1240.675049,255.0,14.693,995.474976,-192.117996,1073.049979,2313.725098,
06/30/1998,,104.863998,,2614.965073,2857.768066,-242.802994,,,,,,2719.829102,11.575,,,97.795998,,2829.199951,,73.084999,29.867001,,29.867001,1451.128967,,,,1554.081055,255.0,51.674999,1172.427979,-203.983994,1275.118984,2829.199951,
09/30/1998,,105.349998,,2724.543884,2994.202881,-269.658997,,,,,,2829.894043,28.485001,,,68.301003,,2926.679932,,82.888,30.181,,30.181,1548.89801,,,,1661.967041,255.0,45.164001,1187.537964,-222.988998,1264.712967,2926.679932,
12/31/1998,,174.145,0.0,3362.582,3643.245,-280.663,0.0,0.0,0.0,0.0,0.0,3536.727,26.081,0.0,0.0,149.327,50.805,3762.94,,134.503,21.125,21.125,,2117.749,1045.564,1072.185,0.0,2273.377,430.0,115.442,1194.071,-249.95,1489.563,3762.94,
03/31/1999,,195.088,,3457.532,3765.929,-308.397,,,,,,3652.62,21.887,,,57.323,47.725,3779.555,,32.78,99.577,21.883,77.694,2174.512,,,,2306.869,430.0,110.173,1199.774,-267.261,1472.686,3779.555,
06/30/1999,,270.46,,3342.275,3659.039,-316.764,,,,,,3612.735,15.916,,,97.235,51.878,3777.764,,32.788,98.904,21.66,77.244,2168.644,,,,2300.336,430.0,107.41,1201.57,-261.552,1477.428,3777.764,
09/30/1999,,377.657,,3252.857,3595.148,-342.291,,,,,,3630.514,9.05,,,67.222,56.144,3762.93,,32.01,112.71,21.757,90.953,2177.071,,,,2321.791,430.0,107.126,1181.043,-277.03,1441.139,3762.93,
12/31/1999,,260.583008,0.0,3296.597961,3669.761963,-373.164001,0.0,0.0,0.0,0.0,0.0,3557.180908,7.678,0.0,0.0,66.488998,56.969002,3688.316895,,51.120998,105.511438,20.738001,84.773438,2127.304932,,,0.0,2283.937988,427.872009,94.167,1186.427979,-304.088013,1404.378975,3688.316895,
03/31/2000,,291.214,,3233.146,3617.702,-384.556,,,,,,3524.36,5.957,,,67.216,56.818,3654.351,,37.85,111.15,20.845,90.305,2118.194,1181.416,936.778,,2267.194,426.671,92.862,1190.112,-322.488,1387.157,3654.351,
06/30/2000,,43.909,10.865,3402.315,3859.767,-457.452,,,,,,3457.089,9.338,,,64.997,54.304,3585.728,,38.527,113.953,21.977,91.976,2075.125,1147.416,927.709,,2227.605,418.163,91.239,1195.374,-346.653,1358.123,3585.728,
09/30/2000,,19.83,8.125,3340.894,3822.965,-482.071,,,,,,3368.849,10.885,,,75.815,51.875,3507.424,,39.85,120.925,22.107,98.818,2012.281,1098.919,913.362,,2173.056,415.485,89.693,1192.214,-363.024,1334.368,3507.424,
12/31/2000,,14.446,8.088,3312.469086,3819.340088,-506.871002,0.0,0.0,0.0,0.0,0.0,3335.00293,10.305,0.0,0.0,63.706001,44.943001,3453.957031,,47.144001,107.264997,22.524,84.740997,1992.329956,,,0.0,2146.739014,410.205994,88.325996,1183.605957,-374.920013,1307.217934,3453.957031,
03/31/2001,,120.585,7.886,3185.457,3718.196,-532.739,,,,,,3313.928,7.442,,,65.7,33.593,3420.663,,54.277,96.601,23.266,73.335,2015.452,1177.438,838.014,,2166.33,409.676,86.16,1174.42,-415.923,1254.333,3420.663,
06/30/2001,,20.768,7.705,3211.401,3783.961,-572.56,,,,,,3239.874,13.671,,,52.84,36.087,3342.472,,60.211,104.225,22.606,81.619,2048.536,,,,2212.972,310.4,82.072,1160.024,-422.996,1129.5,3342.472,
09/30/2001,,15.567,7.515,3204.993,3813.635,-608.642,,,,,,3228.075,7.221,,,53.432,34.283,3323.011,,63.467,104.339,21.494,82.845,2068.211,1076.921,991.29,,2236.017,310.4,77.406,1146.488,-447.3,1086.994,3323.011,
12/31/2001,,8.848,3.355,3252.453064,3898.819092,-646.366028,0.0,0.0,0.0,0.0,0.0,3264.656006,4.641,0.0,0.0,51.964001,26.83,3348.091064,,66.688004,98.816,20.481001,78.334999,2064.197022,,,0.0,2229.700928,310.399994,75.665001,1201.161987,-468.837006,1118.389976,3348.091064,
03/31/2002,,99.442,3.018,3174.191,3838.115,-663.924,,,,,,3276.651,8.029,,,58.683,20.761,3364.124,,61.494,88.411,21.541,66.87,2080.497,1002.339,1078.158,,2230.402,310.4,73.291,1255.369,-505.338,1133.722,3364.124,
06/30/2002,,207.084,,3122.75,3788.413,-665.663,,,,,,3329.834,5.579,,,49.352,20.612,3405.377,,59.264,94.109,20.271,73.838,2122.86,1087.337,1035.523,4.048,2280.281,310.4,71.823,1258.421,-515.548,1125.096,3405.377,
09/30/2002,,57.567,,3139.89,3841.472,-701.582,,,,,,3197.457,6.949,,,53.154,16.35,3273.91,,57.911,100.835,20.447,80.388,2008.09,978.485,1029.605,1.26,2168.096,310.4,70.947,1254.998,-530.531,1105.814,3273.91,
12/31/2002,,22.256001,0.0,3196.492919,3939.368896,-742.875977,0.0,0.0,0.0,0.0,0.0,3218.749023,3.152,0.0,0.0,42.460999,11.773,3276.13501,,49.633999,98.171,21.379,76.792,2057.639038,,,0.204,2205.647949,310.399994,69.216003,1247.390991,-556.52002,1070.486968,3276.13501,
03/31/2003,,25.414,,3161.111,3945.25,-784.139,,,,,,3186.525,4.513,,,49.41,10.798,3251.246,,43.77,89.004,20.792,68.212,2035.323,1026.544,1008.779,,2168.097,310.4,67.911,1284.384,-579.546,1083.149,3251.246,
06/30/2003,,81.583,3.581,3298.159,4109.137,-810.978,,,,,,3383.323,1.627,,,54.241,7.147,3446.338,,42.196,94.791,20.931,73.86,2107.825,1062.647,1045.178,2.804,2247.616,323.543,89.227,1395.957,-610.005,1198.722,3446.338,
09/30/2003,,8.515,2.214,3309.254,4163.719,-854.465,,,,,,3319.983,12.94,,,73.767,7.006,3413.696,,39.898,108.372,21.03,87.342,2008.727,967.251,1041.476,,2156.997,335.643,88.215,1471.47,-638.629,1256.699,3413.696,
12/31/2003,,14.871,1.673,3440.258,4335.825,-895.567,,,,,,3456.802,4.824,,,60.03,21.987,3543.643,,45.372,108.505,24.132,84.373,2132.037,,,0.087,2286.001,236.564,94.206,1586.278,-659.406,1257.642,3543.643,
03/31/2004,,63.121,1.206,3462.409,4369.152,-906.743,,,,,,3526.736,1.973,,,56.451,20.048,3605.208,,36.866,100.304,21.783,78.521,2234.887,1226.367,1008.52,,2372.057,238.126,91.374,1592.588,-688.937,1233.151,3605.208,
06/30/2004,,47.921,0.809,3484.588,4420.265,-935.677,44.586,,44.586,,,3577.904,0.753,,,53.612,8.703,3640.972,,39.99,114.892,21.715,93.177,2267.308,1267.65,999.658,,2422.19,239.689,89.813,1593.223,-703.943,1218.782,3640.972,
09/30/2004,,107.565,0.607,3696.68,4655.775,-959.095,15.604,0.0,15.604,0.0,0.0,3820.456,1.988,0.0,0.0,62.25,6.454,3891.148,,45.374,123.067,23.235,99.832,2519.724,,,0.039,2688.204,241.251,86.837,1594.087,-719.231,1202.944,3891.148,
12/31/2004,,297.015,0.458,3938.394,4860.199,-921.805,5.0,0.0,5.0,0.0,0.0,4240.867,7.904,0.0,0.0,60.105,23.125,4332.001,,49.757,115.906,24.129,91.777,2879.982,,,7.312,3052.957,181.971,83.593,1745.288,-731.808,1279.044,4332.001,
03/31/2005,,58.655,0.436,4221.01,5242.18,-1021.17,5.0,,5.0,,,4285.101,1.661,,,61.333,5.921,4354.016,,117.481,27.421,26.306,1.115,2941.114,1852.663,1088.451,19.33,3105.346,181.971,79.942,1762.419,-775.662,1248.67,4354.016,
06/30/2005,,146.322,0.363,4120.363,5146.249,-1025.886,5.0,,5.0,,,4272.048,6.167,,11.29,69.312,4.424,4363.241,,149.14,28.46,24.765,3.695,2926.487,1848.668,1077.819,,3104.087,181.971,79.195,1764.744,-766.756,1259.154,4363.241,
