Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1998,,,,,,,47.604094,27.19237,,4.17539,4.17539,4.00093,,34.369287,0.0,,
03/31/2002,,,,,,,,-4.964205,,-30.077271,-38.459189,-339.94352,,,,,
06/30/2002,,,,,,,,-4.492966,,-40.822615,-61.00448,-61.00448,,,,,
09/30/2002,,,,,,,,-1.280395,,-84.514079,-202.277846,-202.277846,,,,,
12/31/2002,,,,,,,,3.768206,,-33.080991,-416.475153,-35.511873,,,,,
03/31/2003,,-26.571928,-18.652796,-20.155943,,,,3.565434,,-49.693126,-56.744103,-56.744103,,,,,
06/30/2003,,-31.653154,-19.993528,-21.512228,,,,7.409774,216.400212,-45.75427,-61.452402,-61.452402,,,,,
09/30/2003,,-17.17153,-15.321442,-16.347377,,,,10.521528,183.618377,-20.172951,-28.287509,-28.287509,,,,,
12/31/2003,,-19.419245,-5.940386,-6.410371,,,,-8.604758,-38.474223,-57.874529,-67.16359,-67.16359,,,,,
03/31/2004,,-16.671792,-5.163281,-5.583072,,,,10.741094,168.937739,-26.971817,-28.578538,-28.578538,,,,,
06/30/2004,,-14.353748,-4.457389,-4.784576,,,,10.74455,,-36.497342,-37.840991,-37.840991,,,,,
09/30/2004,,-14.599783,-4.628652,-4.917108,,,,15.191756,,-32.424633,-33.238427,-33.238427,,,,,
12/31/2004,,-16.582482,-4.923836,-5.235371,,,,10.034868,36.797405,-40.453502,-44.346927,-44.346927,,,,,
03/31/2005,,-15.285391,-4.717801,-4.973388,,,,17.915977,95.727319,-16.436224,-17.119688,-17.119688,,,,,
06/30/2005,,-13.635714,-4.198207,-4.443361,,,,17.134425,86.954592,-18.103265,-19.22312,-19.22312,,,,,
09/30/2005,,-5.485204,-2.478675,-2.614029,,,,16.34019,18.817147,-7.992566,-8.340069,-8.340069,,,,,
12/31/2005,,-6.032457,-2.614593,-2.804009,,,,19.775376,34.410107,-18.126615,-29.765786,-29.765786,,,,,
03/31/2006,,-5.175308,-2.232715,-2.401582,,,,21.604574,26.602672,-0.425082,-0.605788,-0.605788,,396.956522,,,
06/30/2006,,-3.720976,-1.606808,-1.727759,,,,21.697769,27.925372,2.536342,2.351909,2.351909,,61.01599,0.0,-3.720976,
09/30/2006,,-1.825919,-0.947273,-1.01471,,,,21.640522,42.059923,1.132346,1.041182,1.041182,,77.951652,0.0,-1.825919,
12/31/2006,,0.630197,0.323309,0.349491,-1.985396,,,21.633012,40.668199,5.647631,5.607352,5.607352,,37.9648,,,
03/31/2007,,1.244357,0.615694,0.670446,1.408022,,,24.499396,53.425854,6.005549,6.305713,6.305713,,45.444235,0.0,1.244357,
06/30/2007,,0.615122,0.290023,0.315935,1.615215,,,26.415995,73.636364,3.381479,-5.577488,-5.577488,,54.582927,0.0,0.615122,
09/30/2007,,2.08242,0.961333,1.052229,2.838992,,,26.740482,76.587139,16.381789,16.221554,16.221554,,,0.0,2.08242,
12/31/2007,,1.520614,0.672684,0.738946,2.682316,,,28.624323,86.959423,-0.124831,-1.467026,-1.467026,,101.133988,,,
03/31/2008,,2.207829,0.923502,1.022027,3.126503,,63.507891,38.108607,199.565803,11.052791,11.030027,11.030027,,49.132377,0.0,2.207829,
06/30/2008,,7.656865,3.063395,3.385479,3.670342,,64.783302,39.462014,171.907662,12.895451,40.328856,40.328856,,46.727452,,,
09/30/2008,,8.232639,3.132972,3.492952,3.731806,,88.05697,38.190868,139.167047,14.80839,14.774182,14.774182,,36.554164,0.0,8.232639,
12/31/2008,,11.549047,4.249705,4.746644,4.925416,,64.849482,39.336899,173.407917,20.275565,21.022276,21.022276,,15.559182,0.0,11.549047,
03/31/2009,,12.138874,4.403558,4.929517,5.118546,,61.990614,37.553771,29.550087,13.624174,14.339162,14.339162,,39.992025,0.0,12.138874,
06/30/2009,,8.546562,3.118369,3.491114,5.053925,,63.994066,39.791618,44.171448,12.145985,13.295839,13.295839,,50.003403,0.0,8.546562,
09/30/2009,,8.830379,3.244634,3.655092,5.193349,,64.769818,41.004492,74.05919,15.216897,15.166458,15.166458,,43.176066,0.0,8.830379,
12/31/2009,,7.820463,2.948937,3.326667,4.979235,,65.658645,41.8302,67.507377,14.34082,14.364705,14.364705,,39.917699,0.0,7.820463,
03/31/2010,,8.702767,3.344823,3.772267,5.482894,,63.746111,39.35643,55.457208,21.222004,21.195157,21.195157,,22.742311,0.0,8.702767,
06/30/2010,,10.059833,3.838802,4.341328,6.262523,,63.650872,40.157723,43.485262,21.240081,21.208162,21.208162,,23.317738,0.0,10.059833,
09/30/2010,,10.588148,3.965209,4.517772,6.234645,,64.044596,41.566892,45.175318,18.233,18.202804,18.202804,,43.014923,0.0,10.588148,
12/31/2010,,10.942113,3.950451,4.495414,6.540153,,59.810241,37.148539,16.106312,15.288637,15.249743,15.249743,,38.807683,0.0,10.942113,
03/31/2011,,,,,,,62.11731,38.79544,36.440639,16.342957,16.321808,16.321808,,43.714807,0.0,,
06/30/2011,,,,,,,61.005634,37.805721,29.123003,18.949157,19.290731,19.290731,,36.792927,0.0,,
09/30/2011,,,,,,,58.758921,36.215722,12.754418,-3.129109,-2.490629,-2.490629,,498.102926,,,
