Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1996,,,,,,,,,,,,,,,,,,,
06/30/1996,,,,,,,,,,,,,,,,,,,
09/30/1996,,-767.0,0.0,309.0,132.0,,1277.0,10.336727,,,,,,,,,,,
12/31/1996,3409.575051,-1203.0,0.0,289.0,76.0,2571.575051,1761.0,4.31573,0.029554,0.36932,4.99335,19.781347,8.228801,,3409.575051,2571.575051,12.68035,,
03/31/1997,3565.1875,-1133.0,0.0,282.0,88.0,2802.1875,1691.0,5.204021,0.031404,0.414157,5.0581,18.806628,56.317728,,3565.1875,2802.1875,13.803879,,
06/30/1997,3030.63759,-1156.0,0.0,298.0,92.0,2264.63759,1820.0,5.054945,0.040625,0.336399,4.397355,19.030568,27.733358,,3024.712455,2258.712455,11.06861,,
09/30/1997,3581.662394,-1027.0,0.0,279.0,105.0,2938.662394,1742.0,6.027555,0.035731,0.44277,6.360741,39.711654,35.491092,-18.93468,3574.6875,2931.6875,14.307023,,
12/31/1997,2870.249915,-1129.0,0.0,264.0,94.0,2099.249915,1711.0,5.493863,0.044778,0.318599,5.76717,,8.334031,23.353831,2864.6875,2093.6875,10.170785,,
03/31/1998,3418.66255,-1106.0,0.0,249.0,106.0,2667.66255,1716.0,6.177156,0.039735,0.409842,7.557118,,9.434307,31.105449,3412.049899,2661.049899,12.899722,,
06/30/1998,3305.249901,-770.0,0.0,41.0,102.0,2678.249901,1481.0,6.887238,0.038085,0.416007,6.902706,382.607129,29.728304,-62.416841,3383.24995,2756.24995,13.167404,,
09/30/1998,2817.5,-536.0,0.0,44.0,108.0,2433.5,1419.0,7.610994,0.044381,0.37846,5.594253,43.455357,23.088235,-55.81422,2895.124912,2511.124912,12.415816,,
12/31/1998,4120.724873,-514.0,0.0,44.0,83.0,3733.724873,1574.0,5.273189,0.02223,0.573978,7.235901,24.563979,-75.36024,-13.649398,4166.650127,3779.650127,18.914514,,
03/31/1999,4970.000076,-595.0,0.0,44.0,96.0,4515.000076,1611.0,5.959032,0.021262,0.69153,8.392193,25.365169,131.010212,-21.143873,5145.000076,4690.000076,22.711268,,
06/30/1999,4754.337574,-576.0,0.0,43.0,110.0,4331.337574,1555.0,7.073955,0.025396,0.663603,7.45497,20.052489,16.802603,-82.940507,4983.756176,4560.756176,22.234792,,
09/30/1999,3183.918851,-595.0,0.0,48.0,95.0,2731.918851,1604.0,5.922693,0.034774,0.420166,4.530545,11.625187,6.331848,27.747389,3342.6187,2890.6187,14.184417,,
12/31/1999,3545.099942,-763.0,0.0,49.0,77.0,2908.099942,1722.0,4.471545,0.026478,0.469351,6.669954,37.283333,,,3643.574884,3006.574884,15.534722,,
03/31/2000,3779.774878,-670.0,0.0,47.0,78.0,3234.774878,1722.0,4.529617,0.024113,0.528731,7.575585,47.570219,,,3767.737561,3222.737561,17.169719,,
06/30/2000,3738.0,-561.0,0.0,47.0,75.0,3299.0,1802.0,4.162042,0.022734,0.550384,8.085784,65.98,,,3847.025119,3408.025119,17.182292,,
09/30/2000,3629.306365,-621.0,0.0,49.0,83.0,3140.306365,1832.0,4.530568,0.026431,0.529741,7.530711,48.312406,,,3734.831192,3245.831192,16.304809,,
