Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1996,1140.0,1140.0,1140.0,,4.679825,0.570175,0.370175,0.21,0.21,0.21,0.21,0.21,0.21,0.0,0.154386,-0.124561,0.311404,4.722807,,
06/30/1996,1140.0,1140.0,1140.0,,4.831579,0.688596,0.485965,0.28,0.28,0.28,0.28,0.28,0.28,0.165,0.583333,0.228947,0.197368,4.827193,,
09/30/1996,1140.0,1140.0,1140.0,,4.899123,0.727193,0.510526,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.707895,0.051754,0.329825,5.133333,,
12/31/1996,1140.0,1140.0,1140.0,,5.210526,0.614912,0.413158,0.22,0.22,0.219997,0.22,0.22,0.22,0.175,0.225439,-0.531579,0.34386,5.176316,,
03/31/1997,1140.0,1120.0,1108.0,,5.111913,0.609206,0.384477,0.21,0.21,0.21,0.21,0.21,0.21,0.0,0.139892,-0.150722,0.420175,5.348246,,
06/30/1997,1140.0,1122.0,1108.0,,5.276173,0.785199,0.557762,0.31,0.31,0.31,0.31,0.31,0.31,0.175,1.105596,0.699458,0.588596,5.439474,,
09/30/1997,1140.0,1140.0,1140.0,,4.219298,0.236842,0.012281,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,0.172807,-0.448246,1.458772,5.423684,,
12/31/1997,1124.0,1128.0,1122.0,,5.470588,0.843137,0.57041,0.34,0.34,0.339996,0.33,0.33,0.33,0.175,0.827094,0.377897,0.409253,5.41548,,
03/31/1998,1124.0,1104.0,1092.0,,5.365385,0.828755,0.586081,0.32,0.32,0.32,0.32,0.32,0.32,0.0,0.255495,-0.010073,0.55516,5.713523,5.713523,
06/30/1998,1118.0,1104.0,1088.0,,5.613051,0.999081,0.73989,0.42,0.42,0.42,0.42,0.42,0.42,0.2,0.965074,0.768382,0.411449,5.862254,5.862254,
09/30/1998,1118.0,1080.0,1088.0,,5.659926,0.969669,0.714154,0.41,0.41,0.409996,0.4,0.4,0.4,0.0,0.936581,0.460478,1.501789,6.307692,6.307692,
12/31/1998,1118.0,1094.0,1092.0,,6.102564,1.057692,0.794872,0.44,0.44,0.44,0.43,0.43,0.43,0.23,0.511905,-0.058608,1.457066,6.415921,6.415921,
03/31/1999,1116.508057,1129.0,1113.0,,5.68823,1.014376,0.760108,0.45,0.45,0.45,0.44,0.44,0.44,0.0,0.802336,0.610063,2.933252,7.027267,,
06/30/1999,1092.904053,1114.0,1114.0,,5.888689,1.138241,0.886894,-0.77,-0.77,0.52,-0.77,-0.77,0.52,0.275,1.166068,0.822262,2.967324,5.60159,,
09/30/1999,1093.832031,1118.0,1094.0,,6.138026,1.171846,0.895795,0.53,0.53,0.53,0.52,0.52,0.52,0.0,-0.61426,-1.055759,2.416276,6.245017,,
12/31/1999,1210.696045,1180.0,1160.0,,6.418966,1.176724,0.940517,0.57,0.57,0.57,0.56,0.56,0.56,0.3,0.637069,0.29569,5.185447,10.303164,,
03/31/2000,1142.574951,1213.0,1189.0,,6.07233,1.135408,0.897393,0.68,0.68,0.57,0.67,0.67,0.56,0.17,1.143818,0.87889,3.656653,7.862941,,
06/30/2000,1143.090942,1167.0,1144.0,,6.367133,1.265734,1.01486,0.61,0.61,0.61,0.6,0.6,0.6,0.17,1.152098,0.847902,4.074916,8.101718,,
09/30/2000,1134.948975,1164.0,1140.0,,6.462281,1.258772,1.000877,0.62,0.62,0.62,0.6,0.6,0.6,0.17,0.314912,-0.197368,3.1649,8.164244,,
12/31/2000,1134.692993,1156.0,1139.0,,6.935909,1.274802,1.003512,0.64,0.64,0.64,0.63,0.63,0.63,0.17,-0.258999,-1.049166,1.720289,8.579413,,
03/31/2001,1124.719971,1149.0,1130.0,,6.579646,1.116814,0.835398,0.49,0.52,0.52,0.48,0.51,0.51,0.19,1.509735,1.053982,2.333914,8.352301,,
06/30/2001,1127.328979,1145.0,1127.0,,6.64685,1.223602,0.923691,0.56,0.56,0.56,0.55,0.55,0.55,0.19,1.409938,0.76575,2.788006,8.806657,,
09/30/2001,1117.932983,1146.0,1126.0,,6.57016,1.158082,0.837478,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.722913,0.110124,2.230903,8.6812,,
