Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,15175.599609,,,,,,,,,,,0.0,,602.099976,,,602.099976,,,,,1.76,1.76,342.399994,1.76,1.76,1.76,342.399994,
03/31/1990,12605.799805,,,-11766.0,839.799988,-818.099976,,-8.3,13.400012,82.400002,95.800003,10.5,,106.300003,,,106.300003,,,95.800014,,0.27937,0.31,342.799988,0.27937,0.27937,0.31,342.799988,
06/30/1990,13851.700195,,,-12793.799805,1057.900024,-838.400024,,26.0,245.5,-7.6,237.899994,0.0,,237.899994,,,237.899994,,,237.9,,0.69,0.69,343.0,0.69,0.69,0.69,343.0,
09/30/1990,13957.0,,,-12971.5,985.5,-845.900024,,0.3,139.899976,39.299999,179.199997,0.0,,179.199997,,,179.199997,,,179.199975,,0.53,0.53,343.100006,0.53,0.53,0.53,343.100006,
12/31/1990,15557.200195,,,-14276.5,1280.699951,-867.700012,-3.3,-135.399994,274.299945,104.5,378.799988,0.0,,378.799988,,,378.799988,,,378.799945,1.1,1.1,1.1,343.100006,1.1,1.1,1.1,343.100006,
03/31/1991,12883.799805,,,-11937.599609,946.200012,-834.200012,,95.099998,207.099998,30.1,237.199997,0.0,,237.199997,,,237.199997,,,237.199999,,0.69,0.69,343.299988,0.69,0.69,0.69,343.299988,
06/30/1991,14090.0,,,-12937.799805,1152.199951,-790.099976,,-16.700001,345.399975,-46.0,299.399994,0.0,,299.399994,,,299.399994,,,299.399975,,0.87,0.87,343.799988,0.87,0.87,0.87,343.799988,
09/30/1991,14300.200195,,,-13282.599609,1017.599976,-815.799988,,-0.1,201.699988,27.5,229.199997,0.0,,229.199997,,,229.199997,,,229.199988,,0.67,0.67,344.0,0.67,0.67,0.67,344.0,
12/31/1991,15968.400391,,,-10410.200195,655.200012,,,,,,433.600006,363.299988,,513.099976,-3.9,,509.199976,,,,1.25,1.25,1.48,344.049988,1.25,1.25,1.48,344.049988,
03/31/1992,11885.099609,,,-11458.400391,426.700012,-394.299988,,-6.3,26.100024,104.0,130.100006,-1729.299927,,-1599.199951,,,-1599.199951,,,130.100024,,0.34227,-4.54,354.200012,0.34227,0.34227,-4.54,354.200012,
07/01/1992,12622.400391,,,-12089.200195,533.200012,-382.299988,,-10.4,140.500025,57.099998,197.600006,120.199997,7.7,325.5,,,325.5,,,205.300023,,0.53,0.85,376.100006,0.53,0.53,0.85,376.100006,
10/01/1992,12815.700195,,,-14116.900391,-1301.199951,-368.899994,,-14.6,-1684.699945,687.299988,-997.400024,138.5,5.1,-853.799988,,,-853.799988,,,-992.299958,,-2.67,-2.3,373.799988,-2.67,-2.67,-2.3,373.799988,
12/31/1992,15021.400391,,,-14813.799805,207.600006,-365.399994,-1.9,-3003.0,-3162.699988,1265.599976,-1897.099976,89.700005,2.6,-1804.800049,-119.900002,,-1924.700051,,,-2014.400014,-5.325,-5.325,-4.84,378.761993,-5.325,-5.325,-4.84,378.761993,
03/31/1993,11456.0,,,-11122.0,334.0,-387.0,0.0,397.0,344.0,-19.0,325.0,110.0,0.0,435.0,,,435.0,,,325.0,,0.84,1.13,379.0,0.84,0.84,1.13,379.0,
06/30/1993,12310.0,,,-11680.0,630.0,-398.0,0.0,1029.0,1261.0,-127.0,1134.0,-105.0,-23.0,1006.0,,,1006.0,,,1111.0,,2.9,2.63,380.0,2.9,2.9,2.63,380.0,
