Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,29.441985,,31.88659,23.318792,23.318792,23.161453,,26.869595,37.021288,,
06/30/1990,,,,,,26.979457,,29.745422,23.02697,23.02697,22.875249,,22.586506,36.923285,,
09/30/1990,,,,,,27.091538,,30.18823,22.629813,22.629812,22.489345,,25.037629,38.004999,,
12/31/1990,,,,,,21.770968,,23.4847,20.513929,20.51393,20.387659,,12.649812,38.284735,,
03/31/1991,,16.260989,1.510929,6.842647,,27.221435,21.092873,29.388572,21.778964,21.778965,21.668347,,25.893087,39.370946,9.858884,
06/30/1991,,16.15613,1.575834,6.676034,,26.827523,26.361315,30.883325,23.26051,23.26051,22.504276,,24.682624,37.685208,10.067659,
09/30/1991,,16.145774,1.566189,6.974878,,26.160272,23.50277,29.208849,21.572041,21.572043,20.813048,,26.145528,37.52953,10.086341,
12/31/1991,,15.869789,1.319439,6.888039,,17.454301,14.670052,17.454301,13.54023,13.540231,13.174461,,22.42468,33.52105,10.550069,
03/31/1992,,15.204158,1.26587,7.094676,,21.485321,16.640329,21.485321,14.036782,14.036782,13.662365,,34.668037,36.223138,9.696735,
06/30/1992,,16.46987,1.406468,7.319949,,27.570612,28.217291,27.570612,18.880942,18.880941,18.509621,,31.517872,27.53344,11.935149,
09/30/1992,,17.990836,1.530965,7.906873,,26.321752,26.47783,26.321752,18.554545,18.554544,18.200381,,29.5087,30.403538,12.520985,
12/31/1992,,16.532069,1.287959,7.437606,,22.49594,,22.49594,15.478652,15.478652,15.128247,,31.193575,39.66503,9.974619,
03/31/1993,,17.405892,1.389423,8.414133,,29.027235,96.100573,29.027235,19.389548,20.731269,20.413588,,33.202222,35.87779,11.161043,
06/30/1993,,17.22473,1.413343,7.821296,,31.414935,62.866708,31.414935,20.463517,20.463518,20.158754,,34.860546,36.080953,11.009883,
09/30/1993,,16.991937,1.4139,7.414929,,30.68685,74.977229,30.68685,20.361435,20.361434,20.060697,,33.647687,38.513199,10.447799,
12/31/1993,,17.831615,1.474861,7.467838,,30.2598,93.6147,30.2598,20.133525,20.13359,19.842024,,33.46445,38.067556,11.043555,
03/31/1994,,17.779356,1.503613,6.807439,,34.116282,196.252064,34.116282,21.935298,21.935298,21.641911,,35.704311,39.150651,10.818622,
06/30/1994,,17.949363,1.517402,6.824943,,34.149695,985.544942,34.149695,22.831155,22.831155,22.529129,,33.143897,38.822245,10.981017,
09/30/1994,,16.979796,1.464517,6.65204,,28.912432,,28.912432,19.086257,19.086257,18.791551,,33.985986,45.225023,9.30068,
12/31/1994,,13.623967,1.156912,5.382295,,7.089917,-119.179882,7.343509,5.441824,5.441824,5.072172,,25.896125,209.339374,-14.89636,
03/31/1995,,13.00807,1.112611,4.60068,,29.050798,-114.132202,33.616424,21.581004,21.581005,21.269044,,35.802204,44.96906,7.158463,
06/30/1995,,12.51111,1.084497,4.608743,,31.244744,,31.72468,21.081681,21.08168,20.781857,,33.548009,43.996381,7.006674,
09/30/1995,,12.942936,1.139147,4.882313,,32.587072,328.34792,33.186158,22.034176,22.034176,21.743153,,33.604319,40.750966,7.668564,
12/31/1995,,16.514346,1.424671,6.429299,,31.215732,105.209464,30.45078,21.466223,21.466223,21.187716,,29.505179,39.79397,9.942632,
03/31/1996,,17.666197,1.523434,6.559495,,31.569814,37.311254,31.569814,20.963904,20.963903,20.750694,,33.595098,35.363917,11.418738,
06/30/1996,,18.511483,1.616415,6.883441,,29.367975,24.564592,29.367975,19.483337,19.483337,19.276277,,33.657881,37.749872,11.523422,
09/30/1996,,19.439751,1.677279,6.949155,,29.178887,20.811528,29.178887,19.525117,19.525116,19.326459,,33.084778,35.805188,12.479312,
12/31/1996,,12.359698,1.05781,3.706377,,27.64613,20.405497,27.64613,18.871953,18.871953,18.715555,,31.737452,33.144361,8.263155,
03/31/1997,,20.047399,1.683662,6.646324,,27.234449,,27.234449,17.836524,17.836523,17.56305,,34.50749,57.713787,8.477286,
06/30/1997,,14.425647,1.236834,4.422835,,19.295006,,4.813018,2.090937,2.090936,1.829033,,56.556644,547.521074,-64.557812,
09/30/1997,,14.875116,1.29095,4.633888,,27.060129,18.074216,27.060129,17.790026,17.790025,17.675201,,34.257425,52.057599,7.131488,
12/31/1997,,7.351783,0.601555,1.952567,,27.389091,19.027825,27.389091,19.667787,19.667786,19.56837,,28.191166,40.7917,4.352866,
03/31/1998,,14.040645,1.123082,3.748329,,32.326139,38.611157,33.165468,22.374101,22.374101,22.278177,,32.537961,41.980624,8.146295,
06/30/1998,,18.838384,1.538968,4.915097,,31.394534,45.832269,30.76384,20.90633,20.90633,20.812894,,32.042521,44.219978,10.508055,
09/30/1998,,22.036646,1.908438,6.063655,,32.976993,42.1227,34.580525,24.494539,24.494539,24.42482,,29.166667,37.773549,13.712623,
12/31/1998,,15.828516,1.241046,3.966638,,32.599319,38.917069,6.288309,5.130533,5.130533,5.062429,,18.411552,200.896861,-15.970476,
03/31/1999,,16.641969,1.354891,4.200556,,32.195122,30.588235,36.54102,25.521064,25.521064,25.454545,,30.157767,43.292683,9.437214,
06/30/1999,,16.871522,1.368622,4.225769,,35.980587,113.888889,32.031767,21.883962,21.883962,21.817781,,31.680441,50.050556,8.427232,
09/30/1999,,16.292693,1.310281,3.846244,,34.147465,170.27027,31.105991,21.313364,21.313364,21.24424,,31.481481,53.796095,7.52786,
12/31/1999,,17.218773,1.310553,3.899896,,32.468514,-33.793103,13.198992,10.352645,10.352645,10.277078,,21.564885,115.196078,-2.616578,
03/31/2000,,14.676076,1.152825,3.377081,,24.215247,-96.774194,24.68859,17.164923,17.164923,17.090184,,30.474268,70.116618,4.385708,
06/30/2000,,3.768043,0.285962,0.828552,,23.783922,-111.961722,-51.484895,-32.488479,-32.488479,-32.565284,,,,,
09/30/2000,,2.05645,0.1505,0.411303,,21.08067,-163.567839,21.131405,14.738711,14.738711,14.662608,,30.252101,42.041522,1.191887,
12/31/2000,,-2.727865,-0.189707,-0.550863,,20.315758,-99.021207,-26.601132,-15.251713,-15.251713,-15.341078,,,,,
03/31/2001,,-2.73635,-0.190368,-0.55203,,24.146276,-25.084746,26.109169,18.257596,18.257596,18.176929,,30.072091,36.242604,-1.744626,
06/30/2001,,7.389618,0.51805,1.489585,,25.923037,,26.00104,18.408736,17.264691,17.186687,,29.2,34.751773,4.821594,
09/30/2001,,8.018555,0.57259,1.601042,,27.216135,354.054054,27.216135,18.7749,18.7749,18.700199,,31.015554,32.623169,5.402648,
12/31/2001,,13.59158,0.980206,2.969082,,25.46729,44.203684,17.196262,12.640187,12.640187,12.616822,,26.494565,45.555556,7.39986,
03/31/2002,,13.767624,1.02215,3.071829,,27.39266,54.222222,27.39266,18.877429,18.877429,18.877429,,31.085814,31.257942,9.464148,
06/30/2002,,14.31021,1.077834,3.177811,,27.225987,38.799076,28.698294,19.700865,19.700865,19.700865,,31.351792,29.181495,10.134277,
09/30/2002,,14.212788,1.099848,3.235795,,27.997111,50.724638,27.997111,19.571497,19.812229,19.812229,,30.094583,30.135301,9.929722,
12/31/2002,,15.445554,1.204888,3.657352,,28.544198,,28.544198,19.823684,20.061949,20.061949,,30.550918,29.447115,10.897284,
03/31/2003,,15.387818,1.207674,3.592957,,29.16561,,29.16561,20.568095,20.745625,20.745625,,29.478261,30.086313,10.758191,
06/30/2003,,15.239617,1.171978,3.354245,,29.666012,,29.666012,20.800589,21.021611,21.021611,,29.884106,27.98111,10.975403,
09/30/2003,,15.332912,1.204907,3.48771,,30.53379,,30.53379,21.400588,21.62096,21.62096,,29.911788,32.036613,10.420766,
12/31/2003,,15.416821,1.169469,3.059891,,30.284648,112.359551,18.315446,13.835744,22.818479,22.818479,,24.458599,47.217538,8.137378,
03/31/2004,,16.839323,1.30051,3.509068,,31.512509,53.864734,40.417719,28.276337,28.299289,28.299289,,30.03975,40.99026,9.936841,
06/30/2004,,18.13716,1.405891,3.836006,,37.636612,139.0625,36.407104,25.478142,25.387067,25.387067,,30.018762,0.0,18.13716,
