Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2003,209.88028,211.564,209.422,,0.610948,0.417683,,0.315,0.275,0.275,0.315,0.27,0.27,,0.404991,-0.180363,,,0.265165,8.117447,,
06/30/2003,214.598036,213.66,210.358,,0.59414,0.412288,,0.235,0.23,0.23,0.23,0.225,0.225,0.27,0.333455,-0.729133,,,0.270035,8.307998,,
09/30/2003,220.664001,219.706,215.818,,0.580957,0.395194,0.442827,0.41,0.275,0.275,0.405,0.27,0.27,0.27,0.382637,-0.042638,0.42,0.41,0.484719,8.736812,,
12/31/2003,221.491426,225.164,220.994,,0.630732,,0.486362,0.365,0.27,0.27,0.36,0.265,0.265,0.555,0.321697,-2.698241,,,0.218013,8.852921,,
03/31/2004,222.104682,231.068,221.61,,0.673471,0.462989,,0.31,0.325,0.325,0.305,0.32,0.32,0.285,0.485091,-0.086332,,,0.250724,8.932117,,
06/30/2004,222.428936,226.184,222.236,,0.634425,0.436666,,0.31,0.28,0.28,0.305,0.275,0.275,0.285,0.374989,-0.074218,,,0.248826,8.969431,,
09/30/2004,224.084942,227.242,223.052,,0.640667,0.45766,0.503667,0.34,0.3,0.3,0.33,0.3,0.3,0.285,0.462834,-0.034162,0.23,0.22,0.598126,9.864808,,
12/31/2004,449.705624,229.256,224.518,,0.662219,0.464724,0.517428,0.32,0.3,0.3,0.32,0.29,0.29,0.305,0.316692,-0.533111,0.23,0.225,0.084989,4.583888,,
03/31/2005,226.17403,234.311,225.461,,0.694932,0.481507,0.531138,0.37,0.36,0.36,0.36,0.35,0.35,0.305,0.495305,-0.084565,0.48,0.47,0.425075,9.316149,,
06/30/2005,226.966182,461.09,452.87,,0.354501,0.257173,0.283123,0.18,0.165,0.165,0.175,0.16,0.16,0.305,0.181847,-0.307812,0.25,0.24,0.20874,8.654483,,
09/30/2005,227.252825,231.733,227.017,,0.642613,0.440337,0.498989,0.36,0.33,0.33,0.36,0.32,0.32,0.305,0.556377,-0.723849,0.51,0.5,0.307763,9.547842,,
12/31/2005,228.059056,231.308,227.651,,0.677309,0.351428,0.533272,0.46,0.38,0.38,0.45,0.37,0.37,0.33,0.397385,-0.66175,0.08,0.08,0.334444,9.70018,,
03/31/2006,240.448614,233.62,228.674,,0.730568,0.502095,0.568784,0.41,0.34,0.34,0.4,0.33,0.33,0.33,0.582169,-1.78064,0.54,0.53,0.660757,11.176097,,
06/30/2006,240.645899,246.048,240.554,,0.808658,0.583432,0.645843,0.44,0.36,0.36,0.43,0.35,0.35,0.33,0.44484,-0.518,0.55,0.54,0.508407,11.295767,,
09/30/2006,241.37178,246.146,241.002,,0.618767,0.363175,0.451631,0.37,0.35,0.35,0.36,0.34,0.34,0.36,0.500983,-0.762898,0.58,0.56,0.425878,11.360587,,
12/31/2006,250.870169,252.646,247.978,,0.810987,0.783509,0.640016,0.52,0.34,0.34,0.51,0.34,0.34,0.36,0.381873,0.02072,0.61,0.58,1.375472,12.723549,,
03/31/2007,251.938261,257.422,251.365,,0.767728,0.509725,0.598321,0.6,0.39,0.39,0.59,0.38,0.38,0.36,0.781636,-0.725364,0.81,0.78,0.476482,12.981403,,
06/30/2007,252.188935,257.398,252.074,,0.872887,0.594718,0.689587,0.5,0.39,0.39,0.49,0.38,0.38,0.36,0.778851,-2.219079,0.73,0.71,0.434321,13.184571,,
09/30/2007,252.667388,256.497,252.327,,0.827763,0.528972,0.643118,0.3,0.29,0.29,0.29,0.28,0.28,0.4,0.663912,-1.251677,0.58,0.57,0.179837,13.101244,,
12/31/2007,252.803564,256.774,252.735,,0.767511,0.474283,0.576173,0.28,0.28,0.31,0.28,0.28,0.31,0.4,0.418074,0.021319,0.54,0.53,0.346115,15.402038,,
03/31/2008,253.396866,255.916,252.932,,0.891046,0.582441,0.677811,0.34,0.33,0.33,0.34,0.32,0.32,0.4,0.607673,-0.156659,0.65,0.64,0.595749,12.808,,
06/30/2008,254.002906,257.318,253.74,,0.910873,0.615394,0.71321,0.33,0.32,0.32,0.32,0.32,0.32,0.4,0.46347,-0.34855,0.67,0.66,0.484967,12.704114,,
09/30/2008,266.232607,258.933,256.164,,0.905978,0.575358,0.69475,0.38,0.34,0.36,0.37,0.34,0.36,0.44,0.811988,0.139114,0.69,0.68,0.4661,13.598274,,
12/31/2008,271.080525,268.311,268.311,,0.830264,0.479869,0.614582,-0.24,-0.28,-0.28,-0.24,-0.28,-0.28,0.4,0.329081,-0.022917,0.04,0.04,0.502349,12.322339,,
03/31/2009,271.080433,271.158,271.083,,0.797033,0.470461,0.580789,0.1,0.1,0.087493,0.1,0.1,0.087493,0.44,0.423874,0.156524,0.43,0.43,0.553275,11.904286,,
06/30/2009,376.357931,368.254,368.254,,0.574275,0.249518,0.321088,-0.4,-0.36,-0.261488,-0.4,-0.36,-0.261488,0.06,0.225516,0.054052,-0.17,-0.17,0.501982,10.140254,,
09/30/2009,376.720376,378.127,376.559,,0.566427,0.342597,0.413441,0.07,0.07,0.069641,0.07,0.07,0.067162,0.06,0.329287,0.154372,0.3,0.3,0.373638,10.360706,,
12/31/2009,405.532566,383.0,382.894,,0.595901,0.368376,0.432182,0.11,0.1,0.092937,0.11,0.1,0.092937,0.16,0.213203,-0.645387,0.31,0.31,0.300982,10.401071,10.401071,
03/31/2010,405.68497,405.713,405.564,,0.559485,0.344417,0.400669,0.1,0.09,0.08897,0.1,0.09,0.085581,0.16,0.353054,0.250942,0.31,0.31,0.338778,10.344349,,
06/30/2010,405.833213,406.009,405.705,,0.548512,0.336846,0.392679,0.03,0.04,0.033921,0.03,0.04,0.033921,0.16,0.213327,0.107243,0.26,0.26,0.333346,10.286583,,
09/30/2010,405.940556,406.253,405.854,,0.542141,0.326534,0.391592,0.04,0.04,0.065967,0.04,0.04,0.065784,0.16,0.316542,0.162369,0.27,0.27,0.389505,10.610736,,
12/31/2010,406.424,406.858,406.177,,0.548972,0.304522,0.364841,0.05,0.02,0.041502,0.05,0.02,0.041502,0.18,0.299699,0.078217,0.31,0.31,0.307939,10.151571,10.151571,
03/31/2011,406.851612,407.361,406.44,,0.553922,0.325418,0.392006,0.03,0.03,0.03,0.03,0.03,0.03,0.18,0.282556,0.16908,0.3,0.3,0.363862,10.059488,,
06/30/2011,406.958596,407.562,406.559,,0.541309,0.321597,0.387489,0.06,0.06,0.07028,0.06,0.06,0.06913,0.18,0.248409,0.116463,0.31,0.31,0.354009,10.033664,,
09/30/2011,406.93983,407.292,406.564,,0.523964,0.30303,0.369907,0.1,0.07,0.08425,0.1,0.07,0.079912,0.18,0.374062,0.123796,0.33,0.33,0.442812,9.683154,,
12/31/2011,406.93783,407.341,406.554,,0.543487,0.310468,0.379101,0.08,0.07,0.04822,0.08,0.07,0.04822,0.19,0.198493,-0.260583,0.33,0.33,0.277394,9.525745,9.525745,
03/31/2012,406.912671,407.279,406.272,,0.551328,0.329198,0.408411,0.09,0.09,0.08306,0.09,0.09,0.08306,0.19,0.38613,0.029751,0.31,0.31,0.595459,9.528241,,
06/30/2012,406.891427,406.476,405.56,,0.558534,0.349832,0.416121,0.12,0.14,0.126571,0.12,0.14,0.126571,0.19,0.292332,-0.176415,0.34,0.34,0.943075,9.350426,,
09/30/2012,407.608794,406.747,405.81,,0.549181,0.339045,0.407671,0.07,0.03,0.03,0.07,0.03,0.03,0.19,0.325665,0.095027,0.29,0.29,1.053778,9.353863,,
12/31/2012,407.782102,406.837,406.345,,0.559537,0.311526,0.371773,0.14,0.04,0.05989,0.14,0.04,0.05989,0.21,0.17587,-0.14924,0.31,0.31,0.347919,9.294572,9.294572,
03/31/2013,408.622972,407.666,406.662,,0.55824,0.337179,0.416004,0.13,0.12,0.116635,0.13,0.12,0.116635,0.21,0.368574,0.107414,0.33,0.33,0.40843,9.330692,,
06/30/2013,409.616877,408.831,407.64,,0.557156,0.283211,0.353719,0.09,0.16,0.217869,0.09,0.16,0.217869,0.21,0.283689,0.008571,0.347466,0.344046,0.381942,9.148239,,
09/30/2013,409.656477,408.866,408.06,,0.542722,0.198721,0.263625,0.1,0.08,0.228501,0.1,0.08,0.222125,0.21,0.657533,0.494349,0.35,0.34,0.980651,9.087094,,
12/31/2013,409.731058,408.995,408.139,,0.556004,0.340372,0.402605,0.11,0.09,0.107721,0.11,0.09,0.090628,0.225,0.088681,-0.403257,0.32995,0.326928,0.363087,8.926385,8.926385,
03/31/2014,410.506232,409.444,408.367,,0.558794,0.333852,0.414581,0.18,0.14,0.12813,0.18,0.14,0.12813,0.225,0.444485,0.156286,0.34,0.34,0.655072,8.872486,,
06/30/2014,411.019382,413.344,408.902,,0.601508,0.323109,0.384251,0.18,0.28,0.336545,0.18,0.27,0.33108,0.225,0.353591,-0.377203,0.35,0.34,0.467576,8.884321,,
09/30/2014,411.338211,411.101,409.326,,0.623547,0.393349,0.456978,0.44,0.21,0.221994,0.44,0.21,0.216303,0.225,0.449295,0.294523,0.39,0.39,0.37485,9.086136,,
12/31/2014,411.819818,411.0,409.74,,0.645561,0.375716,0.444177,0.09,0.14,0.178974,0.09,0.14,0.167786,0.24,0.291253,0.029533,0.38,0.38,0.454864,9.226814,9.226814,
03/31/2015,412.709199,415.396,410.433,,0.690627,0.410627,0.495908,0.72,0.72,0.65828,0.71,0.71,0.648218,0.24,0.397361,-0.989884,0.37,0.37,0.53543,9.784551,,
06/30/2015,413.119292,413.086,411.317,,0.714925,0.419061,0.493004,0.27,0.27,0.246494,0.27,0.27,0.243274,0.24,0.298808,0.069273,0.44,0.44,0.353002,9.679011,,
09/30/2015,413.222609,412.686,411.487,,0.700829,0.434266,0.505302,0.15,0.15,0.235055,0.15,0.15,0.231716,0.24,0.646256,0.459018,0.4,0.4,0.43781,9.56558,,
12/31/2015,413.430756,413.346,411.667,,0.730858,0.409316,0.492306,0.87,0.87,0.820811,0.87,0.87,0.816488,0.255,0.075447,-0.179045,0.3478,0.347527,0.458442,10.270886,10.270886,
03/31/2016,418.281954,414.145,412.63,,0.720263,0.446199,0.532,0.31,0.31,0.261983,0.31,0.31,0.259158,0.255,0.33191,0.179909,0.38,0.38,0.530742,10.477667,,
06/30/2016,419.997765,419.302,417.748,,0.69776,0.326561,0.401038,0.46,0.46,0.490245,0.46,0.46,0.490245,0.255,0.188848,-0.224973,0.38,0.38,0.804326,10.747979,,
09/30/2016,425.013233,420.073,420.073,,0.678637,0.411614,0.480828,-0.13,-0.13,-0.021718,-0.13,-0.13,-0.021718,0.51,0.544379,0.329383,0.18,0.18,0.40127,10.591334,,
12/31/2016,425.034113,425.316,423.157,,0.701929,0.603852,0.596211,0.152898,0.152898,0.172399,0.152122,0.152122,0.171524,0.27,0.348736,0.127154,0.385179,0.382835,0.335234,10.484191,10.484191,
03/31/2017,425.639715,424.146,423.381,,0.693437,0.436276,0.492098,0.15,0.15,0.153783,0.15,0.15,0.149837,0.27,0.370947,0.171101,0.37,0.37,0.393417,10.364012,,
06/30/2017,425.637458,424.944,423.65,,0.701466,0.380458,0.432532,0.31,0.31,0.334467,0.31,0.31,0.333147,0.27,0.3375,-0.028398,0.413066,0.411998,0.336199,10.411027,,
09/30/2017,425.633409,424.311,423.688,,0.695901,0.444402,0.496856,0.24,0.24,0.156061,0.24,0.24,0.155543,0.27,0.45737,0.154434,0.39,0.39,0.367894,10.368857,,
12/31/2017,425.64638,424.088,423.734,,0.743922,0.461483,0.530868,0.17,0.17,0.175922,0.17,0.17,0.173808,0.27,0.284058,-0.102064,0.377924,0.37745,0.560355,10.253215,10.253215,
03/31/2018,424.899762,424.521,423.404,,0.718175,0.437691,0.495624,0.3,0.3,0.189361,0.3,0.3,0.18381,0.28,0.454127,0.217445,0.39,0.39,0.513799,10.261399,,
06/30/2018,421.38754,421.928,420.731,,0.697365,0.390057,0.449667,0.36,0.36,0.186544,0.36,0.36,0.186544,0.28,0.379594,0.301635,0.39,0.39,0.725169,10.315231,,
09/30/2018,421.391305,419.764,419.23,,0.675238,0.422627,0.476862,0.19,0.19,0.175255,0.19,0.19,0.16105,0.28,0.392016,0.101314,0.33,0.36,0.347387,10.236922,,
12/31/2018,431.814951,419.886,419.258,,0.677867,0.325191,0.376959,0.17,0.17,0.164584,0.17,0.17,0.160409,0.28,0.290048,-0.087903,0.36,0.36,0.332506,9.886883,9.886883,
03/31/2019,422.037132,420.763,419.464,,0.703302,0.441985,0.495633,0.24,0.24,0.192417,0.24,0.24,0.190274,0.28,0.370134,0.16892,0.38,0.38,0.340427,10.082945,,
06/30/2019,422.09423,420.646,419.697,,0.678759,0.392836,0.439069,0.2,0.2,0.212491,0.2,0.2,0.206393,0.28,0.377108,0.084887,0.36,0.36,0.270061,10.020042,,
09/30/2019,422.230015,421.002,419.823,,0.673786,0.408213,0.45775,0.14,0.14,0.16586,0.14,0.14,0.16514,0.28,0.402384,0.118705,0.35,0.37,0.334675,9.917298,,
12/31/2019,431.814951,423.857,422.467,,0.700954,0.417209,0.468356,0.22,0.22,0.16054,0.22,0.22,0.16054,0.28,0.239472,-0.073674,0.36,0.37,0.287037,10.132563,10.132563,
03/31/2020,432.525409,430.505,429.735,,0.674239,0.426905,0.469766,0.19,0.19,0.203707,0.19,0.19,0.198813,0.28,0.361267,0.177195,0.37,0.37,1.044554,9.988063,,
06/30/2020,432.503634,431.17,429.967,,0.555661,0.321948,0.368245,1.71,1.71,0.496745,1.71,1.71,0.485529,0.28,0.191173,0.045969,0.24,0.24,0.466324,11.715534,,
09/30/2020,,,,,,,,0.095,0.095,0.098,0.095,0.095,0.098,0.08,0.26,,0.292,0.292,,,,
12/31/2020,,,,,,,,0.285,0.285,0.11,0.285,0.285,0.11,0.181,0.27,,0.307,0.307,,,,
