Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2003,1347.0,665.0,,464.0,218.0,-1744.0,,-50.0,-8297.0,6603.0,,325.0,-148.0,-159.0,,-18.0,,-54.0,702.0,2.0,-72.0,
06/30/2003,1780.0,588.0,10.0,293.0,889.0,-2620.0,,-37.0,-10443.0,7860.0,,957.0,-162.0,-25.0,395.0,-311.0,,-8.0,1058.0,10.0,117.0,
09/30/2003,1717.0,691.0,-7.0,198.0,835.0,-3474.0,,-42.0,-11624.0,8192.0,,1497.0,-162.0,-95.0,5.0,-3.0,,-50.0,1794.0,8.0,-260.0,
12/31/2003,626.0,761.0,-6.0,116.0,-245.0,-1673.0,,-90.0,-10046.0,8463.0,0.0,898.0,-161.0,3.0,10.0,0.0,0.0,-41.0,1025.0,62.0,-149.0,
03/31/2004,1358.0,949.0,8.0,409.0,2.0,0.0,,0.0,0.0,6277.0,0.0,1060.0,0.0,22.0,3.0,0.0,0.0,0.0,1297.0,75.0,0.0,
06/30/2004,1542.0,1034.0,13.0,508.0,209.0,0.0,,0.0,0.0,8118.0,0.0,1635.0,0.0,177.0,1.0,0.0,0.0,0.0,2032.0,34.0,0.0,
09/30/2004,1929.0,56.0,-13.0,69.0,1585.0,-9091.0,,-127.0,-31182.0,7823.0,0.0,1571.0,-562.0,-103.0,651.0,-13.0,0.0,-975.0,1554.0,73.0,4.0,
12/31/2004,639.0,1142.0,-12.0,180.0,-671.0,-1632.0,,-73.0,-10436.0,8877.0,0.0,1037.0,-194.0,-56.0,,-14.0,0.0,-398.0,1645.0,54.0,44.0,
03/31/2005,1390.0,1123.0,-19.0,467.0,-181.0,-2120.0,,-57.0,-9931.0,7868.0,,655.0,-192.0,32.0,,-6.0,,-707.0,1422.0,106.0,-75.0,
06/30/2005,1778.0,1149.0,-10.0,383.0,256.0,-1861.0,,-73.0,-10180.0,8392.0,,109.0,-216.0,-66.0,789.0,-907.0,,-806.0,1245.0,70.0,26.0,
09/30/2005,2101.0,-1548.0,-8.0,310.0,3347.0,-213.0,,-56.0,-8722.0,8565.0,,-1845.0,-213.0,-9.0,0.0,-285.0,,-734.0,-700.0,96.0,43.0,
12/31/2005,336.0,1041.0,-30.0,464.0,-1139.0,-957.0,0.0,-10.0,-10122.0,9235.0,-60.0,526.0,-209.0,413.0,0.0,-7.0,0.0,-237.0,593.0,-27.0,-95.0,
03/31/2006,851.0,1415.0,-36.0,416.0,-944.0,-211.0,,-67.0,-10154.0,10010.0,,-610.0,-207.0,-379.0,644.0,-6.0,,-454.0,-307.0,99.0,30.0,
06/30/2006,2067.0,2622.0,-94.0,1087.0,-1548.0,-1897.0,,-113.0,-20821.0,19849.0,-812.0,-17.0,-432.0,-413.0,644.0,-13.0,,-946.0,940.0,203.0,153.0,
09/30/2006,1578.0,1158.0,-62.0,600.0,-118.0,-1070.0,5.0,,-8901.0,7826.0,0.0,-647.0,-221.0,0.0,0.0,-6.0,,-313.0,-205.0,98.0,-139.0,
12/31/2006,1410.0,1213.0,-32.0,533.0,-304.0,1048.0,,-53.0,-7408.0,8523.0,-14.0,-2342.0,-220.0,12.0,0.0,-832.0,52.0,-511.0,-877.0,34.0,116.0,
03/31/2007,1528.0,1495.0,-48.0,210.0,-129.0,-584.0,,-78.0,-8783.0,8277.0,,-916.0,-218.0,-12.0,,-9.0,15.0,-720.0,0.0,28.0,28.0,
06/30/2007,1066.0,1403.0,-66.0,130.0,-401.0,-546.0,0.0,-72.0,-12682.0,12208.0,0.0,-606.0,-233.0,0.0,987.0,0.0,12.0,-1106.0,-360.0,94.0,-86.0,
09/30/2007,1524.0,978.0,-75.0,520.0,101.0,211.0,0.0,-62.0,-10383.0,10650.0,6.0,-1813.0,-229.0,0.0,0.0,0.0,1.0,-1199.0,-418.0,32.0,-78.0,
12/31/2007,1315.0,760.0,-68.0,559.0,64.0,804.0,,-62.0,-8291.0,9160.0,-3.0,-2004.0,-221.0,0.0,0.0,0.0,1.0,-579.0,-1189.0,-16.0,115.0,
03/31/2008,1120.0,348.0,-59.0,1252.0,-421.0,110.0,,-52.0,-12535.0,12697.0,,-1282.0,-216.0,2.0,,0.0,1.0,-431.0,-679.0,41.0,-52.0,
06/30/2008,1179.0,25.0,-82.0,1545.0,-309.0,-491.0,0.0,-46.0,-10040.0,9715.0,-120.0,-310.0,-228.0,16.0,0.0,0.0,1.0,-434.0,273.0,62.0,378.0,
09/30/2008,1257.0,-923.0,-126.0,1684.0,622.0,2499.0,0.0,-55.0,-6838.0,9392.0,0.0,-4149.0,-224.0,-18.0,19.0,0.0,1.0,-453.0,-3393.0,-81.0,-393.0,
12/31/2008,354.0,-1129.0,-109.0,3167.0,-1575.0,1670.0,,-138.0,-4891.0,6699.0,0.0,-1964.0,-221.0,0.0,1.0,-1.0,0.0,-5.0,-1697.0,-41.0,60.0,
03/31/2009,1522.0,-274.0,-74.0,1316.0,554.0,1349.0,0.0,-53.0,-7560.0,8950.0,12.0,-2449.0,-220.0,0.0,0.0,,,-9.0,-2279.0,59.0,422.0,
06/30/2009,960.0,389.0,-12.0,399.0,184.0,1033.0,0.0,-51.0,-9474.0,10558.0,0.0,-2163.0,-107.0,0.0,1000.0,-1.0,,0.0,-3007.0,-48.0,-170.0,
09/30/2009,1033.0,221.0,-1.0,936.0,-123.0,79.0,0.0,-39.0,-12546.0,12664.0,0.0,-1052.0,-107.0,0.0,3.0,0.0,6.0,-6.0,-947.0,-1.0,60.0,
12/31/2009,786.0,518.0,-4.0,565.0,-293.0,979.0,0.0,-46.0,-9703.0,10728.0,0.0,-1880.0,-108.0,0.0,0.0,-751.0,,-6.0,-1023.0,8.0,-115.0,
03/31/2010,964.0,120.0,16.0,840.0,-12.0,963.0,0.0,-24.0,-7933.0,8920.0,0.0,-1835.0,-107.0,0.0,0.0,0.0,,-7.0,-1741.0,20.0,92.0,
06/30/2010,1130.0,145.0,10.0,799.0,176.0,790.0,0.0,-45.0,-6301.0,7136.0,,-1913.0,-108.0,0.0,0.0,-1.0,,-2.0,-1804.0,2.0,7.0,
09/30/2010,929.0,367.0,29.0,512.0,21.0,-82.0,0.0,-45.0,-10857.0,10813.0,7.0,-1058.0,-107.0,0.0,0.0,0.0,23.0,,-937.0,-37.0,-211.0,
12/31/2010,666.0,296.0,39.0,378.0,-47.0,661.0,0.0,-48.0,-6762.0,7471.0,0.0,-1265.0,-108.0,0.0,0.0,-1.0,2.0,-147.0,-1008.0,-3.0,62.0,
03/31/2011,726.0,519.0,31.0,417.0,-241.0,1285.0,0.0,-48.0,-10888.0,12222.0,-1.0,-1932.0,-107.0,0.0,0.0,0.0,0.0,-308.0,-1526.0,9.0,79.0,
06/30/2011,534.0,-624.0,58.0,346.0,754.0,1730.0,0.0,-58.0,-4278.0,6066.0,0.0,-2212.0,-111.0,0.0,0.0,-1.0,0.0,-239.0,-1862.0,1.0,52.0,
09/30/2011,411.0,175.0,60.0,207.0,-31.0,1790.0,0.0,-54.0,-10411.0,12253.0,2.0,-1868.0,-109.0,0.0,0.0,0.0,0.0,-315.0,-1445.0,1.0,333.0,
12/31/2011,258.0,712.0,103.0,364.0,-921.0,1356.0,0.0,-86.0,-7699.0,10058.0,-917.0,-1864.0,-108.0,0.0,7.0,-6.0,,-96.0,-1671.0,10.0,-250.0,
03/31/2012,807.0,766.0,96.0,259.0,-314.0,79.0,,-51.0,-8212.0,8343.0,-1.0,-1085.0,-106.0,,493.0,-350.0,14.0,-309.0,-814.0,-13.0,-199.0,
06/30/2012,967.0,423.0,105.0,290.0,149.0,273.0,0.0,-65.0,-6037.0,6374.0,1.0,-1246.0,-109.0,0.0,0.0,-1.0,,-284.0,-846.0,-6.0,-6.0,
09/30/2012,844.0,723.0,92.0,285.0,-256.0,145.0,0.0,-60.0,-6256.0,6448.0,13.0,-918.0,-107.0,0.0,0.0,0.0,3.0,-146.0,-707.0,39.0,71.0,
12/31/2012,436.0,394.0,95.0,119.0,-172.0,1084.0,0.0,-109.0,-6278.0,7471.0,0.0,-1356.0,-212.0,0.0,0.0,-1.0,3.0,-184.0,-994.0,32.0,164.0,
03/31/2013,740.0,709.0,87.0,182.0,-238.0,136.0,0.0,-60.0,-7735.0,7931.0,0.0,-862.0,0.0,0.0,492.0,0.0,40.0,-739.0,-668.0,13.0,14.0,
06/30/2013,813.0,434.0,93.0,352.0,-66.0,2516.0,17.0,0.0,-6664.0,9163.0,,-3515.0,-119.0,500.0,989.0,-2540.0,267.0,-158.0,-2486.0,32.0,-186.0,
09/30/2013,1518.0,316.0,66.0,912.0,224.0,-419.0,0.0,-56.0,-7569.0,7247.0,-41.0,-664.0,-118.0,-500.0,786.0,-65.0,377.0,-488.0,-696.0,40.0,435.0,
12/31/2013,1171.0,821.0,122.0,149.0,79.0,-653.0,,-91.0,-9157.0,8595.0,0.0,-912.0,-121.0,0.0,4.0,-22.0,135.0,-449.0,-532.0,73.0,-394.0,
03/31/2014,474.0,600.0,98.0,315.0,-539.0,1376.0,0.0,-55.0,-8104.0,9537.0,-2.0,-1355.0,-125.0,0.0,0.0,-1.0,815.0,-1115.0,-681.0,-248.0,495.0,
06/30/2014,727.0,645.0,91.0,-116.0,107.0,-355.0,0.0,-69.0,-11523.0,10857.0,380.0,-653.0,-138.0,0.0,0.0,-354.0,168.0,-142.0,-575.0,388.0,-281.0,
09/30/2014,1364.0,781.0,88.0,-181.0,676.0,963.0,0.0,-83.0,-16993.0,18039.0,0.0,-2331.0,-153.0,0.0,0.0,-651.0,4.0,-932.0,-649.0,50.0,-4.0,
12/31/2014,671.0,824.0,89.0,62.0,-304.0,-363.0,0.0,-81.0,-10024.0,9742.0,0.0,-536.0,-148.0,0.0,0.0,0.0,19.0,-112.0,-357.0,62.0,-228.0,
03/31/2015,566.0,677.0,87.0,26.0,-224.0,1073.0,0.0,-59.0,-11205.0,12337.0,0.0,-1380.0,-147.0,0.0,0.0,0.0,90.0,-1010.0,-311.0,-2.0,259.0,
06/30/2015,737.0,355.0,92.0,-21.0,311.0,-19.0,0.0,-74.0,-9178.0,9233.0,0.0,-829.0,-154.0,0.0,0.0,-9.0,62.0,-414.0,-314.0,0.0,-111.0,
09/30/2015,1383.0,650.0,96.0,72.0,565.0,41.0,,-86.0,-8371.0,8498.0,,-1324.0,-151.0,,,-11.0,13.0,-792.0,-384.0,1.0,100.0,
12/31/2015,930.0,489.0,96.0,412.0,-67.0,-353.0,0.0,-84.0,-9694.0,9425.0,0.0,-987.0,-147.0,,0.0,0.0,23.0,-484.0,-266.0,-113.0,-410.0,
03/31/2016,714.0,246.0,91.0,330.0,47.0,96.0,0.0,-52.0,-9058.0,9206.0,0.0,-774.0,-144.0,0.0,0.0,-16.0,42.0,-456.0,-231.0,31.0,36.0,
06/30/2016,644.0,271.0,97.0,95.0,181.0,80.0,0.0,-68.0,-8646.0,8794.0,,-809.0,-154.0,0.0,0.0,0.0,50.0,-448.0,-260.0,3.0,-85.0,
09/30/2016,1384.0,520.0,97.0,62.0,705.0,-834.0,0.0,-70.0,-11622.0,10858.0,,-607.0,-153.0,0.0,0.0,0.0,56.0,-250.0,-261.0,1.0,-57.0,
12/31/2016,1251.0,840.0,97.0,159.0,155.0,-1868.0,0.0,-123.0,-8255.0,6510.0,0.0,664.0,-151.0,,1236.0,-1.0,48.0,-183.0,-286.0,1.0,47.0,
03/31/2017,857.0,695.0,119.0,51.0,-8.0,-280.0,0.0,-74.0,-10184.0,11334.0,-1356.0,-571.0,-151.0,0.0,0.0,0.0,67.0,0.0,-226.0,-261.0,6.0,
06/30/2017,491.0,579.0,119.0,3.0,-210.0,337.0,0.0,-72.0,-9619.0,10028.0,0.0,-788.0,-164.0,0.0,0.0,0.0,41.0,0.0,-216.0,-449.0,40.0,
09/30/2017,1866.0,666.0,120.0,-41.0,1121.0,-1127.0,0.0,-70.0,-9379.0,8322.0,0.0,-531.0,-163.0,0.0,0.0,0.0,24.0,-191.0,-207.0,6.0,208.0,
12/31/2017,1100.0,1249.0,125.0,123.0,-397.0,-140.0,0.0,-83.0,-9493.0,9436.0,0.0,-1033.0,-163.0,0.0,0.0,0.0,3.0,-647.0,-216.0,-10.0,-73.0,
03/31/2018,626.0,1006.0,122.0,318.0,-820.0,-1251.0,0.0,-62.0,-13794.0,12610.0,-5.0,458.0,-161.0,0.0,498.0,0.0,558.0,-260.0,-239.0,62.0,-167.0,
06/30/2018,1464.0,717.0,126.0,91.0,530.0,-60.0,0.0,-66.0,-12267.0,12278.0,-5.0,-1365.0,-192.0,0.0,0.0,-401.0,0.0,-551.0,-252.0,31.0,39.0,
09/30/2018,1728.0,979.0,128.0,-176.0,797.0,-1145.0,0.0,-67.0,-12325.0,11247.0,0.0,-612.0,-199.0,0.0,0.0,0.0,65.0,-251.0,-227.0,0.0,-29.0,
12/31/2018,1357.0,-542.0,135.0,1464.0,300.0,737.0,0.0,-82.0,-9160.0,10527.0,-548.0,-2055.0,-196.0,0.0,1.0,0.0,7.0,-1626.0,-239.0,-2.0,39.0,
03/31/2019,714.0,1292.0,157.0,-453.0,-282.0,-263.0,,-80.0,-10964.0,10799.0,-18.0,-399.0,-189.0,,,,0.0,-5.0,-204.0,-1.0,52.0,
06/30/2019,1348.0,851.0,160.0,-50.0,387.0,-879.0,0.0,-93.0,-12038.0,11252.0,0.0,-421.0,-196.0,0.0,492.0,-317.0,0.0,-283.0,-168.0,51.0,48.0,
09/30/2019,1833.0,931.0,159.0,158.0,585.0,-2093.0,0.0,-120.0,-10135.0,8162.0,0.0,248.0,-197.0,0.0,0.0,-1.0,1220.0,-648.0,-155.0,29.0,-12.0,
12/31/2019,1234.0,1773.0,171.0,-771.0,61.0,428.0,0.0,-140.0,-8198.0,8766.0,0.0,-1911.0,-205.0,0.0,0.0,0.0,314.0,-1931.0,-139.0,50.0,-249.0,
03/31/2020,1027.0,549.0,155.0,949.0,-626.0,68.0,0.0,-65.0,-18867.0,19000.0,0.0,-1095.0,-188.0,0.0,0.0,0.0,8.0,-702.0,-225.0,12.0,0.0,
06/30/2020,1849.0,1250.0,163.0,-512.0,948.0,-1026.0,0.0,-101.0,-9162.0,8236.0,1.0,-614.0,-199.0,,0.0,0.0,,-75.0,-72.0,-268.0,209.0,
