Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1989,-1.527,3.429,3.739,-0.323,,,-0.323,-8.372,,,,-8.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1989,8.559,4.825,3.758,-0.323,,,-0.323,0.299,,,,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,-3.922,3.367,4.529,-0.324,,,-0.324,-11.494,,,,-11.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,-1.793,2.436,8.043,-0.323,,,-0.323,-11.949,,,,-11.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.793,,,
09/30/1990,-13.073,0.969,4.833,-0.324,,,-0.324,-18.551001,,,,-18.551001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,0.29,0.173,5.469,-0.323,,,-0.323,-5.029,,,,-5.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,23.278999,-11.473,5.195,-0.324,,,-0.324,29.881001,,,,29.881001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,26.215,-9.433,4.982,-0.323,,,-0.323,30.989,,,,30.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.215,,,
09/30/1991,-3.635,-1.345,5.62,-0.324,,,-0.324,-7.586,,,,-7.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,2.333,1.479,5.609,-0.323,,,-0.323,-4.432,,,,-4.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-2.849,1.711,5.878,-0.323,,,-0.323,-10.115,,,,-10.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,-2.261,1.642,6.328,-0.324,,,-0.324,-9.907,,,,-9.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.261,,,
09/30/1992,-10.418,-1.364,6.355,-0.323,,,-0.323,-15.086,,,,-15.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,15.977,3.335,6.001,-0.324,,,-0.324,6.965,,,,6.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,-3.898,4.001,6.205,-0.323,,,-0.323,-13.781,,,,-13.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,21.033,5.274,5.812,-0.324,,,-0.324,10.271,,,,10.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.033,,,
09/30/1993,-10.147,1.044,6.979,-0.323,,,-0.323,-17.847,,,,-17.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,-0.511,6.819,8.376,-0.323,,,-0.323,-15.383,,,,-15.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,-8.141,8.179,8.565,-0.324,,,-0.324,-24.561001,,,,-24.561001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,2.48,9.622,9.632,-0.323,,,-0.323,-16.451,,,,-16.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,
09/30/1994,-13.946,4.15,9.613,-0.324,,,-0.324,-27.385,,,,-27.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,18.434999,11.944,10.275,-0.323,,,-0.323,-3.461,,,,-3.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,-3.135,11.372,15.627,-0.324,,,-0.324,-29.809999,,,,-29.809999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1995,35.541,13.695,10.229,-0.323,,,-0.323,11.94,,,,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.541,,,
09/30/1995,-37.338001,5.904,13.728,-0.323,,,-0.323,-56.646999,,,,-56.646999,,,-13.424,,,,-13.424,,,,,,,,,,13.424,,,,,,,,,,,,,,,
12/31/1995,15.828,15.462,13.996,-0.323,,,-0.323,-13.307,,,,-13.307,,,-20.232,,,,-20.232,,,,,,,,,,20.232,,,,,,,,,,,,,,,
03/31/1996,6.952,13.887,11.953,-0.323,,,-0.323,-18.565001,,,,-18.565001,,,-19.518999,,,,-19.518999,,,,,,,,,,19.518999,,,,,,,,,,,,,,,
06/30/1996,-5.832,16.789,12.335,7.285,,,7.285,-42.241001,,,,-42.241001,,-27.379,-27.379,,,,-27.379,,,,,,,,,,0.0,,,,,,,,,,,,-33.211,,,
09/30/1996,-22.436001,7.569,13.583,0.0,,,0.0,-43.588001,,,,-43.588001,,,-13.741,,,,-13.741,,,,,,,,,,13.741,,,,,,,,,,,,,,,
12/31/1996,20.986,19.556,13.913,0.0,,,0.0,-12.483,,,,-12.483,,,-18.524,,,,-18.524,,,,,,,,,,18.524,,,,,,,,,,,,,,,
03/31/1997,19.837999,10.324,12.539,0.0,,,0.0,-3.025,,,,-3.025,,,-18.329,,,,-18.329,,,,,,,,,,18.329,,,,,,,,,,,,,,,
06/30/1997,44.396,17.382999,13.058,10.449,,,10.449,3.506,,,,3.506,,-17.784,-17.784,,,,-17.784,,,,,,,,,,0.0,,,,,,,,,,,,26.612,,,
09/30/1997,-26.535,4.924,14.984,0.0,,,0.0,-46.443001,,,,-46.443001,,-58.109001,-14.646,0.0,,,-14.646,,,0.0,0.0,0.0,,,,,-43.463001,88.897003,-0.924,88.847003,,,,0.974,0.974,0.0,0.0,,4.253,,,
12/31/1997,27.077,15.952,14.981,0.0,,,0.0,-3.856,,,,-3.856,,-43.806999,-15.053999,4.489,,,-19.542999,,,0.0,0.0,0.0,,,,,-28.753,32.306001,-0.929,31.061001,,,,2.174,2.174,0.0,0.0,,15.576,,,
