Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1994,1.75,3.774,2.117,2.38,,,2.38,-6.521,,,,-6.521,,,-1.524,,,,-1.524,,,,,,,,,,1.524,,,,,,,,,,,,,,,
12/31/1994,-1.028,4.295,2.575,-2.721,,,-2.721,-5.177,,,,-5.177,,,-3.405,,,,-3.405,,,,,,,,,,3.405,,,,,,,,,,,,,,,
03/31/1995,18.209,4.459,3.377,1.874,,,1.874,8.499,,,,8.499,,,-4.037,,,,-4.037,,,,,,,,,,4.037,,,,,,,,,,,,,,,
06/30/1995,10.821001,5.076,3.778,4.589,,,4.589,-2.622,,,,-2.622,,-2.86,-2.86,,,,-2.86,,,,,,,,,,0.0,,,,,,,,,,,,7.961001,,,
09/30/1995,0.202,5.661,4.275,-0.715,,,-0.715,-9.019,,,,-9.019,,-6.946,-6.946,,,,-6.946,,,,,,,,,,0.0,,,,,,,,,,,,-6.744,,,
12/31/1995,-3.274,5.072,3.014,-7.419,,,-7.419,-3.941,,,,-3.941,,-15.816,-15.816,,,,-15.816,,,,,,,,,,0.0,,,,,,,,,,,,-19.09,,,
03/31/1996,14.086,5.735,3.456,1.927,,,1.927,2.968,,,,2.968,,-13.521,-13.521,,,,-13.521,,,,,,,,,,0.0,,,,,,,,,,,,0.565,,,
06/30/1996,-4.352,7.288,4.286,-7.478,,,-7.478,-8.448,,,,-8.448,,-7.120999,-7.120999,,,,-7.120999,,,,,,,,,,0.0,,,,,,,,,,,,-11.472999,,,
09/30/1996,9.1,8.533,6.597,-0.035,,2.654,-2.689,-5.995,-2.172,0.814,-5.301,0.664,,-23.632,-9.122,0.0,,,-9.122,,,0.0,,0.0,,,,,-14.51,6.319,0.0,-6.676,,,,0.769,0.769,0.0,12.226,,-8.213,,,
12/31/1996,12.239,11.676,7.127,-6.093,,,-6.093,-1.533,,,,-1.533,,,-8.266,,,,-8.266,,,,,,,,,,8.266,,,,,,,,,,,,,,,
03/31/1997,21.929001,12.738,9.19,-5.709,,,-5.709,5.71,,,,5.71,,,-10.147,,,,-10.147,,,,,,,,,,10.147,,,,,,,,,,,,,,,
06/30/1997,21.63,13.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.63,,,
09/30/1997,5.524,11.009,8.609,-13.659,,2.959,-16.618,-2.876,-4.487,0.471,-0.577,1.717,,4.046,-6.576,0.0,,,-6.576,,,12.596,12.596,0.0,,,,,-1.974,-14.993,0.0,-14.939,,,,0.0,0.0,0.0,-0.054,,-5.423,,,
