Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1993,733.539978,,-655.530029,,78.009949,,-58.266998,,,19.743,12.688999,,7.868,,,-20.556999,32.431999,-13.46,18.972,0.0,,,18.971999,-0.707,18.265356,0.0,,18.265356,18.265356,,3.568127,5.1,5.1,5.1,3.568127,5.1,5.1,5.1,
04/01/1994,469.644989,,-392.526001,,77.118988,,-49.730999,,,27.388,-0.559999,,8.216,,,-7.656,26.828001,-10.402,16.426001,0.0,,,16.426001,-1.023,15.403,0.0,,15.403,15.403,,3.5731,4.3,4.3,,3.5731,4.3,4.3,4.3,
06/30/1994,571.247009,,-494.0,,77.247009,,-49.410999,,,27.836,-1.177,,8.847,,,-7.67,26.659,-8.966,17.693001,0.0,,,17.693001,-1.034,16.659,0.0,,16.659,16.659,,3.5799,4.7,4.7,,3.5799,4.7,4.7,4.7,
09/30/1994,533.598999,,-458.56601,,75.03299,,-47.022999,,,28.01,-2.666,,8.456,,,-5.79,25.344,-9.563,15.781,0.0,,,15.781,-1.097,14.684,0.0,,14.684,14.684,,3.5807,4.1,4.1,,3.5807,4.1,4.1,4.1,
12/31/1994,659.950012,,-564.801025,,95.148987,,-57.279999,,,37.868999,-4.821,,9.459,,,-4.638,33.047999,-12.526,20.521999,0.0,,,20.521999,-1.858,18.664,0.0,,18.664,18.664,,3.5813,5.2,5.2,5.2,3.5813,5.2,5.2,5.2,
03/31/1995,635.992981,,-546.22699,,89.765991,,-54.130001,,,35.636002,-6.244,,11.093,,,-4.849,29.392001,-10.349,19.042999,0.0,,,19.043001,-1.163,17.879999,0.0,,17.879999,17.879999,,3.5819,5.0,5.0,,3.5819,5.0,5.0,5.0,
06/30/1995,678.732971,,-587.828979,,90.903992,,-56.778999,,,34.125,-5.656,,11.338,,,-5.682,28.469,-8.938,19.531,0.0,,,19.531,-0.641,18.889999,0.0,,18.889999,18.889999,,3.5846,5.3,5.3,,3.5846,5.3,5.3,5.3,
09/30/1995,779.937988,,-683.067993,,96.869995,,-58.75,,,38.119999,-6.158,,11.745,,,-5.587,31.961999,-13.618,18.344,0.0,,,18.343999,-1.134,17.209999,0.0,,17.209999,17.209999,,3.5866,4.8,4.8,,3.5866,4.8,4.8,4.8,
12/31/1995,947.513,,-825.166016,,122.346984,,-80.709999,,,41.637001,-57.307,,14.835,,,42.472,-15.669999,-8.224,-23.893999,0.0,,,-23.893999,-1.552,-25.445999,0.0,,-25.445999,-25.445999,,3.7755,-6.7,-6.7,-6.7,3.7755,-6.7,-6.7,-6.7,
03/29/1996,843.916016,,-726.642029,,117.273987,,-72.622002,,,44.652,-7.679,,13.802,,,-6.123,36.973001,-12.271,24.702,0.0,,,24.702001,-1.266,23.436001,0.0,,23.436001,23.436001,,4.0513,5.8,5.8,5.8,4.0715,5.8,5.8,5.8,
06/28/1996,970.534973,,-853.039978,,117.494995,,-67.088997,,,50.405998,-10.292001,,16.547001,,,-6.255,40.113997,-13.632,26.482,0.0,,,26.481997,-1.417,25.065001,0.0,,25.065001,25.065001,,4.0596,6.2,6.2,6.2,4.079,6.1,6.1,6.1,
09/27/1996,960.911987,,-832.901001,,128.010986,,-74.783997,,,53.227001,-11.785,,14.335,,,-2.55,41.442001,-16.177,25.264999,0.0,,,25.265001,-1.3,23.965,0.0,,23.965,23.965,,4.0621,5.9,5.9,5.9,4.0798,5.9,5.9,5.9,
12/31/1996,1230.140015,,-1098.386963,,131.753052,,-82.426003,,,49.327,-35.807001,,10.256,,,25.551001,13.519999,-2.546,10.974,0.0,,,10.973999,-1.2,9.774,0.0,,9.774,9.774,,4.064,2.4,2.4,6.2,4.0767,2.4,2.4,6.2,
03/31/1997,965.114014,,-854.515015,,110.598999,,-70.917,,,39.681999,-6.321,,13.669,,,-7.348,33.361,-13.14,20.221001,0.0,,,20.220999,,20.221001,0.0,,20.221001,20.221001,,4.0642,5.0,5.0,5.0,4.0782,5.0,5.0,5.0,
06/30/1997,1030.634033,,-959.354004,,71.280029,,-73.067001,,,-1.787,38.647002,,13.669,,,-52.316002,36.860002,-14.274,22.586,0.0,,,22.586002,,22.586,0.0,,22.586,22.586,,4.0643,5.6,5.6,2.4,4.0776,5.6,5.6,2.4,
09/26/1997,1029.994019,,-1019.164978,,10.829041,,-63.368,,,-52.539001,2.609,,13.669,,,-16.278,-49.930001,14.954,-34.976002,0.0,,,-34.976001,,-34.976002,0.0,,-34.976002,-34.976002,,4.0688,-8.6,-8.6,1.2,4.0688,-8.6,-8.6,1.2,
12/26/1997,1034.223022,,-958.963989,,75.259033,,-60.674,,,14.585,-15.36,,13.668,,,1.692,-0.775,-1.432,-2.207,0.0,,,-2.207,,-2.207,0.0,,-2.207,-2.207,,4.0734,-0.5,-0.5,2.2,4.0734,-0.5,-0.5,2.2,
03/27/1998,1027.96106,,-941.833984,,86.127075,,-56.414001,,,29.712999,-8.488999,,16.868999,,,-8.38,21.224,-7.939,13.285,0.0,,,13.285,,13.285,0.0,,13.285,13.285,,4.0735,3.3,3.3,3.3,4.0742,3.3,3.3,3.3,
06/27/1998,1033.824951,,-949.004028,,84.820923,,-60.485001,,,24.336,-2.796,,15.573,,,-12.777,21.540001,-8.695,12.845,0.0,,,12.845001,,12.845,0.0,,12.845,12.845,,4.0737,3.2,3.2,5.0,4.0744,3.2,3.2,5.0,
09/25/1998,1081.149048,,-994.091003,,87.058045,,-62.094002,,,24.964001,-44.032002,,18.273001,,,25.759001,-19.068001,-55.182999,-74.250999,0.0,,,-74.251,,-74.250999,0.0,,-74.250999,-74.250999,,4.0727,-18.2,-18.2,5.1,4.0727,-18.2,-18.2,5.1,
12/25/1998,1393.829956,,-1281.328003,,112.501953,,-74.407997,,,38.094002,-14.001,,11.82,,,2.181,24.093002,-7.478,16.615,0.0,,,16.615002,,16.615,0.0,,16.615,16.615,,4.0717,4.1,4.1,4.7,4.0717,4.1,4.1,4.7,
03/26/1999,998.77002,,-913.229004,,85.541016,,-55.212002,,,30.329,-8.794999,,18.552999,,,-9.758,21.534001,-6.131,15.403,0.0,,,15.403001,,15.403,0.0,0.0,15.403,15.403,,4.073,3.8,3.8,4.1,4.073,3.8,3.8,4.1,
06/25/1999,854.958008,,-788.294983,,66.663025,,-59.042999,,,7.62,3.325,,11.392,,,-14.717,10.945,-5.56,5.385,0.0,,,5.385,,5.385,0.0,0.0,5.385,5.385,,4.0732,1.3,1.3,3.8,4.0743,1.3,1.3,3.8,
09/24/1999,940.062012,,-877.476013,,62.585999,,-60.886002,,,1.7,-31.319999,,19.021999,,,12.298,-29.619999,6.71,-22.91,0.0,,,-22.909999,,-22.91,0.0,0.0,-22.91,-22.91,,4.0746,-5.6,-5.6,3.3,4.0746,-5.6,-5.6,3.3,
12/31/1999,1073.23999,,-990.195984,,83.044006,,-60.408001,,,22.636,-216.020993,,4.953,,,211.067993,-193.384994,51.872002,-141.513,0.0,,,-141.512992,,-141.513,0.0,0.0,-141.513,-141.513,,4.0746,-34.7,-34.7,3.1,4.0746,-34.7,-34.7,3.1,
03/26/2000,822.036011,,-741.557983,,80.478027,,-54.549,,,25.929001,-12.688,,20.886,,,-8.198,13.241001,-5.317,7.924,0.0,,,7.924001,,7.924,0.0,0.0,7.924,7.924,,4.0776,1.9,1.9,1.9,4.0777,1.9,1.9,1.9,
06/30/2000,1004.979004,,-923.122986,,81.856018,,-55.388,,,26.468,-14.354,,18.055,,,-3.701,12.114,-3.915,8.199,0.0,,,8.199,,8.199,0.0,0.0,8.199,8.199,,4.0795,2.0,2.0,2.0,4.0808,2.0,2.0,2.0,
09/29/2000,1008.349976,,-926.573975,,81.776001,,-53.696999,,,28.079,-14.854001,,22.103001,,,-7.249,13.225,-3.528,9.697,0.0,,,9.697,,9.697,0.0,0.0,9.697,9.697,,4.0805,2.4,2.4,2.4,4.0815,2.4,2.4,2.4,
12/29/2000,1055.995972,,-973.892029,,82.103943,,-58.476002,,,23.628,-8.942,,6.46,,,2.482,14.686,-2.804,11.882,0.0,,,11.882,,11.882,0.0,0.0,11.882,11.882,,4.0814,2.9,2.9,2.9,4.0814,2.9,2.9,2.9,
03/30/2001,682.643005,,-607.684998,,74.958008,,-52.112,,,22.846001,-13.719999,,16.827999,-3.438,,0.33,9.126002,-2.152,6.974,0.0,,,6.974002,,6.974,0.0,0.0,6.974,6.974,,4.0835,1.7,1.7,1.7,4.1145,1.7,1.7,1.7,
06/30/2001,826.882019,,-742.460999,,84.421021,,-60.359001,,,24.062,-19.872,,15.434,-2.834,,7.272,4.19,-4.532,-0.342,0.0,,,-0.342,,-0.342,0.0,0.0,-0.342,-0.342,,4.0891,-0.1,-0.1,1.8,4.1251,-0.1,-0.1,1.8,
09/28/2001,808.797974,,-740.40802,,68.389954,,-46.226002,,,22.164,-23.171,,18.719999,-2.04,,6.491,-1.007,1.118,0.111,0.0,,,0.111,,0.111,0.0,0.0,0.111,0.111,,4.0884,0.0,0.0,0.3,4.0971,0.0,0.0,0.3,
12/31/2001,1050.495995,,-1073.471002,,-22.975007,,-67.41,,,-90.385001,-170.664001,26.271,13.629001,-0.748,0.0,157.783,-261.049002,-116.979,-378.028,0.0,,,-378.028002,31.928,-346.1,0.0,0.0,-346.1,-346.1,,4.088,-84.7,-84.7,-84.7,4.09235,-84.7,-84.7,-84.7,
03/25/2002,806.028992,,-711.932007,,94.096985,,-54.257999,,,39.839001,-20.915999,16.903999,16.903999,,,4.012,18.923001,-5.884,13.039,150.5,,,-137.460999,-38.648998,-176.110001,,,-176.110001,-176.110001,,4.092,-43.000002,-6.3,-6.3,4.092,-43.000002,-6.3,-6.3,
06/28/2002,958.901001,,-895.546997,,63.354004,,-57.706001,,,5.648,-84.875998,15.053,15.053,,,69.822998,-79.227999,-4.695,-83.922997,,,,-83.922999,-2.073,-85.996002,,,-85.996002,-85.996002,,4.0945,-20.999999,-20.999999,-20.999999,4.0945,-20.999999,-20.999999,-20.999999,
09/24/2002,814.187012,,-857.927002,,-43.73999,,-53.844002,,,-97.584,-44.171,16.903999,16.903999,,,27.267,-141.754999,-8.3,-150.054993,,,,-150.054999,-0.955,-151.009995,,,-151.009995,-151.009995,,4.0963,-36.900001,-36.900001,-36.900001,4.0963,-36.900001,-36.900001,-36.900001,
12/27/2002,980.365,,-961.504,,18.861,,-60.716,,,-41.855,-74.47,12.801,17.557,-4.756,,61.669,-116.325,4.222,-112.103,0.0,,,-112.103,,-112.103,0.0,0.0,-112.103,-112.103,,4.0999,-27.3,-27.3,-7.6,4.0999,-27.3,-27.3,-7.6,
03/28/2003,784.09198,,-727.129028,,56.962952,,-51.740002,,,5.223,-16.262001,17.422001,17.422001,,,-1.16,-11.039001,-7.458,-18.497,0.0,,,-18.497001,-1.323,-19.82,0.0,0.0,-19.82,-19.82,,4.1035,-4.8,-4.8,-1.8,4.1035,-4.8,-4.8,-1.8,
06/27/2003,922.237976,,-859.215027,,63.022949,,-47.388,,,15.635,-35.003,18.41,18.41,,,16.593,-19.368,-6.935,-26.302999,0.0,,,-26.303,-3.035,-29.337999,0.0,0.0,-29.337999,-29.337999,,4.1044,-7.2,-7.2,-0.6,4.1044,-7.2,-7.2,-0.6,
09/26/2003,886.572998,,-806.494019,,80.078979,,-45.978001,,,34.101002,-54.974001,21.364,21.364,,,33.610001,-20.872999,-5.286,-26.159,0.0,,,-26.158999,-0.738,-26.896999,0.0,0.0,-26.896999,-26.896999,,4.1041,-6.5,-6.5,-2.4,4.1041,-6.5,-6.5,-2.4,
12/26/2003,1130.912,,-1048.504,,82.408,,-54.843,,,27.565,-80.207,20.158,20.158,,,60.049,-52.642,-27.747,-80.389,0.0,,,-80.389,-0.619,-81.008,0.0,0.0,-81.008,-81.008,,4.1058,-19.8,-19.8,-10.0,4.1058,-19.8,-19.8,-10.0,
03/26/2004,666.359009,,-591.146973,,75.212036,,-57.183998,,,18.028,-7.9,25.431999,25.431999,,,-17.532,10.128,-13.444,-3.316,0.0,,,-3.316,-0.982,-4.298,0.0,0.0,-4.298,-4.298,,4.1055,-1.05,-1.05,0.87,4.1055,-1.05,-1.05,0.87,
06/25/2004,669.840027,,-528.994019,,140.846008,,-56.458,,,84.388,-32.806001,25.648001,25.648001,,,7.158,51.582,-19.757999,31.823999,,,,31.824,-1.989,29.834999,,,29.834999,29.834999,,4.1055,7.3,7.3,7.3,5.415,6.1,6.1,6.1,
09/24/2004,720.554016,,-673.487,,47.067017,,-54.860001,,,-7.793,-196.252001,26.474001,26.474001,,,169.778,-204.045001,-9.484,-213.529007,0.0,,,-213.529001,-1.941,-215.470001,0.0,0.0,-215.470001,-215.470001,,4.1745,-51.599998,-51.599998,-21.900001,4.1745,-51.599998,-51.599998,-21.900001,
12/31/2004,639.392029,,-588.341003,,51.051025,,-60.459999,,,-9.409,-75.528,,17.068001,,,58.459999,-84.937,-10.436,-95.373001,0.0,,,-95.373,0.012,-95.361,0.0,0.0,-95.361,-95.361,,25.844,-3.69,-3.69,-0.615,25.844,-3.69,-3.69,-0.615,
04/01/2005,523.065002,,-445.053986,,78.011017,,-55.216999,,,22.794001,-12.574,14.748,14.748,,,-2.174,10.220001,-7.971,2.249,0.0,,,2.249,-1.009,1.24,0.0,0.0,1.24,1.24,,83.505997,0.015,0.015,0.015,96.197998,0.01,0.01,0.01,
07/01/2005,526.018005,,-415.891998,,110.126007,,-58.085999,,,52.040001,-9.284,11.874,14.074,-2.2,,-2.59,42.756001,-13.1,29.656,0.0,,,29.656,-1.777,27.879,0.0,0.0,27.879,27.879,,86.829872,0.315,0.315,0.315,99.404114,0.275,0.275,0.275,
09/30/2005,532.356018,,-434.406006,,97.950012,,-50.974998,,,46.974998,-44.164,12.59,12.59,,,31.573999,2.810999,-17.4,-14.589,0.0,,,-14.589001,-2.117,-16.705999,0.0,0.0,-16.705999,-16.705999,,94.391464,-0.175,-0.175,0.095,94.391464,-0.175,-0.175,0.1,
12/31/2005,618.515991,,-558.260986,,60.255005,,-25.219,,,35.035999,-156.622001,50.618,9.206,,0.0,106.004001,-121.586001,-1.097,-122.682999,0.0,,,-122.683001,0.521,-122.162003,0.0,0.0,-122.162003,-122.162003,,108.103973,-1.13,-1.13,-0.47,108.103973,-1.13,-1.13,-0.47,
03/31/2006,645.84198,,-565.523987,,80.317993,,-50.139,,,30.179001,0.329,7.947,7.947,,,-8.276,30.508001,-16.266001,14.242,0.0,,,14.242,0.389,14.631,0.0,0.0,14.631,14.631,,126.13887,-0.04,-0.04,0.115,126.13887,-0.04,-0.04,0.115,
06/30/2006,745.307007,,-613.85199,,131.455017,,-61.401001,,,70.054001,69.823999,6.788,6.788,,,-76.612,139.878,-30.075001,109.803001,0.0,,,109.802999,-1.385,108.417999,0.0,0.0,108.417999,108.417999,,133.669861,0.81,0.81,0.305,141.368835,0.765,0.765,0.29,
09/29/2006,910.580017,,-775.268005,,135.312012,,-57.666,,,77.646004,6.582,5.068,5.068,,,-11.65,84.228004,-6.146,78.082001,0.0,,,78.082004,-2.255,75.827003,0.0,0.0,75.827003,75.827003,,135.421463,0.56,0.56,0.405,142.243179,0.535,0.535,0.385,
12/29/2006,1193.31897,,-1022.981018,,170.337952,,-65.760002,,,104.578003,-10.71,5.141,5.141,,,5.569,93.868003,-29.222,64.646004,0.0,,,64.646003,-1.538,63.108002,0.0,0.0,63.108002,63.108002,,136.755341,0.46,0.46,0.625,142.894714,0.44,0.44,0.6,
03/30/2007,1152.121948,,-944.609985,,207.511963,,-55.088001,,,152.423996,-1.381,4.725,4.725,,,-3.344,151.042996,-33.909,117.134003,0.0,,,117.133996,-2.309,114.824997,0.0,0.0,114.824997,114.824997,,139.507751,0.825,0.825,0.825,143.531052,0.8,0.8,0.8,
06/29/2007,1189.765991,,-1020.919983,,168.846008,,-62.305,,,106.541,-0.751,5.211,5.211,,,-4.46,105.79,-32.976002,72.814003,0.0,,,72.813999,-0.964,71.849998,0.0,0.0,71.849998,71.849998,,141.078583,0.51,0.51,0.725,144.62204,0.495,0.495,0.705,
09/28/2007,1299.871948,,-1101.911987,,197.959961,,-62.686001,,,135.274002,31.031002,4.716,4.716,,,-35.747002,166.305004,-35.438999,130.865997,0.0,,,130.866004,-1.765,129.100998,0.0,0.0,129.100998,129.100998,,142.517532,0.905,0.905,0.845,145.092468,0.89,0.89,0.83,
12/28/2007,1465.483032,,-1295.47998,,170.003052,,-66.157997,,,103.845001,8.888,,5.203,-11.364,,-2.726999,112.733001,-34.096001,78.637001,0.0,,,78.637,-0.539,78.098,0.0,0.0,78.098,78.098,,143.540329,0.54,0.54,0.56,145.155396,0.535,0.535,0.56,
03/28/2008,1795.723999,,-1578.753052,,216.970947,,-64.896004,,,152.074997,26.210999,-4.38,6.151,-10.531,,-21.830999,178.285996,-39.75,138.535995,0.0,,,138.535996,-0.473,138.063004,0.0,0.0,138.063004,138.063004,,143.917786,0.96,0.96,0.9,145.298508,0.95,0.95,0.89,
06/27/2008,1701.021973,,-1454.80603,,246.215942,,-79.043999,,,167.171997,38.017998,-7.307,4.86,-12.167,,-30.710999,205.189995,-43.882999,161.307007,0.0,,,161.306996,-0.552,160.755005,0.0,0.0,160.755005,160.755005,,143.99408,1.12,1.12,0.99,145.421356,1.11,1.11,0.98,
09/26/2008,1718.35498,,-1489.094971,,229.26001,,-74.831001,,,154.429001,-4.625,-7.264,5.193,-12.457,,11.889,149.804001,-21.049999,128.753998,0.0,,,128.754002,-0.834,127.919998,0.0,0.0,127.919998,127.919998,,144.030563,0.89,0.89,0.9,145.1996,0.88,0.88,0.89,
12/26/2008,1639.188965,,-1435.98999,,203.198975,,-65.112,,,138.087006,-40.470001,-8.171,1.417,-9.588,,48.641002,97.617004,7.655,105.272003,0.0,,,105.272004,-5.39,99.882004,0.0,0.0,99.882004,99.882004,,132.65416,0.75,0.75,1.03,133.21283,0.75,0.75,1.03,
03/31/2009,1264.523,1264.523,-1101.771,1101.771,162.752,0.0,-70.998,69.248,1.75,91.754,0.621,1.495,4.167,-2.672,,-2.116,92.375,-18.003,74.372,0.0,0.0,0.0,74.372,-1.509,72.863,0.0,0.0,72.863,72.863,0.0,126.265903,0.58,0.58,0.58,126.747395,0.57,0.57,0.57,
06/30/2009,1308.801,1308.801,-1088.842,1088.842,219.959,0.0,-70.78,69.024,1.756,149.179,5.716,-1.124,1.302,-2.426,,-4.592,154.895,-27.561,127.334,0.0,0.0,0.0,127.334,-5.13,122.204,0.0,0.0,122.204,122.204,0.0,126.344093,0.97,0.97,0.97,127.055178,0.96,0.96,0.96,
09/30/2009,1216.379,1216.379,-1022.542,1022.542,193.837,0.0,-77.626,75.881,1.745,116.211,1.839,1.947,4.648,-2.701,,-3.786,118.05,-22.061,95.989,0.0,0.0,0.0,95.989,-5.991,89.998,0.0,0.0,89.998,89.998,0.0,126.459865,0.71,0.71,0.71,127.399854,0.71,0.71,0.71,
12/31/2009,1266.631,1266.631,-1084.532,1084.532,182.099,0.0,-101.868,80.754,21.114,80.231,9.569,1.269,4.005,-2.736,,-10.838,89.8,-26.137,63.663,0.0,0.0,0.0,63.663,1.428,65.091,0.0,0.0,65.091,78.806,13.715,127.104838,0.51,0.51,0.620008,127.902133,0.51,0.51,0.61723,
03/31/2010,945.573,945.573,-773.491,773.491,172.082,0.747,-70.305,70.305,0.0,102.524,-5.548,2.192,4.551,-2.359,,3.356,96.976,-21.61,75.366,0.0,0.0,0.0,75.366,-3.306,72.06,0.0,0.0,72.06,69.46,-2.6,127.474887,0.57,0.57,0.544892,127.893176,0.56,0.56,0.539671,
06/30/2010,1005.496,1005.496,-857.636,857.636,147.86,0.0,-71.859,69.515,2.344,76.001,2.056,1.314,4.044,-2.73,,-3.37,78.057,-15.409,62.648,0.0,0.0,0.0,62.648,-3.79,58.858,0.0,0.0,58.858,56.908,-1.95,127.519766,0.46,0.46,0.446268,127.879276,0.46,0.46,0.444751,
09/30/2010,904.709,904.709,-764.789,764.789,139.92,1.665,-73.622,73.622,0.0,67.963,7.308,1.495,4.33,-2.835,,-8.803,75.271,-18.693,56.578,0.0,0.0,0.0,56.578,-4.858,51.72,0.0,0.0,51.72,47.1804,-4.5396,125.459735,0.41,0.41,0.37606,125.711232,0.41,0.41,0.373889,
12/31/2010,1211.941,1211.941,-1073.017,1073.017,138.924,0.0,-95.366,89.888,5.478,43.558,11.378,-0.972,2.685,-3.657,,-10.406,54.936,-18.819,36.117,0.0,0.0,0.0,36.117,-3.348,32.769,0.0,0.0,32.769,38.64695,5.87795,123.721667,0.26,0.26,0.31237,124.399275,0.26,0.26,0.307251,
03/31/2011,1036.252,1036.252,-936.997,936.997,99.255,0.0,-74.241,73.841,0.4,25.014,7.545,0.604,3.879,-3.275,,-8.149,32.559,-7.283,25.276,0.0,0.0,0.0,25.276,-2.305,22.971,0.0,0.0,22.971,21.931,-1.04,124.68006,0.18,0.18,0.175898,125.33187,0.18,0.18,0.171702,
06/30/2011,1183.878,1183.878,-1030.266,1030.266,153.612,0.0,-82.402,80.402,2.0,71.21,15.67,-1.001,3.427,-4.428,,-14.669,86.88,-19.044,67.836,0.0,0.0,0.0,67.836,-4.527,63.309,0.0,0.0,63.309,63.309,0.0,122.331265,0.52,0.52,0.52,122.847005,0.52,0.52,0.52,
09/30/2011,1131.856,1131.856,-995.792,995.792,136.064,0.0,-77.074,75.087,1.987,58.99,0.202,-2.483,3.079,-5.562,,2.281,59.192,-16.502,42.69,0.0,0.0,0.0,42.69,-5.832,36.858,0.0,0.0,36.858,36.858,0.0,118.611912,0.31,0.31,0.31,118.801481,0.31,0.31,0.31,
12/31/2011,1128.743,1128.743,-976.219,976.219,152.524,0.0,-86.18,80.666,5.514,66.344,-9.733,-3.166,2.491,-5.657,,12.899,56.611,-15.685,40.926,0.0,0.0,0.0,40.926,-1.681,39.245,0.0,0.0,39.245,37.035,-2.21,114.84397,0.34,0.34,0.322481,114.940513,0.34,0.34,0.320773,
