Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1989,,,,,,,,,100.0,,,,3.436291,3.436291,,,,,
03/31/1990,,,,,,,50.73677,60.883473,24.524731,,25.771447,16.988953,16.988953,16.988953,,34.078389,16.85717,,
06/30/1990,,,,,,,30.548361,54.185478,9.972731,,5.245309,4.133918,4.133917,4.133917,,21.18829,97.450098,,
09/30/1990,,,,,,,43.593526,49.02246,14.425214,,17.780639,11.759572,11.759572,11.759572,,33.863054,31.07774,,
12/31/1990,,,,,,,49.336024,54.931456,19.155672,,22.131019,15.297893,15.297893,15.297893,,30.875785,16.499672,,
04/01/1991,,10.962796,4.654656,8.376558,4.413736,,47.786676,42.347679,9.201564,-356.472157,23.133653,15.260256,15.260256,15.260256,,34.034389,19.733751,8.799426,
07/01/1991,,11.779252,5.145827,8.767778,4.537476,,36.282985,52.459184,12.683027,36.075949,12.364719,8.150734,8.150734,8.150734,,34.080719,44.469641,6.541061,
10/01/1991,,9.813026,4.2146,7.802166,4.076473,,26.535867,50.371175,7.468386,,3.012294,1.971825,1.971825,1.971825,,34.540754,174.40715,-7.301593,
12/31/1991,,7.493015,3.278897,6.670545,3.104261,,39.934867,48.00318,12.234371,-260.133802,11.025966,7.94011,7.94011,7.94011,,27.987169,32.7951,5.035673,
03/31/1992,,4.933171,2.177975,5.317519,3.099229,,28.438836,53.230087,6.701004,-93.372836,6.774834,4.484329,4.484329,4.484329,,33.80903,69.306154,1.51418,
06/30/1992,,12.047253,5.525839,9.190767,2.946726,,29.036991,55.894827,9.106479,,59.398446,39.286878,39.286881,39.286881,,33.858745,7.340364,11.16294,
09/30/1992,,13.836329,6.320994,10.235257,4.279507,,41.0986,58.440448,19.934699,59.035647,13.905387,9.631239,9.631239,9.631239,,30.737355,27.182082,10.075327,
12/31/1992,,14.487922,6.786844,10.633031,4.604202,,47.069736,36.869957,18.460018,88.566198,15.754425,10.941475,10.940122,10.940122,,30.549828,22.068283,11.290686,
03/31/1993,,15.027775,7.030279,10.977976,5.508258,,41.550053,45.763067,13.247518,50.484955,10.43685,6.709724,6.709724,6.709724,,35.711217,39.772727,9.050819,
06/30/1993,,6.590756,3.699366,6.773125,5.628275,,37.120487,44.433878,12.025761,75.469704,9.543265,6.240546,6.240546,6.240546,,34.607844,49.750128,3.311847,
09/30/1993,,5.833404,3.292044,5.613839,4.587094,,24.21081,50.595051,13.218953,-118.198669,13.447819,6.731801,6.731801,6.731801,,49.941316,46.729193,3.107502,
12/31/1993,,3.505917,1.490892,2.944491,2.149204,,34.368832,51.986703,2.958233,,-1.150291,-0.155445,-0.155445,-0.155445,,,,,
03/31/1994,,4.527658,2.00526,3.76396,3.053497,,36.017651,61.139401,19.667005,50.306838,16.041631,10.403946,10.403945,10.403945,,35.144089,23.725792,3.453435,
06/30/1994,,4.041675,2.144469,4.085054,3.30579,,35.671019,44.271091,9.750101,3.992583,7.541687,4.891815,4.891815,4.891815,,35.136338,45.670551,2.19582,
09/30/1994,,3.494328,1.822914,4.125383,3.141457,,13.910738,40.484027,5.08988,,3.300641,2.142283,2.142283,2.142283,,35.094933,97.513397,0.08689,
12/31/1994,,0.765198,0.316361,1.573451,0.97299,,36.710609,16.800637,-17.905755,,-21.03176,-13.908042,-13.908042,-13.908042,,,,,
03/31/1995,,-1.155452,-0.492087,,0.166724,,20.039393,41.457592,4.718518,,0.782385,0.484177,0.484176,0.484176,,38.115316,454.772436,4.099224,
06/30/1995,,-1.393175,-0.613169,,0.128489,,23.719209,43.592003,8.110824,,5.143079,3.18196,3.18196,3.18196,,38.131221,59.606792,-0.562748,
09/30/1995,,-1.229261,-0.522672,,0.334599,,22.367949,40.031345,7.176441,22.11998,4.040987,2.501214,2.501214,2.501214,,38.103879,73.323563,-0.327923,
12/31/1995,,0.991775,0.425029,1.731627,-1.034178,,-12.796258,39.993497,-29.637538,,-1.882502,-1.80271,-1.802707,-1.802707,,,,,
03/31/1996,,6.227711,2.659627,4.747225,1.524424,,32.55251,45.056692,22.248468,43.116318,21.305975,13.562697,13.562698,13.562698,,36.343224,8.862825,5.67576,
06/30/1996,,9.233876,3.952893,6.418303,3.279372,,28.670519,41.075336,16.575861,28.128113,14.249924,9.222244,9.222244,9.222244,,35.282149,11.946141,8.130784,
09/30/1996,,11.928041,3.585062,5.742059,3.627126,,19.462255,41.717559,14.075437,19.202528,9.774891,5.980751,5.980752,5.980752,,38.81516,13.177839,10.356183,
12/31/1996,,14.820076,5.694281,9.013722,8.287484,,39.82184,51.437759,22.085461,73.193362,18.211527,10.661947,10.661946,10.661946,,41.454955,7.817881,13.66146,
