Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1998,-4.829,-4.703,0.896,-0.363,,,-0.363,-0.659,,,,-0.659,,-30.24,-1.126,0.0,,,-1.126,,,0.0,0.0,0.0,,,,,-29.114,43.93,0.0,0.0,,,,43.93,43.93,0.0,0.0,,8.861,,0.0,
06/30/1998,-1.752,-4.789,0.889,-0.134,,,-0.134,2.282,,,,2.282,,12.702,-1.355,0.0,,,-1.355,,,0.0,0.0,0.0,,,,,14.057,-0.021,0.0,0.0,,,,0.117,0.117,0.0,-0.138,,10.929,,0.0,
09/30/1998,-3.992,-7.717,1.077,1.835,,,1.835,0.813,,,,0.813,,-2.505,-1.025,0.0,,,-1.025,,,0.0,0.0,0.0,,,,,-1.48,-0.133,0.0,0.0,,,,-0.134,,-0.134,0.001,,-6.63,,0.0,
12/31/1998,-1.257,-2.534,1.084,-1.298,,,-1.298,1.491,,,,1.491,,4.067,-0.907,0.0,,,-0.907,,,0.0,0.0,0.0,,,,,4.974,1.874,0.0,0.0,,,,2.295,2.295,0.0,-0.421,,4.684,,0.0,
03/31/1999,-3.348,-1.993,1.097,-0.159,,,-0.159,-2.293,,,,-2.293,,-33.973999,-2.344,0.0,,,-2.344,,,0.0,0.0,0.0,,,,,-31.629999,123.484998,0.0,0.0,,,,123.184998,123.184998,0.0,0.3,,86.163002,,0.0,
06/30/1999,3.669,-0.152,1.265,0.12,,,0.12,2.436,,,,2.436,,-22.447001,-0.705,0.0,,,-0.705,,,-7.521,0.0,-7.521,,,,,-14.221001,2.035,0.0,0.0,,,,1.926,1.926,0.0,0.109,,-16.743,,0.0,
09/30/1999,3.212,1.567,1.511,-0.244,,,-0.244,0.378,,,,0.378,,-31.950001,-1.259,0.0,,,-1.259,,,-2.598,0.0,-2.598,,,,,-28.093001,5.99,0.0,0.0,,,,5.99,5.99,0.0,0.0,,-22.747999,,0.0,
12/31/1999,11.132,4.533,1.531,-0.068,,,-0.068,5.136,,,,5.136,,-14.851,-1.711,0.0,,,-1.711,,,-16.777,0.0,-16.777,,,,,3.637001,4.643,0.0,0.0,,,,4.643,4.643,0.0,0.0,,0.924,,0.0,
03/31/2000,2.615,-26.155001,63.212002,-32.693001,,,-32.693001,-1.749,,,,-1.749,,27.02,-3.33,0.0,,,-3.33,,,-37.337997,34.705002,-72.042999,,,,,67.687998,8.366,0.0,0.0,,,,8.23,8.23,0.0,0.136,,38.000999,,0.0,
06/30/2000,64.442001,-452.937988,414.973999,54.056999,,,54.056999,48.348999,,,,48.348999,,833.169006,-13.916,0.0,,,-13.916,,,9.066,17.479,-8.413,,,,,838.019007,7.533,0.0,0.0,,,,6.981,6.981,0.0,0.552,,905.143982,,0.0,
