Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2000,45.383999,25.246,35.807999,13.331,,,13.331,-29.000999,,,,-29.000999,,-19.74,-18.098001,1.508,,,-19.606001,,,,,,,,,,-1.641999,-11.659999,0.0,-13.756,,,,2.096001,126.528,-124.431999,0.0,,13.984,,,
06/30/2000,65.049004,33.277,35.077999,19.674999,,,19.674999,-22.981001,,,,-22.981001,,-40.159,-37.418999,0.0,,,-37.418999,,,,,,,,,,-2.740002,-44.797,0.0,-44.633,,,,-0.164,0.0,-0.164,0.0,,-19.907,,,
09/30/2000,128.118,40.009,35.201,16.818,,,16.818,36.09,,,,36.09,,-27.589,-27.54,0.583,,,-28.123,,,,,,,,,,-0.049,-68.233,0.0,-68.831,,,,0.598,0.748,-0.15,0.0,,32.296,,,
12/31/2000,100.497002,63.368999,34.754002,-8.055,,,-8.055,10.429,,,,10.429,,206.389008,-42.684999,1.158,,,-43.842999,,,,,,,,,,249.074006,-335.667007,0.0,-333.001007,,,,0.899,0.899,0.0,-3.565,,-28.781,,,
03/31/2001,68.425003,27.618999,34.221001,17.782,,,17.782,-11.197,,,,-11.197,,-20.34,-19.171,0.878,,,-20.049,,,,,,,,,,-1.169,-9.706,0.0,-11.169,,,,1.463,1.463,0.0,0.0,,38.379002,,,
06/30/2001,57.438,31.259001,35.43,8.558,,,8.558,-17.809,,,,-17.809,,-43.491001,-38.330002,0.0,,,-38.330002,,,,,,,,,,-5.160999,-44.529,0.0,-42.0,,,,-2.529,0.936,-3.465,0.0,,-30.582001,,,
09/30/2001,111.182,29.154,35.579,12.632,,30.808,-18.176,33.817,-5.4,2.998,-1.797,38.016,,-37.606,-37.456,0.166,,,-37.622,,,,,,,,,,-0.15,-23.968,0.0,-0.07,,,,-23.898,2.739,-26.637,0.0,,49.608,,,
12/31/2001,77.251999,18.386,36.285999,27.129,,,27.129,-4.549,,,,-4.549,,-33.445,-31.631001,3.526,,,-35.157001,,,,,,,,,,-1.813998,-26.639,0.0,-21.0,,,,-5.639,2.587,-8.226,0.0,,17.167999,,,
03/31/2002,43.179,9.626,38.015,11.126,1.327,8.203,1.596,-15.588,-18.268,9.784,2.352,-9.456,,-24.855,-23.585,2.573,,,-26.158,,,0.0,0.0,0.0,,,,,-1.27,-23.371,0.0,-17.976,,,,-5.395,1.359,-6.754,0.0,,-5.047,,,
06/30/2002,39.714,11.595,37.239,12.181,2.685,16.842,-7.346,-21.301,-35.338,,6.32,7.717,,-26.711,-26.499,0.05,,,-26.549,,,0.0,0.0,0.0,,,,,-0.212,-0.989,0.0,0.0,,,,-0.989,1.366,-2.355,0.0,,12.014,,,
