Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1998,2483.899902,283.399994,283.399994,0.0,557.0,,,423.700012,,,,,172.699997,,,,1436.800049,322.200012,712.299988,-390.100006,27.4,,697.5,,,,,697.5,1047.100012,,151.800003,151.800003,,,,7.3,,,,,,699.800021,,,699.800021,858.900024,405.0,,,,,186.199997,,,,186.199997,591.199997,1450.100021,360.0,170.899994,,,0.0,,502.899994,1033.799988,0.0,1033.799988,2483.900009,
06/30/1998,2512.800049,277.5,277.5,0.0,497.799988,,,513.200012,,,,,166.100006,,,,1454.599976,335.799988,700.700012,-364.899994,27.700001,,694.700012,,,,,694.700012,1058.200001,,209.100006,209.100006,,,,11.5,,,,,,616.800018,,,616.800018,837.400024,425.0,,,,,194.0,,,,194.0,619.0,1456.400024,360.0,171.0,,,0.0,,525.400024,1056.400024,0.0,1056.400024,2512.800049,
09/30/1998,2603.800049,204.399994,204.399994,0.0,685.700012,,,497.5,226.0,23.0,248.5,,159.5,,,,1547.099976,341.0,724.5,-383.5,24.9,,690.799988,493.0,,,,197.799988,1056.699987,,165.5,165.5,,,,29.0,,,,,,686.299988,,,686.299988,880.799988,425.5,,,,,172.300003,,,,172.300003,597.800003,1478.599991,360.0,171.100006,,,0.0,,594.099976,1125.199982,0.0,1125.199982,2603.799973,
12/31/1998,2751.300049,402.700012,402.700012,0.0,649.0,649.0,,449.899994,116.0,21.4,312.5,102.199997,181.199997,,,,1682.800049,354.299988,757.200012,-402.899994,27.9,,686.299988,547.700012,489.799988,57.900024,,138.599976,1068.499975,,182.5,182.5,,,,6.1,,,,,,715.800025,,,715.800025,904.400024,426.100006,,,,,213.699997,,,,213.699997,639.800003,1544.200027,360.0,171.100006,,,0.0,695.900024,-19.900024,1207.100006,0.0,1207.100006,2751.300034,
03/31/1999,2717.0,370.100006,370.100006,0.0,612.900024,612.900024,,412.600006,107.800003,15.9,288.899994,80.300003,176.300003,,,,1571.900024,366.399994,781.299988,-414.899994,33.299999,,745.400024,615.200012,561.599976,53.600037,,130.200012,1145.100018,,157.0,157.0,,,,5.9,,,,,,675.1,,,675.1,838.0,425.600006,,,,,204.199997,,,,204.199997,629.800003,1467.800003,360.0,194.5,,,-11.5,733.700012,-27.5,1249.200012,0.0,1249.200012,2717.000015,
06/30/1999,2746.7,347.5,347.5,0.0,533.7,,,513.0,128.3,22.6,238.7,123.4,176.0,,,,1570.2,383.6,799.8,-416.2,35.5,,757.4,608.5,557.9,50.6,,148.9,1176.5,,223.1,223.1,,,,6.6,,,,,,632.5,,,632.5,862.2,422.5,,,,,177.5,,,,177.5,600.0,1462.2,360.0,214.0,,,-11.4,,721.9,1284.5,0.0,1284.5,2746.7,
09/30/1999,2926.600098,250.199997,250.199997,0.0,699.0,699.0,,510.399994,203.800003,25.1,281.5,0.0,189.0,,,,1648.599976,399.399994,837.599976,-438.200012,33.400002,,845.200012,693.299988,648.0,45.299988,,151.900024,1278.000008,,214.800003,214.800003,,,,111.699997,,,,,,641.700012,,,641.700012,968.200012,425.100006,,,,,184.300003,,,,184.300003,609.400009,1577.600021,360.0,211.300003,,,-20.1,831.099976,-33.312475,1348.987503,0.0,1348.987503,2926.587524,
12/31/1999,3020.600098,347.700012,347.700012,0.0,686.900024,686.900024,,463.5,123.800003,24.1,315.600006,0.0,197.0,,,,1695.099976,419.399994,875.599976,-456.200012,47.400002,,858.700012,705.700012,664.5,41.200012,,153.0,1325.500008,,228.100006,228.100006,,,,6.8,,,,,,716.800006,,,716.800006,951.700012,422.100006,,,,,196.5,,,,196.5,618.600006,1570.300018,360.0,223.300003,,,-21.200001,927.299988,-39.099987,1450.300003,0.0,1450.300003,3020.600021,
03/31/2000,2956.699951,367.600006,367.600006,0.0,606.900024,606.900024,,444.899994,98.599998,18.6,327.700012,0.0,188.800003,,,,1608.199951,438.100006,909.700012,-471.600006,56.599998,,853.799988,700.299988,664.200012,36.099976,,153.5,1348.499992,,189.0,189.0,,,,7.0,,,,,,657.200012,,,657.200012,853.200012,421.5,,,,,198.0,,,,198.0,619.5,1472.700012,360.0,235.300003,,,-30.700001,969.099976,-49.699963,1484.000015,0.0,1484.000015,2956.700027,
06/30/2000,3043.3,320.3,320.3,0.0,550.2,,,546.3,140.9,21.5,271.2,112.7,201.7,,,,1618.5,480.3,974.2,-493.9,61.4,,883.1,739.2,708.1,31.1,,143.9,1424.8,,236.5,236.5,,,,7.0,,,,,,658.3,,,658.3,901.8,418.4,,,,,202.8,,,,202.8,621.2,1523.0,360.0,239.5,,,-30.7,,951.5,1520.3,0.0,1520.3,3043.3,
09/30/2000,3137.9,233.8,233.8,,725.7,725.7,,521.5,119.8,25.4,285.4,90.9,220.7,,,,1701.7,488.9,1001.5,-512.6,62.1,,885.2,732.3,706.3,26.0,,152.9,1436.2,,222.3,222.3,,,,6.6,,,,,,700.9,,,700.9,929.8,418.1,,,,,208.8,,,,208.8,626.9,1556.7,360.0,239.6,,,-30.7,1083.2,-70.9,1581.2,,1581.2,3137.9,
12/31/2000,3245.199951,424.0,424.0,0.0,663.099976,663.099976,,498.399994,115.699997,23.9,262.0,96.800003,215.699997,,,,1801.199951,511.5,1050.900024,-539.400024,48.299999,,884.200012,728.299988,705.099976,23.200012,,155.900024,1444.000011,,223.0,223.0,,,,6.9,,,,,,687.6,,,687.6,917.5,414.299988,,,,,224.899994,,,,224.899994,639.199982,1556.699982,360.0,245.300003,,,-30.799999,1192.699951,-78.700001,1688.499954,0.0,1688.499954,3245.199936,
03/31/2001,3222.5,383.5,383.5,0.0,681.7,681.7,,488.6,108.4,26.4,269.2,84.6,213.5,,,,1767.3,527.6,1088.9,-561.3,40.5,,887.1,722.1,699.7,22.4,,165.0,1455.2,,187.8,187.8,,,,6.1,6.1,0.0,0.0,,,667.2,,,667.2,861.1,414.0,414.0,0.0,0.0,,215.9,,,,215.9,629.9,1491.0,360.0,250.1,,,-30.8,1240.1,-87.9,1731.5,0.0,1731.5,3222.5,
06/30/2001,3218.8,346.7,346.7,0.0,580.6,580.6,,630.3,172.9,24.4,433.0,0.0,181.3,,,,1738.9,528.7,1100.3,-571.6,41.0,,910.2,720.7,699.7,21.0,,189.5,1479.9,,239.8,239.8,,,,5.8,0.0,5.8,5.8,,,611.1,,,611.1,856.7,410.9,410.9,0.0,0.0,,239.1,,,,239.1,650.0,1506.7,360.0,260.7,,,-30.8,1242.7,-120.5,1712.1,0.0,1712.1,3218.8,
09/30/2001,3300.5,157.4,157.4,0.0,794.1,794.1,,647.9,155.2,20.2,369.1,103.4,196.2,,,,1795.6,551.9,1158.3,-606.4,34.0,,919.0,829.7,708.0,121.7,,89.3,1504.9,,228.7,228.7,,,,17.3,17.3,0.0,0.0,,,624.0,,,624.0,870.0,413.6,413.6,0.0,0.0,,241.2,,,,241.2,654.8,1524.8,360.0,260.5,,,-65.0,1322.0,-101.8,1775.7,0.0,1775.7,3300.5,
12/31/2001,3356.9,442.4,442.4,0.0,663.8,663.8,,560.8,117.8,22.9,307.1,113.0,198.9,,,,1865.9,564.0,1205.4,-641.4,35.3,,891.7,707.0,687.7,19.3,,184.7,1491.0,,153.4,153.4,,,,5.5,,,,,,709.9,,,709.9,868.8,407.2,,,,,257.5,,,,257.5,664.7,1533.5,360.0,262.7,,,-65.0,1373.8,-108.1,1823.4,0.0,1823.4,3356.9,
03/31/2002,3349.5,469.0,469.0,0.0,677.1,677.1,,514.9,128.7,18.7,296.1,71.4,192.6,,,,1853.6,570.0,1240.8,-670.8,33.2,,892.7,705.9,687.4,18.5,,186.8,1495.9,,191.6,191.6,,,,5.3,,,,,,666.1,,,666.1,863.0,404.4,,,,,248.6,,,,248.6,653.0,1516.0,360.0,266.1,,,-80.5,1406.8,-118.9,1833.5,0.0,1833.5,3349.5,
06/30/2002,3416.5,546.9,546.9,0.0,624.8,624.8,,544.5,117.5,27.0,400.0,0.0,211.4,,,,1927.6,580.7,1302.0,-721.3,30.3,,877.9,694.0,675.6,18.4,,183.9,1488.9,,216.4,216.4,,,,6.6,6.6,0.0,0.0,,,736.6,,,736.6,959.6,403.9,403.9,0.0,0.0,,220.9,,,,220.9,624.8,1584.4,360.0,271.2,,,-80.5,1363.7,-92.5,1821.9,10.2,1832.1,3416.5,
09/30/2002,3409.9,357.2,357.2,0.0,778.7,778.7,,580.6,109.9,26.0,327.4,117.3,214.4,,,,1930.9,579.7,1334.8,-755.1,26.8,,872.5,694.5,676.4,18.1,,178.0,1479.0,,237.6,237.6,,,,6.5,6.5,0.0,0.0,,,773.4,,,773.4,1017.5,403.6,403.6,0.0,0.0,,243.3,,,,243.3,646.9,1664.4,360.0,269.8,,,-218.6,1431.2,-96.9,1745.5,0.0,1745.5,3409.9,
12/31/2002,3565.6,654.8,654.8,0.0,694.8,694.8,,534.6,121.6,27.8,273.2,112.0,201.0,,,,2085.2,581.2,1374.2,-793.0,30.0,,869.2,693.7,676.1,17.6,,175.5,1480.4,,202.5,202.5,,,,84.0,84.0,0.0,0.0,,,907.6,,,907.6,1194.1,323.7,323.7,0.0,0.0,,255.1,,,,255.1,578.8,1772.9,360.0,270.0,,,-246.5,1488.5,-79.3,1792.7,0.0,1792.7,3565.6,
03/31/2003,3468.0,528.0,528.0,0.0,733.1,733.1,,532.4,119.1,28.5,292.7,92.1,200.4,,,,1993.9,581.2,1403.6,-822.4,29.7,,863.2,699.1,679.7,19.4,,164.1,1474.1,,185.5,185.5,,,,94.4,94.4,0.0,0.0,,,865.6,,,865.6,1145.5,274.2,274.2,0.0,0.0,,212.0,,,,212.0,486.2,1631.7,360.0,272.6,,,-296.0,1566.5,-66.8,1836.3,0.0,1836.3,3468.0,
06/30/2003,3349.9,364.1,364.1,0.0,634.2,,,599.0,137.7,34.1,427.2,0.0,247.6,,,,1844.9,607.7,1476.8,-869.1,14.0,,883.3,760.7,695.3,65.4,,122.6,1505.0,,229.9,229.9,,,,7.8,7.8,0.0,0.0,,,815.9,,,815.9,1053.6,283.6,283.6,0.0,0.0,,216.8,,,,216.8,500.4,1554.0,360.0,296.1,,,-433.0,1613.6,-53.1,1783.6,12.3,1795.9,3349.9,
09/30/2003,3700.2,482.7,482.7,0.0,841.0,841.0,,627.9,109.1,31.4,487.4,0.0,238.5,,,,2190.1,604.4,1510.7,-906.3,13.7,,892.0,762.0,695.2,66.8,,130.0,1510.1,,242.9,242.9,,,,8.6,8.6,0.0,0.0,,,895.3,,,895.3,1146.8,833.5,833.5,0.0,0.0,,203.2,,,,203.2,1036.7,2183.5,0.0,318.2,,,-445.2,1690.6,-60.0,1503.6,13.1,1516.7,3700.2,
12/31/2003,3970.2,869.9,869.9,,767.8,767.8,,574.3,104.0,27.7,306.9,135.7,246.7,,,,2458.7,621.7,1582.4,-960.7,14.0,,875.8,741.0,671.2,69.8,,134.8,1511.5,,232.9,232.9,,,,4.9,,,,,,1077.2,,,1077.2,1315.0,828.4,,,,,222.2,,,,222.2,1050.6,2365.6,,333.1,,,-452.6,1717.8,-10.1,1588.2,16.4,1604.6,3970.2,
03/31/2004,3942.1,867.8,867.8,0.0,786.7,786.7,,574.5,96.9,28.6,328.6,120.4,243.4,,,,2472.4,620.4,1545.4,-925.0,13.8,,835.5,737.1,671.5,65.6,,98.4,1469.7,,226.1,226.1,,,,5.3,5.3,0.0,0.0,,,1051.1,,,1051.1,1282.5,836.3,836.3,0.0,0.0,,164.3,,,,164.3,1000.6,2283.1,0.0,359.3,,,-531.3,1816.1,-3.1,1641.0,18.0,1659.0,3942.1,
06/30/2004,3708.1,611.6,611.6,0.0,664.9,664.9,,653.5,148.1,36.5,468.9,0.0,269.2,,,,2199.2,647.0,1567.8,-920.8,0.0,,861.9,744.2,672.3,71.9,,117.7,1508.9,,267.3,267.3,,,,73.8,,,,,,980.9,,,980.9,1322.0,461.5,461.5,0.0,0.0,,175.6,,,,175.6,637.1,1959.1,0.0,384.7,,,-548.9,1887.2,10.5,1733.5,15.5,1749.0,3708.1,
09/30/2004,3774.3,387.1,387.1,0.0,902.2,,,712.8,131.4,37.6,543.8,0.0,265.7,,,,2267.8,641.2,1607.5,-966.3,0.0,,865.3,752.6,681.2,71.4,,112.7,1506.5,,260.7,260.7,,,,77.5,77.5,0.0,0.0,,,1027.1,,,1027.1,1365.3,472.6,472.6,0.0,0.0,,187.7,,,,187.7,660.3,2025.6,0.0,374.0,,,-637.2,1982.2,17.4,1736.4,12.3,1748.7,3774.3,
12/31/2004,3954.8,577.9,577.9,0.0,844.4,844.4,,699.1,163.1,35.6,500.4,0.0,283.1,,,,2404.5,683.1,1705.3,-1022.2,12.9,,854.3,757.3,684.2,73.1,,97.0,1550.3,,293.6,293.6,,,,80.4,80.4,0.0,0.0,,,1091.6,,,1091.6,1465.6,472.8,472.8,0.0,0.0,,198.4,,,,198.4,671.2,2136.8,0.0,427.4,,,-736.6,2030.4,80.1,1801.3,16.7,1818.0,3954.8,
03/31/2005,3984.2,518.0,518.0,0.0,921.5,921.5,,723.3,141.4,31.4,550.5,0.0,267.1,,,,2429.9,690.4,1748.5,-1058.1,12.7,,851.2,756.6,684.5,72.1,,94.6,1554.3,,251.0,251.0,,,,113.8,113.8,0.0,0.0,,,1038.9,,,1038.9,1403.7,441.8,441.8,0.0,0.0,,206.4,,,,206.4,648.2,2051.9,0.0,467.8,,,-766.0,2136.6,75.4,1913.8,18.5,1932.3,3984.2,
06/30/2005,3885.8,553.3,553.3,,776.6,776.6,,768.3,149.9,43.2,403.4,171.8,204.4,,,,2302.6,694.2,1708.6,-1014.4,12.3,,876.7,792.4,720.6,71.8,,84.3,1583.2,,249.4,249.4,,,,263.6,,,,,,984.7,,,984.7,1497.7,451.1,,,,,228.4,,,,228.4,679.5,2177.2,0.0,467.7,,,-987.5,2203.2,9.4,1692.8,15.8,1708.6,3885.8,
09/30/2005,3967.7,389.5,389.5,0.0,915.2,915.2,,814.8,130.0,38.2,458.4,188.2,359.9,,,,2479.4,690.8,1743.9,-1053.1,11.7,,785.8,700.1,629.3,70.8,,85.7,1488.3,,255.1,255.1,,,,253.6,253.6,0.0,0.0,,,1031.7,,,1031.7,1540.4,444.9,444.9,0.0,0.0,,232.0,,,,232.0,676.9,2217.3,0.0,512.5,,,-1058.5,2261.7,17.9,1733.6,16.8,1750.4,3967.7,
12/31/2005,3701.0,370.3,370.3,,832.3,832.3,,726.6,133.3,35.7,388.6,169.0,272.4,,,,2201.6,693.2,1783.8,-1090.6,11.4,,794.8,706.2,633.1,73.1,,88.6,1499.4,,244.6,244.6,,,,209.6,,,,,,1076.5,,,1076.5,1530.7,441.6,,,,,222.2,,,,222.2,663.8,2194.5,,526.4,,,-1293.1,2257.9,-3.6,1487.6,18.9,1506.5,3701.0,
03/31/2006,3697.0,268.3,268.3,,900.1,900.1,,718.1,129.6,30.4,558.1,,284.0,,,,2170.5,709.0,1806.3,-1097.3,11.5,,806.0,708.3,635.9,72.4,,97.7,1526.5,,239.5,239.5,,,,119.1,,,,,,1101.8,,,1101.8,1460.4,436.3,,,,,239.9,,,,239.9,676.2,2136.6,,551.5,,,-1339.8,2317.4,9.3,1538.4,22.0,1560.4,3697.0,
06/30/2006,3784.1,368.6,368.6,0.0,771.2,771.2,,766.3,151.0,44.2,407.1,164.0,270.8,,,,2176.9,758.0,1877.4,-1119.4,13.4,,835.8,712.8,635.8,77.0,,123.0,1607.2,,264.5,264.5,,,,89.7,89.7,0.0,0.0,,,1084.0,,,1084.0,1438.2,431.8,431.8,0.0,0.0,,266.4,,,,266.4,698.2,2136.4,0.0,583.5,,,-1387.8,2361.9,64.7,1622.3,25.4,1647.7,3784.1,
09/30/2006,3946.0,180.7,180.7,,980.1,980.1,,834.0,157.7,41.3,456.8,178.2,276.6,,,,2271.4,775.8,1937.0,-1161.2,21.7,,877.1,762.8,682.6,80.2,,114.3,1674.6,,303.9,303.9,,,,204.4,,,,,,1132.1,,,1132.1,1640.4,438.6,,,,,255.8,,,,255.8,694.4,2334.8,,603.2,,,-1498.3,2420.2,63.6,1588.7,22.5,1611.2,3946.0,
12/31/2006,4041.9,251.8,251.8,,1005.1,1005.1,,783.0,159.5,40.1,413.3,170.1,287.1,,,,2327.0,807.5,2021.1,-1213.6,21.9,,885.5,763.3,683.9,79.4,,122.2,1714.9,,287.4,287.4,,,,189.9,,,,,,1240.2,,,1240.2,1717.5,439.3,,,,,251.0,,,,251.0,690.3,2407.8,,652.0,,,-1641.9,2524.8,80.6,1615.5,18.6,1634.1,4041.9,
03/31/2007,4014.2,202.0,202.0,0.0,964.9,964.9,,806.3,161.8,40.7,443.9,159.9,292.7,,,,2265.9,830.5,2066.7,-1236.2,22.2,,895.6,762.1,684.1,78.0,,133.5,1748.3,,273.0,273.0,,,,141.2,141.2,0.0,0.0,,,1233.6,,,1233.6,1647.8,1033.0,1033.0,0.0,0.0,,248.1,,,,248.1,1281.1,2928.9,0.0,756.3,,,-2391.6,2618.7,81.5,1064.9,20.4,1085.3,4014.2,
06/30/2007,4125.7,253.7,253.7,,860.5,860.5,,855.8,179.5,49.2,431.3,195.8,269.4,,,,2239.4,880.8,2112.3,-1231.5,22.2,,983.3,878.1,651.3,226.8,,105.2,1886.3,,314.7,314.7,,,,60.4,60.4,0.0,0.0,,,1125.6,,,1125.6,1500.7,1028.1,1028.1,0.0,0.0,,376.6,,,,376.6,1404.7,2905.4,,804.3,,,-2391.5,2731.5,54.7,1199.0,21.3,1220.3,4125.7,
09/30/2007,4612.9,211.4,211.4,0.0,1062.4,1062.4,,968.5,173.4,44.0,540.1,211.0,285.5,,,,2527.8,917.4,2205.2,-1287.8,22.3,,1145.4,901.1,,,,244.3,2085.1,,314.5,314.5,,,,396.3,396.3,0.0,0.0,,,1060.7,,,1060.7,1771.5,1062.4,1062.4,0.0,0.0,,534.1,,,,534.1,1596.5,3368.0,0.0,830.3,,,-2450.0,2757.5,85.6,1223.4,21.5,1244.9,4612.9,
12/31/2007,4737.2,319.5,319.5,0.0,1099.4,1099.4,,899.0,134.9,55.2,510.4,198.5,296.1,,,,2614.0,943.7,2224.3,-1280.6,22.3,,1157.2,901.0,901.0,0.0,,256.2,2123.2,,341.4,341.4,,,,198.9,198.9,0.0,0.0,,,1174.4,,,1174.4,1714.7,1073.3,1073.3,0.0,0.0,,548.3,,,,548.3,1621.6,3336.3,0.0,869.3,,,-2474.9,2875.0,104.6,1374.0,26.9,1400.9,4737.2,
03/31/2008,5052.3,410.0,410.0,0.0,1137.9,1137.9,,927.9,193.8,44.0,493.3,196.8,336.0,,,,2811.8,991.1,2324.5,-1333.4,26.8,,1222.6,901.7,901.7,0.0,,320.9,2240.5,,339.0,339.0,,,,191.7,191.7,0.0,0.0,,,1235.1,,,1235.1,1765.8,1085.8,1085.8,0.0,0.0,,613.0,,,,613.0,1698.8,3464.6,0.0,924.9,,,-2488.3,2965.1,155.7,1557.4,30.3,1587.7,5052.3,
06/30/2008,5011.2,401.7,401.7,,1038.8,1038.8,,987.2,205.4,56.8,494.7,230.3,359.5,,,,2787.2,1043.1,2393.6,-1350.5,24.1,,1156.8,900.8,708.9,191.9,,256.0,2224.0,,361.7,361.7,,,,118.7,118.7,0.0,0.0,,,1218.8,,,1218.8,1699.2,1078.2,1078.2,0.0,0.0,,554.0,,,,554.0,1632.2,3331.4,0.0,981.6,,,-2524.3,3085.1,110.8,1653.2,26.6,1679.8,5011.2,
09/30/2008,5181.7,328.8,328.8,0.0,1164.9,1164.9,0.0,1048.4,212.7,47.7,561.4,226.6,364.1,,,364.1,2906.2,1042.6,2401.7,-1359.1,22.5,22.5,1210.4,944.5,53.8,890.7,,265.9,2275.5,,1474.2,331.5,101.2,,1041.5,349.9,0.0,,,,349.9,0.0,,,0.0,1824.1,1082.0,1082.0,,,,536.1,,,,536.1,1618.1,3442.2,0.0,1120.9,2.6,1118.3,-2581.0,3136.2,40.3,1716.4,23.1,1739.5,5181.7,
12/31/2008,5322.0,728.9,728.9,0.0,1033.6,1033.6,0.0,896.6,208.3,40.2,447.5,200.6,420.7,,,420.7,3079.8,1030.9,2402.6,-1371.7,21.3,21.3,1190.0,927.4,746.9,180.5,,262.6,2242.2,,1432.8,310.3,68.3,,1054.2,248.7,248.7,,,,,0.0,,,0.0,1681.5,1406.4,1406.4,,,,554.9,,,,554.9,1961.3,3642.8,0.0,1128.9,2.6,1126.3,-2586.2,3185.7,-74.8,1653.6,25.6,1679.2,5322.0,
03/31/2009,5118.8,640.6,640.6,0.0,1031.6,1031.6,0.0,820.3,201.0,34.4,404.9,180.0,403.5,,,339.2,2896.0,1010.1,2409.9,-1399.8,20.6,20.6,1192.1,908.4,735.5,172.9,,283.7,2222.8,,1316.9,276.4,10.7,,1029.8,140.7,0.0,,,,140.7,-15.1,,,0.0,1442.5,1403.3,1403.3,,,,596.1,,,,596.1,1999.4,3441.9,0.0,1139.3,2.6,1136.7,-2586.2,3212.9,-114.7,1651.3,25.6,1676.9,5118.8,
