Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/28/2008,232.107,,,232.107,3.558,7.832,,11.39,,25.298014,,,25.298014,21.682861,,,21.682861,
09/27/2008,196.27,,7.671,203.941,3.318,0.846,,4.164,,22.074487,,0.862757,22.937244,18.911612,,0.73914,19.650751,
12/31/2008,186.359,,7.047,193.406,13.752,,,13.752,-5.303,26.220492,,0.991505,27.211997,21.901965,,0.828203,22.730168,
04/04/2009,151.233,-0.214,7.047,158.066,2.891,,,2.891,,21.771547,-0.030808,1.014488,22.755227,18.837511,-0.026656,0.877771,19.688626,
07/04/2009,156.965,,7.047,164.012,5.623,0.444,,6.067,,22.442038,,1.007543,23.449581,19.41005,,0.871421,20.281471,
10/03/2009,186.359,,7.047,193.406,5.737,8.015,,13.752,,26.376135,,0.99739,27.373525,22.910297,,0.866333,23.77663,
12/31/2009,203.012,,7.047,210.059,3.155,,,3.155,,28.507756,,0.989568,29.497324,24.44517,,0.848546,25.293716,
04/03/2010,216.316,,7.047,223.363,2.968,,,2.968,,30.00559,,0.977502,30.983092,26.158071,,0.85216,27.010231,
07/03/2010,214.03,1.868,5.597,221.495,2.894,,,2.894,,29.699453,0.259209,0.776657,30.735319,25.420598,0.221865,0.664762,26.307225,
10/02/2010,210.733,,5.597,216.33,8.48,0.578,,9.058,,28.866269,,0.766679,29.632948,23.977885,,0.636845,24.61473,
12/31/2010,16.199,195.951,5.597,217.747,3.427,,,3.427,,2.218944,26.841426,0.766679,29.827049,1.843175,22.295941,0.636845,24.775961,
04/02/2011,293.33,,5.597,298.927,7.099,2.457,,9.556,,38.882246,,0.741908,39.624155,32.803367,,0.625918,33.429284,
07/02/2011,250.43,,2.914,253.344,5.32,1.769,,7.089,,33.138812,,0.385603,33.524414,28.739834,,0.334416,29.07425,
10/01/2011,259.381,3.5,2.588,265.469,3.157,,,3.157,,34.771995,0.469202,0.346941,35.588138,30.451928,0.410908,0.303837,31.166674,
12/31/2011,31.365,268.733,2.588,302.686,3.199,,,3.199,,4.037069,34.58931,0.333108,38.959488,3.488853,29.892237,0.287873,33.668963,
03/31/2012,33.814,287.402,2.588,323.804,3.181,,,3.181,,4.231706,35.967377,0.323879,40.522963,3.735999,31.75411,0.28594,35.776048,
06/30/2012,48.454,242.819,2.588,293.861,3.088,0.0,0.0,3.088,,5.901978,29.576761,0.315233,35.793973,5.216895,26.143585,0.278642,31.639122,
09/29/2012,84.309,233.069,2.588,319.966,5.267,-0.767,0.0,4.5,,10.120776,27.978498,0.310673,38.409947,8.962464,24.776388,0.275117,34.013968,
12/31/2012,87.085,243.215,2.588,332.888,4.727,0.871,,5.598,,10.161587,28.379747,0.301983,38.843317,8.998727,25.132059,0.267425,34.398211,
03/30/2013,96.72,275.159,2.588,374.467,3.917,0.0,0.0,3.917,,10.911996,31.043567,0.291979,42.247542,9.833296,27.97477,0.263116,38.071182,
06/29/2013,104.365,295.302,2.588,402.255,4.772,-0.312,0.0,4.46,,11.640357,32.936529,0.288653,44.865539,10.246378,28.992249,0.254085,39.492713,
09/28/2013,,,,406.693,,,,,,,,,44.6747,,,,39.575512,
12/31/2013,94.453,260.754,2.588,357.795,5.992,1.578,0.0,7.57,,9.852627,27.199898,0.269961,37.322486,8.434719,23.285516,0.23111,31.951345,
03/29/2014,119.692,299.545,2.588,421.825,5.098,1.07,0.0,6.168,,11.863143,29.68908,0.256507,41.80873,10.297158,25.769994,0.222647,36.289799,
06/28/2014,167.462,294.067,2.588,464.117,5.484,-2.433,0.0,3.051,,15.978253,28.058168,0.246932,44.283353,13.738003,24.124239,0.212311,38.074553,
09/27/2014,191.584,303.042,2.4,497.026,5.698,3.472,0.0,,,17.792819,28.144164,0.222893,46.159876,14.930524,23.616668,0.187037,38.734229,
12/31/2014,19.0,20.0,0.0,39.0,6.0,17.0,0.0,23.0,,1.826923,1.923077,0.0,3.75,0.343022,0.361076,0.0,0.704098,
04/04/2015,11.048,10.28,,21.328,7.254,26.762,0.0,34.016,,1.076805,1.001951,0.0,2.078756,0.202544,0.188464,0.0,0.391007,
07/04/2015,7.943,4.567,0.0,12.51,8.414,23.537,0.0,31.951,,0.834708,0.479934,0.0,1.314642,0.152265,0.087548,0.0,0.239812,
10/03/2015,10.089,1.807,0.0,11.896,8.065,31.901,0.0,39.966,,1.103796,0.197696,0.0,1.301492,0.194806,0.034891,0.0,0.229697,
12/31/2015,15.0,1.0,0.0,16.0,9.0,26.0,0.0,35.0,,1.679731,0.111982,0.0,1.791713,0.297619,0.019841,0.0,0.31746,
04/02/2016,9.0,0.0,0.0,9.0,15.0,52.0,0.0,67.0,,1.023891,0.0,0.0,1.023891,0.18289,0.0,0.0,0.18289,
07/02/2016,12.0,0.0,0.0,12.0,10.0,44.0,0.0,54.0,,1.444043,0.0,0.0,1.444043,0.25047,0.0,0.0,0.25047,
10/01/2016,11.0,0.0,0.0,11.0,14.0,42.0,0.0,56.0,,1.470588,0.0,0.0,1.470588,0.234142,0.0,0.0,0.234142,
12/31/2016,22.0,12.0,0.0,34.0,11.0,27.0,0.0,38.0,,2.777778,1.515152,0.0,4.292929,0.474957,0.259067,0.0,0.734024,
