Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2012,,,,,,,47.555512,18.776782,12.426958,,12.495131,7.684067,7.323724,7.323724,,38.503507,0.0,,
06/28/2012,,,,,,,47.104397,17.741623,11.504939,,11.524308,6.798373,6.43037,6.43037,,41.008403,0.0,,
09/28/2012,,9.286529,5.973123,,,,45.46872,15.922822,9.39388,,9.41337,5.3206,5.106217,5.106217,,43.478261,0.0,9.286529,
12/28/2012,,,,,,,46.329365,13.988095,7.301587,,7.321429,3.928571,3.809524,3.809524,,46.341463,0.0,,
03/29/2013,,,,,,,46.728174,14.812916,9.140612,-16.783692,9.140612,5.894413,5.808987,5.808987,,35.514019,0.0,,
06/28/2013,,,,,,,46.631579,6.087719,-0.105263,,-1.385965,-4.859649,-4.894737,-4.894737,,,,,
09/27/2013,,3.736299,1.821702,3.321493,3.729061,,46.239912,16.966251,10.106383,21.495327,8.052091,5.722671,6.144534,6.144534,,28.929385,0.0,3.736299,
12/27/2013,,,,,,,47.315809,20.029619,13.532025,100.276243,11.662347,8.589411,8.441318,8.441318,,26.349206,0.0,,
03/28/2014,,3.611479,1.465013,3.194009,3.424462,,47.077806,8.12119,0.66332,-181.090909,-1.541771,2.097526,2.079598,2.079598,,,0.0,3.611479,
06/27/2014,,5.357143,1.524795,4.139047,4.126044,,43.530853,11.881795,-0.67371,,-4.088195,-3.720717,-3.690093,-3.690093,,,,,
09/26/2014,,-10.277456,-3.907268,-4.816749,-1.128555,,53.911236,-3.562417,-20.958884,,-26.050171,-25.753303,-52.308149,-52.308149,,,,,
12/26/2014,,-8.562787,-3.33109,-3.4292,-0.138107,,50.640656,32.0905,14.706222,16.651334,9.55789,10.631421,10.700681,10.585248,,,0.0,-8.562787,
03/27/2015,,-5.723044,-2.025222,-1.20527,1.318638,,53.687218,27.013958,10.462688,25.986936,4.648863,8.407517,10.858336,10.781405,,,0.0,-5.723044,
06/26/2015,,-3.169094,-1.013663,0.53191,3.028263,,55.279246,32.494042,13.843125,44.230769,6.299865,5.957932,6.00974,5.968293,,5.427632,0.0,-3.169094,
09/25/2015,,6.275075,2.224628,4.751436,3.86121,,54.673857,17.167437,11.941448,222.835395,2.118644,9.386235,9.655881,9.60452,,,0.0,6.275075,
03/25/2016,,6.859593,2.443056,5.328212,5.220816,,52.10836,42.15494,16.229468,,4.253494,12.074038,14.501103,14.501103,,,0.0,6.859593,
06/24/2016,,8.658092,3.147221,6.509575,6.462338,,56.404339,44.14955,20.2054,,9.069928,20.39003,22.997923,22.997923,,,0.0,8.658092,
09/30/2016,,9.601847,3.34322,6.774892,6.044892,,55.25248,40.261497,16.647881,,6.041479,12.398557,12.962128,12.962128,,,0.0,9.601847,
12/30/2016,,5.427614,1.767773,4.577838,4.017897,,53.717315,-0.433787,-24.918665,,-35.968189,-21.303772,-18.460055,-18.460055,,,,,
03/31/2017,,10.973257,3.652638,7.119811,4.306221,,53.589286,51.839286,15.410714,-18.021892,-15.517857,-8.017857,71.285714,71.285714,,,,,
06/30/2017,,8.225293,2.783177,5.924348,2.806362,,53.274454,42.009665,8.348609,-46.904315,-5.865689,3.066156,10.464923,10.464923,,,0.0,8.225293,
09/29/2017,,7.174707,2.474212,5.508325,2.119972,,55.377955,47.302697,13.919414,-22.365666,-0.782551,8.841159,10.606061,10.606061,,,0.0,7.174707,
12/29/2017,,37.099676,14.001942,19.469977,16.312528,,53.136438,37.776095,12.305945,,1.085447,202.877698,203.041777,203.041777,,,0.0,37.099676,
03/30/2018,,29.669561,11.337609,16.49203,15.579939,,46.008209,29.749768,3.455581,,-7.612869,-2.767112,-2.383159,-2.383159,,,,,
06/29/2018,,28.866763,11.256783,16.494585,15.866325,,47.728649,30.430042,6.38401,1.153505,-4.990915,0.387644,1.889764,1.889764,,,0.0,28.866763,
09/28/2018,,29.36176,11.653597,16.952925,16.502431,,45.805726,33.67921,8.688586,,-1.087636,14.276785,14.226778,14.226778,,,0.0,29.36176,
12/28/2018,,-76.668828,-27.57835,-29.817624,-30.124415,,43.514193,-432.878189,-463.432746,,-472.463768,-445.370703,-445.370703,-445.370703,,,,,
03/29/2019,,-72.181352,-26.343203,-28.28486,-28.655647,,42.38553,33.860359,1.947888,,-6.261068,19.63066,19.592714,19.592714,,,0.0,-72.181352,
06/28/2019,,-72.105638,-27.247294,-29.481961,-30.349218,,47.23673,26.260172,-3.631726,-3754.545455,-3.012268,-0.060731,0.825944,0.825944,,,,,
09/27/2019,,-73.477902,-28.164197,-30.404401,-31.439419,,43.606293,33.400565,1.116041,-108.896797,-3.83219,-0.121017,-0.147909,-0.147909,,,,,
12/27/2019,,-41.280033,-9.393765,-9.18456,-14.472743,,46.353584,-196.707666,-225.618089,,-184.954653,-144.241521,-143.756988,-143.756988,,,,,
03/27/2020,,-48.552438,-11.59465,-11.85904,-17.165469,,42.625413,32.562331,-0.94623,-17.387821,-11.354761,-8.516071,-7.539802,-7.539802,,,,,
06/26/2020,,-105.891661,-21.509858,-25.588377,-30.70536,,-132.252252,-305.825826,-435.735736,-105.90743,-474.054054,-570.930931,-560.42042,-560.42042,,,,,
