Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2004,,,4.251,,4.251,4.251,,,,,,,,,,,,
06/30/2004,,,7.335,,8.936,8.936,,9.52380952380953,,,,,,,,,,
09/30/2004,,,16.792999,,16.793,16.793,,18.4210526315789,,,,,,,,,,
12/31/2004,,,17.698999,,17.699,17.699,,5.50458715596331,,,,,,,,,,
03/31/2005,,,10.64,,10.64,10.64,,8.87096774193549,,,,,,,,,,
06/30/2005,,14.067,14.931,,14.154,14.154,,8.57142857142858,,,,,,,,,6.14203454894433,
09/30/2005,,17.66,19.716999,,16.295,16.295,,12.1076233183856,,,,,,,,,11.6477859569649,
12/31/2005,,15.71,21.572001,,10.839,10.839,,8.87096774193549,,,,,,,,,37.3138192234246,
03/31/2006,,14.05,16.768,2.93914025085518,16.768,16.768,,16.6666666666667,,,,,,,,,19.3451957295374,
06/30/2006,,19.3,22.174,5.81729251456363,22.174,22.174,,13.4020618556701,,,,,,,,,14.8911917098446,
09/30/2006,,35.917,43.280998,4.53712073648974,39.796,39.796,,10.8786610878661,,,,,,,,,20.5028203914581,
12/31/2006,,48.025,56.962002,8.60117725436542,42.491,42.491,,6.31741140215715,,,,,,,,,18.6090619469027,
03/31/2007,,22.289,25.0,4.86442612637125,22.803,22.803,,10.4972375690608,,,,,,,,,12.1629503342456,
06/30/2007,,51.3,54.645,3.56018064466259,54.85,54.85,,5.17799352750809,,,,,,,,,6.52046783625732,
09/30/2007,,64.867,66.264999,5.10418464367816,79.346,79.346,,2.48041775456919,,,,,,,,,2.15517751707339,
12/31/2007,,66.867,59.237,0.0710330472103047,57.272,57.272,,-11.4321608040201,,,,,,,,,-11.4107108140039,
03/31/2008,,-14.333,1.32,2.81382517438174,1.32,1.32,,30.4347826086956,,,,,,,,,,
06/30/2008,,6.8,11.105,0.411979310012356,11.105,11.105,,-25.5014326647564,,,,,,,,,63.3088235294118,
09/30/2008,,46.9,-18.169001,-3.1219969826056,-18.169,-18.169,,,,,,,,,,,,
12/31/2008,,34.425,27.83,-2.41784724755807,-31.089,-31.089,,-14.8387096774194,,,,,,,,,-19.1575889615105,
03/31/2009,,6.262,12.27,3.68840164029109,-36.933,12.27,,110.144927536232,,,,,,,,,95.9437879271798,
06/30/2009,,16.192,59.799999,1.4313677236693,37.005,59.779,,285.869565217391,,,,,,,,,269.318175642292,
09/30/2009,,28.029,34.709,0.47831891924492,28.66,34.709,,22.5710014947683,,,,,,,,,23.8324592386457,
12/31/2009,,18.525,19.965,1.32984456534016,11.139,19.965,,4.67706013363028,,,,,,,,,7.77327935222673,
03/31/2010,,5.695,7.403,-1.13869402313113,6.418,7.364,,20.5673758865248,,,,,,,,,29.9912203687445,
06/30/2010,,21.65,38.588001,-1.05911084870849,-128.871,38.588,,76.8172888015717,,,,,,,,,78.2355704387991,
09/30/2010,,27.28,37.854,2.61229390471699,42.916,37.854,,32.0474777448071,,,,,,,,,38.7609970674487,
12/31/2010,,24.1,30.407,-1.40131321860401,26.137,30.407,,33.9622641509434,,,,,,,,,26.1701244813278,
03/31/2011,,8.278,28.193001,2.16431887772774,21.33,28.193,,325.806451612903,,,,,,,,,240.577446243054,
06/30/2011,,41.1,76.670998,1.09265362650147,69.6,76.671,,86.5121180189673,,,,,,,,,86.5474403892944,
09/30/2011,,55.55,93.151001,2.67491126069974,88.255,93.151,,64.7509578544061,,,,,,,,,67.6885706570657,
12/31/2011,,51.514,93.404,0.348745838222327,85.061,86.37945,,80.672268907563,,,,,,,,,81.3177000427068,
03/31/2012,,22.25,57.336,3.74014767627045,51.232,57.336,,160.355029585799,,,,,,,,,157.689887640449,
06/30/2012,,52.929,54.473,0.973455077007818,46.442,54.473,,2.22588623248144,,,,,,,,,2.91711538098206,
09/30/2012,,63.375,46.157,-0.823834196891193,38.287,46.157,,-29.1975724881996,,,,,,,,,-27.1684418145957,
12/31/2012,,,57.645,,48.8,57.6,,,,,,,,,,,,
03/31/2013,,30.033,27.47,3.82594893029676,21.518,27.47,,-8.16326530612245,,,,,,,,,-8.53394599274132,
06/30/2013,,54.489,59.173,2.75163713443426,46.9,59.173,,10.8374384236453,,,,,,,,,8.59623043183029,
09/30/2013,,67.113,68.9,5.08869502503432,63.994,74.70405,,3.58565737051793,,,,,,,,,2.66267340157646,
12/31/2013,,50.843,48.2,0.854250555074706,42.9,50.02,,-5.05226480836235,,,,,,,,,-5.19835572251834,
03/31/2014,,-0.543,19.832,7.02530797063785,44.1,31.305,,3114.28571428571,,,,180.622370405652,,,,,,
06/30/2014,,39.22,-3.1,4.41076604554866,-7.5,5.35,,,,,,,,,,,,
09/30/2014,,26.75,34.024,4.25954154562973,19.3,31.27,,12.5730994152047,,,,,,,,,27.192523364486,
12/31/2014,,28.182,18.0,-0.910746812386157,7.7,19.365,,-37.7845220030349,,,,,,,,,-36.1294443261656,
03/31/2015,,12.254,21.7,-1.35480430162306,17.5,21.7,,77.536231884058,,,,,,,,,77.0850334584625,
06/30/2015,,42.933,59.5,0.800119947077405,51.7,59.5,,38.1443298969072,,,,,,,38.1377467909038,,38.5880325157804,
09/30/2015,,42.288,44.6,-0.74420214607131,36.4,44.6,,5.82010582010582,,-2.11663066954644,,,,,-1.56930944368196,,5.46727203934924,
12/31/2015,,27.325,26.9,0.957811541376453,13.0,26.90001,,-1.47783251231527,,1.36138613861387,,,,,0.441826215022087,,-1.55535224153706,
03/31/2016,,30.373,47.0,1.59901147217987,37.8,48.785,,51.6452074391989,,32.7485945847173,,,,,51.0752009426419,,54.7426991077602,
06/30/2016,,63.078,99.5,2.31710788499858,90.8,96.0,,59.6277738010021,,32.4844720496895,,,,,42.551724137931,,57.7412092964266,
09/30/2016,,48.888,72.8,2.00654617902377,68.6,68.405,,47.6449275362319,,27.6549681829077,,,,,42.4770642201835,,48.9117983963345,
12/31/2016,,23.771,46.0,-1.34043746494672,44.9,46.303194,,96.1904761904762,,54.53125,,,,,55.3087516659263,,93.5131042025998,
03/31/2017,,56.4,72.0,2.33105813088344,67.3,70.03,,37.9605826906598,,30.1848049281314,,,,,23.7136465324385,,27.6595744680851,
06/30/2017,,102.117,113.4,1.35543172116591,74.1,109.785,,12.6005361930295,,-40.9756097560976,,,,,10.7493857493857,,11.0490907488469,
09/30/2017,,86.518,183.6,0.895245074685489,171.6,176.572376,,114.398318444561,,60.2787456445993,,,,,80.4279820142091,,112.21017591715,
12/31/2017,,9.432,14.2,0.714231740779362,60.7,7.634839,,51.6587677725119,,5.4373522458629,,,,,37.0642097480521,,50.5513146734521,
03/31/2018,,88.475,111.8,0.669817645103679,101.7,103.826316,,26.0847371107708,,23.6129032258064,,,,,27.0634152024641,,26.3633794857304,
06/30/2018,,136.556,166.9,-0.292845436715832,151.6,158.914146,,21.5815485996705,,18.5589519650655,,,,,22.8788191070675,,22.2209203550192,
09/30/2018,,149.6,161.2,-0.0726622147395615,130.6,141.150272,,7.59289176090468,,-4.46640316205534,,,,,10.2330743618202,,7.75401069518716,
12/31/2018,,77.156,82.4,4.26748178092872,55.9,61.092112,,4.89060489060488,,207.528641571195,,,,,16.8978849215374,,6.7966198351392,
03/31/2019,,152.9,159.142,3.01008439204216,151.4,158.790833,,20.50947093403,,-20.7602880348465,,,,,-4.38267614738203,,4.08240680183126,
06/30/2019,,202.556,219.0,5.78444004009188,182.8,192.755,,3.4813925570228,,-0.864197530864201,,,,,12.5012048192771,,8.11824878058413,
09/30/2019,,201.286,279.8,5.82306996872823,241.0,261.276621,,42.3763914056433,,25.7912457912458,,,,,64.4193912063134,,39.0061901970331,
12/31/2019,,117.75,,,,,,,,,,,,,,,,
03/31/2020,,183.333,,,,,,,,,,,,,,,,
