Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/30/1994,23.447001,17.01,4.236,-3.795,,,-3.795,5.996,,,,5.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,44.409,16.73,5.545,10.222,,,10.222,11.912,,,,11.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,35.32,21.32,6.836,3.839,,,3.839,3.325,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.32,
03/31/1995,4.763,20.799999,6.556,1.927,,,1.927,-24.52,,,,-24.52,,,-7.707,,,,-7.707,,,,,,,,,,7.707,,,,,,,,,,,,,
06/30/1995,21.566,20.41,6.293,5.925,,,5.925,-11.062,,,,-11.062,,,-7.65,,,,-7.65,,,,,,,,,,7.65,,,,,,,,,,,,,
09/30/1995,38.137001,20.129999,6.454,0.572,,,0.572,10.981,,,,10.981,,,-5.835,,,,-5.835,,,,,,,,,,5.835,,,,,,,,,,,,,
12/31/1995,47.07,25.67,9.351,9.219,,,9.219,2.83,,,,2.83,,-15.107,-15.107,,,,-15.107,,,,,,,,,,0.0,,,,,,,,,,,,31.963,
03/31/1996,23.181999,25.02,6.963,-3.97,,,-3.97,-4.831,,,,-4.831,,,-7.803,,,,-7.803,,,,,,,,,,7.803,,,,,,,,,,,,,
06/30/1996,17.658001,24.49,7.105,5.668,,,5.668,-19.605,,,,-19.605,,,-6.534,,,,-6.534,,,,,,,,,,6.534,,,,,,,,,,,,,
09/30/1996,37.634998,24.15,7.574,2.597,,,2.597,3.314,,,,3.314,,,-5.964,,,,-5.964,,,,,,,,,,5.964,,,,,,,,,,,,,
12/31/1996,125.866997,30.799999,13.008,56.004002,,,56.004002,26.055,,,,26.055,,-6.423,-6.423,,,,-6.423,,,,,,,,,,0.0,,,,,,,,,,,,119.443997,
03/31/1997,-22.944,30.02,9.738,0.08,,,0.08,-62.782001,,,,-62.782001,,18.160999,-7.05,0.0,,,-7.05,,,0.0,0.0,0.0,,,,,25.210999,-27.280999,-9.679,-1.278,,,,-20.040999,3.255,-23.296,3.717,,-32.063999,
06/30/1997,26.848,29.379999,7.706,-4.836,,,-4.836,-5.402,,,,-5.402,,10.101,-8.549,0.0,,,-8.549,,,0.0,0.0,0.0,,,,,18.65,-0.868,0.0,0.0,,,,-1.938,0.342,-2.28,1.07,,36.081001,
09/30/1997,46.897999,28.969999,7.801,-0.994,,,-0.994,11.121,,,,11.121,,-69.639999,-10.396,0.0,,,-10.396,,,0.0,0.0,0.0,,,,,-59.243999,-3.217,0.0,-4.135,,,,0.457,0.457,0.0,0.461,,-25.959,
12/31/1997,41.064999,36.950001,8.019,10.131,,,10.131,-14.035,,,,-14.035,,-38.361,-9.218,0.0,,,-9.218,,,0.0,0.0,0.0,,,,,-29.143,-2.408,0.0,-1.321,,,,1.301,1.301,0.0,-2.388,,0.296,
03/31/1998,12.294,36.0,7.875,-4.988,,,-4.988,-26.593,,,,-26.593,,-88.496002,-8.049,0.0,,,-8.049,,,0.0,0.0,0.0,,,,,-80.447002,-7.155,-10.58,-0.388,,,,3.624,3.624,0.0,0.189,,-83.357002,
06/30/1998,15.215,35.25,8.006,-2.75,,,-2.75,-25.291,,,,-25.291,,-30.761,-11.383,0.0,,,-11.383,,,0.0,0.0,0.0,,,,,-19.378,0.23,0.0,-0.077,,,,1.587,1.587,0.0,-1.28,,-15.316,
09/30/1998,48.658001,34.7,8.234,0.774001,,,0.774001,4.95,,,,4.95,,117.586998,-16.382,0.0,,,-16.382,,,0.0,0.0,0.0,,,,,133.968998,1.46,0.0,-0.796,,,,1.732,1.732,0.0,0.524,,167.705002,
12/31/1998,78.458,-46.0,29.084999,76.014,,,76.014,19.233999,,,,19.233999,,-1568.130005,-15.486,0.0,,,-15.486,,,0.0,0.0,0.0,,,,,-1552.644005,1388.06502,-0.02,1384.56102,,,,-0.143,0.0,-0.143,3.667,,-101.732002,
03/31/1999,-18.9,-20.799999,41.0,41.799999,,,41.799999,-80.900002,,,,-80.900002,,-5.3,-9.2,0.0,,,-9.2,,,0.0,0.0,0.0,,,,,3.9,1.9,-11.6,27.300001,,,,3.8,3.8,0.0,-17.6,,-22.299999,
06/30/1999,38.799999,-3.7,38.599998,95.0,,,95.0,-91.099998,,,,-91.099998,,-18.299999,-20.299999,0.0,,,-20.299999,,,0.0,0.0,0.0,,,,,2.0,-54.899997,0.0,-56.099997,,,,1.2,1.2,0.0,0.0,,-34.400002,
09/30/1999,83.599998,0.1,38.799999,83.099998,,,83.099998,-38.400002,,,,-38.400002,,-27.299999,-14.7,0.0,,,-14.7,,,0.0,0.0,0.0,,,,,-12.599999,-29.7,0.0,-44.0,,,,-3.3,0.5,-3.8,17.6,,26.6,
12/31/1999,180.5,43.799999,44.400002,-52.099998,,,-52.099998,144.399994,,,,144.399994,,-28.5,-32.0,0.0,,,-32.0,,,0.0,0.0,0.0,,,,,3.5,-163.200001,0.0,-149.6,,,,5.5,5.5,0.0,-19.1,,-11.2,
03/31/2000,28.299999,51.799999,40.400002,-3.5,,,-3.5,-60.400002,,,,-60.400002,,-15.1,-11.099999,4.3,,,-15.4,,,0.0,0.0,0.0,,,,,-4.000001,-28.5,-12.6,-16.0,,,,3.9,3.9,0.0,-3.8,,-15.3,
06/30/2000,81.199997,52.700001,44.400002,-6.1,,,-6.1,-9.8,,,,-9.8,,-23.9,-21.000001,0.2,,,-21.200001,,,0.0,0.0,0.0,,,,,-2.899999,-69.299994,0.0,-69.599995,,,,-4.3,2.4,-6.7,4.6,,-12.0,
09/30/2000,103.800003,50.0,39.799999,6.4,,,6.4,7.6,,,,7.6,,-21.9,-21.8,0.1,,,-21.9,,,0.0,0.0,0.0,,,,,-0.1,-70.900002,0.0,-65.600002,,,,8.5,8.5,,-13.8,,11.0,
12/31/2000,118.5,66.5,44.0,33.299999,,,33.299999,-25.299999,,,,-25.299999,,-32.400002,-26.799999,,,,-26.799999,,,0.0,0.0,0.0,,,,,-5.600003,-102.500005,-0.1,-102.200005,,,,-0.6,,-0.6,0.4,,-16.4,
03/31/2001,74.599998,64.099998,42.400002,-10.4,,,-10.4,-21.5,,,,-21.5,,-17.0,-14.500001,2.2,,,-16.700001,,,0.0,0.0,0.0,,,,,-2.499999,-50.49999,-15.7,-40.599991,,,,1.0,1.0,0.0,4.8,,7.1,
06/30/2001,77.400002,65.699997,40.299999,13.1,,,13.1,-41.700001,,,,-41.700001,,-23.700001,-24.700001,,,,-24.700001,,,0.0,0.0,0.0,,,,,1.0,-72.199996,0.0,-71.999996,,,,2.7,2.7,0.0,-2.9,,-18.5,
09/30/2001,133.100006,60.599998,43.900002,-5.3,,,-5.3,33.900002,,,,33.900002,,-39.700001,-8.8,6.5,,,-15.3,,,0.0,0.0,0.0,,,,,-30.900001,-71.999998,0.0,-84.599998,,,,9.1,9.1,0.0,3.5,,21.4,
12/31/2001,183.199997,76.599998,45.400002,57.900002,,,57.900002,3.3,,,,3.3,,-115.5,-104.899997,0.3,,,-105.199997,,,0.0,0.0,0.0,,,,,-10.600003,-81.599963,0.0,-78.399963,,,,1.9,1.9,0.0,-5.1,,-13.9,
03/31/2002,62.700001,81.099998,40.200001,-23.799999,,,-23.799999,-34.799999,,,,-34.799999,,-26.5,-21.4,0.2,,,-21.6,,,0.0,0.0,0.0,,,,,-5.1,-25.400001,-19.700001,-15.5,,,,13.7,13.7,0.0,-3.9,,10.8,
06/30/2002,110.099998,85.900002,45.200001,8.8,,,8.8,-29.799999,,,,-29.799999,,-37.900002,-31.700001,0.0,,,-31.700001,,,0.0,0.0,0.0,,,,,-6.200001,-80.899997,0.0,-95.699997,,,,5.1,5.1,0.0,9.7,,-8.7,
09/30/2002,148.0,72.5,49.099998,16.799999,,,16.799999,9.6,,,,9.6,,-169.699997,-34.599998,0.0,,,-34.599998,,,0.0,0.0,0.0,,,,,-135.099998,8.200003,0.0,2.800003,,,,7.2,7.2,0.0,-1.8,,-13.5,
12/31/2002,157.2,106.1,51.6,-0.5,,,-0.5,,,,,,,-77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,
03/31/2003,104.199997,104.099998,52.700001,1.8,,,1.8,-54.400002,,,,-54.400002,,-33.400002,-29.100001,0.1,,,-29.200001,,,0.0,0.0,0.0,,,,,-4.300001,-69.000001,-23.700001,-53.0,,,,6.1,6.1,0.0,1.6,,1.8,
06/30/2003,121.099998,107.5,53.700001,-16.6,,,-16.6,-23.5,-2.8,7.7,,-28.4,,-35.299999,-30.8,0.1,,,-30.9,,,0.0,0.0,0.0,,,,,-4.5,-78.3,0.0,-84.5,,,,7.5,7.5,0.0,-1.3,,7.5,
09/30/2003,215.199997,107.800003,55.099998,21.9,,,21.9,30.4,,,,30.4,,-32.5,-34.800001,3.4,,,-38.200001,,,0.0,0.0,0.0,,,,,2.300001,-184.500006,0.0,-195.600006,,,,10.7,10.7,0.0,0.4,,-1.8,
12/31/2003,208.0,134.100006,68.199997,-63.900002,,,-63.900002,69.599998,,,,69.599998,,-50.400002,-46.100001,0.1,,,-46.200001,,,0.0,0.0,0.0,,,,,-4.300001,-137.0,,-147.0,,,,2.6,2.6,0.0,7.4,,20.6,
03/31/2004,57.900002,135.899994,61.0,-23.700001,,,-23.700001,-115.300003,-61.900002,-22.9,,-30.500002,,-33.099998,-23.3,7.8,,,-31.1,,,0.0,0.0,0.0,,,,,-9.799998,-41.799994,-28.0,-9.899994,,,,5.9,5.9,0.0,-9.8,,-17.0,
06/30/2004,44.700001,152.699997,61.0,37.5,,,37.5,-206.5,5.6,-30.0,,-182.1,,-48.200001,-43.099998,0.0,,,-43.099998,,,0.0,0.0,0.0,,,,,-5.100002,17.200003,0.0,-0.199997,,,,14.2,14.2,0.0,3.2,,13.7,
09/30/2004,186.100006,14.4,62.5,138.899994,,,138.899994,-29.700001,7.8,-24.4,,-13.100001,,-171.5,-47.300001,0.4,,,-47.700001,,,0.0,0.0,0.0,,,,,-124.199999,14.4,0.0,0.0,,,,9.7,9.7,0.0,4.7,,29.0,
12/31/2004,304.599991,162.700009,66.4,-55.199993,,,-55.199993,130.700004,-194.999998,14.3,,311.400002,,-71.200001,-65.600001,0.3,,,-65.900001,,,0.0,0.0,0.0,,,,,-5.6,24.399998,0.0,-7.30001,,,,7.5,7.5,0.0,24.200008,,257.8,
03/31/2005,26.4,166.7,73.9,-47.0,10.9,,-57.9,-167.2,-27.3,-12.6,-38.4,-88.9,,-95.2,-45.1,0.2,,,-45.3,,,0.0,0.0,0.0,,,,,-50.1,-35.9,-36.2,0.0,,,,11.5,11.5,0.0,-11.2,,-104.7,
06/30/2005,187.2,184.3,69.4,-39.5,5.8,,-45.3,-27.0,-1.9,-34.0,8.4,0.5,,-286.8,-70.9,0.2,,,-71.1,,,0.0,0.0,0.0,,,,,-215.9,-26.7,0.0,0.2,,,,5.8,5.8,0.0,-32.7,,-126.3,
09/30/2005,258.7,120.7,70.0,-21.7,18.6,,-40.3,89.7,9.0,-13.0,-8.8,102.5,,-193.7,-69.2,0.2,,,-69.4,,,0.0,0.0,0.0,,,,,-124.5,17.0,0.0,-0.8,,,,10.1,10.1,0.0,7.7,,82.0,
12/31/2005,361.1,171.9,76.6,28.4,,7.9,20.5,84.2,-50.9,19.9,,115.2,,-327.3,-83.1,2.8,,,-85.9,,,0.0,0.0,0.0,,,,,-244.2,257.0,0.0,222.1,,,,33.4,33.4,0.0,1.5,,290.8,
03/31/2006,20.7,147.5,77.8,-22.9,17.0,,-39.9,-181.7,-70.5,-30.7,-5.4,-75.1,,-209.6,-51.8,0.1,,,-51.9,,,0.0,0.0,0.0,,,,,-157.8,-103.9,-44.6,-98.1,,,,23.5,23.5,0.0,15.3,,-292.8,
06/30/2006,195.8,213.9,81.9,16.5,15.2,,1.3,-116.5,14.2,-37.4,-12.3,-81.0,,-146.4,-52.2,0.1,,,-52.3,,,0.0,0.0,0.0,,,,,-94.2,-118.1,0.0,-128.7,,,,9.7,9.7,0.0,0.9,,-68.7,
09/30/2006,280.4,188.4,84.8,-8.4,15.9,,-24.3,15.6,1.5,-27.3,10.7,30.7,,-224.7,-48.5,0.0,,,-48.5,,,0.0,0.0,0.0,,,,,-176.2,-2.7,0.0,1.0,,,,11.6,11.6,0.0,-15.3,,53.0,
12/31/2006,370.4,227.9,87.3,-83.3,,-27.1,-56.2,138.5,-57.0,8.6,,186.9,,-161.6,-64.6,0.2,,,-64.8,,,0.0,0.0,0.0,,,,,-97.0,25.1,0.0,-1.4,,,,29.9,29.9,0.0,-3.4,,233.9,
03/31/2007,152.7,243.5,89.0,-43.0,18.4,,-61.4,-136.8,-26.1,-29.8,-28.5,-52.4,,-218.9,-41.7,0.2,,,-41.9,,,0.0,0.0,0.0,,,,,-177.2,-56.1,-89.7,0.4,,,,32.0,32.0,0.0,1.2,,-122.3,
06/30/2007,239.9,269.1,90.3,-10.7,17.5,,-28.2,-108.8,-42.0,-19.6,10.6,-57.8,,-364.3,-39.0,0.1,,,-39.1,,,0.0,0.0,0.0,,,,,-325.3,29.1,0.0,1.9,,,,28.3,28.3,0.0,-1.1,,-95.3,
09/30/2007,297.2,228.7,93.7,-34.0,16.5,,-50.5,8.8,10.2,-34.6,5.0,28.2,,-314.6,-42.7,0.1,,,-42.8,,,0.0,0.0,0.0,,,,,-271.9,18.3,0.0,-0.6,,,,20.7,20.7,0.0,-1.8,,0.9,
12/31/2007,338.5,276.1,93.6,-159.6,,-147.1,-12.5,128.4,-75.6,-5.9,,209.9,,-280.4,-63.6,0.3,,,-63.9,,,0.0,0.0,0.0,,,,,-216.8,32.5,0.0,-0.9,,,,32.0,32.0,0.0,1.4,,90.6,
03/31/2008,190.8,290.5,98.2,-30.6,19.4,,-50.0,-167.3,-16.2,-67.0,3.5,-87.6,,54.6,-30.8,0.1,,,-30.9,,,0.0,0.0,0.0,,,,,85.4,-112.4,-135.6,0.8,,,,20.1,20.1,0.0,2.3,,133.0,
06/30/2008,240.3,305.8,98.7,-30.5,18.4,,-48.9,-133.7,-45.7,-63.3,-8.1,-16.6,,-245.6,-41.1,0.1,,,-41.2,,,0.0,0.0,0.0,,,,,-204.5,3.4,0.0,6.3,,,,13.9,13.9,0.0,-16.8,,-1.9,
09/30/2008,325.5,273.8,97.6,-1.7,,,-1.7,-44.2,-9.0,-55.1,-0.4,20.3,,506.1,-36.8,0.2,,,-37.0,,,,,,,,,,542.9,-585.2,,-1.2,,,,-574.4,21.6,-596.0,-9.6,,246.4,
12/31/2008,419.3,277.7,93.1,34.9,,,34.9,13.6,,,,13.6,,-5.0,-37.9,8.2,,,-46.1,,,0.0,0.0,0.0,,,,,32.9,-381.2,0.0,0.8,,,,-404.0,0.0,-404.0,22.0,,33.1,
03/31/2009,272.4,281.1,91.7,-50.5,18.2,,-68.7,-49.9,53.5,-51.8,2.5,-54.1,0.0,-130.7,-29.9,0.7,0.7,0.0,-30.6,-30.6,0.0,0.0,0.0,0.0,-2.6,0.0,-2.6,0.0,-98.2,-133.7,-158.6,0.9,0.0,10.5,-9.6,4.0,4.0,0.0,20.0,-23.3,-15.3,
06/30/2009,182.4,291.3,92.2,-86.0,16.4,,-102.4,-115.1,-12.5,20.9,-65.3,-58.2,0.0,-192.6,-30.2,0.2,0.2,0.0,-30.4,-30.4,0.0,0.0,0.0,0.0,-9.1,0.0,-9.1,0.0,-153.3,-26.6,0.0,-1.8,0.0,0.9,-2.7,5.2,5.2,0.0,-30.0,17.3,-19.5,
09/30/2009,465.8,229.0,96.6,52.3,16.5,,35.8,87.9,9.4,26.0,-11.0,63.5,0.0,-180.3,-28.0,0.6,0.6,0.0,-28.6,-28.6,0.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0,-146.3,-19.0,0.0,-1.9,0.0,3.2,-5.1,1.8,1.8,0.0,-18.9,27.5,294.0,
12/31/2009,540.1,306.0,104.8,-139.9,17.0,0.0,-156.9,269.2,-60.2,38.6,-6.7,297.5,0.0,-824.8,-41.7,0.0,0.0,0.0,-41.7,-41.7,0.0,0.0,0.0,0.0,-552.5,0.0,-552.5,0.0,-230.6,-14.0,-39.8,0.1,,2.3,-2.2,2.2,2.2,0.0,23.5,-2.9,-301.6,
03/31/2010,274.8,321.7,99.2,-63.1,24.7,,-87.8,-83.0,9.2,-30.1,33.1,-95.2,0.0,-605.4,-31.1,0.0,0.0,0.0,-31.1,-31.1,0.0,0.0,0.0,0.0,-57.4,0.0,-57.4,0.0,-516.9,898.0,-59.7,1006.3,0.0,1013.4,-7.1,-100.8,10.3,-111.1,52.2,-23.6,543.8,
06/30/2010,326.7,319.0,98.6,25.8,19.9,,5.9,-116.7,-14.9,-30.7,-13.4,-57.7,0.0,-696.6,-37.2,0.2,0.2,0.0,-37.4,-37.4,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0,-655.4,-15.1,-59.5,-7.3,0.0,18.4,-25.7,3.0,3.0,0.0,48.7,-32.3,-417.3,
09/30/2010,428.0,337.0,101.0,-50.0,19.0,,-69.0,40.0,-13.0,-57.0,34.0,76.0,0.0,-196.0,-4.0,54.0,54.0,0.0,-58.0,-58.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-191.0,-124.0,-60.0,-1.0,,19.0,-20.0,1.0,1.0,0.0,-64.0,32.0,140.0,
12/31/2010,517.0,295.0,61.0,99.0,7.0,-104.0,196.0,62.0,-102.0,-13.0,42.0,135.0,0.0,703.0,-48.0,7.0,7.0,0.0,-55.0,-55.0,0.0,0.0,0.0,0.0,-203.0,0.0,-203.0,0.0,954.0,-349.0,-59.0,17.0,,45.0,-28.0,-329.0,,,22.0,-39.0,832.0,
03/31/2011,204.0,307.0,115.0,-14.0,20.0,,-34.0,-204.0,-28.0,-69.0,-5.0,-102.0,0.0,-878.0,5.0,60.0,60.0,0.0,-55.0,-55.0,0.0,0.0,0.0,0.0,-1455.0,0.0,-1455.0,0.0,572.0,-389.0,-71.0,2.0,0.0,33.0,-31.0,-250.0,0.0,-250.0,-70.0,40.0,-1023.0,
06/30/2011,157.0,310.0,120.0,-86.0,19.0,,-105.0,-187.0,-14.0,-72.0,9.0,-110.0,0.0,-380.0,-44.0,6.0,6.0,0.0,-50.0,-50.0,0.0,0.0,0.0,0.0,-323.0,0.0,-323.0,0.0,-13.0,-21.0,-69.0,-20.0,0.0,1.0,-21.0,0.0,0.0,0.0,68.0,6.0,-238.0,
09/30/2011,446.0,327.0,124.0,36.0,19.0,,17.0,-41.0,8.0,-33.0,-24.0,8.0,0.0,-497.0,-56.0,1.0,1.0,0.0,-57.0,-57.0,0.0,0.0,0.0,0.0,-144.0,0.0,-144.0,0.0,-297.0,388.0,-70.0,765.0,,788.0,-23.0,-289.0,0.0,-289.0,-18.0,-24.0,313.0,
12/31/2011,627.0,401.0,122.0,-117.0,-3.0,0.0,-114.0,221.0,-118.0,8.0,64.0,267.0,0.0,-380.0,-64.0,0.0,0.0,0.0,-64.0,-64.0,0.0,0.0,0.0,0.0,-144.0,0.0,-144.0,0.0,-172.0,-139.0,-69.0,-10.0,,105.0,-115.0,-96.0,0.0,-96.0,36.0,-13.0,95.0,
03/31/2012,35.0,350.0,70.0,-28.0,21.0,,-49.0,-357.0,-48.0,-29.0,-35.0,-245.0,0.0,-123.0,-52.0,0.0,,,-52.0,-52.0,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,-62.0,-128.0,-81.0,6.0,0.0,44.0,-38.0,-50.0,0.0,-50.0,-3.0,1.0,-215.0,
06/30/2012,457.0,325.0,69.0,65.0,18.0,,47.0,-2.0,73.0,-1.0,-9.0,-65.0,0.0,384.0,-51.0,0.0,,,-51.0,-51.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,436.0,-148.0,-81.0,-5.0,0.0,50.0,-55.0,-39.0,0.0,-39.0,-23.0,10.0,703.0,
09/30/2012,569.0,353.0,68.0,38.0,18.0,,20.0,110.0,27.0,-10.0,-21.0,114.0,0.0,-428.0,-58.0,0.0,,,-58.0,-58.0,0.0,0.0,0.0,0.0,-37.0,0.0,-37.0,0.0,-333.0,-110.0,-81.0,1.0,0.0,37.0,-36.0,-19.0,0.0,-19.0,-11.0,-1.0,30.0,
12/31/2012,596.0,270.0,70.0,36.0,18.0,,18.0,220.0,-72.0,58.0,17.0,217.0,0.0,-569.0,-49.0,0.0,0.0,0.0,-49.0,-49.0,0.0,0.0,0.0,0.0,-107.0,0.0,-107.0,0.0,-413.0,-63.0,-81.0,-6.0,,47.0,-53.0,0.0,0.0,0.0,24.0,8.0,-28.0,
03/31/2013,236.0,304.0,70.0,23.0,20.0,,3.0,-161.0,7.0,-38.0,-9.0,-121.0,0.0,-360.0,-49.0,0.0,0.0,0.0,-49.0,-49.0,0.0,0.0,0.0,0.0,-600.0,0.0,-600.0,0.0,289.0,651.0,-101.0,1009.0,0.0,1060.0,-51.0,-250.0,0.0,-250.0,-7.0,-9.0,518.0,
06/30/2013,356.0,213.0,79.0,0.0,18.0,,-18.0,64.0,-18.0,-25.0,-21.0,128.0,0.0,-1198.0,-47.0,0.0,0.0,0.0,-47.0,-47.0,0.0,0.0,0.0,0.0,-62.0,0.0,-62.0,0.0,-1089.0,-93.0,-100.0,2.0,0.0,102.0,-100.0,0.0,0.0,0.0,5.0,-7.0,-942.0,
09/30/2013,622.0,103.0,76.0,15.0,19.0,,-4.0,428.0,57.0,-43.0,-1.0,415.0,0.0,-368.0,-43.0,0.0,0.0,0.0,-43.0,-43.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-301.0,-105.0,-100.0,3.0,0.0,110.0,-107.0,-2.0,0.0,-2.0,-6.0,-10.0,139.0,
12/31/2013,672.0,386.0,82.0,167.0,19.0,0.0,148.0,37.0,-135.0,29.0,32.0,111.0,0.0,-291.0,-56.0,0.0,0.0,0.0,-56.0,-56.0,0.0,0.0,0.0,0.0,-1634.0,0.0,-1634.0,0.0,1399.0,-153.0,-100.0,-9.0,0.0,88.0,-97.0,-65.0,0.0,-65.0,21.0,1.0,229.0,
03/31/2014,209.0,70.0,91.0,-52.0,21.0,,-73.0,100.0,93.0,-61.0,30.0,38.0,0.0,-351.0,-70.0,0.0,0.0,0.0,-70.0,-70.0,0.0,0.0,0.0,0.0,-272.0,0.0,-272.0,0.0,-9.0,183.0,-115.0,289.0,0.0,344.0,-55.0,0.0,0.0,0.0,9.0,1.0,42.0,
06/30/2014,370.0,128.0,94.0,611.0,20.0,,591.0,-463.0,-40.0,-59.0,-19.0,-345.0,0.0,-1015.0,-54.0,0.0,0.0,0.0,-54.0,-54.0,0.0,0.0,0.0,0.0,-185.0,0.0,-185.0,0.0,-776.0,584.0,-116.0,804.0,0.0,1469.0,-665.0,-60.0,0.0,-60.0,-44.0,-1.0,-62.0,
09/30/2014,524.0,57.0,97.0,1.0,17.0,,-16.0,369.0,-65.0,-97.0,4.0,527.0,0.0,-424.0,-48.0,0.0,0.0,0.0,-48.0,-48.0,0.0,0.0,0.0,0.0,-368.0,0.0,-368.0,0.0,-8.0,-56.0,-115.0,102.0,0.0,395.0,-293.0,-40.0,0.0,-40.0,-3.0,-7.0,37.0,
