Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/27/2002,64,110,100,-4,,,-4,-142,,,,-142,,-171,-98,0.0,,,-98,,,0.0,0.0,0.0,,,,,-73,0,0,0.0,,,,0,0,0.0,0.0,,-107,,,
12/27/2002,266,198,114,-17,,,-17,-29,,,,-29,,-161,-123,0.0,,,-123,,,0.0,0.0,0.0,,,,,-38,12,-262,0.0,,,,274,274,0.0,0.0,,117,,,
03/28/2003,265,174,113,29,,,29,-50,,,,-50,,-200,-136,0.0,,,-136,,,0.0,0.0,0.0,,,,,-64,-8,-13,-2.0,,,,7,7,0.0,0.0,,57,,,
06/27/2003,287,160,116,11,,,11,0,,,,0,,-222,-159,0.0,,,-159,,,0.0,0.0,0.0,,,,,-63,5,-13,0.0,,,,18,18,0.0,0.0,,70,,,
10/03/2003,234,198,111,2,,0.0,2,-77,-103.0,-30.0,,56,,-176,-88,0.0,,,-88,,,0.0,0.0,0.0,,,,,-88,27,-18,-2.0,,,,47,47,0.0,0.0,,85,2.0,3.0,
01/02/2004,94,205,105,-1,,,-1,-215,,,,-215,,-213,-134,0.0,,,-134,,,0.0,0.0,0.0,,,,,-79,-12,-18,0.0,,,,6,6,0.0,0.0,,-131,2.0,19.0,
04/02/2004,233,159,105,-121,,,-121,90,,,,90,,-207,-153,0.0,,,-153,,,0.0,0.0,0.0,,,,,-54,7,-27,-2.0,,,,36,36,0.0,0.0,,33,5.0,3.0,
07/02/2004,74,-33,101,12,,,12,-6,,,,-6,,-366,-230,0.0,,,-230,,,0.0,0.0,0.0,,,,,-136,-22,-27,-2.0,,,,7,7,0.0,0.0,,-314,4.0,18.0,
10/01/2004,116,54,113,1,,0.0,1,-52,-135.0,70.0,,13,,-81,-97,0.0,,,-97,,,0.0,0.0,0.0,,,,,16,1,-28,0.0,,,,29,29,0.0,0.0,,36,3.0,3.0,
12/31/2004,381,144,120,10,,0.0,10,107,-53.0,17.0,,143,,-191,-88,0.0,,,-88,,,0.0,0.0,0.0,,,,,-103,-2,-13,-1.0,,,,12,12,0.0,0.0,,188,3.0,18.0,
04/01/2005,431,229,112,57,,0.0,57,33,-109.0,-50.0,,192,,-353,-199,0.0,,,-199,,,0.0,0.0,0.0,,,,,-154,-4,-43,0.0,,,,39,39,0.0,0.0,,74,3.0,7.0,
07/01/2005,500,280,121,-49,,11.0,-60,148,-106.0,-19.0,,273,,-444,-307,0.0,,,-307,,,0.0,0.0,0.0,,,,,-137,-30,-38,-2.0,,,,10,10,0.0,0.0,,26,0.0,20.0,
09/30/2005,206,272,137,9,,,9,-212,-22.0,-46.0,,-144,,-116,-169,,,,-169,,,,,,,,,,53,-5,-38,,,,,28,28,,5.0,,85,4.0,5.0,
12/30/2005,562,287,149,-18,,,-18,144,25.0,-28.0,,147,,-266,-184,0.0,,,-184,,,0.0,0.0,0.0,,,,,-82,-359,-38,-340.0,,,,10,10,0.0,9.0,,-63,6.0,17.0,
03/31/2006,527,274,150,-24,,0.0,-24,127,-61.0,-44.0,,232,,-289,-253,0.0,,,-253,,,0.0,0.0,0.0,,,,,-36,29,-39,0.0,,,,82,82,0.0,-14.0,,267,4.0,0.0,
06/30/2006,162,7,176,76,,23.0,53,-97,-132.0,5.0,,30,,110,-402,0.0,,,-402,,,0.0,0.0,0.0,,,,,512,-397,-40,0.0,,,,-357,42,-399.0,0.0,,-125,1.0,16.0,
09/29/2006,-181,19,199,60,,,60,-459,78.0,-42.0,,-495,,-203,-227,,,,-227,,,,,,,,,,24,1330,-46,1477.0,,,,-101,49,-150.0,,,946,2.0,5.0,
12/29/2006,482,140,215,-24,,,-24,151,78.0,171.0,,-98,,101,-211,28.0,,,-239,,,0.0,0.0,0.0,,,,,312,-1343,-58,-416.0,,,,-870,55,-925.0,1.0,,-760,1.0,19.0,
03/30/2007,269,212,236,108,,,108,-287,-108.0,-61.0,,-118,,-250,-221,1.0,,,-222,,,0.0,0.0,0.0,,,,,-29,-206,-54,-5.0,,,,-146,103,-249.0,-1.0,,-187,21.0,11.0,
09/28/2007,754,355,205,50,,,50,144,-133.0,31.0,250.0,-4,,-238,-150,0.0,,,-150,,,0.0,0.0,0.0,,,,,-88,-241,-54,0.0,,,,-187,62,-249.0,0.0,,275,8.0,10.0,
12/28/2007,724,403,215,-5,,,-5,111,-116.0,-67.0,,294,,-322,-188,24.0,,,-212,,,0.0,0.0,0.0,,,,,-134,-232,-53,0.0,,,,-179,72,-251.0,0.0,,170,11.0,51.0,
03/28/2008,665,344,211,-92,,,-92,202,241.0,-243.0,,204,,-125,-270,5.0,,,-275,,,0.0,0.0,0.0,,,,,145,-830,-52,-34.0,,,,-744,40,-784.0,0.0,,-290,9.0,10.0,
06/27/2008,395,160,213,179,,10.0,169,-157,-59.0,128.0,,-226,,-306,-293,0.0,,,-293,,,0.0,0.0,0.0,,,,,-13,-242,-57,0.0,,,,-185,10,-195.0,0.0,,-153,6.0,50.0,
10/03/2008,304,57,253,-75,27.0,,-102,69,16.0,36.0,278.0,-261,0.0,-265,-280,0.0,0.0,0.0,-280,-280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-24,-59,0.0,0.0,0.0,0.0,35,35,0.0,0.0,0.0,15,2.0,50.0,
01/02/2009,88,-2824,228,2907,26.0,,2881,-223,352.0,113.0,-560.0,-128,,-210,-211,3.0,3.0,0.0,-214,-214.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1,278,-58,335.0,350.0,,-15.0,1,1,0.0,0.0,0.0,156,3.0,8.0,
04/03/2009,239,-275,226,85,17.0,-10.0,78,203,166.0,219.0,19.0,-201,,-37,-58,1.0,1.0,0.0,-59,-59.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21,-11,-15,-5.0,0.0,,-5.0,9,9,0.0,0.0,0.0,191,4.0,50.0,
07/03/2009,192,-83,224,-124,13.0,11.0,-148,175,-162.0,-10.0,184.0,163,0.0,-106,-77,3.0,3.0,0.0,-80,-80.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-29,-11,0,364.0,0.0,399.0,-35.0,9,9,0.0,-384.0,0.0,75,1.0,10.0,
10/02/2009,278,179,204,99,11.0,1.0,87,-204,-209.0,-35.0,112.0,-72,0.0,-64,-89,0.0,,0.0,-89,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,-111,0,-469.0,-135.0,,-334.0,26,26,0.0,332.0,0.0,103,,,
01/01/2010,753,533,192,-23,14.0,,-37,51,-91.0,-23.0,117.0,48,0.0,-209,-103,0.0,,,-103,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106,-183,0,-246.0,-200.0,,-46.0,16,16,0.0,47.0,0.0,361,3.0,22.0,
04/02/2010,577,518,188,43,13.0,4.0,26,-172,-118.0,-40.0,13.0,-27,0.0,-174,-180,0.0,,,-180,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-232,0,-20.0,-15.0,,-5.0,-212,39,-251.0,0.0,0.0,171,3.0,43.0,
07/02/2010,324,379,196,-2,19.0,-46.0,25,-249,51.0,-72.0,-240.0,12,0.0,-305,-246,21.0,,,-267,-267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59,182,0,510.0,0.0,587.0,-77.0,-328,5,-333.0,0.0,0.0,201,-21.0,24.0,
