Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1989,,-25.0,0,0,114.900002,,1039.299988,11.055518,,,,,,,,,,,
12/31/1989,,-22.9,0,0,126.099998,,1084.800011,11.624262,,,,,,,,,,,
03/31/1990,,-42.5,0,0,302.5,,1285.000023,23.540856,,,,,,,,,,,
06/30/1990,,-86.699997,0,0,342.199997,,1350.299995,25.342516,,,,,,,,,,,
09/30/1990,,-46.900002,0,0,340.900002,,1379.299976,24.715436,,,,,,,,,,,
12/31/1990,,-45.900002,0,0,397.0,,1456.800026,27.25151,,,,,,,,,,,
03/31/1991,,-62.400002,0,0,354.900009,,1435.999985,24.714486,,,,,,,,,,,
06/30/1991,,-60.900002,0,0,339.199997,,1442.599972,23.513102,,,,,,,,,,,
09/30/1991,,-36.099998,0,0,334.400002,,1470.70005,22.737471,,,,,,,,,,,
12/31/1991,,-22.1,0,0,364.700005,,1531.499954,23.813256,,,,,,,,,,,
03/31/1992,,-55.5,0,0,345.599991,,1534.599991,22.520526,,,,,,,,,,,
06/30/1992,,-35.0,0,0,338.000008,,1560.900032,21.654174,,,,,,,,,,,
10/01/1992,,-43.099998,0,0,402.200012,,1649.099991,24.389062,,,,,,,,,,,
12/31/1992,,-32.799999,0,0,417.800003,,1672.800003,24.976088,,,,,,,,,,,
03/31/1993,,-64.099998,0,0,395.300003,,1690.900024,23.378083,,,,,,,,,,,
06/30/1993,,-45.299999,0,0,325.600006,,1525.799957,21.339626,,,,,,,,,,,
09/30/1993,,-40.700001,0,0,353.399994,,1586.899971,22.269834,,,,,,,,,,,
12/31/1993,,-53.5,0,0,406.300003,,1679.800026,24.187403,,,,,,,,,,,
03/31/1994,,-82.400002,0,0,313.099998,,1652.79995,18.943611,,,,,,,,,,,
06/30/1994,,-58.700001,0,0,267.300003,,1666.900009,16.035755,,,,,,,,,,,
09/30/1994,,-65.800003,0,0,338.100006,,1793.000031,18.856665,,,,,,,,,,,
12/30/1994,,-65.199997,0,0,372.5,,1876.199982,19.85396,,,,,,,,,,,
03/31/1995,,-86.599998,0,0,311.100006,,1904.5,16.334996,,,,,,,,,,,
06/30/1995,,-88.300003,0,0,260.799999,,1924.299999,13.55298,,,,,,,,,,,
09/30/1995,,-76.199997,0,0,269.700001,,1987.50005,13.569811,,,,,,,,,,,
12/31/1995,,-62.200001,0,0,280.0,,2019.999954,13.861386,,,,,,,,,,,
03/31/1996,,-130.600006,0,0,231.6,,2048.700022,11.30473,,,,,,,,,,,
06/30/1996,,-68.900002,0,0,255.700001,,1928.500004,13.25901,,,,,,,,,,,
09/30/1996,,-133.300003,0,0,266.5,,1999.499954,13.328332,,,,,,,,,,,
12/31/1996,,-71.300003,0,0,326.699997,,2115.599945,15.442428,,,,,,,,,,,
03/31/1997,,-163.800003,0,0,571.100006,,2338.700012,24.419549,,,,,,,,,,,
06/30/1997,4138.706434,-430.299988,0,0,256.800007,3965.206453,1991.100025,12.897394,0.064763,1.694098,9.268832,12.717147,3.557893,3.976813,4343.981066,4170.481085,28.922001,,
09/30/1997,4708.412716,-289.100006,0,0,264.200001,4683.512711,1899.899982,13.905995,0.056411,1.936216,10.454269,14.388672,4.306951,4.87089,4877.788017,4852.888012,35.187923,,
12/31/1997,4479.062605,-124.099998,0,0,245.400003,4600.36261,1823.099985,13.460589,0.053344,1.825831,9.825636,13.530478,4.298444,4.926291,4668.674803,4789.974808,35.305929,,
03/31/1998,4190.648317,-156.699997,0,0,295.699997,4329.648317,1824.600052,16.206291,0.068297,1.703513,9.33315,13.076558,4.014797,4.60933,4411.443758,4550.443758,33.900861,,
06/30/1998,3170.000076,-138.0,0,0,245.1,3277.100077,1759.200006,13.932469,0.074792,1.295245,7.298664,10.247342,12.222916,24.956755,3326.499939,3433.599939,25.844637,,
09/30/1998,2653.437567,-154.199997,0,0,408.800003,2908.037573,1852.09996,22.072243,0.140576,1.152794,6.595685,9.35662,9.590501,16.530398,2751.000047,3005.600053,23.973928,,
12/31/1998,2957.149925,-169.5,0,0,437.699997,3225.349922,1899.300003,23.045332,0.135706,1.291018,7.542914,10.90382,9.180988,14.004538,2993.263088,3261.463085,26.722038,,
03/31/1999,4451.490669,-179.899994,0,0,335.899994,4607.490669,1838.800049,18.267347,0.072903,1.782602,10.289171,14.805561,12.513554,18.511412,4514.663984,4670.663984,38.037883,,
