Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,65.398002,54.221003,94.219004,66.814003,27.405001,-39.998001,11.177,0.0,,,,10.315,0.862,-3.741,61.657002,-38.009998,,38.009998,23.646999,0.0,0.0,23.646999,-8.215,15.432,0.0,,,15.431999,0.0,15.432,-1.299,,14.133,14.133,,60.80518,0.23,0.23,,60.80518,0.23,0.23,0.23,
12/31/1992,66.350002,55.180002,93.377001,66.165001,27.212,-38.196999,11.17,-0.167,,,,10.177,1.16,-3.125,63.225002,-44.004002,0.0,44.004002,19.221001,0.0,0.0,19.221001,-12.1,7.121,0.0,,,7.121001,0.0,7.121,-2.007,,5.114,5.114,,50.82,0.1,0.1,0.1,50.82,0.1,0.1,0.1,
03/31/1993,107.046999,74.792999,135.119999,99.823997,35.296001,-60.327,32.254,15.018,,,,15.635,1.601,-3.662,103.384999,-64.091003,0.0,64.091003,39.293999,0.0,0.0,39.293999,-14.054,25.24,27.217,,,-1.977001,0.0,-1.977,-1.299,,-3.276,-3.276,,83.671997,-0.04,0.285,,83.671997,-0.04,0.285,0.285,
06/30/1993,98.254,76.887001,136.177002,101.277,34.900002,-59.290001,21.366999,0.009,,,,17.747999,3.61,-4.291,93.963,-61.285999,0.0,61.285999,32.676998,0.0,0.0,32.676998,-10.049,22.628,0.0,,,22.627998,0.0,22.628,-1.299,,21.329,21.329,,83.926003,0.255,0.255,,83.926003,0.255,0.255,0.255,
09/30/1993,97.804999,77.877998,136.231998,100.765999,35.466,-58.354,19.927,0.17,,,,16.343,3.414,-3.54,94.264999,-61.099998,0.0,61.099998,33.165001,0.0,0.0,33.165001,-11.436,21.729,0.0,,,21.729001,0.0,21.729,-1.299,,20.43,20.43,,84.206001,0.245,0.245,,84.206001,0.245,0.245,0.245,
12/31/1993,95.029003,80.905003,139.781002,105.675003,34.105999,-58.875999,14.124,4.317,,,,9.602,0.205,-19.945,75.084003,-149.582001,0.0,149.582001,-74.498001,0.0,0.0,-74.498001,13.094,-61.403999,0.0,,,-61.404001,0.0,-61.403999,-1.301,,-62.704999,-62.704999,,87.089996,-0.72,-0.72,-0.72,87.089996,-0.72,-0.72,-0.72,
03/31/1994,237.430995,178.659996,306.241997,234.203995,72.038002,-127.582001,58.770999,1.521,,,,48.404999,8.845,-5.501,231.929995,-147.977997,0.0,147.977997,83.952003,0.0,0.0,83.952003,-28.981001,54.971001,0.0,,,54.971003,0.0,54.971001,-1.299,,53.672001,53.672001,,203.686005,0.265,0.265,,203.686005,0.265,0.265,0.265,
06/30/1994,234.510992,181.265991,317.770996,245.121994,72.649002,-136.505005,53.245001,0.627,,,,45.095001,7.523,-2.902,231.608992,-145.139999,0.0,145.139999,86.469002,0.0,0.0,86.469002,-29.361,57.108002,0.0,,,57.108002,0.0,57.108002,-1.3,,55.808002,55.808002,,204.056,0.275,0.275,,204.056,0.275,0.275,0.275,
09/30/1994,242.335998,186.575996,336.788994,264.744995,72.043999,-150.212997,55.760002,0.919,,,,47.691002,7.15,-2.339,239.996998,-144.080002,0.0,144.080002,95.917,0.0,0.0,95.917,-33.765999,62.151001,0.0,,,62.151001,0.0,62.151001,-1.299,,60.852001,60.852001,,205.141998,0.295,0.295,,205.141998,0.295,0.295,0.295,
12/31/1994,248.535,190.264,357.243004,282.169006,75.073997,-166.979004,58.271,0.007,,,,41.84,16.424,-7.104,241.431,-146.138,0.0,146.138,95.292999,0.0,0.0,95.292999,-32.651001,62.641998,0.0,,,62.641998,0.0,62.641998,-1.3,,61.341998,61.341998,,205.895996,0.3,0.3,,205.895996,0.3,0.3,0.3,
03/31/1995,219.798007,182.821007,368.637001,294.035004,74.601997,-185.815994,36.977001,-19.844999,,,,51.042,5.78,-7.0,212.798007,-141.350998,0.0,141.350998,71.446999,-88.0,88.0,-16.553001,4.208,-12.345,0.0,,,-12.345001,0.0,-12.345,-1.299,,-13.644,-13.644,,206.761993,-0.065,-0.065,,206.761993,-0.065,-0.065,-0.065,
06/30/1995,252.338999,184.961998,390.096992,310.412994,79.683998,-205.134995,67.377001,0.0,,,,50.388,16.989,-7.0,245.338999,-159.903,0.0,159.903,85.435997,0.0,0.0,85.435997,-27.528,57.908001,0.0,,,57.907997,0.0,57.908001,-1.289,,56.619001,56.619001,,207.048004,0.275,0.275,,207.048004,0.275,0.275,0.275,
09/30/1995,245.835995,184.270996,394.25499,314.72699,79.528,-209.983994,61.564999,1.114,,,,54.632999,5.818,-7.0,238.835995,-144.742996,0.0,144.742996,94.093002,0.0,0.0,94.093002,-31.613001,62.48,0.0,,,62.480001,0.0,62.48,-1.255,,61.225,61.225,,208.735992,0.295,0.295,,208.735992,0.295,0.295,0.295,
12/31/1995,275.691005,210.616005,423.623009,345.014008,78.609001,-213.007004,65.075,0.131,,,,59.667,5.277,-13.632,262.059005,-127.731003,0.0,127.731003,134.328003,-19.5,19.5,114.828003,-36.529999,78.297997,0.0,,,78.298004,0.0,78.297997,-1.236,,77.061997,77.061997,,218.0,0.315,0.315,,218.0,0.315,0.315,0.315,
03/31/1996,,,,,,,,,,,,,,,,,,,124.681,0.0,0.0,124.681,-41.951,82.730003,0.0,,,82.73,0.0,82.730003,-0.153,,82.577003,82.577003,,280.440002,0.295,0.295,0.295,280.440002,0.295,0.295,0.295,
06/30/1996,,,,,,,,,,,,,,,,,,,133.569,0.0,0.0,133.569,-44.449001,89.120003,0.0,,,89.119999,0.0,89.120003,-0.153,,88.967003,88.967003,,278.5,0.32,0.32,0.32,278.5,0.32,0.32,0.32,
09/30/1996,,,,,,,,,,,,,,,,,,,134.139999,-33.799999,33.799999,100.34,-31.999001,68.341003,0.0,,,68.341,0.0,68.341003,-0.153,,68.188003,68.188003,,278.941986,0.245,0.245,0.32,278.941986,0.245,0.245,0.32,
12/31/1996,256.764,161.706,398.833,398.833,0.0,-237.127,95.058,36.858,,,,51.184,7.016,-18.35,238.414,-206.228,0.0,206.228,969.624,0.0,0.0,969.624,-131.517,41.533,0.0,,,838.107,0.0,89.984,,,89.984,89.984,,273.432756,0.33,0.33,0.33,278.003792,0.325,0.325,0.325,
03/31/1997,372.218,274.069,526.983,417.937,109.046,-252.914,98.149,1.8,,,,89.372,6.977,-21.12,351.098,-198.674,,198.674,152.424,,,152.424,-52.346,100.078,,,,100.078,,100.078,,,100.078,100.078,,284.693316,0.35,0.35,0.35,289.655264,0.345,0.345,0.345,
06/30/1997,390.694022,293.35202,573.64801,573.64801,,-280.29599,97.342001,-0.933,,,,98.275002,,-24.92,365.774022,-208.423004,0.0,208.423004,157.350998,0.0,0.0,157.350998,-54.069,103.281998,0.0,,,103.281998,0.0,103.281998,0.0,,103.281998,103.281998,,287.507996,0.359,0.359,0.359,293.114014,0.35,0.35,0.35,
09/30/1997,442.804986,292.041992,571.085999,571.085999,,-279.044006,150.762994,1.016,,,,149.746994,,-21.844999,420.959987,-260.425995,0.0,260.425995,160.533997,-54.540001,54.540001,105.993996,-39.758999,66.235001,0.0,,,66.234997,0.0,66.235001,0.0,,66.235001,66.235001,,287.507996,0.23,0.23,0.3785,293.114014,0.23,0.23,0.375,
12/31/1997,405.273,293.990997,574.89801,574.89801,,-280.907013,111.282003,1.33,,,,109.952003,,-29.995001,375.277999,-209.237,0.0,209.237,166.041,-33.959999,33.959999,132.081001,-42.640999,89.440002,0.0,,,89.440002,0.0,89.440002,0.0,,89.440002,89.440002,,571.197628,0.155,0.155,0.2,582.195228,0.155,0.155,0.2,
03/31/1998,444.764,319.34,640.124,503.605,136.519,-320.784,125.424,2.501,,,,109.172,13.751,-23.438,421.326,-245.016,0.0,245.016,176.31,,,176.31,-55.865,120.445,0.0,,,120.445,0.0,120.445,0.0,0.0,120.445,120.445,,609.73403,0.2,0.2,0.2,622.56528,0.195,0.195,0.195,
06/30/1998,458.128,323.461,653.141,517.121,136.02,-329.68,134.667,1.293,,,,122.32,11.054,-23.038,435.09,-247.908,,247.908,187.182,0.0,0.0,187.182,-59.143,128.039,0.0,,,128.039,0.0,128.039,0.0,,128.039,128.039,,325.268,0.42,0.42,0.42,332.572,0.41,0.41,0.41,
09/30/1998,489.186,344.714,689.925,548.297,141.628,-345.211,144.472,2.277,,,,128.917,13.278,-21.428,467.758,-269.576,0.0,269.576,198.182,0.0,0.0,198.182,-62.773,135.409,0.0,,,135.409,0.0,135.409,0.0,0.0,135.409,135.409,,310.522891,0.44,0.44,0.44,316.482193,0.43,0.43,0.43,
12/31/1998,522.264,370.477,755.644,587.078,168.566,-385.167,151.787,2.12,,,,133.466,16.201,-20.631,501.633,-287.813,,287.813,213.82,,,213.82,-67.234,146.586,6.975,,,139.611,,139.611,,,139.611,139.611,,328.981759,0.45,0.45,0.45,335.757291,0.44,0.44,0.44,
03/31/1999,573.899,390.715,760.821,604.163,156.658,-370.106,183.184,0.194,,,,169.467,13.523,-21.569,552.33,-325.25,0.0,325.25,227.08,0.0,0.0,227.08,-73.072,154.008,0.0,,,154.008,0.0,154.008,0.0,,154.008,154.008,,343.404805,0.45,0.45,0.45,350.333049,0.44,0.44,0.44,
06/30/1999,628.872,421.691,818.092,641.67,176.422,-396.401,207.181,-2.895,,,,197.511,12.565,-23.739,605.133,-357.687,0.0,357.687,247.446,0.0,0.0,247.446,-79.545,167.901,0.0,,,167.901,0.0,167.901,0.0,,167.901,167.901,,351.436,0.48,0.48,0.48,358.314,0.47,0.47,0.47,
09/30/1999,714.557,491.945,964.875,756.33,208.545,-472.93,222.612,-1.882,,,,209.075,15.419,-24.352,690.205,-413.883,0.0,413.883,276.322,-19.7,19.7,256.622,-82.843,173.779,0.0,,,173.779,0.0,173.779,0.0,,173.779,173.779,,394.942,0.44,0.44,0.47,401.178,0.43,0.43,0.46,
12/31/1999,728.825019,503.256012,999.883026,794.447021,205.436005,-496.627014,225.569007,0.255,,,,206.751007,18.563,-24.358999,704.46602,-406.934998,0.0,406.934998,297.531006,-46.657001,46.657001,250.874005,-84.083,166.791,0.0,,,166.791005,0.0,166.791,0.0,0.0,166.791,166.791,,398.084991,0.42,0.42,0.5,403.817993,0.41,0.41,0.49,
03/31/2000,754.746,515.174,1046.141,836.221,209.92,-530.967,239.572,-0.104,,,,221.265,18.411,-26.767,727.979,-448.686,,448.686,279.293,,,279.293,-89.458,189.835,,,,189.835,,189.835,,,189.835,189.835,,407.978573,0.47,0.47,0.47,412.608438,0.46,0.46,0.46,
06/30/2000,793.284993,539.69899,1129.190994,911.731995,217.459,-589.492004,253.586003,-0.314,,,,227.481003,26.419001,-29.076,764.208993,-439.662994,0.0,439.662994,324.54599,-66.712997,66.712997,257.832993,-83.737,174.095993,0.0,,,174.095993,0.0,174.095993,0.0,0.0,174.095993,174.095993,,421.190002,0.41,0.41,0.52,426.398987,0.41,0.41,0.52,
09/30/2000,676.869,586.097,1259.961,1007.951,252.01,-673.864,90.772,-180.778,,,,244.162,27.388,-40.714,636.155,-536.084,,536.084,100.071,0.0,0.0,100.071,-27.597,72.474,0.0,,,72.474,0.0,72.474,0.0,0.0,72.474,72.474,,451.578894,0.16,0.16,0.16,456.725224,0.16,0.16,0.16,
12/31/2000,854.785939,574.551941,1277.142944,1049.517944,227.625,-702.591003,280.233998,5.247,,,,253.656998,21.33,-37.513,817.272939,-460.070007,0.0,460.070007,357.203003,-27.288,27.288,329.915003,-98.193001,231.722,0.0,,,231.722002,0.0,231.722,0.0,0.0,231.722,231.722,,448.631012,0.52,0.52,0.56,454.825989,0.51,0.51,0.55,
03/31/2001,917.465,585.454,1271.549,1010.882,260.667,-686.095,332.011,72.684,,,,243.661,15.666,-42.02,875.445,-538.498,0.0,538.498,336.947,0.0,0.0,336.947,-100.447,236.5,0.0,,,236.5,0.0,236.5,0.0,0.0,236.5,236.5,,452.634896,0.52,0.52,0.52,459.429071,0.51,0.51,0.51,
09/30/2001,957.673,621.691,1213.511,957.891,255.62,-591.82,335.982,2.423,,,,302.71,30.849,-68.5,889.173,-514.71,0.0,514.71,374.463,-67.201,67.201,307.262,-85.296,221.966,0.0,,,221.966,0.0,221.966,0.0,0.0,221.966,221.966,,454.346907,0.49,0.49,0.6,460.387879,0.48,0.48,0.59,
12/31/2001,987.833982,632.150986,1135.634995,881.606995,254.028,-503.484009,355.682997,32.344002,,,,293.300995,30.038,-65.0,922.833982,-520.039001,0.0,520.039001,402.795013,-15.07,15.07,387.725014,-109.781998,277.942993,0.0,,,277.943016,0.0,277.942993,0.0,0.0,277.942993,277.942993,,454.031006,0.61,0.61,0.63,459.368988,0.61,0.61,0.63,
03/31/2002,1004.817,647.266,1081.627,833.938,247.689,-434.361,357.551,13.407,,,,311.06,33.084,-56.5,948.317,-516.516,0.0,516.516,431.801,-14.619,14.619,417.182,-117.317,299.865,-9.78,,,309.645,0.0,309.645,0.0,0.0,309.645,309.645,,462.902144,0.67,0.65,0.68,468.604312,0.66,0.64,0.67,
06/30/2002,1074.895,690.031,1122.2,870.605,251.595,-432.169,384.864,19.666,,,,336.954,28.244,-58.5,1016.395,-556.03,0.0,556.03,460.365,-1.554,1.554,458.811,-130.859,327.952,0.0,,,327.952,0.0,327.952,0.0,0.0,327.952,327.952,,478.121878,0.69,0.69,0.69,484.009961,0.68,0.68,0.68,
09/30/2002,1095.451,702.092,1126.995,883.683,243.312,-424.903,393.359,135.519,,,,226.257,31.583,-64.0,1031.451,-564.479,0.0,564.479,466.972,-12.694,12.694,454.278,-126.121,328.157,0.0,,,328.157,0.0,328.157,0.0,0.0,328.157,328.157,,477.112074,0.69,0.69,0.71,482.325535,0.68,0.68,0.7,
12/31/2002,1164.692,708.071,1103.222,888.008,215.214,-395.151,456.621,1.508,,,,427.941,27.172,-84.7,1079.992,-609.153,0.0,609.153,470.839,-10.413,10.413,460.426,-123.171,337.255,0.0,,,337.255,0.0,337.255,0.0,0.0,337.255,337.255,,474.905,0.7,0.7,0.72,480.066,0.7,0.7,0.72,
03/31/2003,1137.099,692.178,1054.88,848.472,206.408,-362.702,444.921,34.234,,,,380.014,30.673,-63.0,1074.099,-599.359,0.0,599.359,474.74,-4.729,4.729,470.011,-142.263,327.748,0.0,,,327.748,0.0,327.748,0.0,0.0,327.748,327.748,,470.529,0.7,0.7,0.71,474.348,0.69,0.69,0.7,
06/30/2003,1164.516,703.42,1045.531,843.705,201.826,-342.111,461.096,109.5,,,,312.546,39.05,-61.5,1103.016,-619.079,0.0,619.079,483.937,-31.841,31.841,452.096,-135.859,316.237,0.0,,,316.237,0.0,316.237,0.0,0.0,316.237,316.237,,471.713,0.67,0.67,0.71,475.294,0.67,0.67,0.71,
09/30/2003,1318.561,806.458,1098.568,922.249,176.319,-292.11,512.103,-29.127,,,,513.525,27.705,-65.0,1253.561,-709.248,,709.248,544.313,-407.718,407.718,136.595,-20.704,115.891,,,,115.891,,115.891,,,115.891,115.891,,551.018984,0.21,0.21,0.21,555.543993,0.21,0.21,0.21,
12/31/2003,1350.960985,879.94899,1155.813004,984.63501,171.177994,-275.864014,471.011995,-7.529,,,,448.744995,29.796,-58.5,1292.460985,-703.750977,0.0,703.750977,588.710022,-71.982002,71.982002,516.72802,-211.701004,305.027008,0.0,,,305.027016,0.0,305.027008,0.0,0.0,305.027008,305.027008,,544.872009,0.56,0.56,0.69,549.857971,0.55,0.55,0.69,
03/31/2004,1282.31,806.823,1080.449,914.665,165.784,-273.626,475.487,-0.511,,,,429.105,46.893,-63.418,1218.892,-724.727,0.0,724.727,494.165,-9.65,9.65,484.515,-156.015,328.5,0.0,,,328.5,0.0,328.5,0.0,0.0,328.5,328.5,,546.576,0.6,0.6,0.61,550.547,0.6,0.6,0.61,
06/30/2004,1402.479,839.703,1119.454,947.628,171.826,-279.751,562.776,0.002,,,,527.421,35.353,-63.533,1338.946,-739.448,0.0,739.448,599.498,-0.791,0.791,598.707,-198.601,400.106,0.0,,,400.106,0.0,400.106,0.0,0.0,400.106,400.106,,554.042,0.72,0.72,0.72,557.486,0.72,0.72,0.72,
09/30/2004,1394.519,855.656,1158.938,986.847,172.091,-303.282,538.863,6.59,,,,498.445,33.828,-57.0,1337.519,-719.666,0.0,719.666,617.853,3.059,-3.059,620.912,-208.027,412.885,0.0,,,412.885,0.0,412.885,0.0,0.0,412.885,412.885,,553.944,0.75,0.75,0.74,558.577,0.74,0.74,0.74,
12/31/2004,2788.44,1692.082,2375.708,2026.19,349.518,-683.626,1096.358,0.104,,,,1012.752,83.502,-130.306,2658.134,-1425.406,,1425.406,1232.728,3.728,-3.728,1236.456,-402.688,833.768,,,,833.768,,833.768,0.0,0.0,833.768,833.768,,1104.107222,1.52,1.52,1.52,1115.021144,1.5,1.5,1.5,
03/31/2005,1365.804,849.183,1243.492,1056.704,186.788,-394.309,516.621,0.007,,,,482.927,33.687,-41.045,1324.759,-733.263,0.0,733.263,591.496,2.557,-2.557,594.053,-198.669,395.384,0.0,,,395.384,0.0,395.384,0.0,0.0,395.384,395.384,,549.282008,0.72,0.72,0.72,553.654679,0.71,0.71,0.71,
12/31/2005,1518.695,899.733,1499.217,1289.834,209.383,-599.484,618.962,-0.081,,,,571.162,47.881,-69.329,1449.366,-823.987,0.0,823.987,625.379,5.956,-5.956,631.335,-201.761,429.574,0.0,,,429.574,0.0,429.574,0.0,0.0,429.574,429.574,,543.88,0.79,0.79,0.78,548.608,0.78,0.78,0.78,
03/31/2006,1487.913,898.052,1556.67,1340.765,215.905,-658.618,589.861,0.002,,,,560.014,29.845,-47.571,1440.342,-795.625,0.0,795.625,644.717,-5.222,5.222,639.495,-207.982,431.513,0.0,,,431.513,0.0,431.513,0.0,0.0,431.513,431.513,-3.824,539.952669,0.8,0.8,0.79,543.43583,0.79,0.79,0.78,
12/31/2006,1636.899,955.619,1865.324,1624.737,240.587,-909.933,681.28,1.166,,,,609.497,70.617,-72.361,1564.538,-917.617,0.0,917.617,646.693,-9.134,9.134,563.161,-173.885,250.829,0.0,,,389.276,0.0,250.829,0.0,0.0,250.829,250.829,,540.807172,0.46,0.46,0.82,546.618368,0.46,0.46,0.81,
03/31/2007,1597.0,945.0,1891.0,1623.0,268.0,-946.0,652.0,-11.0,,,,601.0,62.0,-71.0,1526.0,-877.0,,877.0,649.0,-6.0,6.0,643.0,-222.0,421.0,0.0,,,421.0,0.0,421.0,,,421.0,421.0,,541.850632,0.78,0.78,0.79,547.229662,0.77,0.77,0.78,
06/30/2007,1695.0,966.0,1961.0,1688.0,273.0,-995.0,729.0,1.0,,,,667.0,61.0,-88.0,1607.0,-918.0,0.0,918.0,689.0,-5.0,5.0,684.0,-226.0,458.0,0.0,,,458.0,0.0,458.0,0.0,0.0,458.0,458.0,3.0,548.385,0.84,0.84,0.84,553.935,0.83,0.83,0.83,
09/30/2007,1653.0,978.0,2030.0,1733.0,297.0,-1052.0,675.0,6.0,,,,646.0,23.0,-105.0,1548.0,-881.0,0.0,881.0,667.0,-7.0,7.0,660.0,-216.0,444.0,0.0,,,444.0,0.0,444.0,0.0,0.0,444.0,444.0,4.55,550.603,0.81,0.81,0.82,555.336,0.8,0.8,0.81,
12/31/2007,1709.0,991.0,2012.0,1706.0,306.0,-1021.0,718.0,1.0,,,,673.0,44.0,-184.0,1525.0,-939.0,,939.0,586.0,-3.0,3.0,583.0,-172.0,411.0,,,,411.0,,411.0,,,411.0,411.0,,547.795,0.75,0.75,0.76,551.078,0.75,0.75,0.76,
03/31/2008,1788.0,1017.0,1895.0,1606.0,289.0,-878.0,771.0,43.0,,,,679.0,49.0,-223.0,1565.0,-961.0,,961.0,604.0,25.0,-25.0,629.0,-201.0,428.0,,,,428.0,,428.0,,0.0,428.0,428.0,,546.214,0.78,0.78,0.73,548.946,0.78,0.78,0.73,
06/30/2008,1895.0,1068.0,1790.0,1507.0,283.0,-722.0,827.0,10.0,,,,731.0,86.0,-330.0,1565.0,-961.0,,961.0,604.0,-1.0,1.0,603.0,-175.0,428.0,0.0,,,428.0,0.0,428.0,,,428.0,428.0,,546.628,0.78,0.78,0.69,549.758,0.78,0.78,0.69,
09/30/2008,1880.0,1088.0,1793.0,1506.0,287.0,-705.0,792.0,13.0,,,,749.0,30.0,-364.0,1516.0,-1004.0,,1004.0,512.0,-5.0,5.0,507.0,-149.0,358.0,,,,358.0,0.0,358.0,0.0,,358.0,358.0,,549.761,0.65,0.65,0.71,553.544,0.65,0.65,0.71,
12/31/2008,1872.0,1065.0,1729.0,1408.0,321.0,-664.0,807.0,41.0,,,,759.0,7.0,-528.0,1344.0,-985.0,,985.0,359.0,-29.0,29.0,330.0,-25.0,305.0,0.0,,,305.0,0.0,305.0,-21.0,0.0,284.0,284.0,,552.732,0.51,0.51,0.55,556.746,0.51,0.51,0.55,
03/31/2009,2177.0,1146.0,1679.0,1324.0,355.0,-533.0,1031.0,150.0,0.0,150.0,0.0,847.0,34.0,-676.0,1501.0,-1069.0,0.0,1069.0,432.0,0.0,0.0,432.0,-114.0,318.0,0.0,0.0,0.0,318.0,-6.0,312.0,-41.0,0.0,271.0,278.8,7.8,559.801,0.48,0.48,0.498034,563.566,0.48,0.48,0.49384,
06/30/2009,2131.0,1138.0,1640.0,1341.0,299.0,-502.0,993.0,19.0,0.0,19.0,0.0,907.0,67.0,-701.0,1430.0,-1181.0,0.0,1181.0,249.0,0.0,0.0,249.0,-41.0,208.0,0.0,0.0,0.0,208.0,-4.0,204.0,-83.0,0.0,121.0,120.35,-0.65,602.726,0.2,0.2,0.199676,608.797,0.2,0.2,0.198932,
09/30/2009,2177.0,1237.0,1745.0,1418.0,327.0,-508.0,940.0,31.0,0.0,31.0,0.0,862.0,47.0,-709.0,1468.0,-1320.0,0.0,1320.0,148.0,0.0,0.0,148.0,9.0,157.0,0.0,0.0,0.0,157.0,-5.0,152.0,0.0,0.0,152.0,163.7,11.7,665.408,0.23,0.23,0.246014,672.457,0.23,0.23,0.246014,
12/31/2009,2293.0,1323.0,1820.0,1479.0,341.0,-497.0,970.0,-1.0,0.0,-1.0,0.0,876.0,95.0,-725.0,1568.0,-1361.0,0.0,1361.0,207.0,0.0,0.0,207.0,-13.0,194.0,0.0,0.0,0.0,194.0,-9.0,185.0,0.0,0.0,185.0,173.85,-11.15,688.59,0.27,0.27,0.252472,696.038,0.27,0.27,0.252472,
