Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1997,154.11011,214.405,191.125,,2.409334,0.865868,0.571935,0.3,0.3,0.3,0.29,0.29,0.29,,0.126807,-0.282564,0.152106,10.829582,5.589361,
06/30/1997,160.679234,232.951,204.729,,3.205335,1.193519,0.825198,0.43,0.43,0.44,0.4,0.4,0.41,,0.397306,-0.240108,0.273445,11.614052,5.649778,
09/30/1997,216.024577,548.828,543.421,,5.728411,2.370836,0.807573,0.09,0.1,0.29,0.09,0.1,0.29,,2.053528,0.855283,0.292744,11.574401,4.99527,
12/31/1997,217.782011,557.675,557.675,,13.884162,2.427086,1.690607,,,,,,,,1.514144,0.667202,0.235286,12.071594,4.513646,
03/31/1998,219.78758,602.99,566.439,,5.242282,1.445112,0.816091,0.32,0.32,0.33,0.32,0.32,0.33,0.0,0.706249,0.207855,0.210476,12.626382,3.381952,
06/30/1998,223.636827,613.948,575.848,,5.64512,1.674003,1.00132,0.42,0.43,0.44,0.41,0.42,0.43,0.0,0.58836,-0.199158,0.201174,13.192045,3.479847,
09/30/1998,573.796021,595.506,595.506,,5.436891,1.791339,1.150907,-2.11,-2.11,0.33,-2.11,-2.11,0.33,0.0,0.978726,0.382085,0.291335,6.923833,-3.148293,
12/31/1998,600.350969,634.85,577.136,,5.489008,2.010512,1.363063,0.11,0.11,0.59,0.1,0.1,0.54,0.0,0.312483,-0.658493,0.147689,7.283233,-3.127884,
03/31/1999,605.939,642.481,602.522,,5.096304,1.943693,1.362256,0.6,0.6,0.63,0.58,0.58,0.61,0.0,0.621229,0.154404,0.09797,7.97226,-2.726194,
06/30/1999,617.181,646.716,610.904,,5.458427,1.944301,1.305352,0.52,0.52,0.6,0.5,0.5,0.58,0.0,0.671957,0.127169,0.13124,8.872491,-2.066323,
09/30/1999,619.547,619.105,619.105,,5.483806,0.088231,-0.658121,-1.53,-1.53,0.44,-1.53,-1.53,0.44,0.01,0.819934,0.395426,0.358104,7.348995,7.045207,
12/31/1999,619.317297,619.693,619.693,,5.38405,0.915411,0.251486,-0.19,-0.18,0.32,-0.19,-0.18,0.32,0.0,0.640896,-0.084921,0.292834,7.108815,-1.540511,
03/31/2000,621.039978,621.541992,620.632996,,5.183916,1.236773,0.672173,0.09,0.09,0.26,0.09,0.09,0.26,0.0,1.087968,0.687466,0.237379,7.169847,-1.468535,
06/30/2000,621.094,622.86,621.065,,5.258244,1.403618,0.820252,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.687798,0.180094,0.166714,7.615546,-1.02603,
09/30/2000,621.619995,621.505005,621.505005,,5.027552,1.355445,0.765563,-0.31,-0.31,0.33,-0.31,-0.31,0.33,0.01,0.901536,0.339684,0.232935,7.446497,-0.992669,
12/31/2000,622.650024,621.973999,621.973999,,4.63685,1.17958,0.617389,0.06,0.06,0.29,0.06,0.06,0.29,0.0,0.743271,0.100279,0.150968,7.710592,-0.629567,
03/31/2001,624.374023,628.010986,623.890991,,4.358133,1.096345,0.559393,0.2,0.2,0.24,0.2,0.2,0.24,0.0,0.641138,0.410328,1.420623,7.884697,-0.368369,
06/30/2001,625.960022,641.921997,625.372009,,4.661226,1.255253,0.709977,0.31,0.31,0.33,0.3,0.3,0.32,0.0,0.745156,0.217471,0.632628,8.292862,0.065499,
09/30/2001,627.531982,632.299988,627.0,,4.620415,1.30941,0.748006,0.05,0.05,0.36,0.05,0.05,0.36,0.01,1.023923,0.435407,0.119516,8.297585,0.105174,
12/31/2001,628.018,632.7,627.8,,4.445683,1.185091,0.638738,0.25,0.25,0.31,0.25,0.25,0.31,0.0,1.349156,0.576617,1.162387,8.585741,0.431516,
03/31/2002,617.85,630.3,625.9,,4.168398,1.049688,0.579965,0.22,0.22,0.25,0.22,0.22,0.25,0.0,0.696597,0.409011,0.495266,8.489115,0.194222,
06/30/2002,611.357,619.2,615.3,,4.591256,1.262799,0.754104,0.35,0.35,0.35,0.35,0.35,0.35,0.0,0.7281,0.123517,1.177708,8.652882,0.235542,
09/30/2002,608.658,613.2,610.4,,4.74443,1.268021,0.758519,0.38,0.38,0.38,0.38,0.38,0.38,0.01,1.053408,0.460354,1.077781,8.888407,0.417312,
12/31/2002,594.6,604.7,602.4,,4.667995,1.098938,0.59429,0.39,0.39,0.3,0.39,0.39,0.3,0.0,1.039177,0.419987,0.443996,8.92701,0.213589,
03/31/2003,591.3637,595.8,593.7,,4.601651,1.010611,0.501937,0.1,0.18,0.24,0.1,0.18,0.24,0.0,0.722587,0.365504,0.644274,9.03674,0.131899,
06/30/2003,591.7578,594.8,591.5,,4.96027,1.229079,0.679628,0.3,0.3,0.32,0.3,0.3,0.32,0.0,1.088757,0.600169,1.27248,9.436293,0.42754,
09/30/2003,584.898,593.8,589.8,,5.079688,1.285181,0.734147,0.36,0.36,0.36,0.35,0.35,0.35,0.01,0.361139,-0.142421,0.894173,9.584577,0.388102,
12/31/2003,576.118,586.5,581.4,,5.104919,1.30031,0.761954,0.31,0.39,0.39,0.31,0.39,0.39,0.0,1.100791,0.409357,0.234327,9.656008,0.244742,
03/31/2004,579.745,582.8,577.3,,5.016456,1.143253,0.580288,0.26,0.25,0.24,0.26,0.25,0.24,0.188,0.814135,0.500606,1.188454,9.788786,0.372578,
06/30/2004,579.974,585.4,580.2,,5.40848,1.346088,0.746294,0.37,0.37,0.35,0.37,0.37,0.35,0.188,0.946225,0.351603,0.953491,9.928031,0.486229,
09/30/2004,572.823,581.2,576.7,,5.677128,1.399341,0.80111,0.52,0.52,0.4,0.52,0.52,0.4,0.188,1.038668,0.499393,1.080613,10.205596,0.597043,
12/31/2004,570.212684,576.3,571.2,,5.616246,1.353291,0.796569,0.47,0.47,0.43,0.47,0.47,0.43,0.186,1.05042,0.313375,0.776903,10.471531,0.908433,
03/31/2005,568.257004,572.8,568.8,,5.341069,1.16737,0.603024,0.26,0.26,0.22,0.26,0.26,0.22,0.2,0.893108,0.567862,0.776057,10.458296,0.784856,
06/30/2005,563.00074,570.1,566.3,,5.807876,1.417976,0.806993,0.93,0.93,0.39,0.92,0.92,0.38,0.2,1.05068,0.506799,0.854351,11.00709,1.234457,
09/30/2005,553.567921,561.8,553.6,,6.09646,1.560694,0.894147,0.39,0.39,0.46,0.38,0.38,0.45,0.2,1.125361,0.634032,0.541939,11.03207,1.0622,
12/31/2005,552.253009,555.8,552.1,,6.107589,1.514218,0.925557,0.53,0.53,0.47,0.53,0.53,0.46,0.2,1.204492,0.452817,1.205969,11.083688,1.099134,
03/31/2006,546.179825,551.0,546.2,,5.911754,1.393263,0.79275,0.34,0.34,0.35,0.34,0.34,0.35,0.22,1.140608,0.717686,0.831228,11.115387,1.052767,
06/30/2006,541.947335,549.7,544.3,,6.264927,1.622267,0.988426,0.77,0.77,0.46,0.76,0.76,0.45,0.22,1.023333,0.479515,1.049918,11.499272,1.461397,
09/30/2006,534.465046,541.5,537.0,,6.407821,1.705773,1.072626,0.56,0.56,0.56,0.55,0.55,0.55,0.22,1.316574,0.722533,1.395788,11.525543,1.349012,
