Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,892.799964,914.4,914.4,,0.366907,0.049759,0.03,0.03,0.03,0.03,0.03,0.03,0.003333,0.02231,,0.019601,0.50056,,
06/30/1990,867.6,889.200036,889.200036,,0.383266,0.064552,0.041389,0.041389,0.041389,0.041389,0.041389,0.041389,0.003333,0.042735,,0.015214,0.523167,,
09/30/1990,835.200036,856.799964,856.799964,,0.400677,0.034314,0.021111,0.021111,0.021111,0.021111,0.021111,0.021111,0.003333,0.06781,,0.016762,0.488506,,
12/31/1990,831.600014,838.799973,838.799973,,0.402241,0.005126,0.014167,0.014167,,0.014167,0.014167,0.014167,0.003333,0.027182,,0.022487,0.491222,,
03/31/1991,810.0,831.600014,831.600014,,0.418831,0.049423,0.030833,0.030833,,0.030833,0.030833,0.030833,0.003611,0.058923,,0.033333,0.525802,,
06/30/1991,784.799973,810.0,810.0,,0.455556,0.019136,0.010556,0.010556,,0.010556,0.010556,0.010556,0.003611,0.050617,,0.030454,0.51287,,
09/30/1991,759.600014,784.799973,784.799973,,0.48713,0.034659,0.010833,0.010833,,0.010833,0.010833,0.010833,0.003611,0.060525,,0.029621,0.510663,,
12/31/1991,759.600014,770.399986,770.399986,,0.471963,-0.013629,-0.020833,-0.020833,,-0.020833,-0.020833,-0.020833,0.003611,0.068925,,0.025276,0.486177,,
03/31/1992,748.799964,766.799964,766.799964,,0.496479,0.050339,0.044167,0.025556,0.025556,0.044167,0.025556,0.025556,0.003889,0.042775,,0.034054,0.538729,,
06/30/1992,727.200027,756.0,756.0,,0.663757,0.085185,0.049722,0.049722,,0.049722,0.049722,0.049722,0.003889,0.080159,,0.016364,0.562844,,
09/30/1992,694.799973,727.200027,727.200027,,0.563531,0.099422,0.058056,0.058056,,0.058056,0.058056,0.058056,0.003889,0.018427,,0.017991,0.598014,,
12/31/1992,805.199976,740.400012,740.400012,,0.580227,0.064695,0.041667,0.041667,0.041667,0.041667,0.041667,0.041667,0.004167,0.059157,,0.02844,0.661451,,
03/31/1993,805.199976,834.0,834.0,,0.519305,0.098082,0.059167,0.059167,0.059167,0.059167,0.059167,0.059167,0.004167,0.08693,,0.026577,0.721808,,
06/30/1993,805.199976,832.800024,832.800024,,0.590778,0.146134,0.0925,0.0925,0.0925,0.0925,0.0925,0.0925,0.004167,0.09402,,0.026453,0.785147,,
09/30/1993,865.199982,879.600037,879.600037,,0.582992,0.143133,0.090833,0.090833,,0.090833,0.090833,0.090833,0.004167,0.13472,,0.014216,0.99607,,
12/31/1993,865.199976,900.0,900.0,,0.563,0.097111,0.056667,0.060833,0.060833,0.056667,0.060833,0.060833,0.004167,0.060222,,0.010055,1.05178,,
03/31/1994,865.199982,894.0,894.0,,0.581991,0.086353,0.051667,0.051667,0.053333,0.051667,0.051667,0.053333,0.004167,0.158837,,0.020458,1.075127,,
06/30/1994,855.503998,885.600037,885.600037,,0.668135,0.107836,0.065833,0.065833,0.059167,0.065833,0.065833,0.059167,0.004167,0.135953,,0.013676,1.103326,,
09/30/1994,855.600037,886.800018,886.800018,,0.712788,0.116825,0.070833,0.070833,0.0625,0.070833,0.070833,0.0625,0.004583,0.147609,,0.013908,1.171575,,
12/31/1994,854.399964,884.399964,884.399964,,0.749095,0.179557,0.111667,0.111667,0.111667,0.111667,0.111667,0.111667,0.004583,0.065581,,0.015684,1.247776,,
03/31/1995,861.600037,888.0,888.0,,0.778941,0.107883,0.065833,0.065833,0.055,0.065833,0.065833,0.055,0.004583,0.123536,0.110473,0.017642,1.341806,,
06/30/1995,862.800018,888.0,888.0,,0.852477,0.111149,0.065833,0.065833,0.05,0.065833,0.065833,0.05,0.004583,0.153378,0.142793,0.015299,1.428257,,
09/30/1995,865.199982,891.600037,891.600037,,0.868102,0.114177,0.0675,0.0675,0.063333,0.0675,0.0675,0.063333,0.004583,0.212651,0.204127,0.020804,1.511327,,
12/31/1995,865.199976,892.800024,892.800024,,0.874888,0.119512,0.071667,0.071667,0.069167,0.071667,0.071667,0.069167,0.004583,0.106519,0.095654,0.018724,1.609108,,
03/31/1996,866.399963,895.199982,861.600037,,0.925255,0.117688,0.07,0.07,0.066667,0.068333,0.068333,0.065,0.004583,0.165042,0.152159,0.016043,1.64843,,
06/30/1996,856.26004,883.199982,859.199982,,0.985452,0.145601,0.089167,0.089167,0.0925,0.084167,0.084167,0.0875,0.004583,0.308776,0.300628,0.01308,1.704506,,
09/30/1996,856.800018,888.0,859.199982,,1.038757,0.15014,0.0925,0.0925,0.095,0.09,0.09,0.0925,0.005,0.265247,0.256401,0.010854,1.808823,,
12/31/1996,858.0,895.199976,858.0,,1.090793,0.172145,0.106667,0.106667,0.106667,0.1025,0.1025,0.1025,0.005,0.01958,0.007809,0.017949,1.954429,,
