Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,49.598,27.4,0.0,529.508972,533.387024,-3.878,139.395004,25.26,21.766001,0.0,792.927979,,145.985001,577.035995,331.496002,245.539993,0.0,723.020996,0.0,5.603,8.184,,,13.49,0.0,39.132999,3.497,56.119999,,
06/30/1990,,59.891998,30.0,0.0,547.125,551.325989,-4.201,151.003006,25.132,24.287001,0.0,837.439026,,159.473007,606.841003,352.320007,254.520996,0.0,766.314026,0.0,6.4,8.182,,,13.49,0.0,39.080002,3.973,56.543002,,
09/30/1990,,55.164001,37.799999,0.0,551.202026,555.939026,-4.737,187.464005,27.676001,25.35,0.0,884.656006,,153.727997,662.393005,375.0,287.393005,0.0,816.120972,0.0,4.058,8.18,,,13.49,0.0,39.092999,3.714,56.296998,,
12/31/1990,,66.738998,80.300003,0.0,547.288988,553.924988,-6.636,186.582993,29.834,23.598,0.0,934.343018,,183.632004,683.308014,410.308014,273.0,0.0,866.940002,0.0,4.963,8.178,,,13.49,0.0,39.092999,1.679,54.261999,,
03/31/1991,,52.868999,48.450001,0.0,549.124023,556.45697,-7.333,223.722,29.462999,19.309,0.0,922.937012,,151.516998,705.205994,420.540009,284.665985,0.0,856.723022,0.0,4.698,7.703,,,13.602,0.0,40.549,-0.338,53.813,,
06/30/1991,,60.391998,63.5,0.0,551.708008,559.690002,-7.982,300.373993,30.927999,21.391001,0.0,1028.292969,,161.735001,799.428009,478.778015,320.649994,0.0,961.163025,0.0,4.955,7.587,,,13.717,0.0,40.605999,0.265,54.587999,,
09/30/1991,,67.327003,67.75,0.0,562.557007,570.544006,-7.987,321.367004,30.525,21.725,0.0,1071.250977,,169.084,834.404999,509.123993,325.281006,0.0,1003.489014,0.0,4.807,7.468,,,13.835,0.0,40.660999,0.991,55.486999,,
12/31/1991,,70.858002,16.75,0.0,569.381029,578.280029,-8.899,343.145996,31.160999,26.458,0.0,1057.754028,,184.218994,802.833985,532.908997,269.924988,0.0,987.052979,0.0,5.185,7.346,,,13.956,0.0,40.518002,3.696,58.170002,,
03/31/1992,,63.950001,66.099998,0.0,579.174988,587.822021,-8.647,422.880005,30.663,29.198999,0.0,1191.967041,,182.212006,938.894989,608.737,330.15799,0.0,1121.107056,0.0,4.035,6.831,,,14.47,0.0,43.182999,2.341,59.993999,,
06/30/1992,,73.109001,45.849998,0.0,586.052979,595.570007,-9.517,522.151978,31.188999,28.858999,0.0,1287.212036,,201.076996,1000.190979,650.500977,349.690002,0.0,1201.267944,0.0,3.124,6.83,,,14.47,0.0,57.912998,3.607,75.989999,,
