Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1997,85.17,1.428,1.428,0.0,35.640999,,,33.854,,,,,1.318,,,,,72.240997,8.904,16.688,-7.784,0.0,,4.025,,,,4.025,12.929,,7.652,7.652,,,,14.541,,,,,,5.022,,,5.022,27.215,5.501,,,,,0.0,,,,0.0,5.501,32.716,0.0,42.701,,,0.0,,9.753,52.454,0.0,52.454,85.17,
09/30/1997,96.348,2.535,2.535,0.0,44.022999,,,34.130001,,,,,1.251,,,,,81.939003,10.368,18.860001,-8.492,0.0,,4.041,,,,4.041,14.409,,5.778,5.778,,,,23.138,,,,,,6.804,,,6.804,35.72,5.477,,,,,0.0,,,,0.0,5.477,41.197,0.0,43.027,,,0.0,,12.124,55.151,0.0,55.151,96.348,
12/31/1997,153.857,5.884,5.884,0.0,55.463001,55.463,,34.723999,23.834999,7.199,0.894,2.796,3.516,,,,,99.586998,18.423,34.994999,-16.572001,0.0,,35.847,1.043,,,34.804,54.27,,15.493,15.493,,,,31.830999,31.098999,0.732,0.732,,,25.696001,,,25.696001,73.02,1.679,-0.054,1.733,1.733,,3.969,,,,3.969,5.648,78.668,0.0,97.781998,,,0.0,-22.331,-0.261998,75.189,0.0,75.189,153.857,
03/31/1998,150.979,5.425,5.425,0.0,47.567,47.567,,38.542,27.427,10.688,3.198,-2.771,4.129,,,,,95.663,19.712,37.524,-17.812,0.0,,35.604,14.891,,,20.713,55.316,,14.653,14.653,,,,37.133,,,,,,17.985,,,17.985,69.771,1.537,,,,,3.955,,,,3.955,5.492,75.263,0.0,99.228,,,0.0,-22.041,-1.471,75.716,0.0,75.716,150.979,
06/30/1998,159.37,3.137,3.137,0.0,56.876,56.876,,39.502,25.943,7.965,5.594,0.0,3.291,,,,,102.806,21.845,40.915,-19.07,0.0,,34.719,13.525,,,21.194,56.564,,17.412,17.412,,,,43.401,,,,,,13.834,,,13.834,74.647,1.349,,,,,3.994,,,,3.994,5.343,79.99,0.0,99.898,,,0.0,-19.286,-1.232,79.38,0.0,79.38,159.37,
09/30/1998,178.286,2.576,2.576,0.0,74.476,74.476,,39.573,23.426,7.379,8.768,,3.919,,,,,120.544,23.337,,,0.0,,34.405,13.29,,,21.115,57.742,,9.928,9.928,,,,36.658,,,,,,9.341,,,9.341,55.927,1.223,,,,,4.092,,,,4.092,5.315,61.242,0.0,132.151,,,0.0,-14.059,-1.048,117.044,0.0,117.044,178.286,
12/31/1998,236.511002,4.793,4.793,0.0,84.442001,,,71.416,37.418999,12.527,22.33,-0.86,12.837,,,,,173.488007,26.775,49.202999,-22.427999,0.0,,36.248001,15.936,,,20.312001,63.023001,,24.031,24.031,,,,42.638,,,,,,30.472998,,,30.472998,97.141998,19.296,,,,,3.96,,,,3.96,23.256,120.397998,0.0,142.309998,,,0.0,,-26.197001,116.112997,0.0,116.112997,236.510995,
03/31/1999,218.624,6.937,6.937,0.0,69.936,69.936,,66.02,27.311,14.69,24.019,0.0,9.989,,,,,152.882,26.907,58.271,-31.364,0.0,,38.835,16.117,,,22.718,65.742,,19.807,19.807,,,,69.776,,,,,,17.484,,,17.484,107.067,0.882,,,,,3.932,,,,3.932,4.814,111.881,0.0,142.763,,,0.0,-33.723,-2.297,106.743,0.0,106.743,218.624,
06/30/1999,230.298,5.436,5.436,0.0,68.705,68.705,,76.171,41.805,16.751,17.615,0.0,16.535,,,,,166.847,27.189,,,0.0,,36.262,15.763,,,20.499,63.451,,31.86,31.86,,,,68.949,,,,,,14.632,,,14.632,115.441,0.798,,,,,3.833,,,,3.833,4.631,120.072,0.0,142.53,,,0.0,-30.493,-1.811,110.226,0.0,110.226,230.298,
09/30/1999,220.434006,4.14,4.14,0.0,69.231003,,,68.258003,43.687,17.174999,16.069,-1.812,14.671,,,,,156.300003,28.229,66.633003,-38.403999,0.0,,35.904999,15.105,,,20.799999,64.133999,,24.236,24.236,,,,69.556,,,,,,23.024002,,,23.024002,116.816002,1.702,,,,,4.007,,,,4.007,5.709,122.525002,0.0,143.123993,,,0.0,,-45.215,97.908993,0.0,97.908993,220.433995,
12/31/1999,196.487,4.255,4.255,0.0,56.788,,,65.074,32.45,15.26,17.36,0.0,13.26,,,,,139.373,20.85,58.72,-37.87,0.0,,36.26,,,,36.26,57.11,,22.13,22.13,,,,82.33,81.25,1.08,1.08,,,30.43,,,30.43,134.89,1.5,-0.13,1.63,1.63,,3.88,,,,3.88,5.38,140.27,0.0,143.46,,,0.0,,-87.24,56.22,0.0,56.22,196.49,
03/31/2000,198.817,8.43,8.43,0.0,46.429,46.429,,72.603,38.04,17.982,16.581,0.0,14.808,,,,,142.27,20.682,,,0.0,,35.865,17.592,,,18.273,56.547,,15.277,15.277,,,,96.052,,,,,,25.383,,,25.383,136.712,1.296,,,,,3.849,,,,3.849,5.145,141.857,0.0,143.618,,,0.0,-84.268,-2.39,56.96,0.0,56.96,198.817,
06/30/2000,184.756,6.627,6.627,0.0,43.481,43.481,,67.559,36.668,13.984,16.907,0.0,13.504,,,,,131.171,19.16,59.991001,-40.831001,0.0,,34.425,17.316,,,17.109,53.585,,12.307,12.307,,,,97.252,,,,,,20.639,,,20.639,130.198,1.067,,,,,3.759,,,,3.759,4.826,135.024,0.0,143.911,,,0.0,-91.532,-2.647,49.732,0.0,49.732,184.756,
09/30/2000,165.933,5.648,5.648,0.0,36.627,36.627,,59.256,31.483,14.847,12.926,0.0,12.963,,,,,114.494,17.099,,,0.0,,34.34,16.976,,,17.364,51.439,,11.647,11.647,,,,97.923,,,,,,23.347,,,23.347,132.917,0.78,,,,,3.471,,,,3.471,4.251,137.168,0.0,143.995,,,0.0,-110.127,-5.103,28.765,0.0,28.765,165.933,
12/31/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.103,1.103,1.103,,,,,,,,,-0.585,0.585,0.585,,,,,,,,,,,,,,,,,,,,
03/31/2001,154.909,9.014,9.014,0.0,36.237,36.237,,50.058,29.395,10.613,10.05,0.0,15.421,,,,,110.73,15.121,,,0.0,,29.058,16.363,,,12.695,44.179,,9.563,9.563,,,,14.364,13.501,0.863,0.863,,,22.081,,,22.081,46.008,69.906,,,,,7.007,,,,7.007,76.913,122.921,0.0,144.459,,,0.0,-106.924,-5.547,31.988,0.0,31.988,154.909,
06/30/2001,151.811,8.101,8.101,0.0,39.301,39.301,,45.731,28.068,9.726,7.937,0.0,15.081,,,,,108.214,14.959,,,0.0,,28.638,16.031,,,12.607,43.597,,8.568,8.568,,,,8.054,7.138,0.916,0.916,,,24.228,,,24.228,40.85,64.906,,,,,6.451,,,,6.451,71.357,112.207,0.0,146.296,,,0.0,-101.3,-5.392,39.604,0.0,39.604,151.811,
09/30/2001,161.996,13.083,13.083,0.0,41.166,41.166,,45.929,23.61,11.143,11.176,0.0,17.915,,,,,118.093,13.467,,,0.0,,30.436,17.178,,,13.258,43.903,,10.993,10.993,,,,66.6,65.834,0.766,0.766,,,26.211,,,26.211,103.804,,,,,,8.948,,,,8.948,8.948,112.752,0.0,149.731,,,0.0,-95.127,-5.36,49.244,0.0,49.244,161.996,
12/31/2001,185.037994,15.514,15.514,0.0,57.965,,,47.605,28.443001,11.658,7.504,0.0,19.337,,,,,140.421005,10.806,48.237,-37.431,0.0,,33.811001,16.811001,,,17.0,44.617001,,18.427999,18.427999,,,,23.954,23.37,0.584,0.584,,,28.599003,,,28.599003,70.981003,0.0,-0.021,0.021,0.021,,9.209,,,,9.209,9.209,80.190002,0.0,194.503006,,,0.0,,-89.654999,104.848007,0.0,104.848007,185.03801,
03/31/2002,180.103,8.271,8.271,0.0,50.894001,50.894,,52.368,33.027,15.118,4.223,0.0,21.438999,,,,,132.972,12.53,,,0.0,,34.601002,16.731001,,,17.870001,47.131002,,21.995001,21.995001,,,,4.145,3.748,0.397,0.397,,,29.573999,,,29.573999,55.714,0.0,0.0,0.0,0.0,,8.96,,,,8.96,8.96,64.674,0.0,196.324005,,,0.0,-76.196,-4.698997,115.429008,0.0,115.429008,180.103008,
06/30/2002,188.301,11.006,11.006,0.0,55.486,55.486,,50.642,31.883,16.023,2.736,0.0,22.822,,,,,139.956,13.698,,,0.0,,34.647,16.803,,,17.844,48.345,,14.525,14.525,,,,3.811,3.685,0.126,0.126,,,33.895,,,33.895,52.231,0.0,0.0,0.0,0.0,,7.702,,,,7.702,7.702,59.933,0.0,199.206,,,0.0,-66.639,-4.199,128.368,0.0,128.368,188.301,
09/30/2002,201.387,27.72,27.72,0.0,52.613,52.613,,49.533,31.548,15.009,2.976,0.0,23.917,,,,,153.783,12.879,,,0.0,,34.725,16.676,,,18.049,47.604,,18.929,18.929,,,,0.003,0.0,0.003,0.003,,,35.57,,,35.57,54.502,0.0,0.0,0.0,0.0,,6.432,,,,6.432,6.432,60.934,0.0,200.878,,,0.0,-55.99,-4.435,140.453,0.0,140.453,201.387,
12/31/2002,233.822,46.605999,46.605999,0.0,55.798,55.798,,50.140999,32.825001,12.7,4.616,0.0,21.559999,,,,,174.104996,12.678,53.333,-40.654999,0.0,,47.039001,16.646999,16.954,-0.307001,30.392002,59.717001,,16.465,16.465,,,,0.0,0.0,0.0,0.0,,,36.161,,,36.161,52.626,0.0,0.0,0.0,0.0,,8.869,,,,8.869,8.869,61.495,0.0,218.052002,,,0.0,-43.305,-2.419998,172.327004,0.0,172.327004,233.822004,
03/31/2003,243.866,48.087002,48.087002,0.0,57.748001,57.748001,,52.863998,32.863998,15.524,4.476,0.0,24.409,,,,,183.108002,12.261,,,0.0,,48.497002,16.601999,12.5,4.101999,31.895003,60.758002,,18.893,18.893,,,,0.0,0.0,0.0,0.0,,,36.675,,,36.675,55.568,0.0,0.0,0.0,0.0,,9.386,,,,9.386,9.386,64.954,0.0,215.007004,,,0.0,,-36.095001,178.912003,0.0,178.912003,243.866003,
06/30/2003,413.221,204.207001,204.207001,0.0,65.857002,65.857002,,55.271999,32.924,16.365999,5.982,0.0,27.388,,,,,352.724,12.027,,,0.0,,48.470001,16.589001,12.5,4.089001,31.881,60.497001,,18.816999,18.816999,,,,0.0,0.0,0.0,0.0,,,37.195001,,,37.195001,56.012,203.964996,203.964996,0.0,0.0,,9.974,,,,9.974,213.938996,269.950996,0.0,167.570999,,,0.0,-24.440001,0.139,143.269998,0.0,143.269998,413.220994,
09/30/2003,424.509,202.917007,202.917007,0.0,64.891998,64.891998,,67.702003,34.306999,24.136,9.259,0.0,27.944,,,,,363.454987,11.644,,,0.0,,49.41,16.559,12.5,4.059,32.851,61.054,,23.698999,23.698999,,,,0.0,0.0,0.0,0.0,,,42.026001,,,42.026001,65.725,204.151993,204.151993,0.0,0.0,,10.653,,,,10.653,214.804993,280.529993,0.0,155.0,,,0.0,-13.575,2.554,143.979,0.0,143.979,424.508993,
12/31/2003,450.423004,197.992996,197.992996,0.0,79.332001,79.332001,,75.959,41.189999,25.681999,9.087,0.0,28.829,,,,,382.113007,22.757999,69.802002,-47.043999,0.0,,45.551998,16.535999,12.5,4.035999,29.015999,68.309998,,26.427,26.427,,,,0.0,0.0,0.0,0.0,,,43.909998,,,43.909998,70.336998,204.369003,204.369003,0.0,0.0,,10.875,,,,10.875,215.244003,285.581001,0.0,156.154007,,,0.0,1.388,7.3,164.842007,0.0,164.842007,450.423008,
03/31/2004,503.643,55.984001,55.984001,0.0,84.584,84.584,,87.619003,46.505001,28.201,12.913,0.0,31.386,,,,,259.572998,29.728001,,,0.0,,214.341995,199.951004,149.459,50.492004,14.390991,244.069996,,30.032,30.032,,,,1.356,1.356,0.0,0.0,,,46.31,,,46.31,77.698,206.990005,206.990005,0.0,0.0,,11.016,,,,11.016,218.006005,295.704005,0.0,188.664001,,,0.0,14.071,5.204,207.939001,0.0,207.939001,503.643006,
06/30/2004,519.502,67.002998,67.002998,0.0,89.056,89.056,,86.915001,47.605,24.966999,14.343,0.0,29.788,,,,,272.761993,31.886999,,,0.0,,214.852997,199.466003,149.475006,49.990997,15.386994,246.739996,,29.083,29.083,,,,0.128,0.128,0.0,0.0,,,43.951,,,43.951,73.162,204.949997,204.949997,0.0,0.0,,11.332,,,,11.332,216.281997,289.443997,0.0,192.934006,,,0.0,31.997,5.127001,230.058007,0.0,230.058007,519.502004,
09/30/2004,563.622,94.894997,94.894997,0.0,92.569,92.569,,94.041,54.318001,26.23,13.493,0.0,35.667999,,,,,317.173004,32.462002,,,0.0,,213.987,197.998993,149.475006,48.523987,15.988007,246.449002,,33.931,33.931,,,,0.128,0.128,0.0,0.0,,,49.042,,,49.042,83.101,205.141998,205.141998,0.0,0.0,,11.758,,,,11.758,216.899998,300.000998,0.0,207.158997,,,0.0,48.820999,7.641003,263.620999,0.0,263.620999,563.621997,
12/31/2004,619.445,120.692,120.692,0.0,116.258,116.258,,98.258,62.906,21.181,14.171,0.0,31.54,,,,,366.748,34.778,84.104,-49.326,0.0,,217.919,196.655,149.475,47.18,21.264,252.697,,32.321,32.321,,,,0.105,0.105,0.0,0.0,,,56.248,,,56.248,88.674,205.335,205.335,0.0,0.0,,12.263,,,,12.263,217.598,306.272,0.0,219.23,,,0.0,72.883,21.06,313.173,0.0,313.173,619.445,
03/31/2005,644.267,125.613,125.613,0.0,106.997,106.997,,108.279,66.573,25.91,15.796,0.0,31.081,,,,,371.97,45.181,,,0.0,,227.116,195.044,149.475,45.569,32.072,272.297,,32.268,32.268,,,,0.105,,,,,,52.751,,,52.751,85.124,205.528,,,,,16.503,,,,16.503,222.031,307.155,0.0,237.01,,,0.0,87.59,12.512,337.112,0.0,337.112,644.267,
06/30/2005,626.197,107.982,107.982,0.0,109.092,109.092,,100.067,60.563,26.583,12.921,0.0,31.225,,,,,348.366,47.93,,,0.0,,229.901,196.873,149.475,47.398,33.028,277.831,,32.249,32.249,,,,0.106,,,,,,43.609,,,43.609,75.964,205.72,,,,,16.668,,,,16.668,222.388,298.352,0.0,217.005,,,0.0,112.162,-1.322,327.845,0.0,327.845,626.197,
09/30/2005,668.151,133.884,133.884,0.0,111.47,111.47,,103.817,59.734,30.681,13.402,0.0,32.673,,,,,381.844,51.111,,,0.0,,235.196,195.375,149.475,45.9,39.821,286.307,,33.569,33.569,,,,0.081,,,,,,52.185,,,52.185,85.835,205.937,,,,,16.869,,,,16.869,222.806,308.641,0.0,231.142,,,0.0,129.506,-1.138,359.51,0.0,359.51,668.151,
12/31/2005,689.422974,107.056999,107.056999,0.0,142.781998,142.781998,,103.836998,66.553001,23.993999,13.29,0.0,55.320999,,,,,408.997009,59.479,112.072998,-52.594002,0.0,,220.947006,204.966003,158.065002,46.901001,15.981003,280.426006,,34.477001,34.477001,,,,0.056,,,,,,58.129001,,,58.129001,92.662003,206.154999,,,,,33.625,,,,33.625,239.779999,332.442001,0.0,212.225998,,,0.0,151.425995,-6.67099,356.981003,0.0,356.981003,689.423004,
03/31/2006,708.627,127.302,127.302,0.0,119.083,119.083,,111.256,70.454,28.156,12.646,0.0,54.796,,,,,412.437,68.174,,,0.0,,228.016,204.075,158.326,45.749,23.941,296.19,,37.204,37.204,,,,0.032,0.032,0.0,0.0,,,52.638,,,52.638,89.874,206.372,206.372,0.0,0.0,,29.372,,,,29.372,235.744,325.618,0.0,209.457,,,0.0,176.307,-2.755,383.009,0.0,383.009,708.627,
06/30/2006,749.656,143.321,143.321,0.0,125.894,125.894,,121.903,75.089,33.498,13.316,0.0,55.684,,,,,446.802,74.629,,,0.0,,228.225,203.806,159.634,44.172,24.419,302.854,,35.559,35.559,,,,0.007,0.007,0.0,0.0,,,57.889,,,57.889,93.455,206.589,206.589,0.0,0.0,,29.851,,,,29.851,236.44,329.895,0.0,213.24,,,0.0,197.718,8.803,419.761,0.0,419.761,749.656,
09/30/2006,740.372,112.37,112.37,0.0,133.902,133.902,,129.262,80.821,34.12,14.321,0.0,60.426,,,,,435.96,76.383,,,0.0,,228.029,201.516,159.021,42.495,26.513,304.412,,34.692,34.692,,,,53.007,53.007,0.0,0.0,,,73.906,,,73.906,161.605,206.807,206.807,0.0,0.0,,22.527,,,,22.527,229.334,390.939,0.0,116.547,,,0.0,224.788,8.098,349.433,0.0,349.433,740.372,
12/31/2006,798.14801,138.623001,138.623001,0.0,167.501999,167.501999,,135.927994,85.860001,35.056999,15.011,0.0,44.417,,,,,486.470001,92.155998,153.903,-61.747002,0.0,,219.522003,200.718994,159.802002,40.916992,18.803009,311.678001,,40.608002,40.608002,,,,45.507,45.507,0.0,0.0,,,84.257999,,,84.257999,170.373001,207.024002,207.024002,0.0,0.0,,21.999001,,,,21.999001,229.023003,399.396004,0.0,126.089996,,,0.0,252.322006,20.339981,398.751984,0.0,398.751984,798.147987,
03/31/2007,814.631,153.463,153.463,0.0,153.727,153.727,,149.561,97.251,38.679,13.631,0.0,45.439,,,,,502.19,95.79,,,0.0,,216.651,198.518,159.486,39.032,18.133,312.441,,45.164,45.164,,,,28.507,28.507,0.0,0.0,,,71.676,,,71.676,145.347,207.241,207.241,0.0,0.0,,30.607,,,,30.607,237.848,383.195,0.0,136.109,,,0.0,278.586,16.741,431.436,0.0,431.436,814.631,
06/30/2007,871.04,151.624,151.624,0.0,173.556,173.556,,162.951,112.517,36.506,13.928,0.0,60.294,,,,,548.425,104.148,,,0.0,,218.467,200.085,159.71,40.375,18.382,322.615,,47.1,47.1,,,,22.007,22.007,0.0,0.0,,,72.033,,,72.033,141.14,207.458,207.458,0.0,0.0,,30.865,,,,30.865,238.323,379.463,0.0,162.294,,,0.0,307.671,21.612,491.577,0.0,491.577,871.04,
09/30/2007,932.197,169.943,169.943,0.0,177.834,177.834,,174.352,94.393,27.242,52.717,0.0,76.372,,,,,598.501,113.885,,,0.0,,219.811,199.488,163.038,36.45,20.323,333.696,,53.302,53.302,,,,0.007,0.007,0.0,0.0,,,81.648,,,81.648,134.957,207.672,207.672,0.0,0.0,,33.167,,,,33.167,240.839,375.796,0.0,177.347,,,0.0,342.436,36.618,556.401,0.0,556.401,932.197,
12/31/2007,1024.316,203.681,203.681,0.0,203.371,203.371,,179.366,141.521,25.885,11.96,0.0,69.089,,,,,655.507,120.873,200.89,-80.017,0.0,,247.936,229.049,176.23,52.819,18.887,368.809,,53.99,53.99,,,,19.007,19.007,0.0,0.0,,,93.145,,,93.145,166.142,207.889,207.889,0.0,0.0,,27.01,,,,27.01,234.899,401.041,0.0,197.508,,,0.0,389.033,36.734,623.275,0.0,623.275,1024.316,
03/31/2008,1087.44,159.087,159.087,,208.804,208.804,,196.264,135.811,34.821,25.632,0.0,79.413,,,,,643.568,129.586,,,,,314.286,228.537,177.725,50.812,85.749,443.872,,63.444,63.444,,,,1.842,,,,,,106.056,,,106.056,171.342,208.106,,,,,28.78,,,,28.78,236.886,408.228,,191.149,,,0.0,426.367,61.696,679.212,,679.212,1087.44,
