Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/30/2008,,,,,,47.759563,14.098361,9.836066,,6.338798,3.278689,12.349727,12.349727,,48.275862,0.0,,
12/31/2008,,,,,,48.916409,22.084623,17.750258,,15.376677,11.042312,19.401445,19.401445,,28.187919,0.0,,
03/31/2009,,,,,,49.526066,15.521327,11.492891,,8.530806,10.42654,20.260664,20.260664,,,0.0,,
06/30/2009,,,,,,61.96868,28.411633,16.55481,,13.199105,13.870246,21.47651,21.47651,,,0.0,,
09/30/2009,,,,,,48.862405,17.118093,12.676056,337.5,8.125677,5.95883,8.775731,8.775731,,26.666667,0.0,,
12/31/2009,,,,,,46.908734,16.683023,12.463199,,10.107949,7.163886,6.86948,6.86948,,29.126214,0.0,,
03/31/2010,,,,,,49.462366,15.531661,10.274791,-157.142857,7.048984,-1.553166,-1.075269,-1.075269,,122.033898,,,
06/30/2010,,3.820778,2.381537,3.016008,,48.709677,17.741935,13.548387,10.766046,11.505376,5.053763,5.591398,5.591398,,56.074766,0.0,3.820778,
09/30/2010,,3.202205,1.946252,2.901458,,50.924784,15.289766,9.74106,-33.928571,6.905055,4.438964,4.685573,4.685573,,35.714286,0.0,3.202205,
12/31/2010,,3.26166,1.983575,2.812185,,50.225734,19.187359,13.769752,-3.759398,11.512415,8.239278,8.577878,8.577878,,28.431373,0.0,3.26166,
03/31/2011,,4.355005,2.643117,4.675846,,51.900238,22.446556,17.339667,1200.0,15.2019,10.213777,5.344418,5.344418,,32.8125,0.0,4.355005,
06/30/2011,,4.992838,3.025794,5.007602,,51.914894,21.170213,15.851064,230.0,13.723404,10.212766,9.042553,9.042553,,25.581395,0.0,4.992838,
09/30/2011,,5.561713,3.405095,6.106648,,51.086957,19.68599,13.888889,211.764706,10.869565,8.695652,8.454106,8.454106,,20.0,0.0,5.561713,
12/31/2011,,5.836383,3.581618,6.319331,,50.224719,21.460674,16.067416,525.0,14.157303,10.561798,10.674157,10.674157,,25.396825,0.0,5.836383,
03/31/2012,,5.514814,3.396772,6.593935,,49.945593,22.959739,17.519042,19.480519,15.23395,11.316649,3.482046,3.482046,,25.714286,0.0,5.514814,
06/30/2012,,5.688768,3.514664,5.923024,,49.42768,21.331946,16.129032,28.571429,13.631634,9.469303,9.989594,9.989594,,30.534351,0.0,5.688768,
09/30/2012,,5.863814,3.717382,6.667971,,52.0908,22.461171,17.084827,311.111111,14.814815,10.394265,10.035842,10.035842,,29.83871,0.0,5.863814,
12/31/2012,,5.986344,3.815201,6.780951,,51.815182,23.872387,18.811881,147.368421,16.721672,11.881188,11.881188,11.881188,,28.947368,0.0,5.986344,
03/31/2013,,6.924151,4.34123,6.261646,,52.830189,20.08879,14.983352,-144.444444,13.096559,9.322974,9.322974,9.322974,,28.813559,0.0,6.924151,
06/30/2013,,7.25252,4.518514,6.006579,,51.716501,24.031008,18.826135,,16.500554,12.181617,12.070875,12.070875,,26.174497,0.0,7.25252,
09/30/2013,,7.055101,4.526724,6.553117,,50.963855,19.518072,13.975904,-385.714286,11.566265,9.39759,9.39759,9.39759,,18.75,0.0,7.055101,
12/31/2013,,6.79531,4.318489,6.375544,,50.542299,21.583514,16.4859,,14.208243,10.520607,10.520607,10.520607,,25.954198,0.0,6.79531,
03/31/2014,,7.085819,4.439078,6.597574,,48.760331,21.900826,16.42562,35.820896,13.636364,10.53719,10.53719,10.53719,,22.727273,0.0,7.085819,
06/30/2014,,7.739421,4.580404,6.115324,,48.752228,22.103387,17.290553,10.958904,15.418895,12.477718,12.477718,12.477718,,19.075145,0.0,7.739421,
09/30/2014,,7.733159,4.743128,6.915298,,49.566161,18.980477,13.665944,10.869565,10.629067,8.24295,8.24295,8.24295,,22.44898,0.0,7.733159,
12/31/2014,,9.038196,5.50788,8.015287,,50.046773,21.328344,16.651076,17.687075,14.218896,16.183349,16.183349,16.183349,,,0.0,9.038196,
