Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1995,35348.527344,1523.52002,785.642029,,,7515.372314,,,,16854.757812,,,7186.887207,,,,305.424988,24347.070312,-342.914001,24004.15625,456.424011,,,,,,,34.335999,1029.076721,,5180.35791,16830.77063,15098.516602,1732.254028,0.0,22011.128906,5429.396973,,,,,4948.576172,,,,,,,,,,406.437988,32795.540039,0.0,990.14502,,,-14.517,,1577.357943,2552.985962,0.0,2552.985962,35348.526001,
12/31/1995,35469.878906,2028.375,227.365997,,,7381.540039,,,,17321.300781,,,6791.374023,,,,329.608002,24442.279297,-341.343994,24100.935303,455.002014,,,,,,,21.135,1255.525553,,5579.536133,17587.678711,8772.678711,8815.0,0.0,23167.210938,7322.853027,,,,,1995.724976,,,,,,,,,,,,0.0,984.117004,,,-13.229,,1636.838985,2607.726989,0.0,2607.726989,,
03/31/1996,35023.480469,1230.250977,103.063004,,,6804.229004,,,,18502.646484,,,6715.013184,,,,331.200989,25548.859375,-357.247986,25191.611328,464.708008,,,,,,,74.263,1155.355148,,5790.067871,17120.509583,16125.601562,994.90802,0.0,22910.578125,4173.039062,,,,,4745.805176,,,,,,,,,,,,0.0,1107.458008,,,-69.714996,,1673.680939,2711.42395,0.0,2711.42395,,
06/30/1996,35386.128906,1677.375,671.439026,,,5654.047852,,,,19016.566406,,,6652.353027,,,,360.037994,26028.957031,-364.601013,25664.355469,462.480011,,,,,,,104.027,1152.404549,,6280.194824,16668.143585,16176.725586,491.417999,0.0,22948.339844,4145.655762,,,,,5045.054199,,,,,,,,,,,,250.0,1105.905029,,,-181.990997,,1692.256012,2866.170044,0.0,2866.170044,,
09/30/1996,34341.746094,1825.035034,680.994019,,,5231.565918,,,,18627.460938,,,6374.346191,,,,365.514008,25367.320312,-357.455994,25009.865234,425.835999,,,,,,,60.150002,1108.299889,,6103.117188,15759.931885,15231.253906,528.677979,0.0,21863.048828,4961.772949,,,,,4491.980957,,,,,,,,,,,,250.0,547.10498,,,0.0,,1801.833008,2598.937988,0.0,2598.937988,,
12/31/1996,34206.070312,1901.76001,59.528999,,,4844.111816,,,,19422.960938,,,6378.133789,,,,405.618011,26206.710938,-367.165009,25839.545929,407.662994,,,,,,,33.102001,1120.358563,,6712.984863,15654.187988,7924.187988,7730.0,0.0,22367.169922,7038.221191,,,,,1692.739014,,,,,,,,,,,,250.0,536.487,,,0.0,,1829.082031,2615.569031,0.0,2615.569031,,
03/31/1997,34867.710938,1703.870972,120.497002,,,4836.211914,,,,20388.130859,,,6236.937012,,,,424.623993,27049.689453,-391.417999,26658.269531,397.954987,,,,,,,34.692001,1116.214531,,6491.323242,15656.480469,15656.480469,,0.0,22147.800781,4163.980957,,,,,5492.082031,,,,,,,,,,,,250.0,529.30603,,,0.0,,1790.131958,2569.437988,0.0,2569.437988,,
06/30/1997,35854.300781,1949.850952,132.815994,,,4852.806152,,,,21132.109375,,,6162.112793,,,,430.514008,27724.740234,-404.524994,27320.210938,388.826996,,,,,,,30.737,1179.05275,,6858.24707,15818.290039,15818.290039,,0.0,22676.539062,4034.565918,,,,,6070.542969,,,,,,,,,,,,250.0,528.10199,,,0.0,,1890.06604,2668.16803,0.0,2668.16803,,
09/30/1997,35904.878906,1886.292969,44.506001,,,4765.402832,,,,21524.699219,,,6074.467773,,,,496.825012,28095.990234,-412.582001,27683.410156,384.201996,,,,,,,26.237,1114.827953,,6420.062988,15638.240234,15638.240234,,0.0,22058.300781,4090.941895,,,,,6615.449219,,,,,,,,,,,,250.0,526.197998,,,0.0,,1968.156006,2744.354004,0.0,2744.354004,,
12/31/1997,36292.398438,1927.087036,149.800995,,,4059.11792,,,,22465.330078,,,5913.109863,,,,516.599976,28895.039062,-424.147003,28470.892059,380.157013,,,,,,,18.392,1286.951415,,6761.202148,15825.115234,8895.115234,6930.0,0.0,22586.320312,8391.376953,,,,,2087.910889,,,,,,,,,,465.017,33530.625154,250.0,784.077026,,,0.0,,1727.697998,2761.775024,0.0,2761.775024,36292.400178,
03/31/1998,36492.351562,1883.13501,97.842003,,,5880.933105,,,,23191.820312,,,3463.274902,,,,554.017029,27209.109375,-429.64801,26779.460938,362.904999,,,,,,,12.081,1475.994508,,6211.419922,16981.880859,16981.880859,,0.0,23193.300781,3301.155029,,,,,6736.814941,,,,,,,,,,,,250.0,798.849976,,,-38.873001,,1816.909988,2826.886963,0.0,2826.886963,,
06/30/1998,35050.011719,2222.462891,196.455002,,,3465.273926,,,,24051.220703,,,3359.99707,,,,591.41803,28002.630859,-438.875,27563.759766,361.002991,,,,,,,26.252001,1214.805143,,6392.256836,16226.379883,16226.379883,,0.0,22618.640625,3591.518066,,,,,5662.180176,,,,,,,,,,,,250.0,800.827026,,,-119.969002,,1895.946053,2826.804077,0.0,2826.804077,,
09/30/1998,34376.210938,1364.062988,129.057007,,,3108.120117,,,,24850.410156,,,3018.541992,,,,598.258972,28467.210938,-438.928986,28028.279297,361.17099,,,,,,,12.945,1372.575539,,6740.407227,15493.0,15493.0,,0.0,22233.410156,3404.115967,,,,,5557.750977,,,,,,,,,,,,250.0,802.651001,,,-111.406998,,1998.762955,2940.006958,0.0,2940.006958,,
12/31/1998,36600.828125,1773.099976,52.408001,,,2769.396973,,,,27058.689453,,,2899.571045,,,,646.606995,30604.859375,-452.408997,30152.449219,352.649994,,362.381989,,,,,12.335,1126.106975,,6999.336914,17313.795898,9424.795898,7889.0,0.0,24313.130859,6407.060059,,,,,2455.352051,,,,,,,,,,,,250.0,810.814026,,,-89.133003,,2074.931953,3046.612976,0.0,3046.612976,,
03/31/1999,36447.542,1489.205,84.275,,,,,,,27566.265,,,2776.314,,,,639.966,30982.545,-452.936,30529.609,347.479,,,,,,,11.374,3985.6,,6701.698,15883.633,,15883.633,,22585.331,3533.766,,,,,6731.749,,,,,,,,,,,,250.0,816.895,,,-67.69,2168.145,-8.508,3158.842,,3158.842,,
06/30/1999,36950.487,1535.721,85.182,,,,,,,28190.697,,,2704.029,,,,671.525,31566.251,-460.397,31105.854,345.298,,,,,,,15.164,3863.268,,6515.942,15837.64,,15837.64,,22353.582,3745.565,,,,,7231.275,,,,,,,,,,,,250.0,818.112,,,-62.136,2271.378,-30.165,3247.189,,3247.189,,
09/30/1999,37284.99,1485.739,188.027,,,,,,,28657.735,,,2701.858,,,,718.347,32077.94,-463.451,31614.489,336.41,,,,,,,25.96,3634.365,,6430.126,16470.174,,16470.174,,22900.3,2211.969,,,,,8355.771,,,,,,,,,,,,250.0,818.618,,,-59.115,2379.372,-25.613,3363.262,,3363.262,,
12/31/1999,38653.332,1201.99,612.959,,,2739.464,,,,29710.974,,,2220.754,,,,761.55,32693.278,-476.47,32216.808,330.728,,,,,,,43.81,1507.573,,6136.038,17155.0,9231.0,7924.0,0.0,23291.038,2768.031,,,,,8579.857,,,,,,,,,,,,250.0,821.258,,,-47.161,2485.204,-34.657,3474.644,0.0,3474.644,,
03/31/2000,46661.819,1855.11,1912.38,,,,,,,34586.443,,,2257.453,,,,815.293,37659.189,-581.482,37077.707,364.104,,,,,,,17.179,5435.339,,9538.966,19856.778,,,,29395.744,4442.67,,,,,8073.259,,,,,,,,,,,,250.0,1203.002,,,-47.143,2714.213,-62.666,4057.406,,4057.406,,
06/30/2000,48151.642,2241.928,1670.302,,,,,,,35736.453,,,2266.463,,,,858.065,38860.981,-601.117,38259.864,365.65,,,,,,,23.964,5589.934,,10213.363,21332.018,,,,31545.381,3368.57,,,,,8377.915,,,,,,,,,,,,250.0,1200.605,,,-43.438,2850.981,-55.334,4202.814,,4202.814,,
09/30/2000,48327.344,1959.031,1747.008,,,,,,,35861.346,,,2275.572,,,,940.241,39077.159,-613.663,38463.496,366.224,,,,,,,22.578,5769.007,,9899.378,22146.765,,,,32046.143,3346.674,,,,,7813.677,,,,,,,,,,,,250.0,1180.826,,,-32.391,2991.186,-38.944,4350.677,,4350.677,,
12/31/2000,49534.056,1930.682,1730.158,,,3890.725,,,,36856.261,,,2284.199,,,,1029.164,40169.624,-608.11,39561.514,347.962,,,,,,,26.668,2046.347,,10188.475,23665.808,11261.0,12404.808,0.0,33854.283,2093.381,,,,,8259.179,,,,,,,,,,,,250.0,1189.933,,,-16.411,3085.784,-9.147,4500.159,0.0,4500.159,,
03/31/2001,50270.226,2008.803,1990.563,,,,,,,37571.36,,,2265.09,,,,1088.908,40925.358,-644.556,40280.802,360.145,,,,,,,26.917,5602.996,,11530.699,25255.219,,,,36785.918,679.802,,,,,7289.301,,,,,,,,,,,,250.0,1217.822,,,,3086.915,113.777,4668.514,,4668.514,,
06/30/2001,49288.26,1763.867,257.38,,,,,,,37705.565,,,2284.44,,,,1123.408,41113.413,-644.877,40468.536,356.328,,,,,,,27.538,6414.611,,11797.991,25247.662,,,,37045.653,1427.333,,,,,5306.843,,,,,,,,,,,,250.0,1233.978,,,-46.049,3211.46,101.476,4750.865,,4750.865,,
09/30/2001,49733.368,2160.124,387.768,,,,,,,37101.011,,,2317.478,,,,1147.169,40565.658,-645.183,39920.475,349.64,,,,,,,33.411,6881.95,,11716.74,25417.009,,,,37133.749,1347.418,,,,,5550.709,,,,,,,,,,,,0.0,1238.237,,,-39.356,3328.942,269.957,4797.78,,4797.78,,
12/31/2001,50731.973,1925.262,1078.799,,,4290.724,,,,37715.951,,,2263.077,,,,1217.314,41196.342,-655.094,40541.248,352.814,,372.0,333.0,39.0,,,28.589,2142.537,,12596.255,24974.124,12134.0,12840.124,0.0,37570.379,3544.263,,,,,3944.511,,,,,,,,,,,,0.0,1238.902,,,-90.787,3447.974,211.375,4807.464,0.0,4807.464,,
03/31/2002,50207.0,1806.0,953.0,,,,,,,37297.0,,,2248.0,,,,1191.0,40736.0,-670.0,40066.0,353.0,,,,,,,23.0,7006.0,,12585.0,24876.0,,,,37461.0,786.0,,,,,6261.0,,,,,,,,,,,,0.0,1247.0,,,-155.0,3563.0,134.0,4789.0,0.0,4789.0,,
06/30/2002,50571.0,1748.0,851.0,,,4463.0,,,,37694.0,,,2241.0,,,,1239.0,41174.0,-744.0,40430.0,354.0,,338.0,333.0,5.0,,,,2387.0,,13028.0,25154.0,,,0.0,38182.0,755.0,,,,,5921.0,,,,,,,,,,,,0.0,1250.0,,,-218.0,3654.0,229.0,4915.0,0.0,4915.0,,
09/30/2002,52566.0,2171.0,1880.0,,,4486.0,,,,38013.0,,,2288.0,,,,1288.0,41589.0,-789.0,40800.0,356.0,,253.0,248.0,5.0,,,37.0,2583.0,,15815.0,24834.0,14249.0,10585.0,0.0,40649.0,689.0,,,,,5487.0,,,,,,,,,,,,0.0,1250.0,,,-237.0,3565.0,292.0,4870.0,0.0,4870.0,,
12/31/2002,53301.0,1902.0,2446.0,,,3053.0,,,,38658.0,,,2327.0,,,,1296.0,42281.0,-791.0,41490.0,371.0,,252.0,248.0,4.0,,,33.0,3754.0,,16335.0,25440.0,14293.0,11147.0,0.0,41775.0,1090.0,,,,,5216.0,,,,,,,,,,,,0.0,1257.0,,,-231.0,3684.0,237.0,4947.0,0.0,4947.0,,
03/31/2003,55805.0,2264.0,4183.0,,,4291.0,,,,38938.0,,,2358.0,,,,1273.0,42569.0,-801.0,41768.0,369.0,,250.0,247.0,3.0,,,28.0,2652.0,,17333.0,27040.0,17491.0,9549.0,0.0,44373.0,545.0,,,,,5068.0,,,,,,,,,,,,0.0,1259.0,,,-209.0,3761.0,192.0,5003.0,0.0,5003.0,,
06/30/2003,58727.0,4556.0,4162.0,,,5196.0,,,,38865.0,,,2324.0,,,,1275.0,42464.0,-802.0,41662.0,371.0,,250.0,247.0,3.0,,,29.0,2501.0,,19130.0,27928.0,18459.0,9469.0,0.0,47058.0,362.0,,,,,5400.0,,,,,,,,,,,,0.0,1266.0,,,-203.0,3842.0,181.0,5086.0,0.0,5086.0,,
09/30/2003,54795.0,1955.0,4805.0,,,5086.0,,,,36991.0,,,2355.0,,,,1289.0,40635.0,-802.0,39833.0,368.0,,250.0,247.0,3.0,,,22.0,2476.0,,16198.0,27498.0,19320.0,8178.0,0.0,43696.0,296.0,,,,,4818.0,,,,,,,,,,,,0.0,1272.0,,,-199.0,3909.0,111.0,5093.0,0.0,5093.0,,
12/31/2003,52592.0,1527.0,4013.0,,,4489.0,,,,36558.0,,,2443.0,,,,1301.0,40302.0,-803.0,39499.0,374.0,,249.0,247.0,2.0,,,27.0,2414.0,,14104.0,27359.0,18680.0,8679.0,0.0,41463.0,1133.0,,,,,3951.0,,,,,,,,,,,,0.0,1278.0,,,-215.0,3973.0,74.0,5110.0,0.0,5110.0,,
03/31/2004,54468.0,1661.0,5734.0,,,4639.0,,,,36276.0,,,2468.0,,,,1268.0,40012.0,-798.0,39214.0,378.0,,249.0,247.0,2.0,,,27.0,2566.0,,17208.0,26315.0,19210.0,7105.0,0.0,43523.0,251.0,,,,,4597.0,,,,,,,,,,,,0.0,1289.0,,,-318.0,4030.0,92.0,5093.0,0.0,5093.0,,
06/30/2004,54543.0,1865.0,5977.0,,,4332.0,,,,34950.0,,,3883.0,,,,1266.0,40099.0,-762.0,39337.0,389.0,,248.0,247.0,1.0,,,44.0,2351.0,,17568.0,26343.0,19697.0,6646.0,0.0,43911.0,210.0,,,,,4597.0,,,,,,,,,,,,0.0,1292.0,,,-401.0,4125.0,-82.0,4934.0,0.0,4934.0,,
09/30/2004,52959.0,1560.0,5055.0,,,4198.0,,,,34470.0,,,3985.0,,,,1260.0,39715.0,-729.0,38986.0,399.0,,248.0,247.0,1.0,,,41.0,2472.0,,16811.0,25424.0,18880.0,6544.0,0.0,42235.0,225.0,,,,,4401.0,,,,,,,,,,,,0.0,1302.0,,,-464.0,4222.0,-24.0,5036.0,0.0,5036.0,,
12/31/2004,51766.0,1139.0,3230.0,,,3943.0,,,,35533.0,,,4045.0,,,,1265.0,40843.0,-673.0,40170.0,415.0,,248.0,247.0,1.0,,,57.0,2564.0,,15164.0,25772.0,19146.0,6626.0,0.0,40936.0,478.0,,,,,4001.0,,,,,,,,,,,,0.0,1315.0,,,-472.0,4331.0,-69.0,5105.0,0.0,5105.0,,
03/31/2005,53510.0,1835.0,3794.0,,,3687.0,,,,36439.0,,,4035.0,,,,1262.0,41736.0,-636.0,41100.0,463.0,,248.0,247.0,1.0,,,40.0,2343.0,,17216.0,25490.0,19392.0,6098.0,0.0,42706.0,408.0,,,,,4283.0,,,,,,,,,,,,0.0,1327.0,,,-570.0,4427.0,-154.0,5030.0,0.0,5030.0,,
06/30/2005,54689.0,1687.0,3402.0,,,3947.0,,,,37633.0,,,4095.0,,,,1296.0,43024.0,-609.0,42415.0,481.0,,248.0,247.0,1.0,,,35.0,2474.0,,19236.0,24817.0,,,0.0,44053.0,108.0,,,,,4309.0,,,,,,,,,,,,0.0,1327.0,,,-657.0,4546.0,-99.0,5117.0,0.0,5117.0,,
09/30/2005,54349.0,1795.0,3619.0,,,4088.0,,,,36715.0,,,4140.0,,,,1286.0,42141.0,-558.0,41583.0,499.0,,247.0,247.0,0.0,,,39.0,2479.0,,17702.0,25968.0,18518.0,7450.0,0.0,43670.0,241.0,,,,,4066.0,,,,,,,,,,,,0.0,1342.0,,,-776.0,4683.0,-158.0,5091.0,0.0,5091.0,,
12/31/2005,53013.0,1609.0,1159.0,,,4240.0,,,,37770.0,,,4182.0,,,,1295.0,43247.0,-516.0,42731.0,510.0,,213.0,213.0,0.0,,,59.0,2492.0,,15666.0,26765.0,18518.0,8247.0,0.0,42431.0,502.0,,,,,3761.0,,,,,,,,,,,,0.0,1355.0,,,-913.0,4796.0,-170.0,5068.0,0.0,5068.0,,
03/31/2006,56441.0,1685.0,3027.0,,,4251.0,,,,39324.0,,,4123.0,,,,1292.0,44739.0,-472.0,44267.0,516.0,,214.0,213.0,1.0,,,60.0,2421.0,,15772.0,28324.0,,,0.0,44096.0,1901.0,,,,,4062.0,,,,,,,,,,,,0.0,1360.0,,,-948.0,4880.0,-198.0,5094.0,0.0,5094.0,,
