Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
08/31/1989,173.082001,-133.427994,39.654007,-19.999001,19.655001,-10.464,0,1.36,10.551001,-3.914,6.637,0.0,0.0,6.637,0,6.637,,6.637001,,0.113333,0.113333,57.794998,,,,,
11/30/1989,177.787994,-135.470001,42.317993,-20.591999,21.726,-10.225,0,0.711,12.211999,-4.577,7.635,0.0,0.0,7.635,0,7.635,,7.634999,,0.133333,0.133333,57.813,,,,,
02/28/1990,172.641998,-136.089005,36.552994,-21.018999,15.534,-9.863,0,0.725,6.396001,-1.437,4.959,0.0,0.0,4.959,0,4.959,,4.959,,0.086667,0.086667,57.814499,,,,,
05/31/1990,185.222,-141.416,43.806,-23.316,20.49,-9.683,0,1.04,11.847,-4.4,7.447,0.0,0.0,7.447,0,7.447,,7.447,0.126667,0.126667,0.126667,57.673502,0.126667,0.126667,0.126667,57.673502,
08/31/1990,194.735001,-149.932007,44.802994,-22.160999,22.642,-9.601,0,0.625,13.666,-5.2,8.466,0.0,0.0,8.466,0,8.466,,8.466001,,0.146667,0.146667,57.447001,,,,,
11/30/1990,204.354996,-156.453995,47.901001,-23.18,24.721001,-10.68,0,0.897,14.938,-5.734,9.204,0.0,0.0,9.204,0,9.204,,9.204,,0.16,0.16,57.120003,,,,,
02/28/1991,198.050003,-155.291,42.759003,-23.823999,18.934999,-11.689,0,1.353,8.598999,-3.266,5.333,0.0,0.0,5.333,0,5.333,,5.332999,,0.093333,0.093333,57.118498,,,,,
05/31/1991,218.328995,-166.098007,52.230988,-27.829,24.402,-11.498,0,1.776,14.68,-5.6,9.08,0.0,0.0,9.08,0,9.08,,9.08,0.16,0.16,0.16,57.0945,0.16,0.16,0.16,57.0945,
08/31/1991,225.268005,-171.537994,53.730011,-25.514999,28.215,-11.729,0,0.822,17.308,-6.8,10.508,0.0,0.0,10.508,0,10.508,,10.508,,0.186667,0.186667,57.184502,,,,,
11/30/1991,226.067001,-169.171005,56.895996,-26.201,30.695,-10.947,0,0.211,19.959,-7.7,12.259,0.0,0.0,12.259,0,12.259,,12.259,,0.213333,0.213333,57.279001,,,,,
02/29/1992,223.054993,-171.024002,52.030991,-27.416,24.615,-10.516,0,0.891,14.99,-5.8,9.19,0.0,0.0,9.19,0,9.19,,9.19,,0.16,0.16,57.409498,,,,,
05/31/1992,241.834,-177.171997,64.662003,-30.548,34.113998,-10.9,0,31.247,54.460998,-19.799999,34.660999,-4.166,0.0,30.495001,0,30.495001,,34.660999,0.73,0.73,0.64,47.782001,0.73,0.73,0.64,47.782001,
08/31/1992,245.427002,-183.343002,62.084,-27.614,34.470001,-8.929,0,0.317,25.858001,-9.9,15.958,0.0,0.0,15.958,0,15.958,,15.958002,,0.28,0.28,57.243999,,,,,
11/30/1992,253.679993,-188.746994,64.932999,-28.941,35.992001,-8.933,0,1.117,28.176001,-10.9,17.275999,0.0,0.0,17.275999,0,17.275999,,17.276001,,0.3,0.3,57.409,,,,,
02/28/1993,244.945007,-185.981995,58.963013,-31.322001,27.641001,-9.807,0,1.412,19.246001,-7.4,11.846,-3.019,0.0,8.827,0,8.827,,11.846,,0.2,0.15,57.569,,,,,
05/31/1993,265.622986,-198.649002,66.973984,-31.013,35.960999,-9.401,0,1.043,27.602999,-10.3,17.302999,0.0,0.0,17.302999,0,17.302999,,17.302999,0.3,0.3,0.3,57.557999,0.3,0.3,0.3,57.557999,
08/31/1993,284.627991,-213.839996,70.787994,-31.756001,39.032001,-8.978,0,8.508,38.562002,-18.799999,19.761999,0.0,0.0,19.761999,0,19.761999,,19.762003,,0.34,0.34,57.563999,,,,,
11/30/1993,284.625,-210.824005,73.800995,-32.217999,41.583,-8.274,0,0.532,33.841,-13.6,20.240999,0.0,0.0,20.240999,0,20.240999,,20.241,,0.34,0.34,59.602001,,,,,
02/28/1994,284.071014,-216.324005,67.747009,-34.424,33.323002,-7.312,0,0.44,26.451002,-10.8,15.651,0.0,0.0,15.651,0,15.651,,15.651002,,0.25,0.25,62.450001,,,,,
05/31/1994,309.747986,-230.610992,79.136994,-35.587002,43.549999,-6.717,0,1.175,38.007999,-15.3,22.708,0.0,0.0,22.708,0,22.708,,22.707999,0.36,0.36,0.36,62.511002,0.36,0.36,0.36,62.511002,
08/31/1994,321.401001,-238.746994,82.654007,-35.189999,47.464001,-6.655,0,0.354,41.163,-16.799999,24.363001,0.0,0.0,24.363001,0,24.363001,,24.363001,,0.39,0.39,62.535999,,,,,
11/30/1994,324.244995,-239.455002,84.789993,-36.965,47.825001,-6.233,0,0.615,42.207001,-17.200001,25.007,0.0,0.0,25.007,0,25.007,,25.007,,0.4,0.4,62.467999,,,,,
02/28/1995,258.255005,-196.742004,61.513,-29.079,32.433998,-6.131,0,6.017,32.319998,-12.693,19.627001,-0.486,-0.4,18.740999,0,18.740999,,19.226998,,0.31,0.3,62.481998,,,,,
05/31/1995,115.556999,-95.054001,20.502998,-16.337,4.166,-3.75,0,15.854,16.27,-5.463,10.807,17.297001,-1.729,26.375,0,26.375,,9.078,0.42,0.42,0.42,62.514999,0.42,0.42,0.42,62.514999,
08/31/1995,273.992004,-209.490005,64.501999,-33.990002,30.511999,-5.607,0,5.431,30.335999,-12.242,18.094,10.914001,-0.582,28.426001,0,28.426001,,17.512,0.28,0.28,0.45,62.546001,,,,,
11/30/1995,299.721985,-228.656998,71.064987,-33.014999,38.049999,-8.791,0,6.294,35.552999,-14.479,21.073999,8.131,-0.417,28.788,0,28.788,,20.656999,0.33,0.33,0.46,62.587002,,,,,
02/29/1996,334.403992,-261.123993,73.279999,-36.436001,36.844002,-7.617,0,6.241,35.468002,-14.313,21.155001,1.391,-0.244,22.302,0,22.302,,20.911002,,0.34,0.36,62.644001,,,,,
05/31/1996,145.501007,-134.423996,11.077011,-16.222,-5.145,-6.554,0,-9.789,-21.488,8.513,-12.975,19.044998,0.321,6.391,0,6.391,,-12.654,,0.1,0.1,62.736,,,,,
08/31/1996,250.225998,-191.539001,58.686996,-28.749001,29.938,-5.302,0,6.732,31.368,-12.327,19.041,4.644,0.0,23.684999,0,23.684999,,19.041,0.3,0.3,0.38,63.001999,0.3,0.3,0.38,63.001999,
11/30/1996,259.263,-193.356995,65.906006,-28.113001,37.792999,-6.165,0,6.572,38.199999,-15.27,22.93,9.514,0.0,32.444,0,32.444,,22.929999,0.36,0.36,0.51,63.078999,0.36,0.36,0.51,63.078999,
02/28/1997,388.747009,-304.781006,83.966003,-36.445999,47.52,-10.508,0,67.707001,104.719001,-42.165001,62.554001,0.0,-1.162,61.391998,0,61.391998,61.877998,123.269998,0.38,0.97,0.97,63.332001,0.38,0.96,0.96,64.147003,
05/31/1997,396.338013,-323.122009,73.216004,-46.105999,27.110001,-18.624001,0,-51.291,-42.805,18.576,-24.229,39.888998,3.761,19.421,0,19.421,,-20.468,0.33,-0.32,0.31,63.257,0.33,-0.32,0.31,63.257,
08/31/1997,274.053986,-208.246994,65.806992,-27.25,38.556999,-6.829,0,5.196,36.923999,-14.1,22.823999,-2.964,0.0,19.860001,0,19.860001,,22.823999,0.36,0.36,0.31,63.708,0.36,0.36,0.31,63.708,
11/30/1997,280.253998,-207.910004,72.343994,-27.972,44.372002,-6.202,0,3.505,41.675002,-16.299999,25.375,-6.058,0.0,19.316999,0,19.316999,,25.375002,0.4,0.4,0.3,63.786999,0.4,0.4,0.3,63.786999,
