Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2003,594.6,,-367.7,,226.9,,-121.5,,,,105.4,-17.4,19.1,20.4,-1.3,0.0,,-1.7,88.0,-33.4,54.6,37.8,,,16.8,0.0,16.8,0.0,0.0,16.8,16.8,,243.15,0.073333,0.226667,0.226667,244.95,0.066667,0.22,0.22,
06/30/2003,637.3,,-399.3,,238.0,,-124.5,,,,113.5,-16.0,17.5,19.8,-2.3,0.0,,-1.5,97.5,-37.1,60.4,0.0,,,60.4,0.0,60.4,0.0,0.0,60.4,60.4,,241.05,0.253333,0.253333,0.253333,243.75,0.246667,0.246667,0.246667,
09/30/2003,648.0,,-433.7,,214.3,,-127.0,,,,87.3,-15.3,16.2,18.6,-2.4,0.0,,-0.9,72.0,-27.3,44.7,0.0,,,44.7,0.0,44.7,0.0,0.0,44.7,44.7,,240.0,0.186667,0.186667,0.186667,243.3,0.186667,0.186667,0.186667,
12/31/2003,637.900024,,-404.700012,,233.200012,,-126.699997,,,,106.5,-16.600001,16.6,19.200001,-2.6,0.0,,0.0,89.899999,-34.200001,55.700001,0.0,,,55.699998,0.0,55.700001,0.0,0.0,55.700001,55.700001,,240.235497,0.233333,0.233333,0.233333,240.75,0.233333,0.233333,0.233333,
03/31/2004,637.299988,,-403.5,,233.799988,,-123.800003,,,,110.0,-18.200001,18.700001,20.700001,-2.0,0.0,,-0.5,91.799999,-34.900002,56.900002,0.0,,,56.899998,0.0,56.900002,0.0,0.0,56.900002,56.900002,,234.0,0.24,0.24,0.24,237.599991,0.24,0.24,0.24,
06/30/2004,683.200012,,-431.200012,,252.0,,-135.800003,,,,116.199997,-18.000001,17.799999,19.200001,-1.4,0.0,,0.2,98.199996,-37.299999,60.900002,0.0,,,60.899997,0.0,60.900002,0.0,0.0,60.900002,60.900002,,229.650009,0.266667,0.266667,0.266667,233.549995,0.26,0.26,0.26,
09/30/2004,699.900024,,-442.0,,257.900024,,-141.399994,,,,116.5,-15.7,16.6,18.1,-1.5,0.0,,-0.9,100.8,-38.299999,62.5,0.0,,,62.5,0.0,62.5,0.0,0.0,62.5,62.5,,226.950005,0.273333,0.273333,0.273333,230.700005,0.273333,0.273333,0.273333,
12/31/2004,687.7,,-245.0,,442.7,,-333.1,,,,109.6,-16.7,,18.7,-2.0,0.0,,0.0,92.9,-35.3,57.6,0.0,,,57.6,0.0,57.6,0.0,0.0,57.6,57.6,,226.05,0.26,0.26,0.26,230.25,0.246667,0.246667,0.246667,
03/31/2005,677.2,,-418.7,,258.5,,-139.0,,,,119.5,-13.9,17.4,19.9,-2.5,0.0,,-3.5,105.6,-40.1,65.5,0.0,,,65.5,0.0,65.5,0.0,0.0,65.5,65.5,,222.3,0.293333,0.293333,0.293333,226.5,0.286667,0.286667,0.286667,
06/30/2005,718.6,,-451.3,,267.3,,-144.4,,,,122.9,-19.0,18.7,20.9,-2.2,0.0,,0.3,103.9,-39.5,64.4,0.0,,,64.4,0.0,64.4,0.0,0.0,64.4,64.4,,213.75,0.3,0.3,0.3,218.1,0.293333,0.293333,0.293333,
09/30/2005,730.0,,-462.9,,267.1,,-147.7,,,,119.4,-16.5,16.6,20.0,-3.4,0.0,,-0.1,102.9,-39.1,63.8,0.0,,,63.8,0.0,63.8,0.0,0.0,63.8,63.8,,210.0,0.306667,0.306667,0.306667,213.9,0.3,0.3,0.3,
12/31/2005,738.1,,-471.0,,267.1,,-151.7,,,,115.4,-18.6,16.9,20.2,-3.3,0.0,,1.7,96.8,-36.8,60.0,0.0,,,60.0,0.0,60.0,0.0,0.0,60.0,60.0,,208.5,0.286667,0.286667,0.293333,211.5,0.286667,0.286667,0.293333,
03/31/2006,737.5,,-456.4,,281.1,,-158.7,,,,122.4,-18.2,18.8,22.1,-3.3,0.0,,-0.6,104.2,-39.6,64.6,0.0,,,64.6,0.0,64.6,0.0,0.0,64.6,64.6,,206.4,0.313333,0.313333,0.313333,209.25,0.306667,0.306667,0.306667,
06/30/2006,779.8,,-492.5,,287.3,,-153.3,,,,134.0,-19.8,20.5,24.3,-3.8,0.0,,-0.7,114.2,-43.4,70.8,0.0,,,70.8,0.0,70.8,0.0,0.0,70.8,70.8,,202.5,0.346667,0.346667,0.346667,205.05,0.346667,0.346667,0.346667,
09/30/2006,787.1,,-493.2,,293.9,,-160.5,,,,133.4,-17.0,20.3,25.1,-4.8,0.0,,-3.3,116.4,-39.1,77.3,0.0,,,77.3,0.0,77.3,0.0,0.0,77.3,77.3,-5.1,197.55,0.393333,0.393333,0.366667,199.65,0.386667,0.386667,0.36,
12/31/2006,766.2,,-482.3,,283.9,,-154.2,,,,129.7,-20.8,20.4,24.3,-3.9,0.0,,0.4,108.9,-42.0,66.9,0.0,,,66.9,0.0,66.9,0.0,0.0,66.9,66.9,,195.6,0.34,0.34,0.34,197.4,0.34,0.34,0.34,
03/31/2007,765.6,,-488.4,,277.2,,-162.5,,,,114.7,-20.3,20.7,24.0,-3.3,0.0,,-0.4,94.4,-40.5,53.9,0.0,,,53.9,0.0,53.9,0.0,0.0,53.9,53.9,13.5,193.7,0.28,0.28,0.35,195.6,0.28,0.28,0.35,
06/30/2007,808.4,,-496.3,,312.1,,-159.0,,,,153.1,-19.4,20.1,23.2,-3.1,0.0,,-0.7,133.7,-46.5,87.2,0.0,,,87.2,0.0,87.2,0.0,0.0,87.2,87.2,-5.0,192.7,0.45,0.45,0.42,194.6,0.45,0.45,0.42,
09/30/2007,806.2,,-518.8,,287.4,,-159.1,,,,128.3,-19.3,20.8,23.9,-3.1,0.0,,-1.5,109.0,-42.0,67.0,0.0,,,67.0,0.0,67.0,0.0,0.0,67.0,67.0,20.3,187.8,0.36,0.36,0.47,189.7,0.35,0.35,0.46,
12/31/2007,796.0,,-495.5,,300.5,,-160.6,,,,139.9,-8.9,17.1,20.4,-3.3,0.0,,-8.2,131.0,-48.9,82.1,0.0,,,82.1,0.0,82.1,0.0,0.0,82.1,82.1,-5.0,186.2,0.44,0.44,0.41,188.2,0.44,0.44,0.41,
03/31/2008,779.2,,-476.5,,302.7,,-160.5,,,,142.2,-18.4,18.6,21.4,-2.8,0.0,,-0.2,123.8,-47.7,76.1,0.0,,,76.1,0.0,76.1,0.0,0.0,76.1,76.1,,183.4,0.41,0.41,0.41,185.1,0.41,0.41,0.41,
06/30/2008,827.5,,-543.5,,284.0,,-164.4,,,,119.6,-51.9,18.6,21.1,-2.5,0.0,,33.3,67.7,-27.0,40.7,0.0,,,40.7,0.0,40.7,0.0,0.0,40.7,40.7,,182.0,0.22,0.22,0.34,183.9,0.22,0.22,0.34,
09/30/2008,834.0,,-499.5,,334.5,,-167.5,,,,167.0,-21.6,20.0,22.6,-2.6,0.0,,1.6,145.4,-56.7,88.7,0.0,,,88.7,0.0,88.7,0.0,0.0,88.7,88.7,2.0,182.3,0.49,0.49,0.5,184.1,0.48,0.48,0.49,
12/31/2008,1244.4,,-897.2,,347.2,,-320.3,,,,26.9,-204.5,65.1,66.8,-1.7,0.0,,139.4,-177.6,46.0,-131.6,0.0,,,-131.6,-0.1,-131.7,0.0,0.0,-131.7,-131.7,21.5,239.1,-0.55,-0.55,-0.46,239.1,-0.55,-0.55,-0.46,
03/31/2009,2060.5,2060.5,-1208.7,1208.7,851.8,0.0,-498.8,217.5,221.8,59.5,353.0,-152.6,152.8,153.5,-0.7,,,-0.2,200.4,-87.0,113.4,0.0,0.0,0.0,113.4,-0.4,113.0,0.0,0.0,113.0,141.87,28.87,378.9,0.3,0.3,0.374426,379.9,0.3,0.3,0.374426,
06/30/2009,2066.1,2066.1,-1226.9,1226.9,839.2,0.0,-318.5,215.8,218.6,-115.9,520.7,-148.7,150.0,150.5,-0.5,,,-1.3,372.0,-145.8,226.2,0.0,0.0,0.0,226.2,-0.3,225.9,0.0,0.0,225.9,146.9,-79.0,379.2,0.6,0.6,0.387395,379.9,0.59,0.59,0.382051,
09/30/2009,2073.5,2073.5,-1207.5,1207.5,866.0,0.0,-479.1,225.4,218.3,35.4,386.9,-174.8,144.3,144.8,-0.5,,,30.5,212.1,-91.1,121.0,0.0,0.0,0.0,121.0,-0.5,120.5,0.0,0.0,120.5,149.3,28.8,379.7,0.32,0.32,0.393205,381.1,0.32,0.32,0.393205,
12/31/2009,1999.0,1999.0,-1201.1,1201.1,797.9,0.0,-468.7,221.7,211.0,36.0,329.2,-248.7,146.8,147.1,-0.3,,,101.9,80.5,-44.6,35.9,0.0,0.0,0.0,35.9,-0.3,35.6,0.0,0.0,35.6,126.0,90.4,380.8,0.09,0.09,0.330882,382.6,0.09,0.09,0.326278,
03/31/2010,1957.7,1957.7,-1136.8,1136.8,820.9,0.0,-439.6,210.3,203.0,26.3,381.3,-265.1,,134.5,,,,130.6,116.2,-51.0,65.2,0.0,0.0,0.0,65.2,-0.2,65.0,0.0,0.0,65.0,157.6,92.6,381.4,0.17,0.17,0.413214,383.3,0.17,0.17,0.411586,
06/30/2010,2066.4,2066.4,-1218.3,1218.3,848.1,0.0,-447.3,210.8,213.8,22.7,400.8,-130.5,130.4,130.5,-0.1,,,0.1,270.3,-110.4,159.9,0.0,0.0,0.0,159.9,-0.2,159.7,0.0,0.0,159.7,166.4,6.7,382.5,0.42,0.42,0.435033,384.7,0.42,0.42,0.435033,
09/30/2010,2061.7,2061.7,-1224.9,1224.9,836.8,0.0,-469.2,209.4,211.6,48.2,367.6,-137.9,121.6,122.0,-0.4,,,16.3,229.7,-95.2,134.5,0.0,0.0,0.0,134.5,-0.3,134.2,0.0,0.0,134.2,172.8,38.6,384.0,0.35,0.35,0.45,386.1,0.35,0.35,0.449974,
12/31/2010,2020.8,2020.8,-1184.8,1184.8,836.0,0.0,-446.6,227.5,205.3,13.8,389.4,-128.6,120.2,120.4,-0.2,,,8.4,260.8,-112.9,147.9,0.0,0.0,0.0,147.9,-0.3,147.6,0.0,0.0,147.6,160.8,13.2,384.0,0.38,0.38,0.41875,386.0,0.38,0.38,0.414197,
03/31/2011,1964.9,1964.9,-1159.7,1159.7,805.2,0.0,-429.0,203.9,205.8,19.3,376.2,-116.2,115.5,115.7,-0.2,,,0.7,260.0,-101.9,158.1,0.0,0.0,0.0,158.1,0.1,158.2,0.0,0.0,158.2,159.7,1.5,382.2,0.41,0.41,0.417844,384.0,0.41,0.41,0.413906,
06/30/2011,2086.6,2086.6,-1237.8,1237.8,848.8,0.0,-447.6,200.1,208.6,38.9,401.2,-309.9,111.3,111.4,-0.1,,,198.6,91.3,-45.1,46.2,0.0,0.0,0.0,46.2,0.3,46.5,0.0,0.0,46.5,184.9,138.4,378.2,0.12,0.12,0.488895,380.2,0.12,0.12,0.484019,
09/30/2011,2116.2,2116.2,-1260.0,1260.0,856.2,0.0,-447.7,207.5,215.0,25.2,408.5,-112.5,108.3,108.3,0.0,,,4.2,296.0,-102.4,193.6,0.0,0.0,0.0,193.6,-0.1,193.5,0.0,0.0,193.5,198.5,5.0,373.2,0.52,0.52,0.531886,374.7,0.52,0.52,0.531886,
12/31/2011,2025.2,2025.2,-1207.7,1207.7,817.5,0.0,-450.8,213.9,214.2,22.7,366.7,-107.7,104.7,104.8,-0.1,,,3.0,259.0,-68.0,191.0,0.0,0.0,0.0,191.0,0.0,191.0,0.0,0.0,191.0,195.3,4.3,370.3,0.52,0.52,0.52741,371.6,0.51,0.51,0.521572,
03/31/2012,1982.4,1982.4,-1203.2,1203.2,779.2,0.0,-452.3,222.4,213.7,16.2,326.9,-103.8,104.0,104.3,-0.3,,,-0.2,223.1,-80.3,142.8,0.0,0.0,0.0,142.8,0.1,142.9,0.0,0.0,142.9,140.8,-2.1,371.0,0.39,0.39,0.379515,372.5,0.38,0.38,0.374362,
06/30/2012,2060.6,2060.6,-1238.5,1238.5,822.1,0.0,-435.1,197.3,214.9,22.9,387.0,-208.4,98.6,98.8,-0.2,,,109.8,178.6,-29.1,149.5,0.0,0.0,0.0,149.5,-0.3,149.2,0.0,0.0,149.2,216.6,67.4,367.9,0.41,0.41,0.588747,368.9,0.4,0.4,0.582705,
09/30/2012,2046.9,2046.9,-1280.5,1280.5,766.4,0.0,-448.5,193.8,203.5,51.2,317.9,-94.8,92.9,93.2,-0.3,,,1.9,223.1,-70.3,152.8,0.0,0.0,0.0,152.8,-0.1,152.7,0.0,0.0,152.7,174.5,21.8,365.4,0.42,0.42,0.477559,366.4,0.42,0.42,0.477559,
12/31/2012,2028.3,2028.3,-1283.5,1283.5,744.8,0.0,-456.0,207.3,216.4,32.3,288.8,-89.7,92.0,92.2,-0.2,,,-2.3,199.1,-72.1,127.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,0.0,127.0,132.4,5.4,363.2,0.35,0.35,0.364537,364.3,0.35,0.35,0.364537,
03/31/2013,1998.6,1998.6,-1223.1,1223.1,775.5,0.0,-501.3,206.5,209.6,85.2,274.2,-90.9,89.3,89.6,-0.3,,,1.6,183.3,-58.4,124.9,0.0,0.0,0.0,124.9,-0.3,124.6,0.0,0.0,124.6,128.7,4.1,362.7,0.34,0.34,0.354839,364.1,0.34,0.34,0.351261,
06/30/2013,2111.7,2111.7,-1410.0,1410.0,701.7,0.0,-520.5,228.2,217.0,75.3,181.2,-90.1,90.1,90.2,-0.1,,,0.0,91.1,-34.7,56.4,0.0,0.0,0.0,56.4,-0.1,56.3,0.0,0.0,56.3,123.0,66.7,362.9,0.16,0.16,0.338936,364.4,0.15,0.15,0.333041,
09/30/2013,2165.4,2165.4,-1317.6,1317.6,847.8,0.0,-495.5,209.6,224.4,61.5,352.3,-88.9,89.9,90.0,-0.1,,,-1.0,263.4,-92.3,171.1,0.0,0.0,0.0,171.1,0.3,171.4,0.0,0.0,171.4,172.3,0.9,361.7,0.47,0.47,0.476362,363.0,0.47,0.47,0.472479,
12/31/2013,2141.5,2141.5,-1284.0,1284.0,857.5,0.0,-454.9,209.5,226.4,19.0,402.6,-89.2,90.0,90.2,-0.2,,,-0.8,313.4,-76.7,236.7,0.0,0.0,0.0,236.7,-0.1,236.6,0.0,0.0,236.6,193.165,-43.435,361.0,0.66,0.66,0.535083,362.3,0.65,0.65,0.530113,
03/31/2014,2077.2,2077.2,-1324.7,1324.7,752.5,0.0,-446.4,213.8,213.1,19.5,306.1,-85.9,86.9,87.0,-0.1,,,-1.0,220.2,-87.6,132.6,0.0,0.0,0.0,132.6,-0.1,132.5,0.0,0.0,132.5,154.3,21.8,359.8,0.37,0.37,0.428849,361.0,0.37,0.37,0.428849,
06/30/2014,2229.2,2229.2,-1376.9,1376.9,852.3,0.0,-474.0,221.0,230.3,22.7,378.3,-87.6,86.6,86.9,-0.3,,,1.0,290.7,-111.7,179.0,0.0,0.0,0.0,179.0,0.0,179.0,0.0,0.0,179.0,180.9,1.9,356.2,0.5,0.5,0.507861,357.6,0.5,0.5,0.505313,
09/30/2014,2267.9,2267.9,-1401.1,1401.1,866.8,0.0,-484.4,229.0,235.6,19.8,382.4,-87.0,86.9,87.0,-0.1,,,0.1,295.4,-109.6,185.8,0.0,0.0,0.0,185.8,0.0,185.8,0.0,0.0,185.8,185.8,0.0,356.3,0.52,0.52,0.52,357.7,0.52,0.52,0.52,
12/31/2014,2229.1,2229.1,-1540.4,1540.4,688.7,0.0,-522.3,255.1,227.9,39.3,166.4,-87.3,87.9,87.9,0.0,,,-0.6,79.1,-28.6,50.5,0.0,0.0,0.0,50.5,-0.2,50.3,0.0,0.0,50.3,178.7,128.4,354.4,0.14,0.14,0.504233,355.9,0.14,0.14,0.500775,
03/31/2015,2169.4,2169.4,-1304.3,1304.3,865.1,0.0,-492.3,239.2,233.4,19.7,372.8,-88.3,88.3,88.6,-0.3,,,0.0,284.5,-112.0,172.5,0.0,0.0,0.0,172.5,-0.1,172.4,0.0,0.0,172.4,172.4,0.0,353.3,0.49,0.49,0.49,354.8,0.49,0.49,0.49,
06/30/2015,2311.4,2311.4,-1420.4,1420.4,891.0,0.0,-501.8,236.2,245.9,19.7,389.2,-90.5,91.4,91.5,-0.1,,,-0.9,298.7,-108.4,190.3,0.0,0.0,0.0,190.3,0.0,190.3,0.0,0.0,190.3,190.3,0.0,350.7,0.54,0.54,0.54,352.0,0.54,0.54,0.54,
09/30/2015,2344.0,2344.0,-1390.2,1390.2,953.8,0.0,-510.9,244.1,247.1,19.7,442.9,-92.1,91.7,91.8,-0.1,,,0.4,350.8,-135.6,215.2,0.0,0.0,0.0,215.2,-0.2,215.0,0.0,0.0,215.0,184.7,-30.3,348.9,0.62,0.62,0.529378,350.3,0.61,0.61,0.523503,
12/31/2015,2290.2,2290.2,-1403.7,1403.7,886.5,0.0,-532.6,263.6,244.3,24.7,353.9,-92.0,92.7,92.9,-0.2,,0.0,-0.7,261.9,-89.5,172.4,0.0,0.0,0.0,172.4,-0.1,172.3,0.0,0.0,172.3,172.3,0.0,347.0,0.5,0.5,0.5,348.4,0.49,0.49,0.49,
03/31/2016,2248.6,2248.6,-1381.4,1381.4,867.2,0.0,-521.7,241.2,243.2,37.3,345.5,-92.9,92.2,92.7,-0.5,,,0.7,252.6,-95.7,156.9,0.0,0.0,0.0,156.9,-0.2,156.7,0.0,0.0,156.7,163.315,6.615,345.4,0.45,0.45,0.472829,346.7,0.45,0.45,0.46908,
06/30/2016,2350.7,2350.7,-1440.7,1440.7,910.0,0.0,-527.9,243.5,250.1,34.3,382.1,-90.4,92.0,92.2,-0.2,,,-1.6,291.7,-110.7,181.0,0.0,0.0,0.0,181.0,-0.2,180.8,0.0,0.0,180.8,188.59,7.79,343.9,0.53,0.53,0.548386,345.2,0.52,0.52,0.542567,
09/30/2016,2409.3,2409.3,-1476.7,1476.7,932.6,0.0,-514.7,235.4,252.4,26.9,417.9,-291.0,96.1,96.3,-0.2,,,194.9,126.9,-41.2,85.7,0.0,0.0,0.0,85.7,-0.1,85.6,0.0,0.0,85.6,213.9,128.3,342.6,0.25,0.25,0.624343,344.0,0.25,0.25,0.622965,
12/31/2016,2379.1,2379.1,-1465.3,1465.3,913.8,0.0,-521.8,249.6,245.5,26.7,392.0,-97.3,90.1,90.1,0.0,,6.1,1.1,294.7,-105.1,189.6,0.0,0.0,0.0,189.6,-0.1,189.5,0.0,0.0,189.5,193.735,4.235,340.2,0.56,0.56,0.569474,341.6,0.55,0.55,0.562398,
03/31/2017,2392.8,2392.8,-1484.1,1484.1,908.7,0.0,-520.6,253.5,249.9,17.2,388.1,-91.9,89.1,89.4,-0.3,,2.9,-0.1,296.2,-108.4,187.8,0.0,0.0,0.0,187.8,0.0,187.8,0.0,0.0,187.8,186.6,-1.2,339.9,0.55,0.55,0.548985,341.9,0.55,0.55,0.54649,
06/30/2017,2526.7,2526.7,-1557.4,1557.4,969.3,0.0,-543.8,262.9,258.3,22.6,425.5,-92.1,89.2,89.5,-0.3,,3.1,-0.2,333.4,-130.0,203.4,0.0,0.0,0.0,203.4,-0.5,202.9,0.0,0.0,202.9,205.9,3.0,338.1,0.6,0.6,0.608991,340.0,0.6,0.6,0.608824,
09/30/2017,2562.0,2562.0,-1580.1,1580.1,981.9,0.0,-533.8,266.7,260.8,6.3,448.1,-91.4,89.7,90.0,-0.3,,2.2,-0.5,356.7,-133.4,223.3,0.0,0.0,0.0,223.3,-0.1,223.2,0.0,0.0,223.2,225.2,2.0,336.5,0.66,0.66,0.669242,338.5,0.66,0.66,0.665908,
12/31/2017,2560.0,2560.0,-1593.0,1593.0,967.0,0.0,-560.2,274.2,267.3,18.7,406.8,-111.1,92.9,92.9,0.0,,19.2,-1.0,295.7,368.8,664.5,0.0,0.0,0.0,664.5,-0.1,664.4,0.0,0.0,664.4,203.8,-460.6,333.7,1.99,1.99,0.610728,335.6,1.98,1.98,0.607533,
