Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1994,9.578464,3387.007917,3942.6713,3215.83109,1.414685,,5.520874,,8.973896,19.125,3943.417209,
09/30/1994,9.742647,4020.60251,4287.137013,3922.571702,1.450989,,5.725747,,9.76401,19.875,4288.5679,
12/31/1994,9.096434,4070.687047,4276.714262,3850.560407,1.370139,,5.373851,,9.447875,18.708333,4152.68103,
03/31/1995,10.206981,4325.339627,5039.086548,4142.594233,1.398871,,6.001095,,11.424862,20.958333,5034.810998,
06/30/1995,10.743134,5092.332383,5284.692995,4925.487625,1.382879,,6.295292,,11.856723,22.166667,5270.882493,
09/30/1995,11.226115,5323.078326,5634.70748,5212.97166,1.410786,,6.551744,,12.445968,23.5,5641.334336,
12/31/1995,11.811024,5765.073642,6148.301963,5598.189355,1.409993,,6.851709,9.13867,13.330017,25.0,6161.427221,
03/31/1996,11.432927,6146.69625,6331.303832,5954.842845,1.433647,,6.610962,9.161175,13.176528,25.0,6346.329948,
06/30/1996,11.502954,6297.66783,6784.97684,6114.414138,1.475749,,6.621759,11.208942,13.519318,25.958333,6796.580376,
09/30/1996,12.2851,6852.436194,7167.49851,6586.767844,1.567819,,7.043992,10.033198,13.641543,28.583333,7148.509759,
12/31/1996,14.023546,7535.429035,8244.920181,7148.858797,1.767763,,8.043781,10.038807,15.13289,33.75,8255.551385,
03/31/1997,12.921159,8083.937144,8223.325682,7883.212313,1.681535,,7.239664,9.864937,13.574691,31.958333,7995.153319,
06/30/1997,14.80479,8324.46484,9062.253025,7812.730451,1.867666,,8.15659,12.382379,14.007333,37.604167,8814.632695,
09/30/1997,15.999681,9058.835599,9489.665821,8833.624553,1.927713,,8.595362,12.167126,14.094365,41.8125,9648.720767,
12/31/1997,16.537748,9638.097597,10210.129941,9158.664572,1.959886,2.033471,8.672809,13.481846,14.941401,44.541667,10828.212342,
03/31/1998,18.995098,10934.585776,12299.818699,9930.892432,2.206087,,9.527954,15.365656,15.757039,51.666667,12219.993757,
06/30/1998,17.494159,12003.890315,12564.825018,11445.476329,2.055729,,8.754046,14.611993,14.403236,49.916667,11879.90409,
09/30/1998,,10957.481283,12331.890705,9197.838543,,,,,,35.791667,,
12/31/1998,,10663.980083,10663.980083,10663.980083,1.721054,1.777624,,,,43.708333,10679.905718,
03/31/1999,,10348.060131,11197.744459,9813.681017,1.564998,1.618174,,,,38.666667,10050.559672,
06/30/1999,,10769.528941,11379.852179,9963.359431,1.823791,1.887451,,,,43.166667,11035.687841,
09/30/1999,16.066855,10110.483969,11204.5705,9268.501591,1.310742,1.353426,4.911447,7.453052,9.814475,31.083333,9275.82702,
12/31/1999,17.146915,9649.792557,10724.360492,9185.721193,1.494267,1.542577,5.453621,10.863709,11.110799,35.208333,10715.48803,
03/31/2000,12.051505,9969.570884,10612.347615,9112.619658,1.403488,1.446223,5.277332,8.889018,10.490575,34.708333,10294.705664,
06/30/2000,9.504438,10291.321448,10971.698967,9892.317203,1.273679,1.311314,4.741826,7.348524,9.813649,32.125,9885.51401,
09/30/2000,13.757253,11326.212234,14936.547564,10015.296949,1.795898,1.845667,6.81786,12.052862,11.926546,47.416667,12284.772018,
12/31/2000,13.881086,12217.637321,15161.74531,11739.960243,1.729893,1.773705,6.90231,,12.23778,49.416667,12940.88983,
03/31/2001,16.532787,12830.130626,13599.123877,11664.84884,2.714432,2.779228,8.122501,,16.393009,53.786667,17434.685966,
06/30/2001,16.670658,13094.720464,14241.618582,12420.905423,1.85201,1.894924,8.207764,,13.089173,55.68,14250.602012,
09/30/2001,14.326647,13965.675418,14485.913716,11807.902747,1.559209,1.592474,7.177244,,12.372895,50.0,13830.16195,
12/31/2001,14.897222,13726.071805,15307.792501,12947.63001,1.664461,1.699198,7.542465,8.363512,13.42008,53.63,15308.902973,
03/31/2002,13.371638,15508.289905,16197.154736,14707.776106,1.689118,1.721499,6.861871,8.301375,12.435125,54.69,14690.086327,
06/30/2002,13.821516,14735.527306,15060.776536,14420.33291,1.638723,1.668297,7.144865,7.483972,12.832459,56.53,15034.598834,
09/30/2002,9.603365,13576.671173,14944.086583,12593.302836,1.061136,1.078857,4.964935,5.180366,10.974819,39.95,13034.638948,
12/31/2002,11.047859,13459.29353,14544.991498,12413.337691,1.155903,1.175165,4.378274,,9.922136,43.86,14530.193789,
03/31/2003,8.702703,13988.598838,15036.918486,13207.066178,0.981321,0.997172,3.428395,,8.308291,38.64,13598.512969,
06/30/2003,9.789157,14797.074375,16954.037033,13702.886559,1.155375,1.172764,3.835862,,9.244354,48.75,16956.641252,
09/30/2003,10.611969,17753.32325,26558.512016,16978.494712,1.301249,1.32079,4.026279,,13.508759,54.97,26511.304045,
12/31/2003,,27048.872752,27299.108411,26651.342355,,,,,,59.23,,
03/31/2004,,26908.744917,26908.744917,26908.744917,1.383853,1.400827,,,,62.7,26925.072404,
06/30/2004,,26242.216482,27242.678969,25755.548806,1.303961,1.320611,,,,57.12,25996.362253,
09/30/2004,,25898.419653,26986.433824,25471.724375,1.277742,1.293468,,,,58.21,26993.226885,
12/31/2004,24.152671,27179.539927,28751.913474,26389.08425,1.344863,1.361344,4.506375,10.283745,14.395066,63.28,28667.499908,
03/31/2005,12.507177,28185.969711,28694.216103,27638.107465,1.108085,1.121927,3.552204,7.845572,13.718156,52.28,28292.147341,
06/30/2005,14.087886,28758.780499,30081.969663,28110.867653,1.206773,1.221497,3.898427,9.249671,14.317502,59.31,30000.491718,
09/30/2005,13.471111,30001.156861,30546.421841,29467.544753,1.251279,1.266767,4.026369,10.156239,14.820078,60.62,30305.590988,
12/31/2005,13.339246,30197.394981,30735.965723,29476.185301,1.214283,1.229089,3.501041,10.420307,12.820112,60.16,29529.07662,
03/31/2006,13.215385,29590.802026,30916.192494,29186.574425,1.227092,1.242032,3.393764,11.512463,13.142365,60.13,30958.245692,
06/30/2006,12.537473,30696.445084,30997.943961,30469.785149,1.183212,1.197472,3.101629,10.895138,12.184315,58.55,30519.589164,
09/30/2006,10.46678,30745.023675,32243.521888,30281.223925,1.173658,1.187015,2.9213,9.436421,11.55159,61.44,32246.125326,
12/31/2006,12.574871,32904.447417,36468.449899,32165.361437,1.367397,1.382637,3.577131,14.862181,13.446468,73.06,36470.263347,
03/31/2007,11.214041,35967.440484,36463.057475,35273.544433,1.21753,1.231405,3.072531,14.469257,12.812296,65.49,36211.673219,
06/30/2007,10.527919,36493.307203,38204.088874,35624.431431,1.160641,1.174387,2.799607,11.516843,13.017871,62.22,37939.282683,
09/30/2007,10.3125,37637.814129,39462.844035,36504.267007,1.172017,1.186442,2.999169,7.314676,14.974523,61.05,39450.935172,
12/31/2007,23.582278,36970.999467,40308.009565,34145.960366,0.638897,0.653082,,1.649857,,18.63,34455.406204,
03/31/2008,,34549.461344,35539.673661,33191.843524,1.404931,1.461252,,1.05345,,12.22,33925.989717,
06/30/2008,,33227.415047,34405.987162,29035.780466,0.263304,0.26867,,0.426112,,4.39,28882.322714,
09/30/2008,,30300.877809,32375.39367,23563.36644,1.046906,1.07959,,2.636998,,11.9,23056.818772,
12/31/2008,,22047.849252,23568.832738,14054.257176,0.850987,0.922348,,3.409427,,4.07,13788.180051,
03/31/2009,,13924.63856,14475.133189,12337.621743,0.590493,0.62009,0.291234,,3.408391,4.58,12333.557156,
06/30/2009,,12522.489762,12886.538772,12258.79611,0.325639,0.334959,0.647989,,9.333743,4.33,12334.084371,
09/30/2009,,12571.297599,13147.518005,12186.743452,0.589616,0.606671,2.306097,,19.610283,7.76,12186.359529,
12/31/2009,,11474.490144,12016.187631,10906.689324,0.314497,0.318353,0.280595,,3.687723,3.98,10893.610035,
03/31/2010,,11100.591856,11386.342742,7259.436993,0.94856,0.971049,,,,6.27,7263.566406,
06/30/2010,,7535.379079,8133.701052,6467.952551,0.426396,0.431502,4.426142,,25.473503,5.61,6448.260724,
09/30/2010,,7118.448304,7560.388309,6447.45033,0.800151,0.810277,3.051577,,10.391797,10.05,7090.260449,
12/31/2010,7.948815,7409.896635,17890.844062,6984.394288,0.845633,0.855105,2.681309,,20.020994,11.99,17889.498744,
03/31/2011,7.761496,17578.678477,18214.613704,6851.443,1.140192,1.160895,1.827521,,5.994941,10.04,6851.654141,
06/30/2011,4.589598,6667.128363,7027.223,5997.083018,0.909103,0.924336,,,,8.69,5971.022363,
09/30/2011,7.564824,5853.376263,6298.749918,5447.631054,0.597048,0.605023,2.906789,,11.91869,7.27,5660.257257,
12/31/2011,5.529406,6048.754198,7062.815874,5602.029255,1.316782,1.316782,,,,11.59,7062.529642,
03/31/2012,5.323101,6999.325404,7396.996328,6167.911212,1.021873,,4.537754,,14.224977,9.8,6173.640113,
06/30/2012,10.722196,6124.223374,6323.736669,5846.925675,0.83676,,1.538655,,4.564661,10.81,6276.409048,
09/30/2012,7.420153,6216.260079,6477.978907,5879.28061,0.765083,0.765083,3.68449,,11.153801,10.13,5978.43736,
12/31/2012,5.759257,5752.891956,6147.288437,4755.794601,0.484091,0.484091,0.6251,,1.959352,7.85,4771.021346,
03/31/2013,4.012882,5172.675045,5744.650495,4790.666324,0.602699,0.602699,0.87745,,2.299285,10.27,5221.675435,
06/30/2013,9.0923,5656.143081,6269.547328,4990.201728,0.85159,,1.921554,2.758911,4.050146,13.31,5443.395681,
09/30/2013,8.423428,5304.224659,5570.718654,4878.048411,0.618473,0.618473,1.32851,2.068819,3.287758,10.23,4875.744548,
12/31/2013,,5122.702407,5392.84102,4767.31948,0.700263,0.700263,1.879451,1.25238,4.042567,11.94,4887.463615,
03/31/2014,,5050.722433,5816.838257,4695.190461,0.757746,,1.689725,1.820061,3.737662,13.99,5856.916985,
06/30/2014,,5514.88545,5801.451047,5277.115947,0.566824,,1.270719,8.110613,3.208626,11.04,5268.563924,
09/30/2014,26.26647,5028.310325,5249.786578,4860.530307,0.456969,0.456969,1.144603,3.972859,3.21249,9.18,4860.497897,
12/31/2014,12.723766,5021.574827,9444.101914,4752.341095,0.466056,0.466056,1.414504,,7.426878,9.54,9432.135218,
03/31/2015,8.619355,9218.741914,9461.489668,4589.091609,0.43563,0.43563,1.899083,25.435492,5.016705,9.3,4575.234731,
06/30/2015,3.870799,4522.571957,4676.071508,3982.83027,0.269938,0.269938,1.127205,12.728584,4.045971,6.01,3924.592041,
09/30/2015,5.765438,4069.664391,9048.819619,3844.31811,0.251192,,1.391583,20.034715,11.693792,6.08,9015.913863,
12/31/2015,6.507363,9134.916397,9352.470826,8899.151082,0.263319,0.263319,1.236658,,10.421942,6.48,8889.916843,
03/31/2016,38.561755,8889.873912,9190.681938,4313.915565,0.334961,0.334961,2.072358,,6.477334,8.85,4313.90414,
06/30/2016,,4113.995115,4320.779495,3704.62854,0.254099,0.254099,1.82783,,6.852403,6.83,3693.445262,
09/30/2016,,3844.9506,4177.719752,3692.27326,0.289034,,1.662328,,6.428131,7.79,4178.285341,
12/31/2016,,4409.30892,6798.436998,4090.903239,0.448295,0.448295,4.82011,,23.104248,10.7,6792.648892,
03/31/2017,,6672.00159,6905.673001,4255.94278,0.342488,,3.295416,,12.432907,8.47,4214.7555,
06/30/2017,,4234.164896,4370.509623,4130.012746,0.610341,,4.183923,,14.800348,9.43,4336.501979,
09/30/2017,,4427.969315,4505.115139,4265.991716,0.62708,0.62708,8.876949,,34.862214,8.7,4288.052337,
12/31/2017,,4029.566515,4315.377416,3760.814499,0.473932,0.473932,1.811508,,8.680522,7.32,3758.666152,
03/31/2018,,3819.085165,3972.155269,3732.363338,0.662784,,2.161958,,9.259102,9.26,3972.154732,
06/30/2018,,3955.872952,4114.18301,3882.829646,0.74305,0.74305,2.351239,,10.546299,9.04,3891.584399,
09/30/2018,,3999.302213,4107.672251,3877.282787,0.874975,0.874975,2.250654,,9.234631,10.69,4072.472465,
12/31/2018,,3965.056251,4099.675836,3823.955951,0.716005,0.716005,4.898296,,23.55685,8.92,3816.20968,
03/31/2019,,3905.030853,4049.510097,3823.049049,0.722651,,6.036178,,29.133159,9.52,4049.50904,
06/30/2019,,4027.148817,4115.341228,3695.580017,0.759132,0.759132,5.176533,,23.219728,9.31,3645.497273,
09/30/2019,,3673.510106,3915.302338,3589.991143,0.717603,,3.283438,,17.302317,9.23,3875.718994,
12/31/2019,,3912.777166,3973.539721,3870.273412,0.894346,0.894346,2.659961,,13.934749,9.3,3901.729625,
03/31/2020,,3827.234698,3921.086777,3574.948363,1.064515,,2.524184,,15.853684,7.14,3551.225299,
06/30/2020,,3550.637249,3672.321387,3315.82471,1.30603,1.30603,1.688568,,10.643482,7.25,3278.19257,
09/12/2020,,,,,1.17092386167147,1.17092386167147,1.51388817070141,,10.3908641785714,6.5,3200.386167,
