Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/1989,40.934991,42.809991,42.809991,,1.387597,1.291451,0.249755,0.114249,0.072,0.072,,0.072,0.072,0.072,0.012,0.133053,,0.939587,2.696275,,
09/30/1989,40.984988,43.179988,43.179988,,1.435873,1.330802,0.272418,0.12793,0.08,0.08,,0.08,0.08,0.08,0.014,-0.415517,,0.812517,2.766257,,
12/31/1989,40.674991,43.129991,43.129991,,1.474751,1.369789,0.284953,0.139393,0.086,0.086,,0.086,0.086,0.086,0.014,-0.229492,,0.723122,2.846835,,
03/31/1990,41.23999,41.549992,41.549992,,1.411938,1.317714,0.210999,0.074729,0.04,0.04,,0.04,0.04,0.04,0.014,0.433646,,0.523448,2.814744,,
06/30/1990,40.584988,44.834989,44.834989,,1.373838,1.295729,0.231694,0.112591,0.068,0.068,,0.068,0.068,0.068,0.014,-0.027189,,0.440089,2.929581,,
09/30/1990,40.599989,44.564989,44.564989,,1.435881,1.357837,0.25336,0.134321,0.082,0.082,,0.082,0.082,0.082,0.016,-0.552541,,0.666527,2.995321,,
12/31/1990,40.704989,44.219988,44.219988,,1.320195,1.236228,0.234894,0.097784,0.06,0.06,,0.06,0.06,0.06,0.016,0.859702,,0.942563,3.028892,,
03/31/1991,43.584989,44.274987,44.274987,,1.514535,1.430943,0.295743,0.155121,0.094,0.094,,0.094,0.094,0.094,0.016,-0.314692,,0.71917,2.988735,,
06/30/1991,42.94999,45.134991,45.134991,,1.505218,1.431949,0.282043,0.151324,0.092,0.092,,0.092,0.092,0.092,0.016,-0.395857,,0.663469,3.079163,,
09/30/1991,42.954987,45.229986,45.229986,,1.518152,1.443224,0.296927,0.170484,0.102,0.102,,0.102,0.102,0.102,0.018,0.594119,,0.858573,3.177419,,
12/31/1991,43.309988,45.694988,45.694988,,1.663136,1.58722,0.336667,0.208951,0.126,0.126,,0.126,0.126,0.126,0.018,-0.866485,,0.867791,3.276565,,
03/31/1992,44.244989,45.964988,45.964988,,1.735125,1.664027,0.356315,0.237703,0.144,0.144,,0.144,0.144,0.144,0.018,-0.518177,,0.427868,3.34404,,
06/30/1992,43.524989,45.884989,45.884989,,1.770056,1.703084,0.385529,0.271178,0.166,0.166,,0.166,0.166,0.166,0.018,0.86974,,0.924182,3.564389,,
09/30/1992,44.564989,45.984986,45.984986,,1.690291,1.629728,0.348005,0.243993,0.148,0.148,,0.148,0.148,0.148,0.02,-1.063978,,0.728464,3.626367,,
12/31/1992,44.874991,46.464989,46.464989,,1.832412,1.768407,0.35162,0.242591,0.152,0.152,,0.152,0.152,0.152,0.02,1.338857,,1.272268,3.757104,,
03/31/1993,44.994989,46.829988,46.829988,,1.970041,1.910314,0.405403,0.299979,0.186,0.186,0.186,0.186,0.186,0.186,0.016,-0.524087,,0.555573,3.932171,,
06/30/1993,46.439989,59.999985,59.999985,,1.521667,1.468334,0.3079,0.22,0.136,0.136,,0.136,0.136,0.136,0.016,-0.285867,,1.627692,3.989945,,
09/30/1993,46.73999,48.423988,48.423988,,2.204837,2.121325,0.512349,0.38704,0.235,0.235,,0.235,0.235,0.235,0.025,0.745602,,1.583869,4.193754,,
12/31/1993,46.863987,48.731986,48.731986,,2.116167,2.034721,0.460519,0.334934,0.2025,0.2025,,0.2025,0.2025,0.2025,0.025,1.469384,,1.492489,4.385478,,
03/31/1994,46.939988,48.723988,48.723988,,1.976316,1.89104,0.352619,0.224674,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.025,-0.354692,,0.856583,4.509716,,
06/30/1994,48.615989,54.127985,54.127985,,1.741576,0.0,0.197476,0.154209,0.0925,0.0925,,0.0925,0.0925,0.0925,0.025,-0.183417,,1.800786,4.485047,,
09/30/1994,48.735988,56.435987,56.435987,,1.642711,0.0,0.134719,0.094886,0.055,0.055,,0.055,0.055,0.055,0.0275,0.088986,,1.812336,4.513892,,
12/31/1994,48.959987,55.091985,55.091985,,1.766609,0.0,0.170134,0.126806,0.075,0.075,,0.075,0.075,0.075,0.0275,1.229235,,2.571569,4.558825,,
03/31/1995,54.296718,55.503986,55.503986,,1.887486,0.0,0.189158,0.126387,0.0725,0.0725,0.0725,0.0725,0.0725,0.0725,0.0275,-0.009837,,1.055312,4.170657,,
06/30/1995,49.343989,56.575986,56.575986,,2.050287,1.946179,0.400629,0.23434,0.1375,0.1375,,0.1375,0.1375,0.1375,0.0275,-0.073901,-0.132689,2.661358,4.736686,,
09/30/1995,55.899988,60.259983,60.259983,,2.069516,1.96935,0.418122,0.25931,0.1525,0.1525,,0.1525,0.1525,0.1525,0.03,-1.488583,-1.54927,2.027424,4.940269,,
12/31/1995,61.531986,63.731983,63.731983,,2.001334,1.903581,0.373831,0.219403,0.13,0.13,,0.13,0.13,0.13,0.03,3.010671,2.96614,2.870686,4.620134,,
03/31/1996,61.531985,63.775984,63.775984,,2.317299,2.19153,0.510992,0.329074,0.195,0.195,0.195,0.195,0.195,0.195,0.03,-0.754218,-0.800568,1.452545,4.857734,,
06/30/1996,61.679985,80.259982,69.555982,,2.229298,0.0,0.37321,0.319527,0.1875,0.1875,0.1875,0.1625,0.1625,0.1625,0.03,-1.110674,-1.149189,2.479475,5.03661,,
09/30/1996,72.359983,83.80398,76.915981,,1.995905,0.0,0.35492,0.304384,0.1825,0.1825,0.1825,0.1675,0.1675,0.1675,0.0325,1.586458,1.557115,2.172278,5.395468,,
12/31/1996,72.871983,84.611978,80.219981,,2.162678,0.0,0.379831,0.320855,0.1925,0.1925,0.1925,0.1825,0.1825,0.1825,0.0325,1.410771,1.361057,3.245582,5.565609,,
03/31/1997,83.383983,86.299982,80.38798,,2.27065,0.0,0.369396,0.308927,0.1825,0.1825,0.1825,0.17,0.17,0.17,0.0325,-0.969237,-1.094778,1.813154,5.073384,,
06/30/1997,73.459946,114.387971,107.939973,,1.728553,1.592589,0.431888,0.257013,0.15,0.15,0.15,0.1425,0.1425,0.1425,0.0245,-0.810358,-0.894729,2.802765,5.907001,5.082661,
09/30/1997,74.129238,173.703,162.714,,1.357738,1.247551,0.344377,0.201974,0.12,0.12,0.12,0.11,0.11,0.11,0.018333,0.434763,0.404593,3.110271,6.11331,5.289114,
12/31/1997,82.311288,175.206,163.788,,1.436076,1.317948,0.325799,0.174677,0.103333,0.103333,0.103333,0.096667,0.096667,0.096667,0.018333,0.880931,0.822148,2.9144,5.761263,5.03536,
03/31/1998,82.574999,88.202997,82.050001,,3.002377,2.737258,0.829445,0.477306,0.286667,0.286667,0.286667,0.266667,0.266667,0.266667,0.036667,-0.359232,-0.457258,2.497669,6.056252,5.313848,
06/30/1998,82.938,88.344,82.731,,3.006648,2.713795,0.848835,0.494845,0.293333,0.293333,0.293333,0.276667,0.276667,0.276667,0.036667,-0.995733,-1.040747,3.416709,6.310111,5.583484,
09/30/1998,83.532,88.2915,83.157,,2.977536,2.696418,0.787907,0.443895,0.26,0.26,0.26,0.246667,0.246667,0.246667,0.043333,1.108842,1.047861,2.856726,6.50662,5.802435,
12/31/1998,84.357,86.2485,81.7155,,3.188061,2.902632,0.730008,0.378924,0.226667,0.226667,0.226667,0.213333,0.213333,0.213333,0.043333,0.893564,0.837393,3.124388,6.708086,6.026364,
03/31/1999,84.56438,86.9445,82.1955,,3.517784,3.226028,0.761733,0.398039,0.3,0.3,0.3,0.286667,0.286667,0.286667,0.043333,-1.722722,-1.792714,2.461344,6.553315,5.889596,
06/30/1999,85.035,97.86,90.903,,3.535846,3.231334,1.022386,0.648834,0.38,0.38,0.38,0.346667,0.346667,0.346667,0.043333,0.594524,0.530236,4.151984,7.327571,6.682531,
09/30/1999,85.605,98.445,92.9535,,3.32236,3.011581,0.926506,0.549059,0.326667,0.326667,0.326667,0.306667,0.306667,0.306667,0.053333,1.550237,1.48982,3.897191,7.626681,6.796507,
12/31/1999,86.115,98.4435,93.483,,3.742884,3.351615,1.109967,0.636929,0.38,0.38,0.38,0.36,0.36,0.36,0.053333,1.315961,1.234823,6.778494,7.974139,6.461627,
03/31/2000,87.8985,100.2,93.9,,4.466933,4.027785,1.457061,0.903919,0.533333,0.533333,0.533333,0.5,0.5,0.5,0.053333,-1.615527,-1.660809,2.425559,8.769296,7.118051,
06/30/2000,96.624,101.7315,95.7345,,4.040518,3.584183,1.287467,0.741331,0.42,0.42,0.44,0.4,0.4,0.42,0.053333,1.314155,1.259306,2.968383,8.406617,6.933536,
09/30/2000,97.5465,102.2805,95.586,,3.931214,3.451384,1.228098,0.656958,0.386667,0.386667,0.386667,0.366667,0.366667,0.366667,0.06,-0.27436,-0.357322,2.830629,8.765594,7.275258,
12/31/2000,97.833,102.201,96.015,,4.099943,3.635734,1.293163,0.726459,0.433333,0.433333,0.433333,0.406667,0.406667,0.406667,0.06,0.872874,0.778305,2.812456,9.164168,7.690503,
03/31/2001,98.358,102.174,96.3045,,3.945932,3.517437,1.19306,0.667695,0.386667,0.386667,0.386667,0.366667,0.366667,0.366667,0.06,0.417997,0.292873,5.654324,9.432075,7.912635,
06/30/2001,99.3,102.0075,96.975,,3.928848,3.57125,1.054076,0.611941,0.366667,0.366667,0.366667,0.346667,0.346667,0.346667,0.06,-1.736963,-1.794194,7.463283,9.748429,8.183887,
09/30/2001,99.9,102.0825,97.7565,,3.815112,3.427578,1.022704,0.521479,0.313333,0.313333,0.313333,0.3,0.3,0.3,0.066667,0.64941,0.59682,3.834925,10.056436,1.722132,
12/31/2001,100.05,102.297,98.0985,,4.116322,3.820303,1.112953,0.683028,0.42,0.42,0.42,0.4,0.4,0.4,0.066667,2.635484,2.591834,6.349635,10.428436,1.01949,
03/31/2002,100.3125,103.4805,98.4405,,4.275222,4.014455,1.19207,0.771268,0.466667,0.466667,0.466667,0.446667,0.446667,0.446667,0.066667,-0.683469,-0.742509,4.669179,10.811693,1.466667,
