Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1991,,,,,,,34.810819,,33.147794,23.138916,23.138915,23.138915,,30.194704,0.0,,
06/30/1991,,,,,,,44.192022,,42.584305,29.748422,29.748419,29.748419,,30.142287,0.0,,
09/30/1991,,,,,,,45.185627,,43.736525,30.790418,30.790419,30.790419,,29.600218,0.0,,
12/31/1991,,,,,,,46.73331,,45.313807,31.776219,31.776218,31.776218,,29.875194,9.027808,,
03/31/1992,,,,,,,37.124621,46.026014,35.804695,25.218182,25.21818,25.21818,,29.567388,10.903326,,
06/30/1992,,,,,,,47.733412,62.20697,46.458617,32.853881,32.853881,32.853881,,29.283557,8.021179,,
09/30/1992,,,,,,,48.744519,62.834134,47.566122,34.477072,34.477072,34.477072,,27.517588,7.040349,,
12/31/1992,,,,,,,46.57968,45.920531,45.450274,33.821407,33.821406,33.821406,,25.585912,6.878665,,
03/31/1993,,19.355337,10.394874,18.648609,28.89186,,37.695844,40.189288,36.635169,28.045029,28.04503,28.04503,,23.447799,8.012267,17.804535,
06/30/1993,,19.601498,10.592666,18.916969,29.078655,,44.562412,32.939993,43.573111,32.549031,32.54903,32.54903,,25.300189,6.395312,18.347921,
09/30/1993,,19.464013,10.583125,18.810664,28.777517,,47.930959,44.753546,46.999439,32.116046,32.116044,32.116044,,31.667173,6.037982,18.28878,
12/31/1993,,19.515759,10.756766,18.889678,28.194247,,45.997226,43.735507,45.106404,32.975908,32.975909,32.975909,,26.893067,6.45081,18.256834,
03/31/1994,,19.958798,10.656814,19.330334,16.936209,,38.959376,43.158664,38.150813,28.119199,28.119198,28.119198,,26.294628,7.025952,18.556503,
06/30/1994,,20.015115,10.863154,19.410551,16.082695,,43.079874,37.258199,42.297875,31.256401,31.256402,31.256402,,26.104087,6.075265,18.799144,
09/30/1994,,20.224279,10.979375,19.643517,15.268406,,45.536594,34.482753,44.777181,32.893275,32.893275,32.893275,,26.540094,5.551857,19.101456,
12/31/1994,,20.581055,11.315456,20.009426,14.631856,,47.804799,56.174818,47.078189,34.367385,34.367387,34.367387,,26.999347,5.09033,19.533412,
03/31/1995,,20.968599,11.745114,20.409125,15.492755,,45.357907,79.40118,44.682979,32.261013,32.261011,32.261011,,27.800219,5.168295,19.88488,
06/30/1995,,21.22051,12.169892,20.677062,16.014002,,47.706243,69.954261,47.064919,33.610589,33.61059,33.61059,,28.586749,4.69116,20.225022,
09/30/1995,,21.402847,12.338819,20.877489,16.322384,,48.245307,59.246565,47.641582,33.678081,33.678082,33.678082,,29.309482,4.366055,20.468387,
12/31/1995,,21.185874,12.388298,20.703494,17.144214,,49.409825,55.28678,48.844387,34.596536,34.596536,34.596536,,29.169884,3.997412,20.338988,
03/31/1996,,21.46095,12.732572,20.992866,17.659394,,47.491081,56.164055,46.948814,33.47515,33.475152,33.475152,,28.698624,4.026587,20.596807,
06/30/1996,,21.553031,13.015391,21.105774,17.570426,,48.859666,53.949875,48.341755,34.371897,34.371898,34.371898,,28.898119,3.758978,20.742857,
09/30/1996,,21.382848,12.855881,20.966267,19.447564,,49.550814,56.409074,49.048906,34.682828,34.68283,34.68283,,29.289293,3.588964,20.615425,
12/31/1996,,20.742937,12.594053,20.375091,18.805174,,51.666692,64.758941,51.189418,35.718197,35.718197,35.718197,,30.223474,3.312423,20.055843,
03/31/1997,,21.077877,13.063968,20.960285,19.323888,,50.819392,69.905428,50.663852,35.318956,35.318956,35.318956,,30.287661,3.29455,20.383456,
06/30/1997,,21.186101,13.447516,21.026093,19.211735,,54.85026,93.036991,54.85026,38.230621,38.230621,38.230621,,30.300017,3.669354,20.408708,
09/30/1997,,22.912155,13.398768,21.087043,17.255549,,55.437954,88.137267,54.307606,37.607506,37.607506,37.607506,,30.750942,3.413573,22.130032,
12/31/1997,,22.696244,13.378099,20.999402,16.698207,,55.933056,84.774487,54.379385,37.867575,37.867575,37.867575,,30.364099,3.300818,21.947082,
03/31/1998,,23.021473,13.837208,21.71561,17.286128,,57.264947,91.269453,55.777035,38.549224,38.549224,38.549224,,30.886924,3.030107,22.323898,
06/30/1998,,22.810499,13.993624,21.703945,17.206906,,59.198995,92.960495,57.747053,40.000672,40.000672,40.000672,,30.731232,2.998572,22.12651,
09/30/1998,,24.938069,13.719644,21.132,16.380572,,59.669371,115.220834,57.465729,40.059118,40.059118,40.059118,,30.29042,2.918377,24.210283,
12/31/1998,,24.651057,13.600892,20.931081,16.89046,,59.833201,103.712651,57.329182,40.077975,40.077973,40.077973,,30.091492,2.729807,23.97813,
03/31/1999,,23.750486,13.317932,20.382833,16.55895,,60.633567,364.901888,58.445191,40.709945,40.709945,40.709945,,30.345091,2.713657,23.10598,
06/30/1999,,24.058255,13.851356,20.880931,16.503095,,67.060909,224.250315,65.202796,45.186071,45.186071,45.186071,,30.699181,2.41557,23.477111,
09/30/1999,,26.45188,14.525157,21.834151,16.57505,,73.2374,416.931328,71.32513,49.088397,49.088397,49.088397,,31.176576,2.218715,25.864989,
12/31/1999,,27.524659,15.278832,22.611343,14.791526,,80.4203,5339.235878,78.189483,53.624477,53.624477,53.624477,,31.417277,1.974765,26.981112,
03/31/2000,,27.215683,15.429432,22.65353,14.617893,,73.342191,289.445747,70.80709,48.711008,48.711008,48.711008,,31.20603,2.079862,26.649634,
06/30/2000,,27.038595,15.966898,22.912489,15.04332,,74.928145,156.068172,72.355962,49.642914,49.642914,49.642914,,31.390706,1.942646,26.51333,
09/30/2000,,27.370585,16.336943,23.44556,15.674237,,78.247936,117.046544,75.626242,51.767132,51.767132,51.767132,,31.548719,1.816371,26.873434,
12/31/2000,,25.56074,15.569821,22.189759,16.155736,,76.152809,51.079695,65.582683,45.27107,45.27107,45.27107,,30.971,2.015553,25.045549,
03/31/2001,,25.09639,15.528968,22.082053,16.751265,,74.71566,80.764172,72.043722,49.277488,49.277488,49.277488,,31.60058,1.690687,24.672088,
06/30/2001,,24.640522,15.798191,21.788335,16.600923,,72.071873,60.09422,69.972875,47.480879,47.480879,47.480879,,32.143879,1.660485,24.23137,
09/30/2001,,23.343034,15.130162,20.994604,16.571573,,70.048788,29.465317,67.811238,46.78492,46.78492,46.78492,,31.00713,1.688135,22.948972,
12/31/2001,,23.304611,15.172764,20.776952,16.20638,,67.1314,26.995144,65.084096,44.975041,44.975041,44.975041,,30.897034,1.648416,22.920454,
03/31/2002,,22.491427,14.514876,19.755946,16.463224,,66.934883,21.670388,65.171154,45.0483,45.0483,45.0483,,30.876934,1.568087,22.138742,
06/30/2002,,21.91326,14.45218,19.350301,16.532274,,66.79172,26.314007,64.231245,44.533719,44.533719,44.533719,,30.66658,1.538588,21.576105,
09/30/2002,,20.678612,13.534611,18.463605,16.523152,,57.590211,,55.013485,38.783949,38.783949,38.783949,,29.501014,1.695999,20.327903,
12/31/2002,,19.615084,12.753034,17.316386,16.195548,,48.507919,,46.040607,33.084693,33.084693,33.084693,,28.140189,1.827663,19.256587,
03/31/2003,,18.162146,11.669382,16.061198,16.540221,,47.002304,,46.973172,34.543705,34.543705,34.543705,,26.460778,1.763376,17.841879,
06/30/2003,,16.693634,10.88323,14.922946,16.326708,,41.599493,,43.613439,33.275012,33.275012,33.275012,,23.704682,1.714721,16.407384,
09/30/2003,,14.99878,9.679929,13.496605,15.750949,,30.383896,,31.033902,24.598426,24.598426,24.598426,,20.736921,2.342099,14.647494,
12/31/2003,,13.733942,8.80536,12.400984,15.099231,,32.756015,,30.481239,23.115648,23.115648,23.115648,,24.164342,3.568162,13.243892,
03/31/2004,,13.028623,8.337111,11.921579,14.701193,,42.472562,,45.316925,34.133468,29.003982,29.003982,,24.678322,2.414471,12.71405,
06/30/2004,,12.981283,8.482229,11.919658,13.304012,,43.743876,-11.725067,49.846087,38.329253,38.329253,38.329253,,23.10479,2.404157,12.669192,
09/30/2004,,13.35556,8.679339,12.25947,11.797234,,38.98638,,36.34978,26.721717,34.285765,34.285765,,26.487266,7.061852,12.41241,
12/31/2004,,13.933207,8.9963,12.736764,10.256038,,36.384905,-1.128697,42.091344,33.373773,33.373773,33.373773,,20.711078,5.402171,13.180511,
03/31/2005,,14.867175,9.602229,13.556316,8.972102,,56.675102,,62.787211,47.287404,47.287404,47.287404,,24.68625,3.925475,14.283568,
06/30/2005,,15.252684,10.086405,13.988367,8.781293,,48.101673,,56.705988,44.146266,44.146264,44.146264,,22.148846,7.965897,14.037671,
09/30/2005,,15.126921,10.01275,13.906645,8.398577,,42.54264,,48.30642,37.893452,37.893454,37.893454,,21.556075,9.596051,13.675334,
