Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1573.147728,-3.2,0.0,0.0,0.0,1569.947728,,,0.997966,0.0,,,,1.314754,1592.461291,1589.261291,11.258302,,
06/30/1990,1851.845625,-64.199997,0.0,0.0,74.599998,1862.245626,,,1.005616,0.040059,,,,1.489082,1854.140697,1864.540698,13.418689,,
09/30/1990,1351.65079,-12.9,0.0,0.0,144.800003,1483.550793,,,1.097584,0.097604,,,,1.23362,1382.22608,1514.126083,11.010143,,
12/31/1990,1547.856837,-9.7,0.0,0.0,115.199997,1653.356834,0.76181,8.666357,1.068159,0.069676,3.588793,,8.927413,1.33691,1566.599929,1672.099926,12.450726,,
03/31/1991,2098.025874,-10.2,0.0,0.0,124.800003,2212.625877,0.978389,11.290323,1.054623,0.056404,4.273128,,11.688462,1.715081,2095.128063,2209.728066,16.610309,,
06/30/1991,2129.5925,-4.6,0.0,0.0,189.0,2313.9925,0.989097,11.012931,1.086589,0.081677,4.027837,,11.927797,1.778353,2128.953878,2313.353878,17.351473,,
09/30/1991,2023.601996,-22.9,0.0,0.0,192.0,2192.701996,0.914846,10.037252,1.083564,0.087563,3.583432,,10.93617,1.598412,2022.631814,2191.731814,16.422765,,
12/31/1991,2713.580956,-32.900002,0.0,0.0,194.800003,2875.480957,1.187921,13.149351,1.059663,0.067745,6.337847,,14.026737,1.959442,2706.290943,2868.190945,21.458173,,
03/31/1992,2400.541107,-33.599998,0.0,0.0,174.800003,2541.741112,0.986854,10.866261,1.05882,0.068772,4.650094,,11.051049,1.706668,2799.40375,2940.603755,18.926409,,
06/30/1992,2772.412459,-25.9,0.0,0.0,182.800003,2929.312462,1.073441,12.132353,1.056593,0.062404,5.747131,,11.769034,1.898699,3233.422583,3390.322586,21.792237,,
09/30/1992,2881.777671,-21.299999,0.0,0.0,167.399994,3027.877666,1.046514,12.008427,1.050698,0.055286,6.563793,,11.177105,1.890061,3359.038372,3505.138367,22.458667,,
12/31/1992,4190.126894,-20.4,0.0,0.0,199.899994,4369.626888,1.43337,14.285714,1.042839,0.045748,7.290002,,15.005587,2.172971,4181.859,4361.358994,27.635228,,
03/31/1993,4484.178831,-15.7,0.0,0.0,192.199997,4660.678827,1.493664,15.106952,1.039361,0.041239,7.798994,,16.497978,2.253822,4475.3085,4651.808497,29.361937,,
06/30/1993,4291.164162,-36.0,0.0,0.0,212.300003,4467.464165,1.382945,14.136126,1.041084,0.047521,7.361121,,15.436987,2.08799,4287.708,4464.008003,28.109279,,
09/30/1993,4299.920734,-54.900002,0.0,0.0,167.0,4412.020732,1.334106,14.384921,1.02607,0.037851,8.274607,,15.38898,2.024977,4326.074891,4438.174889,27.896285,,
