Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1997,14.594867,,,,1.604964,1.604964,1.633664,6.592543,5.428204,12.419687,20.703156,29.0,15315.324982,
03/31/1998,15.1192,15703.243956,15789.016241,15617.47167,1.688428,,1.625371,7.700886,4.621193,10.791474,17.698171,30.8125,15789.016241,
06/30/1998,17.112123,15685.437899,16019.223242,15271.050489,1.621111,,1.437806,10.22265,3.631497,9.476492,15.72264,30.75,15569.611641,
09/30/1998,16.40072,15183.006922,15637.437014,14846.100449,1.660028,,1.274277,11.84847,2.945398,8.125705,12.90098,31.0625,15777.640047,
12/31/1998,16.733286,15734.9816,16184.778561,15166.793879,1.735061,,1.162785,13.012614,2.530904,7.424092,12.084603,32.5625,16079.968163,
03/31/1999,14.070352,15543.990342,16183.682869,14989.761047,1.478805,2.872767,0.971661,12.581497,2.272915,6.660159,10.796925,28.0,14946.702759,
06/30/1999,13.656388,15573.551907,15888.827576,15049.028297,1.625047,3.090577,1.069595,9.854388,2.342548,6.462054,10.421519,31.0,15544.937271,
09/30/1999,10.635504,14979.76203,15621.348624,13930.886875,1.300172,2.429504,0.868951,5.974323,2.090445,5.378514,9.231798,25.3125,13893.755876,
12/31/1999,9.075,13650.413035,14150.722099,13252.93987,1.155551,2.166735,0.815958,5.483304,2.094657,5.137084,8.624935,22.6875,13248.263068,
03/31/2000,8.152174,12878.013883,13435.956187,12212.580176,1.036873,1.923951,0.717457,4.702496,1.949512,4.896742,8.276048,20.625,12691.649929,
06/30/2000,9.060078,13578.060669,14147.296234,12825.214139,1.162718,2.150751,0.788116,5.42363,1.979242,5.101648,8.688987,23.375,13237.941565,
09/30/2000,10.172476,13696.219581,14166.58284,13123.525972,1.309053,2.375686,0.882815,6.533245,2.012728,5.350653,8.945642,26.957062,13782.443552,
12/31/2000,11.733271,13931.782241,14854.927453,13280.79858,1.523015,2.763571,0.998598,7.138148,2.109176,5.809473,9.851317,31.5625,14825.315455,
03/31/2001,10.863813,13982.210125,14643.549513,13558.476087,1.330619,2.382279,0.831932,7.051555,1.892947,5.577626,9.686977,27.92,14020.630425,
06/30/2001,12.181818,14445.554514,14995.378188,13904.148917,1.534442,2.736706,0.940132,9.363428,1.997039,5.954917,10.196091,32.16,14995.39112,
09/30/2001,12.793595,14883.324342,15612.087419,14457.822354,1.689162,2.961161,1.038738,11.728667,2.062688,6.193971,10.061781,35.95,15612.101682,
12/31/2001,12.145834,16963.649977,25181.793943,15175.323303,1.4072,6.830943,1.002862,15.438849,3.147932,9.421196,14.943395,34.98,25181.44428,
03/31/2002,12.262412,25539.212741,26274.154749,24250.161976,1.384015,8.72937,0.973513,12.434768,2.951691,8.942826,14.073028,34.58,26172.3428,
06/30/2002,11.671329,25814.065523,26282.478781,24383.038009,1.313218,5.067663,0.898542,12.670551,2.447769,7.492575,11.620688,33.38,24383.027822,
09/30/2002,9.996655,23665.836887,24766.988825,21903.727701,1.141615,4.402132,0.747502,11.815253,2.015886,6.529156,10.107037,29.89,23103.798097,
12/31/2002,10.809836,23480.414796,24228.864191,21922.182932,1.391793,12.701526,0.803071,10.531182,1.998708,6.866513,11.117562,32.97,24048.11992,
03/31/2003,9.692308,23413.492098,24622.567573,22464.70446,1.308829,10.124472,0.744447,10.423655,1.883062,6.814275,11.229373,31.5,23373.155,
06/30/2003,12.565359,24326.480846,25631.146208,23123.149698,1.606246,13.073172,0.912821,16.465151,2.07257,8.423411,15.169493,38.45,25631.134474,
09/30/2003,11.312057,23977.644636,25646.028023,22446.437889,1.297153,5.304437,0.763378,9.740003,1.880292,7.744095,14.805968,31.9,23199.916013,
12/31/2003,13.913044,23807.915316,24430.215161,22996.109573,1.400621,5.371479,0.864938,10.179341,1.941443,7.995509,15.089191,35.2,23896.1782,
03/31/2004,15.446641,24694.671714,25149.566845,23942.365973,1.544689,5.786178,1.005784,9.79408,2.068193,7.859517,15.285374,39.08,24965.662604,
06/30/2004,14.278626,24692.868723,25054.718551,24042.897122,1.463206,5.291251,0.976796,6.79191,1.969065,6.648848,12.28407,37.41,24042.88576,
09/30/2004,15.619772,24785.355919,25447.999776,23996.720039,1.571083,5.369521,1.104163,9.943854,2.04592,6.614649,12.363244,41.08,24904.902413,
12/31/2004,13.438776,24849.945131,25587.676099,24152.888177,1.517093,5.130642,1.059931,11.054176,2.002089,6.054003,11.170865,39.51,24437.831265,
03/31/2005,15.199275,24708.714083,25265.721482,24025.53698,1.605,5.348059,1.149377,11.155129,2.089057,6.30157,11.78114,41.95,24984.345778,
06/30/2005,16.821678,25696.968529,27200.846902,24720.477898,1.836539,6.084852,1.335524,16.075038,2.294567,6.818554,12.925425,48.11,27099.912238,
09/30/2005,17.727891,27810.48438,28623.757295,27073.526667,1.947343,6.13182,1.433092,12.524514,2.337465,6.969734,13.418491,52.12,27883.624705,
12/31/2005,16.384615,26485.804309,27910.013054,25907.90669,1.758672,5.084543,1.340289,14.827085,2.269387,6.742177,13.112134,48.99,27207.67826,
03/31/2006,15.329154,27614.150774,28118.028717,26947.109839,1.730579,4.771892,1.343792,34.945626,2.286085,6.773006,12.676413,48.9,27304.993896,
06/30/2006,15.897361,28216.674752,29285.426024,27156.568915,1.88453,5.039579,1.501284,68.132268,2.470927,7.215924,12.788395,54.21,29285.424522,
09/30/2006,14.816976,29788.037469,30251.846394,29130.402961,1.936449,5.447852,1.557144,196.275957,2.519623,7.104904,11.775666,55.86,29509.82018,
12/31/2006,15.744125,30833.76958,31446.089681,30154.614651,2.130392,6.135828,1.699359,31.589752,2.666791,7.388122,11.777301,60.3,30668.092675,
