Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,696.5,804.700012,452.5,0.0,316.0,2269.699951,2059.600098,359.399994,755.700012,-396.299988,336.0,2755.000092,5024.700195,,42.200001,4.0,1099.800049,1146.0,795.400024,443.299988,1238.700012,2384.700012,124.0,0,382.799988,2133.199951,2639.999939,5024.699951,
06/30/1990,,797.599976,453.399994,412.200012,0.0,289.299988,1952.5,2133.100098,362.200012,767.5,-405.299988,328.799988,2824.100098,4776.600098,,33.900002,4.2,752.200012,790.299988,795.5,441.0,1236.5,2026.799988,124.0,0,383.600006,2242.199951,2749.799957,4776.599945,
09/30/1990,,714.400024,497.799988,373.600006,0.0,539.099976,2124.899902,2175.0,358.700012,767.700012,-409.0,327.799988,2861.5,4986.399902,,35.200001,4.4,936.400024,976.0,792.5,453.399994,1245.899994,2221.899994,124.099998,0,383.899994,2256.5,2764.499992,4986.399986,
12/31/1990,,721.099976,1877.699951,417.600006,0.0,508.700012,3525.100098,463.399994,368.700012,787.5,-418.799988,334.600006,1166.700012,4691.799805,,43.400002,3.4,768.099976,814.900024,712.400024,582.400024,1294.800048,2109.700072,124.199997,0,386.600006,2071.300049,2582.100052,4691.800124,
03/31/1991,,324.899994,176.699997,442.0,0.0,478.0,1421.599976,613.900024,366.899994,791.200012,-424.299988,277.299988,1258.100006,2679.699951,,32.799999,3.4,752.5,788.700012,702.700012,579.0,1281.700012,2070.400024,124.199997,0,337.600006,147.5,609.300003,2679.700027,
06/30/1991,,443.899994,228.899994,350.100006,0.0,375.700012,1398.599976,626.799988,366.899994,790.400024,-423.5,280.299988,1273.999969,2672.600098,,28.9,3.4,704.900024,737.200012,702.5,578.099976,1280.599976,2017.799988,124.199997,0,339.0,191.600006,654.800003,2672.599991,
09/30/1991,,317.799988,226.0,362.799988,0.0,628.5,1535.099976,638.799988,369.600006,802.599976,-433.0,272.5,1280.899994,2816.0,,23.4,3.5,806.900024,833.799988,699.799988,802.5,1502.299988,2336.099976,124.300003,0,339.5,16.1,479.900003,2815.999979,
12/31/1991,,270.0,215.699997,420.299988,0.0,613.900024,1519.900024,602.400024,378.600006,816.099976,-437.5,297.700012,1278.700042,2798.600098,,48.099998,3.5,899.5,951.099976,696.5,671.799988,1368.299988,2319.399964,124.400002,0,339.5,15.3,479.200002,2798.599966,
03/31/1992,,574.900024,211.0,458.799988,0.0,450.799988,1695.5,633.0,473.100006,923.599976,-450.5,462.100006,1568.200012,3263.699951,,42.900002,3.7,1121.400024,1168.0,897.099976,755.200012,1652.299988,2820.299988,124.400002,0,333.399994,-14.4,443.399996,3263.699984,
06/30/1992,,616.599976,382.5,355.600006,0.0,373.700012,1728.400024,821.5,480.299988,916.200012,-435.899994,439.200012,1741.0,3469.399902,,33.299999,219.5,1040.900024,1293.699951,883.900024,785.799988,1669.700012,2963.399963,124.400002,0,334.299988,47.299999,505.999989,3469.399952,
